,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75
TP1,72.52454021344114,0.10401563722543755,-18.77944012319546,41.98228508704546,60.13213909977821,-7.2415548102681955,-13.828008438181515,40.673822687614575,56.150018146548774,26.69844623815832,-51.83445459726134,-9.253312110161362,91.00346322397642,36.83698714716947,78.70248895402266,18.842655519912917,67.8678481558479,44.069483302030704,8.411996274909615,25.2360543941147,15.733967666333704,-7.427528865904601,-34.078109784171886,15.093993056967946,-4.522777283328421,4.4809765477063435,63.349846722607616,-38.36181535633293,31.420885901349067,-17.497285367785906,21.779496255798456,29.875721339972838,-3.0460937661432177,-0.0,10.963677358333777,-12.843948615035108,54.01012888478114,56.37751838854127,77.05408036786926,28.946742752824914,12.900733394416019,-9.53811152743975,49.954412848203994,5.463757772602689,71.73467440882634,44.83518596949463,68.20200566996549,68.22626937003736,0.549779308272332,-4.111798831329413,10.626165457267167,-28.74878234895197,69.1023793230892,-39.003386628652926,54.04471655263058,54.07909313104514,-20.076069034390724,40.692953898458505,43.320346696781215,49.04866903459026,76.36833963499573,68.36148158463858,13.478745227820342,36.32365285731554,-0.7881325031650246,62.73079227367148,43.966625864699914,-20.230273871376227,81.29128823172219,-16.46578032419594,55.96289559426729,-27.618135657944308,2.7092898660993043,26.08818410967691,-0.21596473109133474
TP2,-26.996243032380107,-7.222691438014644,63.101934652730534,42.58451166085217,-3.0255162911118543,17.868286011021077,-41.06449121769031,47.641741070906654,0.9709897174508103,46.36743558495042,62.65452696725559,-10.605789831858432,8.251911644996165,50.76641362485849,0.026945636431925712,-35.844880063172624,30.167120568237753,72.0003485383735,-46.05867151656979,40.96775793474511,61.54770389725228,6.086639013538355,7.367490307749775,18.008821230634055,73.52735859591971,71.3870105919944,43.334799950865396,-0.3846534978734943,-18.715175616456833,23.494705225871506,50.37863273156713,35.20646061473924,56.63502553031428,96.99842265032169,7.187435542058548,-36.316695055119155,68.51691884066689,37.22570307722219,21.8116101314989,55.08993450759249,26.127338687786523,80.58799002232537,-0.5198601260426152,75.25344249357407,27.227582658987647,34.29600167170476,3.2056568975873136,32.93112414462366,45.22253958414871,-5.619894229965596,-18.397897846422254,7.014528841153742,3.6664839199554264,-40.1743092420303,-6.417251927758973,50.972791332161805,77.09645665065186,29.359475673219816,21.957189521083485,63.76794360366188,-12.166934014394295,39.68364607304809,-39.43443625485022,54.06018967713551,-4.259632365627218,27.71401064211704,29.50386224534205,-27.179662394521607,11.389124704458332,82.12437386692046,2.784344520028419,28.0977900844238,73.6579148729105,50.7611236222002,60.25444316330309
TP3,-8.757237456058084,81.57564290486663,-11.125157876843488,38.60233774273947,-12.507096974405462,69.74318584962738,29.081361462862475,33.3356238275274,20.280082473577487,43.251287784004816,0.6289860906376585,-36.54528744430936,4.116555812650259,27.15471692499414,-0.9648997947898602,-16.235132136774165,24.030821978490994,28.50838856252225,58.853799428856654,27.866957307151274,49.99709464169287,-0.33497976212197617,6.050423608470625,89.5649583609742,-12.142345235313817,47.580262291816695,16.64202872472892,61.13197673177597,44.93501456779507,40.791386997648885,37.24528574210202,45.562526393883346,-15.217346786840686,0.2188090993906873,84.34991793774434,-45.91641093722897,16.740780282958585,49.49921289874065,-24.38344670850864,-44.71356743365909,31.659585231513784,-10.652156499052897,-0.22947290975997833,6.118523151745672,-43.275531806400615,40.901625432154724,34.15043609680177,14.292389543499095,21.511303320705835,-2.3271968576014297,78.53113405739306,60.803607963750984,4.7698431902206035,5.7419879449692965,51.617738308049155,38.992114185181656,37.298805865774774,24.437271962468067,44.341513201058554,21.347758232845408,9.71394480135506,24.346166664591852,59.054830507301,43.204528251621895,-3.712676637378895,49.19107806470052,72.79320786852394,72.29183429627275,-25.308157279874134,28.377463473491247,-9.599277286195624,66.90682989472346,-9.808534419296672,51.33904948882604,-7.882738264974687
TP4,-5.268113605990841,40.62891276211118,-34.0247560487738,38.51365660688048,1.9020447973669694,27.485779679440505,-18.31179672788645,43.079169438597965,48.61942807702066,48.80412402998724,-22.3325887682822,6.067527841864005,6.941781682765599,40.20646180830379,29.1865352895887,73.56638647191971,17.8330892683229,-9.67611827870788,-37.685689637085034,29.373700975709635,22.63615640133722,85.14215063913913,79.93179397391322,18.590347198955662,-43.01116801573964,-1.2290921052374244,33.222237308698894,24.65249848946631,51.319636824311424,69.56502875222908,28.316811535333716,46.84808127069245,-46.94204447591116,21.080169048061656,19.444712618421086,62.802157461004725,19.959964316027026,-4.558481505912189,-6.20766281843134,36.41977221704774,79.4789176260554,-12.392883773442597,52.81965639029727,8.994154658550636,-30.50392127654443,24.48410736111717,-22.82055221597782,40.34185658123047,66.2922499499244,63.770095721125756,22.121936969829395,-50.74977795815711,4.955085272492992,79.22201914003821,45.265083334597065,21.25269764624887,3.3766231551611017,30.056641837819562,47.244012662971606,-13.411747674066051,-0.18224028711029902,30.520701261034972,-54.425912093570126,45.413108894994345,67.51413268512742,7.3071844284342715,39.5545898961594,-25.06475341894396,36.94469354436918,24.683816234192204,-26.73641729539194,29.587053971491017,30.173126987090143,40.033537385707426,53.23401832432683
