,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45
TP1,0.48487853695327204,3.5286748732770143,29.646087841006086,1.2883242740749457,22.234860936904443,27.04384383339984,33.73358439743751,32.46559694114455,16.948618969544214,33.58378955427725,15.79061794453904,36.60604390639774,8.12665889981976,37.49879273463605,23.420483227333584,-5.080158943292163,23.607118030528426,33.97466457305286,22.370139734037235,32.31017236046135,32.47366483412857,37.96743652512234,25.088995073012992,31.29550387133732,19.298605955765098,-18.18476328987071,32.374771565901305,39.407753005758586,3.9499511503504006,23.223055488958853,-25.37682559866669,-16.858591966543063,43.13701231139156,25.684447048419905,28.492578111818858,14.623908944632866,18.256727380643838,-12.483225329080991,37.460576324153344,35.440551860471935,25.813949817650176,-4.430452424971689,40.75673723066601,7.056766222436902,50.283886849426295
TP2,-5.847790248269848,2.982846514872188,30.973979251264335,44.740486612673244,29.213990839848563,21.998680198920574,17.452739907756467,41.01489118473333,35.46336089165101,24.37527058579629,25.259083864500912,34.2249611481226,3.145463780749063,0.8870539202202845,19.114879462680545,42.164698244267775,45.233103944971816,30.80966842336711,39.23382481400068,39.0048388530797,37.346683934557845,1.2838890963709075,9.104956157024876,39.89476054768548,57.24663284227916,4.151033266477872,14.664369626416763,25.99328139085418,5.5139217873849296,30.6819663441637,-9.345900717077875,-14.391043236362929,12.50284246817559,23.386934100404538,25.245098857927374,40.29915362999663,7.743898268017777,-22.473706915370887,23.075303477583066,29.78941104808056,28.456037888830394,-16.422854692191038,39.70546947853101,-10.272954681957328,27.52706202572197
TP3,-15.912450348429784,43.89319785137585,14.25484891827511,1.1138805038503352,27.4123481351022,34.76891190085109,43.100719444549846,4.086706353515999,22.323975605750395,23.89476135354,12.114728076793305,-1.0559018320665863,13.19979853855365,-0.5139034041841887,44.37880505943084,14.858795032228436,19.36971521118306,25.72620827567436,17.57545812416882,35.26631948537771,33.09976462944015,0.7609958364709151,34.024616296612855,2.208253819761537,-7.692187869657692,-8.14282311762897,22.258298059760882,34.48855054932941,4.143893903822096,27.86624198227939,51.65653595603191,-13.788633897953156,11.533310272951281,23.340059650231385,39.33587019225993,30.2835936777171,44.83992466116219,15.511549375172734,26.67019996911667,14.002729184722156,1.5377518542964468,46.714057548076845,29.143522840972963,0.8005305692018067,23.125805176049823
TP4,-5.675471503558783,5.982927014994929,18.69288801465324,-0.0594086985530076,25.396904721943727,38.40162840885564,12.92659882897572,26.350999731564826,38.11508649887187,23.082450601318865,39.39204256654312,-35.76506372257102,39.85125078759081,4.585728598753956,40.803987385142015,11.151652591674186,15.059305539708102,-14.61233922327966,24.089533291890866,42.258148342925075,8.912593416712205,1.3609779285803667,17.030734167279295,3.8247115549787747,1.9773573649556868,-15.905121784914645,19.32986263230889,34.99862499276035,47.51243447455732,33.600388036048535,8.374598796479118,40.55304520966048,30.746925700145827,21.30431675437742,19.556272031712215,21.951745660994433,22.507916375704596,-13.033745002133813,17.529411439561063,31.157780357402906,25.027062334119893,30.758896871006353,27.70571410502111,41.05026720020874,33.9666939649574
