"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00246","lncRNA_3600",0.99,-0.0717757871058378,0.0717757871058378,198,200,TRUE,1.86013675752644
"OG_00246","lncRNA_9887",0.99,0.0458997845645728,0.0458997845645728,198,200,TRUE,1.86013675752644
"OG_00246","lncRNA_16195",0.985,0.0357610904813404,0.0357610904813404,197,200,TRUE,1.86013675752644
"OG_00246","lncRNA_21794",0.98,0.0342301497551364,0.0342301497551364,196,200,TRUE,1.86013675752644
"OG_00246","lncRNA_2394",0.96,0.0107631095164607,0.0107631095164607,192,200,TRUE,1.86013675752644
"OG_00246","lncRNA_20577",0.93,-0.0626322142856141,0.0626322142856141,186,200,TRUE,1.86013675752644
"OG_00246","lncRNA_15828",0.895,0.0246380362584978,0.0246380362584978,179,200,TRUE,1.86013675752644
"OG_00246","lncRNA_7808",0.815,-0.0194933160741236,0.0194933160741236,163,200,TRUE,1.86013675752644
"OG_00246","lncRNA_16301",0.81,0.0183644637118436,0.0183644637118436,162,200,TRUE,1.86013675752644
"OG_00246","lncRNA_19527",0.81,0.0324296709463121,0.0324296709463121,162,200,TRUE,1.86013675752644
"OG_00246","lncRNA_7811",0.805,-0.0192679046314374,0.0192679046314374,161,200,TRUE,1.86013675752644
"OG_00246","gene-Peve_00031684",0.805,0.00945029246663833,0.00945029246663833,161,200,TRUE,1.86013675752644
"OG_00246","lncRNA_12335",0.76,-0.0594151766568432,0.0594151766568432,152,200,TRUE,1.86013675752644
"OG_00246","lncRNA_16003",0.74,0.0107800387538007,0.0107800387538007,148,200,TRUE,1.86013675752644
"OG_00246","lncRNA_4382",0.73,-0.0418681397518531,0.0418681397518531,146,200,TRUE,1.86013675752644
"OG_00246","lncRNA_20194",0.71,-0.0205473072019824,0.0205473072019824,142,200,TRUE,1.86013675752644
"OG_00246","lncRNA_5386",0.685,-0.0101695934239094,0.0101695934239094,137,200,TRUE,1.86013675752644
"OG_00246","lncRNA_18814",0.67,-0.0149308644079895,0.0149308644079895,134,200,TRUE,1.86013675752644
"OG_00246","lncRNA_12332",0.665,-0.0198886721997646,0.0198886721997646,133,200,TRUE,1.86013675752644
"OG_00246","lncRNA_1121",0.63,-0.016540482779147,0.016540482779147,126,200,TRUE,1.86013675752644
"OG_00246","lncRNA_5788",0.625,-0.00634529557171232,0.00634529557171232,125,200,TRUE,1.86013675752644
"OG_00246","lncRNA_19403",0.62,-0.0179330412433061,0.0179330412433061,124,200,TRUE,1.86013675752644
"OG_00246","lncRNA_17063",0.605,-0.0096458854924035,0.0096458854924035,121,200,TRUE,1.86013675752644
"OG_00355","lncRNA_23552",0.995,-0.0348443347241416,0.0348443347241416,199,200,TRUE,2.67627942093843
"OG_00355","lncRNA_280",0.945,-0.00983934459999452,0.00983934459999452,189,200,TRUE,2.67627942093843
"OG_00355","lncRNA_22023",0.94,-0.013658611001698,0.013658611001698,188,200,TRUE,2.67627942093843
"OG_00355","lncRNA_4834",0.93,0.00435153833686185,0.00435153833686185,186,200,TRUE,2.67627942093843
"OG_00355","lncRNA_16838",0.92,0.00543675884172345,0.00543675884172345,184,200,TRUE,2.67627942093843
"OG_00355","lncRNA_16405",0.915,-0.0198243528746082,0.0198243528746082,183,200,TRUE,2.67627942093843
"OG_00355","lncRNA_5669",0.895,-0.0162734848237334,0.0162734848237334,179,200,TRUE,2.67627942093843
"OG_00355","lncRNA_16404",0.89,-0.0184979859117366,0.0184979859117366,178,200,TRUE,2.67627942093843
"OG_00355","lncRNA_18562",0.87,-0.0146328945564128,0.0146328945564128,174,200,TRUE,2.67627942093843
"OG_00355","lncRNA_18574",0.865,-0.0196967998614881,0.0196967998614881,173,200,TRUE,2.67627942093843
"OG_00355","lncRNA_278",0.86,-0.00664746866448998,0.00664746866448998,172,200,TRUE,2.67627942093843
"OG_00355","lncRNA_16886",0.845,-0.039647267913405,0.039647267913405,169,200,TRUE,2.67627942093843
"OG_00355","lncRNA_13269",0.835,-0.00897964352297082,0.00897964352297082,167,200,TRUE,2.67627942093843
"OG_00355","lncRNA_279",0.83,-0.00653744736669066,0.00653744736669066,166,200,TRUE,2.67627942093843
"OG_00355","lncRNA_1556",0.83,-0.0191639105390956,0.0191639105390956,166,200,TRUE,2.67627942093843
"OG_00355","lncRNA_21336",0.815,-0.00867000296397371,0.00867000296397371,163,200,TRUE,2.67627942093843
"OG_00355","lncRNA_15651",0.805,0.0175951652694356,0.0175951652694356,161,200,TRUE,2.67627942093843
"OG_00355","lncRNA_21010",0.765,0.0107265155055973,0.0107265155055973,153,200,TRUE,2.67627942093843
"OG_00355","lncRNA_21340",0.75,-0.00675472142392069,0.00675472142392069,150,200,TRUE,2.67627942093843
"OG_00355","lncRNA_2681",0.745,-0.0086813873198338,0.0086813873198338,149,200,TRUE,2.67627942093843
"OG_00355","lncRNA_22639",0.74,-0.0168420836126778,0.0168420836126778,148,200,TRUE,2.67627942093843
"OG_00355","lncRNA_14493",0.695,-0.0104801114579138,0.0104801114579138,139,200,TRUE,2.67627942093843
"OG_00355","lncRNA_5670",0.675,-0.00630530361223876,0.00630530361223876,135,200,TRUE,2.67627942093843
"OG_00355","lncRNA_14418",0.65,-0.0230827091051686,0.0230827091051686,130,200,TRUE,2.67627942093843
"OG_00355","lncRNA_9814",0.625,0.0166122179379107,0.0166122179379107,125,200,TRUE,2.67627942093843
"OG_00355","lncRNA_22967",0.615,0.00283316642579155,0.00283316642579155,123,200,TRUE,2.67627942093843
"OG_00355","lncRNA_2018",0.605,0.0107484239256838,0.0107484239256838,121,200,TRUE,2.67627942093843
"OG_00430","lncRNA_9634",1,0.0414062542032573,0.0414062542032573,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10256",1,0.0330929781142458,0.0330929781142458,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10257",1,0.0328593075038238,0.0328593075038238,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10258",1,0.0153712669257056,0.0153712669257056,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10260",1,0.0164260407567529,0.0164260407567529,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_13191",1,0.0593197406581735,0.0593197406581735,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_17443",1,0.0256021229269805,0.0256021229269805,200,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10261",0.98,0.0130911117081004,0.0130911117081004,196,200,TRUE,2.21525376322213
"OG_00430","lncRNA_19566",0.975,0.0287866376452008,0.0287866376452008,195,200,TRUE,2.21525376322213
"OG_00430","lncRNA_5216",0.96,0.0269220524997075,0.0269220524997075,192,200,TRUE,2.21525376322213
"OG_00430","lncRNA_9635",0.95,0.0168133398384683,0.0168133398384683,190,200,TRUE,2.21525376322213
"OG_00430","lncRNA_19094",0.95,0.0114246522728545,0.0114246522728545,190,200,TRUE,2.21525376322213
"OG_00430","lncRNA_10262",0.945,0.0128882443439952,0.0128882443439952,189,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6207",0.92,0.008228293459458,0.008228293459458,184,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6208",0.92,0.00841921835911509,0.00841921835911509,184,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6544",0.91,0.0326720074974497,0.0326720074974497,182,200,TRUE,2.21525376322213
"OG_00430","lncRNA_12197",0.9,0.0155721495928525,0.0155721495928525,180,200,TRUE,2.21525376322213
"OG_00430","lncRNA_3859",0.895,-0.0220287305855642,0.0220287305855642,179,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6201",0.895,0.00756247204535346,0.00756247204535346,179,200,TRUE,2.21525376322213
"OG_00430","lncRNA_12198",0.895,0.0156356068463486,0.0156356068463486,179,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6204",0.89,0.00745374237459761,0.00745374237459761,178,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6205",0.89,0.0075437769765936,0.0075437769765936,178,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6206",0.89,0.00759283408437355,0.00759283408437355,178,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6200",0.885,0.00724898978531478,0.00724898978531478,177,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6337",0.885,0.0116974080149546,0.0116974080149546,177,200,TRUE,2.21525376322213
"OG_00430","lncRNA_6196",0.88,0.0072823496163025,0.0072823496163025,176,200,TRUE,2.21525376322213
"OG_00430","lncRNA_15131",0.88,0.0241642164544801,0.0241642164544801,176,200,TRUE,2.21525376322213
"OG_00430","lncRNA_15132",0.88,0.0241560697840767,0.0241560697840767,176,200,TRUE,2.21525376322213
"OG_00430","lncRNA_15133",0.88,0.0247848588936835,0.0247848588936835,176,200,TRUE,2.21525376322213
