,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
OG_00001,1.1298036318967646,1.0245117195193245,0.9423350409350085,0.7693521327213662,1.0956894487081486,1.7573390774003694,0.5829619189381448,1.5449447054305672,0.6824103533513048,1.035010920748526
OG_00002,0.9010723010665933,0.8470815219879523,0.5866247083372176,0.6341920329340333,0.8838890239529075,1.3068265744285952,0.574415565371171,1.415332221747519,0.43951489744327726,0.8012216748748966
OG_00003,0.20941095698630488,0.15044494621408697,0.0,0.14081125169580738,0.08955805913684388,0.11563051408825786,0.08016248549381481,0.22971530562118614,0.1680720196459025,0.09951395242182455
OG_00004,0.15710358053244305,0.0,0.15818860222666536,0.14578263860724586,0.029794370004483643,0.2140410780720647,0.1432392571952226,0.05819705050370135,0.045015389467116834,0.15006516506233625
OG_00005,0.6016239092787428,0.4672562326884115,0.4303596306070622,0.43688191784820063,0.5155606540504672,0.8395834926322513,0.3290463508082586,0.6644809340792535,0.34670297888089807,0.5536729935240703
OG_00006,0.477102387578033,0.38485931841363014,0.4009097747445683,0.3795084161810414,0.4800323973638618,0.7545284825406188,0.31785063449122425,0.5614750376258454,0.3123056568425341,0.4790280537949792
OG_00007,1.2220797150008977,1.065441779889554,0.9984803643581657,0.8872407274354068,1.2024633660433195,1.8825015745752238,0.7475957671167688,1.5631581181483676,0.7653995324451415,1.1719733298717983
OG_00008,0.44829030370594103,0.4399989341891802,0.2631163515557084,0.356258496628794,0.4744905497087109,0.6485458316075937,0.3305747172564959,0.6487436653012372,0.255527207298727,0.4396283298831976
OG_00009,0.6233684613049301,0.7017547125627365,0.47791454487590157,0.4323406379971336,0.7773847646804195,1.0554967535923943,0.36710278867316465,1.0720205073300209,0.4201756664516245,0.6096470165138845
OG_00010,0.6890709111357393,0.5821941517839985,0.3605551976785984,0.43561361523916414,0.5293039990350208,0.8363863997747166,0.40128025869400885,0.9672818097780126,0.250291029028975,0.5552450489715794
OG_00011,0.08476129027350571,0.02827745747332141,0.2177004845145249,0.08007133198668671,0.0746329670794925,0.2480458161545848,0.028091188445761084,0.0,0.008400347335479012,0.15242101787830237
OG_00012,0.8162427880099342,0.8594585653787277,0.35151394988388424,0.502611637453508,0.8264798965254729,1.0056180239930081,0.42515227329238786,1.2887627584268186,0.590956894470394,0.645575417262228
OG_00013,0.27080147745445177,0.31048613868246727,0.12677135859334135,0.2913468282229212,0.34130849093848076,0.3831782384855786,0.13810843051411098,0.523860062560611,0.2861577888147751,0.18146850544139886
OG_00014,0.18677052489948562,0.06204184544764276,0.092772529999611,0.2680033239222774,0.05417207953487022,0.18293893081145823,0.06519124968652634,0.1155130040516848,0.025318667809785145,0.12084052640497679
OG_00015,0.7631422281844448,0.7554611603677579,0.45906599433704176,0.5597441144585292,0.7892877339396038,1.0781117845184713,0.4869121421668057,1.1347068400456835,0.45383345684868226,0.7038051069740839
OG_00016,0.8807563611986627,1.1247000745883586,0.5194556177663576,0.5982836487964375,1.2115053760904773,1.397048953696875,0.5505206697779306,1.8161975873330742,0.7089035921345477,0.8201119279996326
