X1A1_ACR.173_TP1	X1A10_ACR.145_TP4	X1A12_ACR.237_TP3	X1A2_ACR.244_TP4	X1A8_ACR.186_TP2	X1A9_ACR.244_TP2	X1B1_ACR.225_TP3	X1B10_ACR.150_TP4	X1B2_ACR.173_TP3	X1B5_ACR.229_TP1	X1B9_ACR.265_TP4	X1C10_ACR.173_TP4	X1C4_ACR.139_TP4	X1D10_ACR.265_TP2	X1D3_ACR.225_TP4	X1D4_ACR.237_TP4	X1D6_ACR.229_TP2	X1D8_ACR.237_TP2	X1D9_ACR.229_TP4	X1E1_ACR.265_TP3	X1E3_ACR.150_TP2	X1E5_ACR.139_TP3	X1E9_ACR.237_TP1	X1F11_ACR.173_TP2	X1F4_ACR.150_TP3	X1F8_ACR.145_TP3	X1G5_ACR.244_TP3	X1H11_ACR.225_TP1	X1H12_ACR.186_TP3	X1H6_ACR.225_TP2	X1H7_ACR.229_TP3	X1H8_ACR.186_TP4	X2B2_ACR.145_TP1	X2B3_ACR.139_TP2	X2C1_ACR.244_TP1	X2C2_ACR.139_TP1	X2D2_ACR.150_TP1	X2E2_ACR.186_TP1	X2F1_ACR.265_TP1	X2G1_ACR.145_TP2
lncRNA_140	6.41161651032744	4.39941374162617	5.99193495312043	6.33108387364322	4.92063897328047	6.80649813202899	3.79316885065817	4.94107610534248	3.79316885065817	3.79316885065817	4.56761298926145	4.89287143251915	6.85894792520306	4.68985752812518	4.20436947219968	4.77234836801228	4.95688587142533	6.05851836492333	3.79316885065817	5.4563963337713	3.79316885065817	5.08050992916113	4.5987980454745	4.66946328411454	7.62334813542246	4.13811212051066	8.17565531852636	5.99193495312043	4.72788668398515	4.13811212051066	6.03956404339507	6.26709683938138	5.27685265184634	4.61068817917246	4.66765936647854	7.23560358495894	7.52762064078789	6.27165172370079	3.79316885065817	6.54905654999918
lncRNA_141	4.53326052197103	3.79316885065817	6.5517789691811	5.17837048512049	7.5666279354096	8.07278099901216	3.79316885065817	5.16243219666959	4.70832688994584	4.12476523983415	3.79316885065817	4.57995253917483	5.49254569864605	3.79316885065817	3.79316885065817	6.12823457277356	4.19042045858599	6.87792840551552	4.31942816882336	3.79316885065817	4.21638037835863	5.48802598517616	5.46167357630236	4.55490298652981	6.56706210876684	4.13811212051066	7.24878004555813	6.5517789691811	6.4009444069841	4.13811212051066	3.79316885065817	5.3595809506426	3.79316885065817	6.16822975627684	5.47260293810489	6.35315950416225	6.64880247326964	5.98381274183055	3.79316885065817	6.78400049403092
lncRNA_152	7.62461435033197	5.11233175862395	6.75687797510308	5.90349515162302	4.84061257959419	7.29662662058432	4.52488203956588	5.20155261014527	3.79316885065817	4.26109614929386	4.28646582098183	6.42135729094294	7.92787930838879	5.64237193100431	3.79316885065817	5.40451308902265	5.89229586825504	7.32060712394492	4.53339857252269	7.33366515364224	5.26049053258363	5.5618809167039	4.26229652757269	5.69197120093633	8.33754762256945	4.27984423888302	9.06320763068686	6.75687797510308	4.72788668398515	4.27984423888302	7.14257461626046	7.04542622105635	6.12787988079738	4.61068817917246	4.23540529564641	8.11815180837444	9.33648049887323	6.0233933094788	3.79316885065817	7.63044968700543
lncRNA_161	6.71613518867064	4.88214077285324	6.04243085510149	5.25601054991733	4.84061257959419	7.27961766451118	3.79316885065817	4.29314648952314	3.79316885065817	4.26109614929386	4.56761298926145	5.58572359969061	7.21252318911266	5.96751550510595	4.37275923408124	4.45279644607727	5.35835998111738	7.01188736913386	3.79316885065817	7.11930207899348	5.89072209328602	5.23357334142977	3.79316885065817	4.76929993812918	7.47684111730138	4.13811212051066	8.909113744943	6.04243085510149	4.81369368428905	4.13811212051066	5.67063018704728	6.57761407044243	6.6283215494074	3.79316885065817	4.41618478847605	7.50771834102662	8.37631287540322	7.00670833257889	3.79316885065817	6.68209894418705
lncRNA_175	9.40345152287087	5.99151120533826	5.19080691557056	4.50542642478595	3.79316885065817	4.42964833785583	5.25456735066953	4.29314648952314	3.79316885065817	4.45208053865703	4.926342050476	7.45620965251175	6.77365217054166	7.1549016509474	4.20436947219968	4.91702237070763	4.67067021436605	5.16740785699319	3.79316885065817	9.0074903300637	7.26527987552918	4.58548219019618	3.79316885065817	6.80353830454921	6.7463342816958	5.20331824184939	6.60328603843479	5.19080691557056	3.79316885065817	5.20331824184939	6.46787400537196	5.3595809506426	8.07310918627528	3.79316885065817	3.79316885065817	6.8843658079205	5.77916483010483	5.5589728011381	3.79316885065817	5.46102136888923
lncRNA_179	7.8462232810322	5.11233175862395	4.90521142091657	4.29934132266996	3.79316885065817	5.25700359509814	4.60912673292207	3.79316885065817	4.1440293664287	3.79316885065817	4.9741394348334	5.47711904869667	6.26284746202607	5.42651882379123	3.79316885065817	5.5622353182547	4.19042045858599	5.48914537794282	3.79316885065817	7.71115838478483	5.76074861230073	4.35689317764973	3.79316885065817	5.65168131751434	6.34379221787003	3.79316885065817	7.30961270722291	4.90521142091657	4.21701127719003	3.79316885065817	5.39765028631591	4.85665692531968	6.7054760958005	3.79316885065817	4.41618478847605	6.12608029317706	7.79701647847604	5.0782808313379	3.79316885065817	6.54905654999918
lncRNA_207	5.30962895400633	7.46366469274652	9.24587719340769	5.29287017712183	8.27412632303249	7.35460392862077	8.70104040703328	8.59662308287623	5.7261440999534	8.45467095758138	7.13880385443013	5.17569482977506	8.85575456240751	8.18843583554054	7.07845290445514	8.36047587020268	9.56273875418149	9.07473128976838	7.76834630504412	7.7526719027386	7.77540683537023	8.85658466994525	7.93703326582567	6.23407169829111	9.47573240228095	7.33186925173032	7.29631775474142	9.24587719340769	8.58929417966139	7.33186925173032	9.39670444357121	8.30580731795896	6.73727627768285	9.36522233217222	6.06313592280143	8.89140112623209	7.06766606830822	6.56216521706234	6.26504137671468	8.36648908923816
lncRNA_213	6.20144647593	4.49152390104581	8.22710034697871	3.79316885065817	3.79316885065817	4.61056345197257	3.79316885065817	5.2758143123121	5.10928264095913	3.79316885065817	3.79316885065817	4.95626844910654	3.79316885065817	3.79316885065817	3.79316885065817	5.74500977790584	3.79316885065817	8.11829323830768	3.79316885065817	3.79316885065817	3.79316885065817	4.19304163188668	5.28816062280776	6.8874460942105	7.71110345906457	3.79316885065817	5.030078717683	8.22710034697871	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	6.44118759388642	3.79316885065817	3.79316885065817	7.80334126426809
lncRNA_217	7.56160631746823	5.19157142693605	7.90033162504504	4.1519997967206	6.39173583813512	3.79316885065817	4.52488203956588	8.09038273317898	7.4845355600731	4.45208053865703	5.85702029074518	7.73320759641986	6.72246811836588	5.98653072208704	3.79316885065817	8.73758726152585	4.47698541054958	8.4756968950307	4.43595183184545	4.93442941111806	5.45155289233233	6.96342215273868	8.38052262117971	6.98193303417511	7.83640150795806	5.00399272202391	4.81295516561712	7.90033162504504	6.93745690717608	5.00399272202391	4.72568188593049	6.26709683938138	4.88843758509663	7.08787046743811	3.79316885065817	7.14383399227449	8.50045923988505	5.90086638974403	4.88299639416986	7.55269699051435
lncRNA_237	4.94536401806239	8.19006663791696	7.23681424539129	6.50988605321856	8.5092847784416	8.24387429746136	5.62446918945801	6.94087508710372	5.62577569949035	7.18559249304806	6.9965302291902	4.67019426470135	8.25972880933957	8.43271746439965	4.86029585235377	4.91702237070763	7.99688135654842	6.1330764091666	6.16337639070726	8.17868818963081	10.0928999713094	6.91232187464312	5.92590190378226	6.76851440669669	6.42776501839376	7.42232211850006	7.75971787296934	7.23681424539129	7.49922531273077	7.42232211850006	7.42220909778609	8.73784837226548	7.00368662264618	8.48182681967724	6.44669929391458	8.84518927048789	4.3036286588686	6.27165172370079	7.53572510659159	8.32046915944271
lncRNA_249	7.33727294232031	6.32148315872073	8.65304923806114	6.60436726365599	6.79762470086216	6.16315299988651	9.43150947160964	8.34713408177044	6.77066991053241	7.73422985176569	6.68338932078117	6.36544146618798	6.83510331666377	6.85961896646578	10.0334288453777	10.8336570032635	7.00939051804162	9.14556386679099	8.04881086334412	6.55787730254844	6.93400860524549	6.57562776567914	9.59808865594828	5.97511785420661	8.68532314340079	6.12008848916884	6.52453689087897	8.65304923806114	6.61581481914079	6.12008848916884	7.24203364988222	6.41168009969908	7.01232710732538	6.62838803465943	6.84966904396486	6.24439290393116	10.7116459118342	5.94299939781967	6.77548087205859	11.8097708542215
lncRNA_267	8.00696916106544	8.99232348814125	6.09106647256462	7.97206261421493	6.8947430132432	7.45638206579001	8.53717488995716	5.81410859283443	8.3015425020611	6.21778971679415	9.06706341195986	8.24751857639099	8.02483374207051	8.42940994293507	8.31524532962558	6.11231305400601	5.89229586825504	6.24877954172887	6.39568528699858	8.34363849540619	8.02283640682791	7.94646500280281	6.53829636358069	7.52021300622864	5.28090561630056	8.61154015057642	7.41172043299268	6.09106647256462	7.88635971427562	8.61154015057642	6.08466174360966	8.11350934971924	8.66509961837387	7.86901714246184	8.59600580423029	7.4892517269854	3.79316885065817	8.46244288527379	9.13126491739579	4.45347509087509
lncRNA_272	5.38438096462947	5.36768109050192	7.48507365882071	6.21479866997788	8.60680493681112	7.32176418037325	7.23184964909929	7.0281250352164	5.26203549862967	6.2613895334699	4.56761298926145	5.8357900551477	4.6973191616693	4.68985752812518	6.71794550892629	5.37604372646643	7.1463285672983	6.546348429913	6.18273697265678	4.67398290794504	4.6308145943027	5.32483139954095	6.96892663850354	5.56692936768363	6.99466646214841	4.55735867738899	6.96697705638282	7.48507365882071	8.52458005812455	4.55735867738899	6.43406449331504	8.69925252666079	4.88843758509663	4.50347590057075	6.30604436251789	5.2813957686154	6.44118759388642	7.55306650720461	4.60142272189113	6.01450291765993
lncRNA_281	4.99860194375575	7.56866026358249	7.07097643103291	6.65559527326968	4.99439227961623	7.81525640587543	4.68471285529066	7.75508233259342	5.65163779411215	4.65935426983158	6.64783991752716	5.27034316027737	8.23744557453121	7.5101937308077	5.16963132358612	6.97409877835945	5.07253529981447	7.34100971342702	4.69498458121512	6.36638469554378	7.44636105394887	7.52547153245756	7.270518381676	5.94294420972656	7.65092813083526	6.95560896437106	7.19959429297884	7.07097643103291	4.81369368428905	6.95560896437106	4.92592308726697	4.49821887889269	6.77857935915698	7.53576665108738	7.06549747495925	9.20739581373714	6.5280163038071	3.79316885065817	6.58352752455167	7.79372945170012
lncRNA_288	8.1130619572324	6.49480186508011	7.08265801749438	9.80945859634688	9.11741662886302	9.83345004828997	11.5426391310958	5.83686002120922	8.00488585484114	5.60874817359915	6.68338932078117	7.03185136735914	10.4895550865331	6.74558153497896	10.0930631835367	7.47992068583263	6.26794365512231	6.79095437731311	6.41201242796367	8.11259252128232	6.06409157976125	10.5479481679787	5.80978751517759	7.59135643431939	7.55197399572184	7.11495651035516	10.7656292093096	7.08265801749438	11.1364340074362	7.11495651035516	7.94140397060748	10.6237018081536	6.92343973391073	8.76973527413074	9.34367833357054	9.17040351781936	7.80839171903854	8.4829188616678	6.02154803939788	5.78862157474887
lncRNA_293	7.86371348602638	3.79316885065817	4.90521142091657	7.0477131146156	3.79316885065817	5.73812908763648	5.83673045093935	4.49679326979088	4.97800335366149	4.26109614929386	4.28646582098183	6.70134275734514	6.28093415849852	4.99946556391542	5.7447528770881	3.79316885065817	5.07253529981447	5.21942119766939	6.25750488382098	6.17543255695235	4.72653231131057	4.75772595870824	3.79316885065817	5.21102692766641	5.82061583759019	4.27984423888302	7.69050706163494	4.90521142091657	4.96390371597768	4.27984423888302	6.17051102009071	4.69758677304586	6.95967098825935	3.79316885065817	7.42909182811701	6.98070766130272	7.39777638780535	6.39535353029515	4.229209373168	5.40604359505232
lncRNA_306	3.79316885065817	3.79316885065817	6.78591242790379	6.74093788941881	6.09100698401114	6.42318265642177	3.79316885065817	6.84785179873162	3.79316885065817	4.26109614929386	3.79316885065817	3.79316885065817	5.64805362503297	4.27793756612652	3.79316885065817	7.04099676067437	3.79316885065817	6.08383893462037	3.79316885065817	3.79316885065817	3.79316885065817	5.75998699606372	6.37654737130299	3.79316885065817	6.87007906525842	3.79316885065817	6.31210385631467	6.78591242790379	7.10012053905533	3.79316885065817	3.79316885065817	6.54242872238453	3.79316885065817	5.53753867522248	6.12105256270003	5.82124212419036	5.4740023090096	5.44092625725994	3.79316885065817	5.82912192788627
lncRNA_318	5.18724310765639	4.14489375594567	5.70494995832559	4.84873567038258	3.79316885065817	6.39125524794493	4.68471285529066	4.77885220223923	4.1440293664287	4.26109614929386	3.79316885065817	4.7510711178698	7.44144997630335	4.62519014197589	3.79316885065817	3.79316885065817	5.68637234633407	6.89191355560529	3.79316885065817	5.06143313454816	4.38957275526433	4.75772595870824	3.79316885065817	3.79316885065817	7.1289754320484	4.13811212051066	7.92369335778365	5.70494995832559	5.31342986468726	4.13811212051066	6.88315472116266	6.35158634650293	5.1384318524476	4.37505548410147	3.79316885065817	7.56172557741932	7.37493638296032	6.33490868865641	3.79316885065817	6.34898768485956
lncRNA_338	7.25091682510284	4.88214077285324	6.01742503008874	4.79072272499085	3.79316885065817	6.12436033199402	4.31330996480605	5.20155261014527	3.79316885065817	4.12476523983415	4.14282775921287	5.39879172928836	6.68280780245199	5.5919069122214	3.79316885065817	4.45279644607727	4.82536465957871	6.82054995247607	3.79316885065817	6.88549010874008	5.02920836179285	4.96421634351944	4.36648540090161	5.69197120093633	7.7434714317196	3.79316885065817	7.35518935680017	6.01742503008874	4.63203801634786	3.79316885065817	5.73032156336057	5.83294421969892	5.53749104748594	3.79316885065817	4.41618478847605	6.39434121766032	8.58205778568761	6.20529051118037	3.79316885065817	6.57213682850734
lncRNA_345	8.96842200301811	5.30052461649688	5.45608709429721	5.25601054991733	4.40664823545012	5.56807453498985	4.31330996480605	4.49679326979088	4.1440293664287	3.79316885065817	5.14520683669165	7.32835218939842	5.8374440328409	6.88917354177164	3.79316885065817	4.59763674485789	4.89345833861847	5.67473395901254	3.79316885065817	8.96412496437557	6.9624412414617	3.79316885065817	3.79316885065817	6.67690464415879	6.13842025842739	4.62840441366844	6.96697705638282	5.45608709429721	3.79316885065817	4.62840441366844	5.47193955371916	5.11047158316687	7.90390008693835	4.20600941640438	3.79316885065817	5.75719149767623	6.69928393623291	3.79316885065817	4.75404193772644	5.00349254773965
lncRNA_398	8.73245993046477	4.71051934689211	4.58898518186585	5.90349515162302	3.79316885065817	5.43991232688514	6.28708547209497	4.77885220223923	4.64240348942232	4.91584056219406	4.70527838901489	7.62876357447474	5.7051350620845	5.51206422098336	5.60663541255514	5.18834399200023	4.89345833861847	4.69919313219423	6.22063991304105	7.4136989635984	5.65369670317679	5.02405496699544	5.19026250059332	5.37712135561247	5.84607723961638	3.79316885065817	7.90637368001198	4.58898518186585	5.03095822255222	3.79316885065817	5.94445422430768	5.89212906714517	7.47794238063299	3.79316885065817	5.37406178690237	6.41447555800218	6.54196995192385	7.16850311350954	5.1290640335769	4.82425619547331
lncRNA_423	8.97378598498114	5.49132154897099	5.45608709429721	3.79316885065817	5.9735817704697	6.08440481157181	6.41942281307799	5.2393100388027	5.48755171871802	3.79316885065817	5.83523227162329	6.89590883999116	6.93935068375659	6.45863379772274	4.93048145798428	5.28612834100016	6.06985260115616	6.64941237744155	5.7006710385018	8.41630084347118	6.53829191407628	5.02405496699544	3.79316885065817	6.57883098309135	7.38934618320433	4.62840441366844	8.86731131316735	5.45608709429721	5.7633159155225	4.62840441366844	7.67012201074702	5.94872373682697	7.5680856858483	4.61068817917246	3.79316885065817	7.07087835293113	6.79507021721537	6.73430999372099	4.92218830772214	6.2656983725921
lncRNA_439	4.53326052197103	3.79316885065817	7.68124153111053	4.50542642478595	4.65446333140047	4.5261769616834	4.98540870152741	6.82631466840028	3.79316885065817	4.71725274698717	5.5393625437573	4.7510711178698	3.79316885065817	3.79316885065817	5.16963132358612	6.33332257537432	5.07253529981447	8.34621509614018	4.88918559203881	4.13051100712932	3.79316885065817	3.79316885065817	5.6129094923497	3.79316885065817	7.04784648656546	4.47824508455293	4.35978159311097	7.68124153111053	3.79316885065817	4.47824508455293	5.03883603271344	3.79316885065817	4.61066385019089	5.2768943684551	6.0025685947307	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	8.75530682592666
lncRNA_449	3.79316885065817	8.72763511233005	4.58898518186585	6.78745763739415	4.84061257959419	7.44118966210495	3.79316885065817	4.65081107693722	4.39793807748884	4.52829536452845	6.33983309507414	3.79316885065817	4.6973191616693	7.61327890995945	4.60750299521243	4.91702237070763	4.58038199529583	3.79316885065817	3.79316885065817	7.64101769802165	6.73366451849906	4.90042685525276	5.43449799386449	3.79316885065817	3.79316885065817	8.04163236264432	6.93284812740074	4.58898518186585	3.79316885065817	8.04163236264432	3.79316885065817	3.79316885065817	6.22261553268084	3.79316885065817	6.67224173864235	4.20736165281518	3.79316885065817	3.79316885065817	7.18063934623547	3.79316885065817
lncRNA_468	4.16624523712941	3.79316885065817	3.79316885065817	4.1519997967206	3.79316885065817	3.79316885065817	4.98540870152741	5.20155261014527	3.79316885065817	7.05465085514815	3.79316885065817	3.79316885065817	5.45888253497117	3.79316885065817	4.93048145798428	4.59763674485789	6.67242126815544	4.60612578027813	9.16227256668964	3.79316885065817	3.79316885065817	4.96421634351944	5.34895488743416	3.79316885065817	4.32338223441538	3.79316885065817	4.2567878668265	3.79316885065817	3.79316885065817	3.79316885065817	6.2706237917181	3.79316885065817	4.54105788652431	4.37505548410147	4.66765936647854	4.61331402606119	6.7717327548005	5.94299939781967	3.79316885065817	4.26209493467407
lncRNA_503	8.26100620907381	4.49152390104581	4.48450360960631	3.79316885065817	3.79316885065817	3.79316885065817	5.50293600868652	4.77885220223923	4.97800335366149	3.79316885065817	3.79316885065817	7.79653438797207	6.18797406039814	4.68985752812518	3.79316885065817	3.79316885065817	4.35322071231787	5.89541688096315	3.79316885065817	4.83930008802742	4.6308145943027	3.79316885065817	3.79316885065817	5.97511785420661	6.13842025842739	3.79316885065817	5.84803316414527	4.48450360960631	5.09380575337937	3.79316885065817	5.31827751276837	5.16506601943011	5.56319733073123	3.79316885065817	3.79316885065817	5.37517421608338	8.113407297184	7.02562854828528	3.79316885065817	5.34833898632015
lncRNA_508	5.34761605696518	3.79316885065817	6.75687797510308	4.50542642478595	3.79316885065817	4.68627487269607	4.81744594117035	6.70153785201081	4.82613947135115	4.71725274698717	3.79316885065817	5.31479355315561	3.79316885065817	3.79316885065817	3.79316885065817	6.12823457277356	4.35322071231787	7.34100971342702	3.79316885065817	3.79316885065817	3.79316885065817	3.79316885065817	6.5026239129136	4.41748892358246	6.84618972195165	3.79316885065817	5.06822598965017	6.75687797510308	3.79316885065817	3.79316885065817	4.64682142269132	4.20291402727729	4.13062291504951	3.79316885065817	3.79316885065817	4.20736165281518	6.91690542466344	3.79316885065817	3.79316885065817	6.47740406557063
lncRNA_532	4.53326052197103	5.22910047299318	7.40394822112014	4.79072272499085	4.54177162546615	4.68627487269607	8.86516587348378	7.71505696496255	3.79316885065817	5.22045626972076	3.79316885065817	5.01574487073017	5.31361055287751	4.95458219087809	8.55627663572574	6.38663338202225	5.99668056616236	7.25758018372273	5.3478866512545	3.79316885065817	4.38957275526433	4.67632223415862	8.38052262117971	4.76929993812918	7.1289754320484	3.79316885065817	5.030078717683	7.40394822112014	4.89184541860179	3.79316885065817	5.27641078163941	4.60467555988187	4.73309837382235	4.61068817917246	5.14691082224667	5.12393117844855	7.81404562496723	3.79316885065817	3.79316885065817	6.01450291765993
lncRNA_576	7.67837960685403	3.79316885065817	5.23960587722753	5.25601054991733	4.84061257959419	5.93420083096277	5.21418715239418	4.29314648952314	3.79316885065817	3.79316885065817	3.79316885065817	6.52677872415094	6.99409025575793	5.42651882379123	4.37275923408124	4.82322166449602	5.39960722100538	5.63979777600484	3.79316885065817	7.0201390725461	5.49478519786129	3.79316885065817	3.79316885065817	6.15321952118907	6.62472801630939	3.79316885065817	7.7451662871346	5.23960587722753	4.63203801634786	3.79316885065817	6.34569540358517	5.26657887966241	6.52236259361643	3.79316885065817	4.66765936647854	6.04970983223216	6.21414949383947	3.79316885065817	3.79316885065817	3.79316885065817
