group_id,wgcna_module
OG_01343,2
OG_01345,2
OG_01347,2
OG_01335,2
OG_01338,2
OG_01361,2
OG_01369,2
OG_01353,2
OG_01356,2
OG_01357,2
OG_01385,2
OG_01386,2
OG_01392,2
OG_01394,2
OG_01397,2
OG_01405,2
OG_01407,2
OG_01409,2
OG_00017,2
OG_00011,2
OG_00046,2
OG_00047,2
OG_00049,2
OG_00051,2
OG_00052,2
OG_00059,2
OG_00076,2
OG_00080,2
OG_00084,2
OG_00087,2
OG_00097,2
OG_00114,2
OG_00118,2
OG_00121,2
OG_00123,2
OG_00124,2
OG_00138,2
OG_00137,2
OG_00140,2
OG_00143,2
OG_00155,2
OG_00158,2
OG_00173,2
OG_00174,2
OG_00178,2
OG_00180,2
OG_00184,2
OG_00190,2
OG_00192,2
OG_00209,2
OG_00207,2
OG_00221,2
OG_00224,2
OG_00247,2
OG_00249,2
OG_00252,2
OG_00262,2
OG_00263,2
OG_00280,2
OG_00286,2
OG_00287,2
OG_00306,2
OG_00308,2
OG_00315,2
OG_00317,2
OG_00333,2
OG_00325,2
OG_00340,2
OG_00348,2
OG_00349,2
OG_00377,2
OG_00392,2
OG_00397,2
OG_00426,2
OG_00428,2
OG_00443,2
OG_00469,2
OG_00462,2
OG_00465,2
OG_00490,2
OG_00500,2
OG_00503,2
OG_00516,2
OG_00522,2
OG_00535,2
OG_00537,2
OG_00542,2
OG_00544,2
OG_00545,2
OG_00551,2
OG_00555,2
OG_00586,2
OG_00589,2
OG_00591,2
OG_00594,2
OG_00598,2
OG_00602,2
OG_00603,2
OG_00619,2
OG_00626,2
OG_00636,2
OG_00653,2
OG_00662,2
OG_00674,2
OG_00670,2
OG_00680,2
OG_01416,2
OG_01420,2
OG_01423,2
OG_01430,2
OG_01431,2
OG_01434,2
OG_01436,2
OG_01437,2
OG_01454,2
OG_01458,2
OG_01482,2
OG_01481,2
OG_01485,2
OG_01538,2
OG_01541,2
OG_01544,2
OG_01546,2
OG_01566,2
OG_01568,2
OG_01573,2
OG_01581,2
OG_01607,2
OG_01590,2
OG_01600,2
OG_01606,2
OG_01615,2
OG_01621,2
OG_01640,2
OG_01651,2
OG_01665,2
OG_01669,2
OG_01691,2
OG_01690,2
OG_01702,2
OG_01709,2
OG_01710,2
OG_01713,2
OG_01714,2
OG_01715,2
OG_01717,2
OG_01727,2
OG_01738,2
OG_01757,2
OG_01766,2
OG_01770,2
OG_01771,2
OG_01781,2
OG_01782,2
OG_01785,2
OG_01788,2
OG_01817,2
OG_01826,2
OG_01822,2
OG_01828,2
OG_01837,2
OG_01838,2
OG_01839,2
OG_01845,2
OG_01847,2
OG_01853,2
OG_01855,2
OG_01858,2
OG_01859,2
OG_01860,2
OG_01862,2
OG_01875,2
OG_01878,2
OG_01879,2
OG_01899,2
OG_01904,2
OG_01910,2
OG_01911,2
OG_01913,2
OG_01936,2
OG_01941,2
OG_01946,2
OG_01962,2
OG_01973,2
OG_01999,2
OG_02007,2
OG_01983,2
OG_01986,2
OG_01994,2
OG_01996,2
OG_02015,2
OG_02037,2
OG_02032,2
OG_02041,2
OG_02056,2
OG_02072,2
OG_02077,2
OG_02085,2
OG_02091,2
OG_02100,2
OG_02118,2
OG_02127,2
OG_02147,2
OG_02150,2
OG_02134,2
OG_02136,2
OG_02159,2
OG_02155,2
OG_02178,2
OG_02180,2
OG_02166,2
OG_02168,2
OG_02171,2
OG_02174,2
OG_02184,2
OG_02206,2
OG_02212,2
OG_02219,2
OG_02231,2
OG_02233,2
OG_02220,2
OG_02230,2
OG_02238,2
OG_02266,2
OG_02260,2
OG_02264,2
OG_02275,2
OG_02300,2
OG_02297,2
OG_02302,2
OG_02319,2
OG_02339,2
OG_02341,2
OG_02350,2
OG_02353,2
OG_02356,2
OG_02359,2
OG_02360,2
OG_02365,2
OG_02369,2
OG_02384,2
OG_02385,2
OG_02393,2
OG_02401,2
OG_02411,2
OG_02415,2
OG_02416,2
OG_02423,2
OG_02426,2
OG_02425,2
OG_02428,2
OG_02429,2
OG_02436,2
OG_02437,2
OG_02438,2
OG_02443,2
OG_02447,2
OG_02455,2
OG_02460,2
OG_02471,2
OG_02478,2
OG_02480,2
OG_02485,2
OG_02494,2
OG_02495,2
OG_02500,2
OG_02505,2
OG_02512,2
OG_02530,2
OG_02529,2
OG_02534,2
OG_02543,2
OG_02544,2
OG_02545,2
OG_02548,2
OG_02554,2
OG_02563,2
OG_02569,2
OG_02572,2
OG_02586,2
OG_02593,2
OG_02617,2
OG_02621,2
OG_02626,2
OG_02635,2
OG_02638,2
OG_02628,2
OG_02642,2
OG_02644,2
OG_02646,2
OG_02648,2
OG_02667,2
OG_02670,2
OG_02672,2
OG_02689,2
OG_02692,2
OG_02705,2
OG_02707,2
OG_02709,2
OG_02716,2
OG_02718,2
OG_02731,2
OG_02753,2
OG_02759,2
OG_02774,2
OG_02773,2
OG_02776,2
OG_02777,2
OG_02778,2
OG_02779,2
OG_02785,2
OG_02792,2
OG_02812,2
OG_02811,2
OG_02837,2
OG_02838,2
OG_02815,2
OG_02820,2
OG_02824,2
OG_02843,2
OG_02845,2
OG_02852,2
OG_02857,2
OG_02874,2
OG_02876,2
OG_02881,2
OG_02896,2
OG_02901,2
OG_02903,2
OG_02925,2
OG_02914,2
OG_02917,2
OG_02920,2
OG_02938,2
OG_02966,2
OG_02969,2
OG_02980,2
OG_02981,2
OG_02985,2
OG_03000,2
OG_03017,2
OG_03020,2
OG_03047,2
OG_03050,2
OG_03054,2
OG_03059,2
OG_03061,2
OG_03065,2
OG_03094,2
OG_03102,2
OG_03077,2
OG_03092,2
OG_03118,2
OG_03131,2
OG_03126,2
OG_03128,2
OG_03129,2
OG_03137,2
OG_03140,2
OG_03141,2
OG_03142,2
OG_03156,2
OG_03158,2
OG_03162,2
OG_03164,2
OG_03165,2
OG_03176,2
OG_03180,2
OG_03170,2
OG_03166,2
OG_03168,2
OG_03183,2
OG_03203,2
OG_03240,2
OG_03241,2
OG_03243,2
OG_03246,2
OG_03254,2
OG_03256,2
OG_03275,2
OG_03273,2
OG_03281,2
OG_03289,2
OG_03301,2
OG_03317,2
OG_03320,2
OG_03358,2
OG_03362,2
OG_03346,2
OG_03347,2
OG_03348,2
OG_03327,2
OG_03373,2
OG_03376,2
OG_03377,2
OG_03392,2
OG_03394,2
OG_03400,2
OG_03406,2
OG_03420,2
OG_03442,2
OG_03444,2
OG_03446,2
OG_03457,2
OG_03462,2
OG_03463,2
OG_03478,2
OG_03481,2
OG_03493,2
OG_03494,2
OG_03485,2
OG_03489,2
OG_03518,2
OG_03520,2
OG_03526,2
OG_03527,2
OG_03539,2
OG_03549,2
OG_03563,2
OG_03582,2
OG_03583,2
OG_03587,2
OG_03585,2
OG_03586,2
OG_03592,2
OG_03595,2
OG_03605,2
OG_03609,2
OG_03610,2
OG_03614,2
OG_03632,2
OG_03634,2
OG_03640,2
OG_03656,2
OG_03660,2
OG_03661,2
OG_03667,2
OG_03672,2
OG_03678,2
OG_03683,2
OG_03684,2
OG_03685,2
OG_03688,2
OG_03691,2
OG_03698,2
OG_03704,2
OG_03715,2
OG_03717,2
OG_03718,2
OG_03737,2
OG_03740,2
OG_03739,2
OG_03760,2
OG_03757,2
OG_03775,2
OG_03784,2
OG_03794,2
OG_03790,2
OG_03793,2
OG_03802,2
OG_03833,2
OG_03835,2
OG_03855,2
OG_03867,2
OG_03884,2
OG_03891,2
OG_03894,2
OG_03898,2
OG_03903,2
OG_03911,2
OG_03913,2
OG_03916,2
OG_03917,2
OG_03920,2
OG_03937,2
OG_03943,2
OG_03945,2
OG_03969,2
OG_03983,2
OG_03984,2
OG_03985,2
OG_03989,2
OG_03992,2
OG_03994,2
OG_04000,2
OG_04006,2
OG_04004,2
OG_04009,2
OG_04020,2
OG_04034,2
OG_04035,2
OG_04039,2
OG_04040,2
OG_04045,2
OG_04058,2
OG_04057,2
OG_04065,2
OG_04080,2
OG_04085,2
OG_04088,2
OG_04091,2
OG_04108,2
OG_04106,2
OG_04116,2
OG_04121,2
OG_04125,2
OG_04134,2
OG_04135,2
OG_04133,2
OG_04140,2
OG_04148,2
OG_04150,2
OG_04167,2
OG_04176,2
OG_04178,2
OG_04180,2
OG_04196,2
OG_04203,2
OG_04218,2
OG_04226,2
OG_04232,2
OG_04238,2
OG_04265,2
OG_04266,2
OG_04295,2
OG_04279,2
OG_04281,2
OG_04287,2
OG_04300,2
OG_04302,2
OG_04307,2
OG_04313,2
OG_04318,2
OG_04319,2
OG_04322,2
OG_04335,2
OG_04331,2
OG_04339,2
OG_04348,2
OG_04352,2
OG_04379,2
OG_04383,2
OG_04388,2
OG_04393,2
OG_04395,2
OG_04396,2
OG_04397,2
OG_04403,2
OG_04405,2
OG_04425,2
OG_04418,2
OG_04427,2
OG_04428,2
OG_04455,2
OG_04456,2
OG_04458,2
OG_04468,2
OG_04476,2
OG_04489,2
OG_04509,2
OG_04515,2
OG_04521,2
OG_04544,2
OG_04546,2
OG_04549,2
OG_04559,2
OG_04581,2
OG_04584,2
OG_04589,2
OG_04598,2
OG_04600,2
OG_04604,2
OG_04613,2
OG_04622,2
OG_04630,2
OG_04639,2
OG_04641,2
OG_04643,2
OG_04646,2
OG_04650,2
OG_04662,2
OG_04666,2
OG_04669,2
OG_04675,2
OG_04679,2
OG_04697,2
OG_04692,2
OG_04706,2
OG_04704,2
OG_04705,2
OG_04714,2
OG_04716,2
OG_04738,2
OG_04730,2
OG_04732,2
OG_04754,2
OG_04761,2
OG_04777,2
OG_04780,2
OG_04786,2
OG_04792,2
OG_04793,2
OG_04795,2
OG_04806,2
OG_04808,2
OG_04809,2
OG_04812,2
OG_04817,2
OG_04826,2
OG_04831,2
OG_04846,2
OG_04842,2
OG_04852,2
OG_04850,2
OG_04863,2
OG_04864,2
OG_04867,2
OG_04869,2
OG_04871,2
OG_04879,2
OG_04900,2
OG_04905,2
OG_04921,2
OG_04927,2
OG_04944,2
OG_04948,2
OG_04952,2
OG_04960,2
OG_04977,2
OG_04978,2
OG_04967,2
OG_04982,2
OG_04992,2
OG_05006,2
OG_05012,2
OG_05015,2
OG_05028,2
OG_05024,2
OG_05037,2
OG_05030,2
OG_05042,2
OG_05057,2
OG_05052,2
OG_05053,2
OG_05062,2
OG_05063,2
OG_05066,2
OG_05090,2
OG_05069,2
OG_05077,2
OG_05093,2
OG_05112,2
OG_05105,2
OG_05107,2
OG_05117,2
OG_05152,2
OG_05153,2
OG_05164,2
OG_05171,2
OG_05176,2
OG_05179,2
OG_05189,2
OG_05190,2
OG_05196,2
OG_05199,2
OG_05200,2
OG_05205,2
OG_05214,2
OG_05218,2
OG_05233,2
OG_05225,2
OG_05239,2
OG_05251,2
OG_05244,2
OG_05245,2
OG_05247,2
OG_05257,2
OG_05258,2
OG_05263,2
OG_05273,2
OG_05298,2
OG_05293,2
OG_05301,2
OG_05305,2
OG_05311,2
OG_05320,2
OG_05324,2
OG_05329,2
OG_05343,2
OG_05354,2
OG_05355,2
OG_05357,2
OG_05361,2
OG_05377,2
OG_05407,2
OG_05447,2
OG_05462,2
OG_05474,2
OG_05481,2
OG_05488,2
OG_05493,2
OG_05503,2
OG_05505,2
OG_05507,2
OG_05514,2
OG_05527,2
OG_05533,2
OG_05535,2
OG_05539,2
OG_05566,2
OG_05569,2
OG_05548,2
OG_05556,2
OG_05562,2
OG_05571,2
OG_05575,2
OG_05583,2
OG_05589,2
OG_05601,2
OG_05624,2
OG_05632,2
OG_05615,2
OG_05656,2
OG_05673,2
OG_05677,2
OG_05678,2
OG_05680,2
OG_05681,2
OG_05686,2
OG_05707,2
OG_05695,2
OG_05713,2
OG_05716,2
OG_05719,2
OG_05727,2
OG_05729,2
OG_05734,2
OG_05747,2
OG_05748,2
OG_05754,2
OG_05757,2
OG_05763,2
OG_05769,2
OG_05776,2
OG_05792,2
OG_05819,2
OG_05820,2
OG_05808,2
OG_05830,2
OG_05843,2
OG_05832,2
OG_05839,2
OG_05841,2
OG_05846,2
OG_05853,2
OG_05859,2
OG_05865,2
OG_05869,2
OG_05870,2
OG_05900,2
OG_05882,2
OG_05884,2
OG_05885,2
OG_05905,2
OG_05915,2
OG_05924,2
OG_05926,2
OG_05927,2
OG_05928,2
OG_05932,2
OG_05935,2
OG_05938,2
OG_05943,2
OG_05944,2
OG_05954,2
OG_05960,2
OG_05959,2
OG_05963,2
OG_05953,2
OG_05973,2
OG_05969,2
OG_05977,2
OG_05978,2
OG_05981,2
OG_05985,2
OG_05984,2
OG_05989,2
OG_05990,2
OG_06000,2
OG_06011,2
OG_06016,2
OG_06031,2
OG_06040,2
OG_06055,2
OG_06059,2
OG_06060,2
OG_06070,2
OG_06071,2
OG_06076,2
OG_06090,2
OG_06092,2
OG_06099,2
OG_06121,2
OG_06149,2
OG_06138,2
OG_06160,2
OG_06165,2
OG_06167,2
OG_06166,2
OG_06175,2
OG_06176,2
OG_06182,2
OG_06184,2
OG_06194,2
OG_06195,2
OG_06205,2
OG_06208,2
OG_06213,2
OG_06224,2
OG_06223,2
OG_06236,2
OG_06239,2
OG_06252,2
OG_06253,2
OG_06254,2
OG_06256,2
OG_06258,2
OG_06261,2
OG_06264,2
OG_06266,2
OG_06280,2
OG_06292,2
OG_06310,2
OG_06308,2
OG_06309,2
OG_06319,2
OG_06320,2
OG_06333,2
OG_06337,2
OG_06331,2
OG_06345,2
OG_06348,2
OG_06350,2
OG_06361,2
OG_06363,2
OG_06369,2
OG_06381,2
OG_06387,2
OG_06385,2
OG_06407,2
OG_06421,2
OG_06424,2
OG_06442,2
OG_06448,2
OG_06456,2
OG_06469,2
OG_06465,2
OG_06472,2
OG_06479,2
OG_06498,2
OG_06495,2
OG_06504,2
OG_06514,2
OG_06510,2
OG_06521,2
OG_06548,2
OG_06536,2
OG_06567,2
OG_06560,2
OG_06556,2
OG_06572,2
OG_06578,2
OG_06577,2
OG_06581,2
OG_06584,2
OG_06587,2
OG_06590,2
OG_06597,2
OG_06600,2
OG_06605,2
OG_06607,2
OG_06616,2
OG_06638,2
OG_06636,2
OG_06646,2
OG_06650,2
OG_06651,2
OG_06668,2
OG_06678,2
OG_06680,2
OG_06682,2
OG_06685,2
OG_06697,2
OG_06701,2
OG_06702,2
OG_06710,2
OG_06711,2
OG_06724,2
OG_06727,2
OG_06735,2
OG_06746,2
OG_06756,2
OG_06761,2
OG_06774,2
OG_06777,2
OG_06778,2
OG_06796,2
OG_06806,2
OG_06805,2
OG_06817,2
OG_06829,2
OG_06834,2
OG_06836,2
OG_06840,2
OG_06854,2
OG_06851,2
OG_06867,2
OG_06885,2
OG_06886,2
OG_06888,2
OG_06890,2
OG_06893,2
OG_06921,2
OG_06922,2
OG_06924,2
OG_06934,2
OG_06945,2
OG_06943,2
OG_06967,2
OG_06958,2
OG_06959,2
OG_06965,2
OG_06966,2
OG_06991,2
OG_06982,2
OG_07006,2
OG_07022,2
OG_07023,2
OG_07026,2
OG_07027,2
OG_07055,2
OG_07057,2
OG_07081,2
OG_07082,2
OG_07087,2
OG_07088,2
OG_07106,2
OG_07113,2
OG_07125,2
OG_07138,2
OG_07143,2
OG_07144,2
OG_07146,2
OG_07154,2
OG_07161,2
OG_07170,2
OG_07184,2
OG_07183,2
OG_07188,2
OG_07201,2
OG_07208,2
OG_07216,2
OG_07221,2
OG_07227,2
OG_07241,2
OG_07247,2
OG_07256,2
OG_07269,2
OG_07278,2
OG_07275,2
OG_07291,2
OG_07301,2
OG_07306,2
OG_07308,2
OG_07327,2
OG_07337,2
OG_07338,2
OG_07341,2
OG_07348,2
OG_07375,2
OG_07411,2
OG_07380,2
OG_07383,2
OG_07384,2
OG_07385,2
OG_07388,2
OG_07397,2
OG_07402,2
OG_07420,2
OG_07421,2
OG_07440,2
OG_07441,2
OG_07442,2
OG_07462,2
OG_07465,2
OG_07468,2
OG_07483,2
OG_07492,2
OG_07506,2
OG_07524,2
OG_07529,2
OG_07509,2
OG_07513,2
OG_07516,2
OG_07538,2
OG_07542,2
OG_07541,2
OG_07546,2
OG_07561,2
OG_07574,2
OG_07587,2
OG_07592,2
OG_07595,2
OG_07607,2
OG_07609,2
OG_07612,2
OG_07615,2
OG_07616,2
OG_07618,2
OG_07637,2
OG_07652,2
OG_07654,2
OG_07660,2
OG_07677,2
OG_07676,2
OG_07683,2
OG_07698,2
OG_07700,2
OG_07708,2
OG_07707,2
OG_07711,2
OG_07728,2
OG_07740,2
OG_07744,2
OG_07756,2
OG_07758,2
OG_07759,2
OG_07752,2
OG_07769,2
OG_07770,2
OG_07762,2
OG_07763,2
OG_07766,2
OG_07767,2
OG_07772,2
OG_07775,2
OG_07778,2
OG_07781,2
OG_07787,2
OG_07792,2
OG_07800,2
OG_07818,2
OG_07820,2
OG_07835,2
OG_07848,2
OG_07849,2
OG_07839,2
OG_07840,2
OG_07858,2
OG_07859,2
OG_07864,2
OG_07866,2
OG_07867,2
OG_07870,2
OG_07879,2
OG_07896,2
OG_07901,2
OG_07931,2
OG_07932,2
OG_07940,2
OG_07949,2
OG_07955,2
OG_07956,2
OG_07973,2
OG_07981,2
OG_07985,2
OG_07986,2
OG_07997,2
OG_08001,2
OG_08026,2
OG_08041,2
OG_08052,2
OG_08057,2
OG_08061,2
OG_08066,2
OG_08068,2
OG_08071,2
OG_08085,2
OG_08093,2
OG_08089,2
OG_08124,2
OG_08099,2
OG_08102,2
OG_08104,2
OG_08112,2
OG_08136,2
OG_08139,2
OG_08146,2
OG_08147,2
OG_08156,2
OG_08164,2
OG_08174,2
OG_08176,2
OG_08192,2
OG_08205,2
OG_08206,2
OG_08197,2
OG_08200,2
OG_08229,2
OG_08237,2
OG_08240,2
OG_08276,2
OG_08281,2
OG_08287,2
OG_08296,2
OG_08303,2
OG_08306,2
OG_08327,2
OG_08336,2
OG_08340,2
OG_08345,2
OG_08357,2
OG_08359,2
OG_08368,2
OG_08372,2
OG_08381,2
OG_08377,2
OG_08375,2
OG_08376,2
OG_08379,2
OG_08387,2
OG_08386,2
OG_08389,2
OG_08391,2
OG_08424,2
OG_08427,2
OG_08431,2
OG_08429,2
OG_08430,2
OG_08435,2
OG_08447,2
OG_08444,2
OG_08456,2
OG_08458,2
OG_08461,2
OG_08467,2
OG_08477,2
OG_08496,2
OG_08498,2
OG_08500,2
OG_08503,2
OG_08504,2
OG_08544,2
OG_08551,2
OG_08560,2
OG_08577,2
OG_08568,2
OG_08578,2
OG_08590,2
OG_08600,2
OG_08607,2
OG_08608,2
OG_08619,2
OG_08631,2
OG_08628,2
OG_08629,2
OG_08630,2
OG_08624,2
OG_08634,2
OG_08640,2
OG_08654,2
OG_08655,2
OG_08670,2
OG_08682,2
OG_08704,2
OG_08688,2
OG_08702,2
OG_08713,2
OG_08710,2
OG_08724,2
OG_08728,2
OG_08730,2
OG_08739,2
OG_08749,2
OG_08748,2
OG_08765,2
OG_08771,2
OG_08772,2
OG_08784,2
OG_08788,2
OG_08805,2
OG_08813,2
OG_08828,2
OG_08834,2
OG_08836,2
OG_08843,2
OG_08851,2
OG_08862,2
OG_08873,2
OG_08897,2
OG_08923,2
OG_08925,2
OG_08930,2
OG_08940,2
OG_08936,2
OG_08943,2
OG_08944,2
OG_08948,2
OG_08958,2
OG_08961,2
OG_08976,2
OG_08974,2
OG_09004,2
OG_08986,2
OG_08989,2
OG_08991,2
OG_09002,2
OG_09019,2
OG_09022,2
OG_09029,2
OG_09033,2
OG_09036,2
OG_09038,2
OG_09050,2
OG_09060,2
OG_09073,2
OG_09078,2
OG_09099,2
OG_09109,2
OG_09137,2
OG_09145,2
OG_09154,2
OG_09156,2
OG_09159,2
OG_09162,2
OG_09166,2
OG_09185,2
OG_09189,2
OG_09206,2
OG_09214,2
OG_09212,2
OG_09219,2
OG_09232,2
OG_09247,2
OG_09262,2
OG_09292,2
OG_09309,2
OG_09312,2
OG_09314,2
OG_09323,2
OG_09343,2
OG_09350,2
OG_09359,2
OG_09373,2
OG_09377,2
OG_09383,2
OG_09387,2
OG_09385,2
OG_09388,2
OG_09418,2
OG_09422,2
OG_09432,2
OG_09435,2
OG_09441,2
OG_09447,2
OG_09457,2
OG_09464,2
OG_09489,2
OG_09494,2
OG_09497,2
OG_09501,2
OG_09519,2
OG_09533,2
OG_09542,2
OG_09539,2
OG_09556,2
OG_09559,2
OG_09561,2
OG_09566,2
OG_09568,2
OG_09581,2
OG_09582,2
OG_09589,2
OG_09624,2
OG_09628,2
OG_09599,2
OG_09614,2
OG_09619,2
OG_09620,2
OG_09637,2
OG_09634,2
OG_09636,2
OG_09654,2
OG_09661,2
OG_09657,2
OG_09677,2
