group_id,module_label,module_color
OG_00830,12,tan
OG_00826,1,turquoise
OG_00827,6,red
OG_00828,13,salmon
OG_00829,5,green
OG_00849,13,salmon
OG_00850,1,turquoise
OG_00851,2,blue
OG_00852,1,turquoise
OG_00853,9,magenta
OG_00854,2,blue
OG_00855,1,turquoise
OG_00856,0,grey
OG_00857,1,turquoise
OG_00831,17,grey60
OG_00832,2,blue
OG_00833,3,brown
OG_00834,14,cyan
OG_00835,0,grey
OG_00836,12,tan
OG_00837,2,blue
OG_00838,12,tan
OG_00839,9,magenta
OG_00840,2,blue
OG_00841,1,turquoise
OG_00842,1,turquoise
OG_00843,0,grey
OG_00844,8,pink
OG_00845,2,blue
OG_00846,1,turquoise
OG_00847,1,turquoise
OG_00861,0,grey
OG_00862,0,grey
OG_00863,3,brown
OG_00864,3,brown
OG_00859,3,brown
OG_00860,2,blue
OG_00865,1,turquoise
OG_00867,3,brown
OG_00868,2,blue
OG_00870,1,turquoise
OG_00871,0,grey
OG_00869,0,grey
OG_00872,3,brown
OG_00873,2,blue
OG_00874,3,brown
OG_00875,1,turquoise
OG_00876,9,magenta
OG_00877,15,midnightblue
OG_00878,4,yellow
OG_00879,6,red
OG_00880,6,red
OG_00906,0,grey
OG_00907,1,turquoise
OG_00908,1,turquoise
OG_00909,8,pink
OG_00910,1,turquoise
OG_00911,6,red
OG_00912,1,turquoise
OG_00882,1,turquoise
OG_00883,1,turquoise
OG_00884,2,blue
OG_00885,4,yellow
OG_00886,1,turquoise
OG_00887,8,pink
OG_00888,2,blue
OG_00889,2,blue
OG_00890,3,brown
OG_00891,17,grey60
OG_00892,13,salmon
OG_00894,11,greenyellow
OG_00895,1,turquoise
OG_00896,0,grey
OG_00897,0,grey
OG_00898,2,blue
OG_00899,2,blue
OG_00900,0,grey
OG_00901,0,grey
OG_00902,6,red
OG_00903,4,yellow
OG_00904,0,grey
OG_00905,1,turquoise
OG_00918,10,purple
OG_00914,1,turquoise
OG_00915,1,turquoise
OG_00916,13,salmon
OG_00917,2,blue
OG_00919,1,turquoise
OG_00913,6,red
OG_00921,0,grey
OG_00920,3,brown
OG_00922,6,red
OG_00923,15,midnightblue
OG_00924,1,turquoise
OG_00925,0,grey
OG_00926,1,turquoise
OG_00927,4,yellow
OG_00928,7,black
OG_00929,2,blue
OG_00930,2,blue
OG_00931,0,grey
OG_00932,0,grey
OG_00933,16,lightcyan
OG_00934,3,brown
OG_00935,2,blue
OG_00936,4,yellow
OG_00937,5,green
OG_00938,5,green
OG_00939,0,grey
OG_00940,2,blue
OG_00941,0,grey
OG_00942,3,brown
OG_00943,11,greenyellow
OG_00944,6,red
OG_00945,3,brown
OG_00946,3,brown
OG_00947,7,black
OG_00948,10,purple
OG_00949,1,turquoise
OG_00950,0,grey
OG_00951,11,greenyellow
OG_00952,1,turquoise
OG_00953,2,blue
OG_00954,2,blue
OG_00955,2,blue
OG_00956,2,blue
OG_00957,10,purple
OG_00959,7,black
OG_00960,11,greenyellow
OG_00961,3,brown
OG_00962,2,blue
OG_00965,2,blue
OG_00966,8,pink
OG_00967,0,grey
OG_00968,1,turquoise
OG_00963,6,red
OG_00964,2,blue
OG_00970,0,grey
OG_00969,2,blue
OG_00972,7,black
OG_00973,1,turquoise
OG_00974,9,magenta
OG_00975,12,tan
OG_00977,2,blue
OG_00978,4,yellow
OG_00991,1,turquoise
OG_00992,0,grey
OG_00987,0,grey
OG_00979,1,turquoise
OG_00980,2,blue
OG_00981,9,magenta
OG_00982,11,greenyellow
OG_00983,0,grey
OG_00984,22,darkgreen
OG_00985,2,blue
OG_00988,14,cyan
OG_00989,2,blue
OG_00990,0,grey
OG_00994,14,cyan
OG_00995,0,grey
OG_00996,2,blue
OG_00997,6,red
OG_00998,0,grey
OG_00999,2,blue
OG_01000,1,turquoise
OG_01001,1,turquoise
OG_01004,2,blue
OG_01002,1,turquoise
OG_01005,1,turquoise
OG_01006,2,blue
OG_01003,1,turquoise
OG_01007,2,blue
OG_01008,1,turquoise
OG_01009,19,lightyellow
OG_01010,1,turquoise
OG_01011,17,grey60
OG_01012,5,green
OG_01013,11,greenyellow
OG_01014,0,grey
OG_01015,1,turquoise
OG_01016,0,grey
OG_01017,3,brown
OG_01018,0,grey
OG_01019,2,blue
OG_01020,0,grey
OG_01024,3,brown
OG_01021,2,blue
OG_01022,3,brown
OG_01023,3,brown
OG_01028,1,turquoise
OG_01025,0,grey
OG_01026,0,grey
OG_01027,8,pink
OG_01029,5,green
OG_01030,14,cyan
OG_01031,8,pink
OG_01032,21,darkred
OG_01033,8,pink
OG_01034,4,yellow
OG_01035,1,turquoise
OG_01036,2,blue
OG_01037,2,blue
OG_01038,9,magenta
OG_01039,5,green
OG_01040,5,green
OG_01044,0,grey
OG_01053,10,purple
OG_01041,4,yellow
OG_01042,8,pink
OG_01043,1,turquoise
OG_01045,3,brown
OG_01046,2,blue
OG_01047,18,lightgreen
OG_01048,1,turquoise
OG_01049,3,brown
OG_01050,24,darkgrey
OG_01051,1,turquoise
OG_01052,2,blue
OG_01054,3,brown
OG_01055,15,midnightblue
OG_01056,4,yellow
OG_01057,2,blue
OG_01058,6,red
OG_01059,13,salmon
OG_01060,5,green
OG_01061,2,blue
OG_01062,2,blue
OG_01063,2,blue
OG_01064,2,blue
OG_01065,1,turquoise
OG_01066,1,turquoise
OG_01067,1,turquoise
OG_01068,2,blue
OG_01069,0,grey
OG_01070,0,grey
OG_01071,4,yellow
OG_01072,3,brown
OG_01073,4,yellow
OG_01074,2,blue
OG_01075,1,turquoise
OG_01076,19,lightyellow
OG_01077,2,blue
OG_01078,9,magenta
OG_01079,2,blue
OG_01080,21,darkred
OG_01081,3,brown
OG_01082,6,red
OG_01083,0,grey
OG_01084,1,turquoise
OG_01085,11,greenyellow
OG_01086,15,midnightblue
OG_01092,12,tan
OG_01093,8,pink
OG_01094,0,grey
OG_01087,0,grey
OG_01088,3,brown
OG_01089,5,green
OG_01090,1,turquoise
OG_01091,12,tan
OG_01100,7,black
OG_01096,1,turquoise
OG_01097,1,turquoise
OG_01098,3,brown
OG_01099,6,red
OG_01101,12,tan
OG_01102,0,grey
OG_01103,1,turquoise
OG_01104,2,blue
OG_01108,0,grey
OG_01105,8,pink
OG_01106,4,yellow
OG_01107,4,yellow
OG_01110,10,purple
OG_01111,1,turquoise
OG_01112,0,grey
OG_01113,0,grey
OG_01118,3,brown
OG_01114,7,black
OG_01115,0,grey
OG_01116,1,turquoise
OG_01117,0,grey
OG_01120,3,brown
OG_01121,7,black
OG_01124,4,yellow
OG_01123,3,brown
OG_01122,3,brown
OG_01125,5,green
OG_01127,4,yellow
OG_01126,9,magenta
OG_01128,4,yellow
OG_01129,4,yellow
OG_01130,1,turquoise
OG_01134,4,yellow
OG_01135,6,red
OG_01136,3,brown
OG_01131,1,turquoise
OG_01132,3,brown
OG_01137,0,grey
OG_01138,1,turquoise
OG_01139,11,greenyellow
OG_01140,4,yellow
OG_01141,8,pink
OG_01142,10,purple
OG_01143,0,grey
OG_01145,9,magenta
OG_01146,4,yellow
OG_01144,10,purple
OG_01147,3,brown
OG_01148,1,turquoise
OG_01149,3,brown
OG_01150,9,magenta
OG_01151,4,yellow
OG_01163,10,purple
OG_01164,12,tan
OG_01165,2,blue
OG_01169,2,blue
OG_01170,1,turquoise
OG_01166,9,magenta
OG_01167,3,brown
OG_01168,2,blue
OG_01171,0,grey
OG_01153,1,turquoise
OG_01154,13,salmon
OG_01155,5,green
OG_01156,1,turquoise
OG_01157,5,green
OG_01158,6,red
OG_01159,1,turquoise
OG_01160,8,pink
OG_01161,10,purple
OG_01162,7,black
OG_01176,0,grey
OG_01178,0,grey
OG_01177,9,magenta
OG_01173,0,grey
OG_01172,2,blue
OG_01175,11,greenyellow
OG_01179,0,grey
OG_01180,1,turquoise
OG_01182,12,tan
OG_01184,2,blue
OG_01183,2,blue
OG_01187,2,blue
OG_01185,5,green
OG_01186,4,yellow
OG_01188,0,grey
OG_01196,23,darkturquoise
OG_01197,1,turquoise
OG_01189,0,grey
OG_01192,0,grey
OG_01190,17,grey60
OG_01191,2,blue
OG_01193,6,red
OG_01194,0,grey
OG_01195,7,black
OG_01198,2,blue
OG_01199,2,blue
OG_01201,3,brown
OG_01200,4,yellow
OG_01202,2,blue
OG_01203,3,brown
OG_01204,2,blue
OG_01205,1,turquoise
OG_01206,3,brown
OG_01207,2,blue
OG_01208,4,yellow
OG_01209,11,greenyellow
OG_01210,3,brown
OG_01211,1,turquoise
OG_01213,9,magenta
OG_01212,15,midnightblue
OG_01232,0,grey
OG_01233,9,magenta
OG_01239,7,black
OG_01240,0,grey
OG_01241,2,blue
OG_01234,13,salmon
OG_01235,6,red
OG_01236,1,turquoise
OG_01238,0,grey
OG_01242,2,blue
OG_01214,23,darkturquoise
OG_01215,7,black
OG_01216,10,purple
OG_01217,0,grey
OG_01218,10,purple
OG_01219,0,grey
OG_01220,1,turquoise
OG_01221,10,purple
OG_01222,0,grey
OG_01223,0,grey
OG_01224,1,turquoise
OG_01225,4,yellow
OG_01226,4,yellow
OG_01227,2,blue
OG_01228,11,greenyellow
OG_01229,2,blue
OG_01230,0,grey
OG_01231,6,red
OG_01243,0,grey
OG_01244,14,cyan
OG_01247,4,yellow
OG_01245,7,black
OG_01246,2,blue
OG_01249,17,grey60
OG_01248,0,grey
OG_01251,3,brown
OG_01250,12,tan
OG_01252,0,grey
OG_01253,0,grey
OG_01254,0,grey
OG_01256,11,greenyellow
OG_01255,3,brown
OG_01257,13,salmon
OG_01258,1,turquoise
OG_01259,11,greenyellow
OG_01266,15,midnightblue
OG_01267,5,green
OG_01268,0,grey
OG_01269,4,yellow
OG_01270,0,grey
OG_01271,1,turquoise
OG_01263,2,blue
OG_01260,20,royalblue
OG_01261,2,blue
OG_01262,8,pink
OG_01272,2,blue
OG_01273,0,grey
OG_01275,20,royalblue
OG_01278,0,grey
OG_01276,4,yellow
OG_01277,2,blue
OG_01280,4,yellow
OG_01281,1,turquoise
OG_01283,2,blue
OG_01286,21,darkred
OG_01284,14,cyan
OG_01285,15,midnightblue
OG_01282,8,pink
OG_01287,0,grey
OG_01288,14,cyan
OG_01289,0,grey
OG_01290,6,red
OG_01291,11,greenyellow
OG_01292,8,pink
OG_01293,0,grey
OG_01294,6,red
OG_01295,10,purple
OG_01296,2,blue
OG_01297,16,lightcyan
OG_01298,2,blue
OG_01302,4,yellow
OG_01303,1,turquoise
OG_01299,8,pink
OG_01300,2,blue
OG_01301,1,turquoise
OG_01307,7,black
OG_01305,10,purple
OG_01306,0,grey
OG_01308,0,grey
OG_01309,11,greenyellow
OG_01310,7,black
OG_01311,6,red
OG_01313,0,grey
OG_01312,7,black
OG_01321,0,grey
OG_01322,5,green
OG_01314,7,black
OG_01315,6,red
OG_01316,0,grey
OG_01317,3,brown
OG_01323,18,lightgreen
OG_01324,7,black
OG_01326,1,turquoise
OG_01325,11,greenyellow
OG_01328,2,blue
OG_01329,0,grey
OG_01330,3,brown
OG_01342,5,green
OG_01343,2,blue
OG_01344,1,turquoise
OG_01345,2,blue
OG_01348,0,grey
OG_01347,2,blue
OG_01346,0,grey
OG_01331,0,grey
OG_01332,8,pink
OG_01333,0,grey
OG_01334,1,turquoise
OG_01335,2,blue
OG_01336,0,grey
OG_01337,0,grey
OG_01338,2,blue
OG_01339,1,turquoise
OG_01340,0,grey
OG_01341,1,turquoise
OG_01350,0,grey
OG_01349,20,royalblue
OG_01351,8,pink
OG_01363,0,grey
OG_01360,0,grey
OG_01361,2,blue
OG_01362,1,turquoise
OG_01364,0,grey
OG_01365,4,yellow
OG_01366,4,yellow
OG_01367,6,red
OG_01368,11,greenyellow
OG_01370,0,grey
OG_01369,2,blue
OG_01371,12,tan
OG_01372,1,turquoise
OG_01373,7,black
OG_01359,7,black
OG_01352,3,brown
OG_01353,2,blue
OG_01354,13,salmon
OG_01355,10,purple
OG_01356,2,blue
OG_01357,2,blue
OG_01358,0,grey
OG_01374,13,salmon
OG_01375,3,brown
OG_01376,0,grey
OG_01377,12,tan
OG_01378,6,red
OG_01379,1,turquoise
OG_01380,5,green
OG_01381,3,brown
OG_01382,0,grey
OG_01384,7,black
OG_01383,17,grey60
OG_01385,2,blue
OG_01386,2,blue
OG_01387,5,green
OG_01388,16,lightcyan
OG_01389,0,grey
OG_01398,1,turquoise
OG_01399,13,salmon
OG_01400,6,red
OG_01390,10,purple
OG_01391,10,purple
OG_01392,2,blue
OG_01393,8,pink
OG_01394,2,blue
OG_01395,13,salmon
OG_01397,2,blue
OG_01401,18,lightgreen
OG_01402,3,brown
OG_01403,5,green
OG_01404,6,red
OG_01405,2,blue
OG_01406,0,grey
OG_01407,2,blue
OG_01408,1,turquoise
OG_01409,2,blue
OG_01410,0,grey
OG_00001,3,brown
OG_00002,8,pink
OG_00003,0,grey
OG_00004,4,yellow
OG_00017,2,blue
OG_00019,8,pink
OG_00020,0,grey
OG_00021,1,turquoise
OG_00023,14,cyan
OG_00022,14,cyan
OG_00005,1,turquoise
OG_00006,1,turquoise
OG_00007,1,turquoise
OG_00008,5,green
OG_00009,7,black
OG_00010,0,grey
OG_00011,2,blue
OG_00012,1,turquoise
OG_00013,13,salmon
OG_00014,10,purple
OG_00015,1,turquoise
OG_00016,6,red
OG_00029,1,turquoise
OG_00024,3,brown
OG_00025,4,yellow
OG_00026,1,turquoise
OG_00027,0,grey
OG_00028,8,pink
OG_00030,1,turquoise
OG_00031,0,grey
OG_00032,1,turquoise
OG_00033,10,purple
OG_00036,3,brown
OG_00034,21,darkred
OG_00035,15,midnightblue
OG_00041,3,brown
OG_00038,6,red
OG_00039,3,brown
OG_00040,1,turquoise
OG_00046,2,blue
OG_00047,2,blue
OG_00048,1,turquoise
OG_00049,2,blue
OG_00042,6,red
OG_00043,5,green
OG_00044,0,grey
OG_00045,1,turquoise
OG_00050,13,salmon
OG_00051,2,blue
OG_00052,2,blue
OG_00057,0,grey
OG_00058,13,salmon
OG_00053,1,turquoise
OG_00054,4,yellow
OG_00055,9,magenta
OG_00056,1,turquoise
OG_00059,2,blue
OG_00060,0,grey
OG_00063,3,brown
OG_00061,0,grey
OG_00062,6,red
OG_00064,0,grey
OG_00065,21,darkred
OG_00066,3,brown
OG_00067,0,grey
OG_00068,0,grey
OG_00069,9,magenta
OG_00070,0,grey
OG_00071,10,purple
OG_00072,1,turquoise
OG_00073,7,black
OG_00074,4,yellow
OG_00075,11,greenyellow
OG_00076,2,blue
OG_00077,3,brown
OG_00080,2,blue
OG_00081,6,red
OG_00078,6,red
OG_00082,5,green
OG_00083,1,turquoise
OG_00084,2,blue
OG_00085,0,grey
OG_00086,13,salmon
OG_00088,0,grey
OG_00087,2,blue
OG_00089,15,midnightblue
OG_00090,0,grey
OG_00091,4,yellow
OG_00092,9,magenta
OG_00093,22,darkgreen
OG_00094,0,grey
OG_00095,22,darkgreen
OG_00096,22,darkgreen
OG_00097,2,blue
OG_00098,14,cyan
OG_00099,7,black
OG_00100,8,pink
OG_00102,10,purple
OG_00110,8,pink
OG_00112,1,turquoise
OG_00113,1,turquoise
OG_00103,6,red
OG_00104,3,brown
OG_00105,9,magenta
OG_00106,0,grey
OG_00107,3,brown
OG_00108,9,magenta
OG_00109,13,salmon
OG_00114,2,blue
OG_00115,7,black
OG_00116,9,magenta
OG_00117,11,greenyellow
OG_00118,2,blue
OG_00119,3,brown
OG_00121,2,blue
OG_00122,0,grey
OG_00123,2,blue
OG_00124,2,blue
OG_00126,14,cyan
OG_00127,0,grey
OG_00129,1,turquoise
OG_00131,1,turquoise
OG_00130,17,grey60
OG_00132,5,green
OG_00133,0,grey
OG_00134,11,greenyellow
OG_00135,1,turquoise
OG_00136,0,grey
OG_00138,2,blue
OG_00137,2,blue
OG_00139,0,grey
OG_00140,2,blue
OG_00142,11,greenyellow
OG_00141,6,red
OG_00143,2,blue
OG_00144,15,midnightblue
OG_00145,9,magenta
OG_00146,5,green
OG_00147,5,green
OG_00148,9,magenta
OG_00149,1,turquoise
OG_00150,11,greenyellow
OG_00152,0,grey
OG_00153,4,yellow
OG_00156,0,grey
OG_00155,2,blue
OG_00154,8,pink
OG_00157,3,brown
OG_00158,2,blue
OG_00159,3,brown
OG_00165,0,grey
OG_00166,1,turquoise
OG_00168,0,grey
OG_00169,0,grey
OG_00161,4,yellow
OG_00162,1,turquoise
OG_00163,15,midnightblue
OG_00164,8,pink
OG_00176,0,grey
OG_00170,1,turquoise
OG_00171,6,red
OG_00173,2,blue
OG_00174,2,blue
OG_00175,3,brown
OG_00177,0,grey
OG_00178,2,blue
OG_00179,4,yellow
OG_00180,2,blue
OG_00184,2,blue
OG_00185,1,turquoise
OG_00181,3,brown
OG_00182,6,red
OG_00183,7,black
OG_00187,22,darkgreen
OG_00188,14,cyan
OG_00189,1,turquoise
OG_00190,2,blue
OG_00195,15,midnightblue
OG_00191,20,royalblue
OG_00192,2,blue
OG_00193,8,pink
OG_00194,9,magenta
OG_00209,2,blue
OG_00206,4,yellow
OG_00196,20,royalblue
OG_00197,13,salmon
OG_00198,0,grey
OG_00199,0,grey
OG_00200,1,turquoise
OG_00201,7,black
OG_00202,1,turquoise
OG_00203,0,grey
OG_00204,12,tan
OG_00205,0,grey
OG_00207,2,blue
OG_00208,0,grey
OG_00210,12,tan
OG_00211,9,magenta
OG_00212,8,pink
OG_00213,6,red
OG_00214,8,pink
OG_00215,4,yellow
OG_00216,1,turquoise
OG_00221,2,blue
OG_00217,3,brown
OG_00218,4,yellow
OG_00219,0,grey
OG_00220,0,grey
OG_00222,10,purple
OG_00223,7,black
OG_00224,2,blue
OG_00227,3,brown
OG_00225,5,green
OG_00226,8,pink
OG_00228,18,lightgreen
OG_00229,3,brown
OG_00230,0,grey
OG_00231,9,magenta
OG_00232,0,grey
OG_00239,1,turquoise
OG_00240,24,darkgrey
OG_00233,0,grey
OG_00234,3,brown
OG_00235,6,red
OG_00236,1,turquoise
OG_00237,8,pink
OG_00238,3,brown
OG_00258,0,grey
OG_00241,1,turquoise
OG_00242,20,royalblue
OG_00243,3,brown
OG_00244,0,grey
OG_00245,3,brown
OG_00246,0,grey
OG_00247,2,blue
OG_00248,9,magenta
OG_00249,2,blue
OG_00250,0,grey
OG_00251,6,red
OG_00252,2,blue
OG_00254,16,lightcyan
OG_00255,4,yellow
OG_00256,0,grey
OG_00257,0,grey
OG_00259,14,cyan
OG_00260,22,darkgreen
OG_00261,1,turquoise
OG_00262,2,blue
OG_00263,2,blue
OG_00264,1,turquoise
OG_00267,7,black
OG_00265,0,grey
OG_00266,14,cyan
OG_00269,22,darkgreen
OG_00270,1,turquoise
OG_00277,0,grey
OG_00278,1,turquoise
OG_00272,0,grey
OG_00271,7,black
OG_00273,13,salmon
OG_00274,9,magenta
OG_00275,3,brown
OG_00280,2,blue
OG_00281,3,brown
OG_00279,3,brown
OG_00282,0,grey
OG_00283,3,brown
OG_00284,0,grey
OG_00285,3,brown
OG_00286,2,blue
OG_00287,2,blue
OG_00292,14,cyan
OG_00294,7,black
OG_00288,22,darkgreen
OG_00289,1,turquoise
OG_00290,8,pink
OG_00291,8,pink
OG_00295,4,yellow
OG_00296,6,red
OG_00297,0,grey
OG_00298,14,cyan
OG_00304,1,turquoise
OG_00305,4,yellow
OG_00301,16,lightcyan
OG_00300,11,greenyellow
OG_00302,0,grey
OG_00309,0,grey
OG_00310,0,grey
OG_00311,12,tan
OG_00306,2,blue
OG_00307,3,brown
OG_00308,2,blue
OG_00312,10,purple
OG_00314,21,darkred
OG_00315,2,blue
OG_00317,2,blue
OG_00316,1,turquoise
OG_00318,0,grey
OG_00319,23,darkturquoise
OG_00320,20,royalblue
OG_00322,0,grey
OG_00331,1,turquoise
OG_00332,0,grey
OG_00333,2,blue
OG_00323,17,grey60
OG_00324,3,brown
OG_00325,2,blue
OG_00326,3,brown
OG_00327,3,brown
OG_00328,3,brown
OG_00329,0,grey
OG_00330,6,red
OG_00335,4,yellow
OG_00334,6,red
OG_00337,0,grey
OG_00336,4,yellow
OG_00339,11,greenyellow
OG_00340,2,blue
OG_00341,1,turquoise
OG_00338,1,turquoise
OG_00346,1,turquoise
OG_00342,3,brown
OG_00343,4,yellow
OG_00344,14,cyan
OG_00345,0,grey
OG_00353,1,turquoise
OG_00354,11,greenyellow
OG_00355,5,green
OG_00356,1,turquoise
OG_00357,7,black
OG_00358,9,magenta
OG_00347,1,turquoise
OG_00348,2,blue
OG_00349,2,blue
OG_00351,1,turquoise
OG_00352,9,magenta
OG_00359,4,yellow
OG_00361,3,brown
OG_00360,3,brown
OG_00362,10,purple
OG_00363,9,magenta
OG_00364,11,greenyellow
OG_00365,0,grey
OG_00366,11,greenyellow
OG_00367,5,green
OG_00368,1,turquoise
OG_00369,1,turquoise
OG_00370,1,turquoise
OG_00371,0,grey
OG_00372,20,royalblue
OG_00377,2,blue
OG_00373,5,green
OG_00374,0,grey
OG_00375,8,pink
OG_00376,7,black
OG_00378,14,cyan
OG_00379,4,yellow
OG_00380,3,brown
OG_00381,6,red
OG_00382,0,grey
OG_00383,8,pink
OG_00385,1,turquoise
OG_00386,9,magenta
OG_00387,1,turquoise
OG_00388,6,red
OG_00391,0,grey
OG_00389,3,brown
OG_00390,9,magenta
OG_00395,0,grey
OG_00396,0,grey
OG_00392,2,blue
OG_00393,13,salmon
OG_00394,7,black
OG_00397,2,blue
OG_00398,24,darkgrey
OG_00399,0,grey
OG_00400,3,brown
OG_00401,10,purple
OG_00402,6,red
OG_00405,0,grey
OG_00404,6,red
OG_00403,13,salmon
OG_00406,0,grey
OG_00407,22,darkgreen
OG_00408,22,darkgreen
OG_00409,0,grey
OG_00410,0,grey
OG_00411,22,darkgreen
OG_00412,8,pink
OG_00413,3,brown
OG_00417,0,grey
OG_00414,9,magenta
OG_00415,1,turquoise
OG_00451,0,grey
OG_00444,14,cyan
OG_00418,1,turquoise
OG_00419,0,grey
OG_00420,10,purple
OG_00421,8,pink
OG_00422,0,grey
OG_00423,3,brown
OG_00424,7,black
OG_00425,12,tan
OG_00426,2,blue
OG_00427,0,grey
OG_00428,2,blue
OG_00429,3,brown
OG_00430,5,green
OG_00431,12,tan
OG_00432,9,magenta
OG_00433,10,purple
OG_00434,8,pink
OG_00435,10,purple
OG_00436,7,black
OG_00437,10,purple
OG_00438,0,grey
OG_00439,9,magenta
OG_00440,19,lightyellow
OG_00441,9,magenta
OG_00442,1,turquoise
OG_00443,2,blue
OG_00445,7,black
OG_00446,6,red
OG_00447,4,yellow
OG_00448,22,darkgreen
OG_00449,1,turquoise
OG_00469,2,blue
OG_00470,9,magenta
OG_00471,15,midnightblue
OG_00472,12,tan
OG_00473,11,greenyellow
OG_00474,12,tan
OG_00475,0,grey
OG_00476,13,salmon
OG_00452,5,green
OG_00453,13,salmon
OG_00455,11,greenyellow
OG_00456,0,grey
OG_00457,17,grey60
OG_00458,10,purple
OG_00459,13,salmon
OG_00460,14,cyan
OG_00461,14,cyan
OG_00462,2,blue
OG_00463,10,purple
OG_00464,9,magenta
OG_00465,2,blue
OG_00466,3,brown
OG_00467,1,turquoise
OG_00468,5,green
OG_00477,0,grey
OG_00478,4,yellow
OG_00479,1,turquoise
OG_00481,12,tan
OG_00482,3,brown
OG_00485,4,yellow
OG_00483,9,magenta
OG_00484,1,turquoise
OG_00486,0,grey
OG_00487,11,greenyellow
OG_00488,7,black
OG_00489,6,red
OG_00490,2,blue
OG_00491,5,green
OG_00492,1,turquoise
OG_00493,3,brown
OG_00494,0,grey
OG_00495,9,magenta
OG_00496,1,turquoise
OG_00498,3,brown
OG_00501,1,turquoise
OG_00499,13,salmon
OG_00500,2,blue
OG_00504,10,purple
OG_00506,0,grey
OG_00505,0,grey
OG_00502,11,greenyellow
OG_00503,2,blue
OG_00507,10,purple
OG_00508,1,turquoise
OG_00509,0,grey
OG_00510,15,midnightblue
OG_00514,0,grey
OG_00517,3,brown
OG_00515,1,turquoise
OG_00516,2,blue
OG_00518,3,brown
OG_00519,1,turquoise
OG_00511,15,midnightblue
OG_00512,6,red
OG_00513,9,magenta
OG_00521,0,grey
OG_00520,0,grey
OG_00522,2,blue
OG_00524,1,turquoise
OG_00523,0,grey
OG_00526,13,salmon
OG_00527,1,turquoise
OG_00528,4,yellow
OG_00529,4,yellow
OG_00530,1,turquoise
OG_00531,15,midnightblue
OG_00532,10,purple
OG_00533,1,turquoise
OG_00534,3,brown
OG_00535,2,blue
OG_00536,1,turquoise
OG_00537,2,blue
OG_00539,0,grey
OG_00538,1,turquoise
OG_00540,19,lightyellow
OG_00542,2,blue
OG_00543,6,red
OG_00544,2,blue
OG_00545,2,blue
OG_00546,5,green
OG_00547,5,green
OG_00548,11,greenyellow
OG_00549,3,brown
