OG,max_val
OG_00082,1.3236377277070592
OG_00195,1.475220644486397
OG_00242,1.5761131511577129
OG_00246,1.2361426514906222
OG_00259,1.1356893685360514
OG_00304,1.0399052794871848
OG_00314,1.1838800033487669
OG_00342,1.0503314066993508
OG_00356,1.2138401162030197
OG_00511,1.4679657083760358
OG_00531,2.8419160917928754
OG_00571,1.1611230504830394
OG_00643,1.4818659921200368
OG_00868,1.0456708645789077
OG_00938,1.2925570243346003
OG_00943,1.066023813325409
OG_00948,1.5039174245472862
OG_01095,1.0568897393066996
OG_01098,1.3251884766051505
OG_01210,1.0079877631863476
OG_01244,1.2971415378778075
OG_01250,1.2269944305487754
OG_01324,1.2126051642709148
OG_01463,1.2066041631696869
OG_01472,1.5575836476728988
OG_01483,1.1968533585251502
OG_01486,1.0556691619336376
OG_01496,1.0245801941004786
OG_01759,1.3298143627397567
OG_01955,1.4409066428899768
OG_01957,1.1183215241511757
OG_02000,1.211296300241755
OG_02012,1.1331054390472557
OG_02040,1.2430649159890992
OG_02090,1.550097425887561
OG_02101,1.0305986113720271
OG_02137,1.2436231277003984
OG_02201,1.0818720651520486
OG_02291,1.2213201600125208
OG_02311,1.332772604650783
OG_02325,1.4192117334255925
OG_02338,1.1197268506029887
OG_02408,2.072131978711194
OG_02475,1.086038606751562
OG_02484,1.1573133531333109
OG_02486,1.044126628947157
OG_02532,1.8955789747440857
OG_02690,1.2320337374102428
OG_02727,1.2836770285755903
OG_02728,1.709265816975667
OG_02886,1.0625100483606302
OG_02927,1.1724378001115647
OG_02949,1.1633309918916652
OG_02998,1.4589244451964185
OG_03099,1.5733300173044682
OG_03108,1.1074213821632748
OG_03116,1.0700783519630623
OG_03263,1.056247316029525
OG_03269,1.569525095183098
OG_03327,1.07628183935025
OG_03422,1.054366786357036
OG_03429,1.2386752419286078
OG_03495,1.1804410507864578
OG_03500,1.1490162029271325
OG_03627,1.2599713400473889
OG_03652,1.426619930488081
OG_03696,1.1483340202027692
OG_03869,1.0741769941631418
OG_03910,1.2852194180724386
OG_04212,1.0622343448882627
OG_04299,1.0068632458579148
OG_04351,1.0255625822566377
OG_04476,1.3855617322128662
OG_04508,1.2016790509266757
OG_04515,1.0043022534694626
OG_04538,1.739435096978222
OG_04559,1.1855163922866152
OG_04609,1.2203838259308983
OG_04747,1.081577665464717
OG_04802,1.0921317026691897
OG_04999,1.1910481725100253
OG_05071,2.3996957305279634
OG_05082,1.4559817180805743
OG_05083,1.310363319682957
OG_05136,1.430531720506261
OG_05157,1.0757280143121726
OG_05183,1.0175375091224423
OG_05192,1.1483223825321582
OG_05304,1.441336811757886
OG_05305,1.2912840530986032
OG_05363,1.0519729956564348
OG_05477,1.3426520135029538
OG_05478,1.1209774489515965
OG_05512,1.1309133137888456
OG_05604,1.3187008312134638
OG_05610,1.1714249922869562
OG_05611,1.0732618399063745
OG_05637,1.5970451356981572
OG_05644,1.6380033799525453
OG_05654,1.66313339129826
OG_05764,1.115126370926541
OG_05809,1.2683585100883346
OG_05813,1.0001493269238566
OG_05819,1.1178077857720723
OG_05826,1.4339745079020725
OG_05938,1.198581984260105
OG_06046,1.3075906387001617
OG_06086,1.6440539480036205
OG_06105,1.2945444535346051
OG_06109,1.11644402825997
OG_06154,2.433061848940638
OG_06174,1.405946962138955
OG_06218,1.468449599208021
OG_06234,1.5483020289630267
OG_06279,1.1646650230275422
OG_06291,1.1302962595080075
OG_06373,1.402581823902481
OG_06417,1.0404279783431265
OG_06554,1.228697694965965
OG_06616,1.1099912884451013
OG_06627,1.1003468763342674
OG_06663,1.015818460436067
OG_06674,1.0835640596085163
OG_06733,1.0220338534733509
OG_06891,1.1208912916549796
OG_06956,1.0814533593222628
OG_07103,1.6044719718956697
OG_07144,2.4240309527230304
OG_07229,1.5865819148810558
OG_07251,1.034036296142712
OG_07360,1.3153302488177363
OG_07400,1.1984243294244012
OG_07455,1.25420418902583
OG_07731,1.2967579291782003
OG_07807,1.191340379494186
OG_07835,1.1535593333260388
OG_07836,1.0643379992081483
OG_07872,1.0472123437537668
OG_07911,1.2549422134513115
OG_07914,1.0133553239288249
OG_07929,1.0478756925259236
OG_08098,1.0560562183121298
OG_08217,1.2257085703838666
OG_08237,1.011136911889653
OG_08337,1.0008144087789854
OG_08361,1.327939559178429
OG_08391,1.0636486729353436
OG_08392,1.16017142980408
OG_08546,1.2332543542622314
OG_08616,1.2529129432852453
OG_08663,1.3946497696799365
OG_08693,1.0485080539701523
OG_08842,1.059645221078115
OG_08849,1.843610139454996
OG_08923,1.0700732119373186
OG_08941,1.0271527254023465
OG_08967,1.2895115638785206
OG_08984,1.0595054388655574
OG_09075,1.1167379788615204
OG_09091,1.4917217474058249
OG_09121,1.089523367965436
OG_09128,1.3608229287214688
OG_09130,1.104590780219742
OG_09146,1.3782326921560877
OG_09178,1.7931421511687324
OG_09247,1.35504315397409
OG_09295,1.347470877015403
OG_09440,1.198363173198481
OG_09443,1.1362924013684097
OG_09472,1.296260931757125
OG_09535,1.068124160518463
OG_09596,1.2142365196751066
OG_09598,1.0180052582646817
OG_09625,1.2941027509071834
OG_09627,1.254367278245857
OG_09693,1.1077959062470704
OG_09798,1.1696609235175155
OG_09826,2.3524718902505835
OG_09894,1.521391853532893
OG_09895,1.0356515674160862
OG_09936,1.0083881221829325
OG_10116,1.079424408327435
OG_10176,1.1079356366374942
