...1,Component_34
OG_05071,1.394992791070082
OG_00531,1.3421617206741094
OG_01324,1.1667562672377596
OG_00643,1.1623341822749935
OG_07911,1.1317032130047084
OG_03933,1.0877015108340513
OG_00499,0.9379301024547566
OG_08098,0.9308834203026544
OG_01486,0.9204218656321366
OG_03932,0.895598308316959
OG_05183,0.875128640856874
OG_06218,0.8719727354705574
OG_00242,0.8615973313125337
OG_02101,0.8576918701343385
OG_08341,0.8504957815755336
OG_00195,0.849280106953426
OG_09091,0.8437105525814959
OG_04961,0.8411858542320059
OG_01642,0.8250218649192549
OG_05351,0.8242298036714063
OG_09775,0.8233503304977853
OG_00304,0.8205104061929804
OG_08229,0.807673859083002
OG_09130,0.7960217073456187
OG_06678,0.780974409854602
OG_04693,0.7805149059038667
OG_06956,0.7719455636475031
OG_07835,0.7641745459686244
OG_04620,0.7638814159119217
OG_03122,0.7635514794821827
OG_09826,0.7553961270075751
OG_06757,0.7536762180724024
OG_01297,0.7491118382067165
OG_09783,0.74634832017503006
OG_00660,0.7439429525788257
OG_09247,0.7413387759700139
OG_00246,0.7335276804032355
OG_08097,0.7330703350073839
OG_08959,0.7317311328529954
OG_05640,0.7308663597864999
OG_05198,0.723785353751883
OG_08555,0.723319824047792
OG_06782,0.72102381281149
OG_06132,0.7183278724056311
OG_00163,0.7158887699554642
OG_03677,0.7145075269781878
OG_02486,0.714331576183912
OG_04999,0.7137088900499498
OG_09021,0.7035869426636356
OG_02000,0.7014935780974356
OG_01482,0.6986524759384662
OG_05031,0.6984345337036691
OG_04621,0.698133135966595
OG_03845,0.6971645730407665
OG_09584,0.6830139637859096
OG_07692,0.681481823127413
OG_00453,0.6795123396641413
OG_07929,0.6773608040147454
OG_06215,0.6770685805469656
OG_08217,0.6770393179087759
OG_01210,0.6760142303903254
OG_06922,0.6744291313497341
OG_04737,0.6723166631835629
OG_09540,0.6708150455323274
OG_00111,0.6707922867263595
OG_06576,0.6702085659755618
OG_04304,0.6679942569556493
OG_02587,0.6661843514168604
OG_05377,0.6661459907781736
OG_03269,0.6550011328067062
OG_02439,0.6526267164696852
OG_10099,0.6491389970974175
OG_05418,0.6470106310747616
OG_01680,0.643185382086656
OG_03429,0.637970356091729
OG_02341,0.6368335889198715
OG_05476,0.6353752336046209
OG_05471,0.6352554512574744
OG_03780,0.6347947528446356
OG_04651,0.628342381113314
OG_05636,0.6265162295649563
OG_05226,0.6260235316794791
OG_02718,0.6252170164775206
OG_05453,0.6230735909134287
OG_07659,0.621059298992703
OG_02408,0.6199427172951911
OG_08663,0.619615773539368
OG_01277,0.616885469704232
OG_06279,0.6143983869455099
OG_00259,0.6141248723141547
OG_07265,0.6135780156850213
OG_01396,0.6116980799837867
OG_02226,0.6094513360911702
OG_08226,0.6087357771208143
OG_06733,0.6067806149890889
OG_03171,0.603983334049234
OG_02532,0.6011308147359479
OG_03472,0.6005921300395973
OG_02294,0.5958722233200405
OG_08849,0.5957469057999705
