...1,Component_2
OG_04737,3.1036533134520576
OG_05395,2.6514337485017916
OG_01210,2.5351460700924378
OG_07103,2.457187165196089
OG_01437,2.420865971467259
OG_01261,2.2902211038383937
OG_01330,2.223278840911304
OG_06522,2.1766792402970943
OG_07956,2.0976328891109595
OG_04170,2.0777107954892013
OG_01489,2.019092140173432
OG_07762,2.0069257074373628
OG_00252,2.0030567651887714
OG_02599,1.9921095428841704
OG_01656,1.99180559767472
OG_03500,1.96662057466498
OG_09757,1.9480384204207888
OG_04999,1.9451076724462069
OG_03671,1.9430372222545556
OG_09611,1.9232769849004068
OG_04560,1.9198689672446487
OG_04195,1.9054714306371956
OG_04336,1.898345982154418
OG_08633,1.882054254973472
OG_08520,1.8641414634370563
OG_03911,1.8537074006247432
OG_05757,1.835383032624702
OG_10198,1.8267914419938316
OG_03792,1.803316663067732
OG_07052,1.7967968460710266
OG_00953,1.780401519459193
OG_09806,1.7798665492161243
OG_08930,1.7791550979135495
OG_08095,1.7660056664545387
OG_01941,1.750213335466867
OG_02853,1.7440342036005352
OG_00234,1.7394045761121035
OG_01503,1.7354344557705852
OG_09247,1.7145608753844443
OG_00253,1.7056440642671242
OG_03546,1.7046699786794033
OG_07519,1.6922966114912248
OG_01407,1.692271612039921
OG_06993,1.69065009332509
OG_05400,1.6873517806915168
OG_01447,1.6866874982069684
OG_03658,1.6857540512623694
OG_07554,1.67844875544545
OG_09807,1.6661654925354568
OG_10087,1.6584749605092552
OG_07408,1.655861186539111
OG_03780,1.6474537808044287
OG_04243,1.644717816169877
OG_07861,1.6402175013736544
OG_04285,1.6314988788235558
OG_00361,1.6270474005955575
OG_08057,1.622563902117543
OG_00679,1.6201959184010335
OG_05208,1.6184373586987244
OG_02317,1.617640429390475
OG_02227,1.6135915425174137
OG_08856,1.6054310386892403
OG_02424,1.6031456205174746
OG_06973,1.6015421516772923
OG_07679,1.5858092694772086
OG_01475,1.585587941053357
OG_06778,1.5725856540354708
OG_05731,1.570450553745071
OG_05215,1.5620191554804972
OG_03061,1.5599994053174482
OG_06403,1.555686401042949
OG_02049,1.5470466756541337
OG_08091,1.5342803600642572
OG_07066,1.5324371122297218
OG_07088,1.5320258548851189
OG_02043,1.5317312105520096
OG_05436,1.5277865494250786
OG_01160,1.5274096151482364
OG_09920,1.527200195208552
OG_09650,1.5251259038619538
OG_08704,1.522592590375084
OG_02090,1.5214420966034456
OG_00843,1.5195638879845546
OG_08627,1.5159102597472425
OG_05445,1.5138538815283444
OG_05473,1.5134973847506838
OG_03926,1.513442804685285
OG_00986,1.5107199542029854
OG_09233,1.510204593197212
OG_05437,1.5055130723625525
OG_04439,1.5053395393559166
OG_08170,1.5051184914203728
OG_01608,1.5005605719923478
OG_01740,1.4970117655969204
OG_06680,1.4942105800233618
OG_08396,1.4930981829198493
OG_04006,1.4902768784630782
OG_07441,1.485501990790808
OG_00020,1.4835946183161803
OG_09789,1.4786488720968778
