...1,Component_20
OG_00938,2.0808238549882083
OG_05809,1.9296719201342107
OG_09596,1.9064401386377248
OG_07731,1.8850432798855443
OG_08097,1.8163162166634312
OG_06132,1.791735314025085
OG_08842,1.7015428697125303
OG_06279,1.6954524282699277
OG_02090,1.677590433884354
OG_01210,1.6663804866723266
OG_05777,1.5802038112469774
OG_08928,1.5365387902456082
OG_08098,1.4880991289955343
OG_03122,1.4777043089770965
OG_01642,1.4680046206106032
OG_01092,1.453429536224902
OG_06891,1.4529119129337036
OG_02929,1.4303282223204274
OG_01620,1.4022095291041956
OG_03845,1.399025392206377
OG_08392,1.3944454267943558
OG_01091,1.3794793738704203
OG_01645,1.3761750324718154
OG_08222,1.375972950973241
OG_00622,1.3728501445363723
OG_02475,1.364250346181193
OG_03743,1.3553566232269934
OG_09440,1.3495632005850178
OG_02949,1.3488664328089452
OG_01957,1.3467267065509343
OG_04693,1.3450908751717894
OG_02998,1.3416882108639576
OG_07286,1.3403633157889183
OG_07455,1.3329533981155188
OG_02226,1.328040161101067
OG_05198,1.3227050146717672
OG_06500,1.3189934086498405
OG_05094,1.3180648200468907
OG_07872,1.3177002595591003
OG_09472,1.3165715348093747
OG_01636,1.3149013963168448
OG_05305,1.3053462072443065
OG_00838,1.3010833143979037
OG_02000,1.2986145220846874
OG_04514,1.2981864544015558
OG_04811,1.291354658178268
OG_04747,1.291195145899943
OG_08337,1.2911846247803958
OG_03780,1.2900164161970369
OG_01895,1.288427443775481
OG_07344,1.2783760521857226
OG_05304,1.277948436986013
OG_08903,1.2753034063787207
OG_06305,1.272419079622808
OG_03068,1.2705307772141852
OG_06323,1.265526990363295
OG_06291,1.2542458735193078
OG_01759,1.249140396871662
OG_01897,1.2468152688718293
OG_07730,1.2454513314287807
OG_03080,1.2420578856231377
OG_02540,1.2363309730408687
OG_01486,1.235302210457158
OG_07929,1.234025300472296
OG_08355,1.2278630547381566
OG_01575,1.2212238633090189
OG_04319,1.2183388863602298
OG_09826,1.2156778477634618
OG_04601,1.208867541163528
OG_06576,1.1959313599230574
OG_08639,1.1915013215726284
OG_04765,1.185499719883952
OG_07554,1.1841785621650676
OG_06895,1.1769421079151714
OG_02805,1.1755947703139018
OG_04437,1.172759575462992
OG_02968,1.171237257835701
OG_05902,1.1681315295725203
OG_09443,1.164153078672478
OG_09597,1.162750550721794
OG_07218,1.1590138148493356
OG_08384,1.1519424206195572
OG_01168,1.1515959543482095
OG_00880,1.150050716606694
OG_03495,1.1407047195268454
OG_00887,1.140084354164331
OG_00145,1.1373754258438944
OG_05286,1.1358045124988716
OG_03779,1.1337195986679325
OG_00986,1.130500761903469
OG_06046,1.1260311153709166
OG_10113,1.125357874153608
OG_00430,1.1214796397553273
OG_08540,1.1211413075608878
OG_04784,1.1195856308404242
OG_01576,1.1189485801858827
OG_09598,1.1177225832973945
OG_07134,1.115100782277607
OG_03318,1.1139245039320658
OG_01277,1.1128264259643204
