OG,max_val
OG_00022,1.702755814893283
OG_00033,1.113910877755184
OG_00047,2.019838483376554
OG_00069,1.0414267281024714
OG_00076,1.0509537101728024
OG_00085,1.1928359646790636
OG_00095,1.08739965101574
OG_00114,1.0416685724310135
OG_00115,1.1521602758470593
OG_00144,1.4575484643070944
OG_00163,2.1495137666785165
OG_00179,1.1203548248212378
OG_00180,1.7019749137787326
OG_00186,1.3568344533573706
OG_00188,1.1080844643187282
OG_00225,1.995523081680587
OG_00236,1.3644796373410566
OG_00259,2.412418122126015
OG_00274,1.7383381934455675
OG_00298,1.4164399415565383
OG_00390,1.037504962598509
OG_00396,1.907147720328111
OG_00408,1.297514970401683
OG_00409,1.307719615027489
OG_00414,1.3305678513192931
OG_00444,1.0634938840208956
OG_00450,1.1485061976016158
OG_00453,4.28848213881526
OG_00458,1.676023649846552
OG_00460,1.8222388077580232
OG_00461,1.210225699077514
OG_00467,1.462276653998405
OG_00483,1.030695628482229
OG_00487,1.5708943997506724
OG_00499,4.139131578993609
OG_00509,1.3173382131209457
OG_00526,1.2988725941349448
OG_00529,1.445072904586851
OG_00531,4.705063801529029
OG_00547,1.2384730831464017
OG_00551,1.2260209554425128
OG_00553,1.649234192484537
OG_00584,1.1493913422726894
OG_00593,1.2535202047655165
OG_00603,1.447609874525409
OG_00605,1.307770405232987
OG_00640,1.0947952829790757
OG_00643,4.6623146604872305
OG_00654,1.6133641833761538
OG_00660,2.342908587518459
OG_00669,1.7887608162208477
OG_00678,1.0816222590028928
OG_00717,1.2471803390221958
OG_00732,1.2001298022529987
OG_00746,1.0197570749125917
OG_00756,1.0987021084382262
OG_00759,1.1049451673673654
OG_00770,1.4334366057110874
OG_00800,1.7898172602644964
OG_00805,1.4887923778171082
OG_00822,1.4353524367221595
OG_00829,1.130435685518114
OG_00833,1.3216092670546746
OG_00853,1.1409531833072848
OG_00866,1.2589260856202518
OG_00869,1.490344195602178
OG_00912,1.2317439184470595
OG_00915,1.078790807545123
OG_00916,2.1120835923568317
OG_00923,1.1424763594093583
OG_00939,1.212733286457378
OG_00943,1.158230721201959
OG_00948,1.317101294997908
OG_00957,3.1569201258870647
OG_00962,1.0463975971350234
OG_00969,1.1199869885195868
OG_00994,1.0543518844527184
OG_01011,1.0163039488711507
OG_01013,1.8593095266866897
OG_01019,1.1283467633824251
OG_01031,1.02138796942591
OG_01040,1.8670354932594977
OG_01060,1.2876661669772205
OG_01068,2.328086393087547
OG_01081,1.007083853095604
OG_01098,1.0628919450942045
OG_01116,1.1988527658437775
OG_01124,1.4496117533359758
OG_01127,1.4026560588941934
OG_01128,1.009200335936599
OG_01144,1.0013638472577344
OG_01155,1.8476685337964085
OG_01164,1.32029483919861
OG_01172,1.60676964746428
OG_01173,1.2172728673660471
OG_01178,1.67353421875759
OG_01181,1.8124455882491477
OG_01188,1.5796630855533444
OG_01200,1.0848404386911594
OG_01207,1.102440425111365
OG_01216,1.0791109487572352
OG_01221,1.1344192470412946
OG_01231,1.7007889924675554
OG_01269,1.2047526799035548
OG_01270,1.2598692660298116
OG_01279,1.7745337617274204
OG_01295,1.1236042152726442
OG_01314,1.083870049988614
OG_01316,1.0016619813969745
OG_01323,1.1608739021140977
OG_01324,4.961010520269613
OG_01326,2.0221758740554394
OG_01333,1.5535716524922745
OG_01353,1.7678315479427449
OG_01354,1.34242963275066
OG_01364,1.310909051692286
OG_01372,1.0625672601200675
OG_01399,1.2860026544329086
OG_01403,1.430522489048315
OG_01418,1.1007408198885225
OG_01484,1.2523995609672092
OG_01487,1.1519424828955918
OG_01492,1.318656763329995
OG_01494,1.5977539831649452
OG_01501,1.0154310965836524
OG_01504,1.1492418843068049
OG_01521,1.2809165926702968
OG_01556,1.3526553224158675
OG_01564,1.982182394852992
OG_01580,1.0107451462204782
OG_01605,1.1149986360307589
OG_01606,1.3030747010048178
OG_01617,1.319240610292738
OG_01628,1.2169394075743754
OG_01639,1.580488528092694
OG_01647,1.0094799188533627
OG_01659,1.5432268291753473
OG_01667,1.1868510083796855
OG_01674,1.5927738186414893
OG_01704,2.082758606267485
OG_01709,1.2468530631320571
OG_01722,1.8937941128662368
OG_01746,1.3256177116394672
OG_01759,1.6211905550728778
OG_01784,1.6022844012036728
OG_01792,1.3540318040022687
OG_01798,1.1761214623904752
OG_01822,1.3610396428981708
OG_01829,2.3395569799672655
OG_01832,1.0529179326724876
OG_01921,1.1826168046184982
OG_01924,1.5718511746889734
OG_01957,2.0183909356105576
OG_02009,1.4050977315390043
OG_02025,1.1818637449008669
OG_02030,1.0332055817441046
OG_02033,1.221509658639362
OG_02065,1.000753982130845
OG_02070,1.7520286902143936
OG_02076,1.1462622799445483
OG_02118,1.1043817125409887
OG_02119,1.219116107175118
OG_02128,1.2622429293283233
OG_02137,1.2039356368839431
OG_02152,1.5593420255706696
OG_02154,1.2542074777321963
OG_02163,2.0742202439249473
OG_02164,1.2679895815687832
OG_02186,2.1141839780631715
OG_02187,1.958906165451067
OG_02197,1.554856741511662
OG_02210,1.0128833684623186
OG_02255,1.168757225392291
OG_02257,2.462837497472662
OG_02284,1.1166303673267464
OG_02312,1.3663006547963286
OG_02320,1.5998331036542477
OG_02321,1.2128333119166723
OG_02326,1.9757610520069175
OG_02340,1.3863269611862183
OG_02343,2.3204568952400355
OG_02350,1.2969684571925766
OG_02358,1.0249148986759389
OG_02364,1.3317917433620077
OG_02366,1.4303166580672104
OG_02396,2.1298312992980786
OG_02401,1.0343309116060575
OG_02408,2.903067409346439
OG_02414,1.294823133075583
OG_02421,1.4757048984467458
OG_02431,2.1418270933718366
OG_02442,1.312626624016591
OG_02455,1.0689934269222616
OG_02463,1.0403686943164991
OG_02486,2.4494472110073273
OG_02491,1.4723346997362132
OG_02492,1.5731084590348772
OG_02508,1.317948642791916
OG_02517,1.0390309507881557
OG_02531,1.091443885885489
OG_02532,2.830443675937639
OG_02537,3.063562802382659
OG_02550,1.673592396816865
OG_02560,1.010949593998168
OG_02587,2.6344323095114435
OG_02602,1.144169756411963
OG_02609,1.4677046589571878
OG_02621,1.3533765003159732
OG_02643,1.2535055254743264
OG_02648,1.0795262882571592
OG_02673,1.0640121906452429
OG_02689,1.041761268046281
OG_02693,1.05344438716106
OG_02698,1.8340795137656896
OG_02717,1.0012042941448338
OG_02726,1.1386989945745
OG_02728,1.7046163946303932
OG_02734,1.2382417621709247
OG_02740,1.2254259392706075
OG_02741,1.582928852131079
OG_02759,1.373670026442181
OG_02777,1.167502054394193
OG_02809,1.4508934708989998
OG_02845,1.10603706861486
OG_02858,1.0312981654369435
OG_02903,1.1299416317989617
OG_02907,1.3010121294649486
OG_02942,2.568526500835178
OG_02948,2.8285408145801596
OG_02949,1.6761792902436707
OG_02953,2.0666405920245237
