...1,Component_25
OG_08097,2.213911375156644
OG_01091,2.0594071870922845
OG_00938,1.9371656773715729
OG_06132,1.9293050106000993
OG_06305,1.89275834275161
OG_08098,1.859639787138728
OG_05809,1.74834754431924
OG_08842,1.7416922300963
OG_01092,1.6872075729809597
OG_00531,1.685124258384398
OG_02532,1.6683066767616483
OG_01957,1.6474578142386598
OG_06279,1.6335486736514122
OG_06891,1.6108927394945545
OG_01759,1.5638469848086964
OG_07872,1.5626212071839771
OG_07218,1.545134848348085
OG_07286,1.530269137643618
OG_03696,1.5192914776329969
OG_04621,1.5187038490925506
OG_02000,1.516058229734641
OG_03108,1.5116462017721817
OG_08337,1.4919311127259516
OG_02226,1.4918172692652567
OG_00225,1.4714859376940106
OG_03147,1.46640652374272
OG_07731,1.4603203144081862
OG_03122,1.454283357766286
OG_02998,1.4538964293778476
OG_03495,1.4529193215026996
OG_03659,1.4366288728586756
OG_01642,1.43509216559721
OG_02968,1.4216177115503903
OG_01620,1.4182487814555995
OG_06576,1.4059383810327806
OG_08975,1.396762017604869
OG_08557,1.3953528473457488
OG_01897,1.3781667390273291
OG_07134,1.377524078561836
OG_06323,1.373080280044424
OG_01645,1.3718580364247797
OG_09440,1.3675867274792677
OG_09596,1.3564201780146767
OG_01396,1.3529696622263685
OG_07455,1.349942779236978
OG_04784,1.3440834823595964
OG_04620,1.3389905764951948
OG_08928,1.334895987998821
OG_06896,1.3303359574092484
OG_05198,1.3237483391716658
OG_05069,1.3235890676268356
OG_09472,1.3192442286775357
OG_05183,1.31614112073408
OG_06757,1.3126326700211854
OG_01995,1.307036096654778
OG_09693,1.306449335906506
OG_02936,1.303686560671084
OG_05305,1.2979141639157843
OG_06998,1.295096401208434
OG_08384,1.294962206617635
OG_07340,1.280348630642115
OG_02805,1.279135512685339
OG_07699,1.2762719644702885
OG_05640,1.276268390223187
OG_09443,1.2758345010518957
OG_06187,1.2745110696652049
OG_06291,1.273222015206765
OG_02475,1.269283765875775
OG_02927,1.2687753726570472
OG_06691,1.2678443189443138
OG_08355,1.2673399781474637
OG_00147,1.258140617221012
OG_05777,1.2575687407913518
OG_05902,1.2545603730363368
OG_03845,1.2539096912463603
OG_01576,1.2514250646017335
OG_06956,1.2451252511278692
OG_05854,1.2440374002629
OG_00811,1.240982029191053
OG_04747,1.240291800117714
OG_06913,1.2350816537268547
OG_01612,1.2342160365844368
OG_07120,1.2316422943967076
OG_04437,1.2297967872060145
OG_03558,1.229219264846764
OG_07659,1.224057915512729
OG_08348,1.2107785146936316
OG_01636,1.208076226367901
OG_06895,1.2058418738226435
OG_08663,1.2038134837924308
OG_02090,1.2022433093198617
OG_00622,1.1997261027895576
OG_09698,1.1983485710491286
OG_06765,1.194217575907826
OG_08254,1.1940413274110746
OG_01486,1.19024111119814
OG_01575,1.186808216268023
OG_08911,1.185966034354633
OG_07250,1.1809674167899695
OG_08937,1.1809005059987965
