OG,max_val
OG_00025,1.4626002035978694
OG_00063,1.051111526964799
OG_00076,1.5441470385529292
OG_00085,1.3101464485164498
OG_00119,1.8810342533863584
OG_00127,1.2625830744898996
OG_00133,1.634484653747988
OG_00143,1.0701099118274824
OG_00207,1.1314134222554963
OG_00234,1.168944384685672
OG_00243,1.159975530865536
OG_00247,1.1787624008470134
OG_00280,1.6892577248427485
OG_00287,1.1432090923563425
OG_00308,1.5942499633046494
OG_00342,2.277117011502228
OG_00348,1.29014877566269
OG_00350,1.13512573957786
OG_00360,1.779389621689409
OG_00361,1.3871010705620783
OG_00379,1.5393652358259158
OG_00383,1.0182939824430706
OG_00400,1.6143099408328023
OG_00418,1.4859613706473194
OG_00500,1.013207664993517
OG_00511,1.383381169172111
OG_00514,1.901297458866259
OG_00519,1.385632073973885
OG_00525,1.124727964284011
OG_00530,1.2225793095334587
OG_00531,2.9387845596262787
OG_00537,1.1363151732453
OG_00544,1.008087771863298
OG_00551,1.0568752904688905
OG_00570,1.353238002937069
OG_00587,1.0346292889414512
OG_00619,1.72801399029707
OG_00627,1.2865514497683168
OG_00655,1.6958719623796912
OG_00727,1.9871650101934455
OG_00736,1.172077031270788
OG_00746,1.0066245249714962
OG_00754,1.2119953656836595
OG_00769,1.5607338622357445
OG_00772,1.2591560316941417
OG_00778,1.0489798535679649
OG_00787,1.4440968472886195
OG_00801,1.0669721030156492
OG_00803,1.1498959119924883
OG_00833,1.880193492330451
OG_00835,1.0605016488203591
OG_00867,1.8490443502310363
OG_00887,1.8638232680134168
OG_00936,1.6033709320803118
OG_00957,1.0153115481355788
OG_01017,1.5492513985801526
OG_01018,1.0460472076934422
OG_01027,1.3753229072985378
OG_01037,1.1800108340182835
OG_01081,1.7779728677151183
OG_01118,1.1349768360151942
OG_01124,1.820976136018264
OG_01141,1.2927071603896163
OG_01167,1.3266055188868815
OG_01172,1.1353535849016687
OG_01187,1.462696946783741
OG_01201,1.0436215854088295
OG_01210,1.846256160026992
OG_01225,1.0107409080013636
OG_01244,1.7363664379345571
OG_01258,1.183191478256374
OG_01261,1.2645211590379162
OG_01268,1.1780327166902709
OG_01279,1.3126913425416322
OG_01288,1.0661524667502342
OG_01318,1.9459761767362116
OG_01330,1.0220374270943922
OG_01353,1.0091300652978044
OG_01361,1.0221921429019565
OG_01405,1.1866896346854634
OG_01411,1.663980649429708
OG_01437,1.153682424736843
OG_01445,1.6791717215080026
OG_01493,1.0895638624598238
OG_01544,1.8212035869716572
OG_01550,1.255359456017374
OG_01580,1.082623455360203
OG_01590,1.147734920322522
OG_01592,1.7586876864321552
OG_01602,1.1037599757140553
