...1,Component_35
OG_00531,0.7571838380296072
OG_09826,0.6694901238103379
OG_05071,0.6624817890081517
OG_06086,0.5211711052874725
OG_09247,0.49181119447094895
OG_06154,0.4630337395896569
OG_09472,0.4484672785145084
OG_02998,0.44362480101685253
OG_02408,0.4435037064417597
OG_00511,0.4375012562838525
OG_09295,0.43659186394396193
OG_02532,0.4348858418072888
OG_07144,0.42566757714780706
OG_02728,0.4174109742680548
OG_08849,0.4123030659417672
OG_09596,0.4054919496310997
OG_07229,0.402065691497329
OG_06417,0.40054127909702664
OG_08097,0.39767155646480207
OG_05654,0.3957828150622513
OG_06046,0.3905774681276248
OG_07836,0.3896092680399101
OG_02727,0.3875324436928425
OG_08392,0.38587365502938226
OG_05809,0.3830768717383073
OG_09443,0.3821062740471014
OG_04351,0.3806929790628027
OG_02927,0.37849767730301925
OG_09178,0.3767865072410277
OG_01092,0.371228308611132
OG_07947,0.3707984433604555
OG_00571,0.3645341340857671
OG_04693,0.36352286593951955
OG_05644,0.36326967544831695
OG_04538,0.36251695805376966
OG_01472,0.3624202368202813
OG_07044,0.3621173730396698
OG_01642,0.3591989493097403
OG_06105,0.3591324960088418
OG_01486,0.3571215599684844
OG_01483,0.3567041685227902
OG_01995,0.3535363406217481
OG_00082,0.3522834134803655
OG_06279,0.3507307391014805
OG_09146,0.34955969712096147
OG_02338,0.34611450382103737
OG_01095,0.3433659079645894
OG_09440,0.3428958931784866
OG_06174,0.34116788582769875
OG_00242,0.33779273931859677
OG_07118,0.3369576147801121
OG_02012,0.33636860382520234
OG_09625,0.33479258952313307
OG_02502,0.3342068809481444
OG_08217,0.33279876577789025
OG_05082,0.33175897498264756
OG_06109,0.3297444969875802
OG_03269,0.32916568419938996
OG_03099,0.32876158563123614
OG_00938,0.32634185378555036
OG_09627,0.3257721019622766
OG_07911,0.32403571191962555
OG_01089,0.3235225295114036
OG_03670,0.32322544318183477
OG_04747,0.32271241571222875
OG_05604,0.32259145918489424
OG_03743,0.3214344913112162
OG_01897,0.3202825622066536
OG_02484,0.32017654633852705
OG_02311,0.31950654620260577
OG_01091,0.31949843991586624
OG_03495,0.31944600668572115
OG_02828,0.3183268040516289
OG_09693,0.3167926264354491
OG_09007,0.31559259597262007
OG_09286,0.31536517283722676
OG_09936,0.31522137587183796
OG_03108,0.3146259633646957
OG_06891,0.3130081192002357
OG_00195,0.3116537524596735
OG_06895,0.3097210928380687
OG_09120,0.3094997470695048
OG_07343,0.3091255731456084
OG_09075,0.3060864523967971
OG_06132,0.30532759392221404
OG_07731,0.3044815365272506
OG_01324,0.3028109460374552
OG_05531,0.30261146061733757
OG_01322,0.3018317762087893
OG_08984,0.3017560367876695
OG_03652,0.30157578819513364
OG_09091,0.30132279778943344
OG_08616,0.30110214294656107
OG_04476,0.30028523204236857
OG_02540,0.29926063736126335
OG_04350,0.2984141592851661
OG_10116,0.2984122887151506
OG_09128,0.29814477120721544
OG_02726,0.2970890770567306
OG_09775,0.2952070560315822
