...1,Component_37
OG_06154,1.0332993546715588
OG_01995,1.0311123083029785
OG_07144,0.940226040555864
OG_02532,0.9382665156289676
OG_01955,0.9174356019802616
OG_09247,0.9124937653545038
OG_06174,0.898859740672975
OG_07455,0.8961208182335548
OG_08098,0.8658617227076862
OG_09075,0.8587009823391177
OG_09295,0.8362725546205837
OG_06757,0.8141522022947022
OG_04999,0.8033735548264282
OG_09826,0.8029574274528164
OG_01396,0.7925486956940877
OG_06842,0.7707350612284495
OG_00948,0.7620283103909978
OG_02486,0.7549630905281927
OG_09120,0.7525988463882509
OG_00531,0.7482817866629079
OG_00453,0.7463336453394815
OG_02502,0.7375106602537479
OG_09443,0.7367494923136266
OG_00843,0.7313030740581176
OG_06218,0.7111406401022105
OG_06132,0.7080762636946943
OG_08097,0.6992562073239957
OG_09596,0.6968270983541495
OG_00314,0.6953292267016412
OG_03108,0.6886144288692423
OG_05192,0.6877305447039826
OG_02728,0.6758723931724081
OG_02439,0.6643429161367984
OG_04693,0.647356672819785
OG_09894,0.6424849088728132
OG_01642,0.6403599853343157
OG_09146,0.6389076923201805
OG_00163,0.6339761406729717
OG_06007,0.6299132914027731
OG_09178,0.6295884266598937
OG_01177,0.626903893695487
OG_07200,0.6137904629694939
OG_01759,0.6095662391553788
OG_06782,0.6091726817435132
OG_00304,0.6083546768732836
OG_10099,0.5953723602842063
OG_09963,0.5894868419235725
OG_07103,0.5876165583675396
OG_07872,0.5854395016107945
OG_00082,0.5763250148005385
OG_03479,0.5762091634690609
OG_04737,0.574947896789409
OG_03422,0.5720214196163587
OG_00643,0.5713074408236279
OG_04651,0.568311847403506
OG_05826,0.5665590492002948
OG_00887,0.5641187621112276
OG_04538,0.5613479717092045
OG_09540,0.5582641720158902
OG_07400,0.556638262477137
OG_02201,0.5522762202674077
OG_04609,0.5508447177033531
OG_05813,0.5502952779911325
OG_00511,0.5501873207009301
OG_04783,0.5472731164469983
OG_08229,0.5411591202551593
OG_04559,0.5392467003695478
OG_06222,0.5366620757976245
OG_08228,0.5359344943271798
OG_07251,0.535629944934151
OG_09627,0.5309705837887336
OG_01486,0.5291828129032967
OG_02408,0.5240893110892811
OG_09806,0.522802976052784
OG_09216,0.5225046713616838
OG_04560,0.5219730972793487
OG_05764,0.5203505527688405
OG_05138,0.5179607770696472
OG_02791,0.5168424743502906
OG_07956,0.5132134923669779
OG_04266,0.5111363369559511
OG_01297,0.5109800637490298
OG_02998,0.510526172604048
OG_01161,0.5062462263413247
OG_05506,0.5050113080398073
OG_06616,0.5037191741318396
OG_09250,0.5030490547812221
OG_08859,0.5024671719820804
OG_02226,0.49999353368766086
OG_07836,0.49770473612207383
OG_07659,0.4973824717717009
OG_06046,0.49286136718012263
OG_02484,0.4919437221470325
OG_02355,0.4919424139104267
OG_06416,0.489997381130264
OG_01092,0.4893125725566385
OG_03531,0.4890497763650273
OG_03670,0.4876478624438302
OG_01399,0.48645935933564377
OG_08094,0.4861202937500315
