OG,max_val
OG_00008,1.296093565082086
OG_00022,1.262873833521816
OG_00027,2.1025550302773297
OG_00031,2.149929463243151
OG_00059,1.0321496253115638
OG_00060,1.5624802919320593
OG_00067,1.229586304685247
OG_00068,1.211057631132339
OG_00076,1.3243649242114317
OG_00079,1.9831390942166205
OG_00081,2.0719093464832405
OG_00085,1.9881331088717331
OG_00086,1.0396481965293538
OG_00091,1.9317387412367513
OG_00098,1.6141178614119036
OG_00106,1.2994470571887526
OG_00113,1.2496046800166618
OG_00115,2.23454402671466
OG_00122,1.317010199942382
OG_00127,2.325778829123009
OG_00133,2.4044530645637896
OG_00134,1.587370369448072
OG_00136,1.3064167952428218
OG_00138,1.025490031319466
OG_00139,1.2174629200522626
OG_00157,1.5697243056342254
OG_00166,1.5354343172070044
OG_00177,1.3428055899312064
OG_00179,1.3285558790706915
OG_00186,1.0636784103690569
OG_00188,1.281548061718118
OG_00199,1.8771614905644984
OG_00202,1.4549242260058868
OG_00215,2.7389616117565923
OG_00237,1.7526655992044669
OG_00244,1.0596627005873924
OG_00245,1.8085561446717329
OG_00250,1.6201737099986746
OG_00266,1.313269693922092
OG_00267,1.0250991903635895
OG_00276,1.8197709860297748
OG_00284,1.5282341744888184
OG_00294,1.0484938331019518
OG_00307,1.4823618796986695
OG_00308,3.294746147567786
OG_00310,1.3408644387662831
OG_00315,1.4932585672311465
OG_00322,1.378265830864254
OG_00329,1.3284371645919055
OG_00374,1.0999580450106914
OG_00381,1.6621419385957084
OG_00383,1.0715305474258576
OG_00385,1.6827689836884383
OG_00388,1.8652416475795568
OG_00394,1.0712509091355835
OG_00396,1.428113417085254
OG_00409,2.4762949155061436
OG_00415,1.450307223003767
OG_00418,1.351381519082382
OG_00436,1.3871448959958843
OG_00442,1.4915048454159028
OG_00454,1.0170737438460975
OG_00456,1.525996498413087
OG_00467,1.0677891593524
OG_00475,2.1524217601812277
OG_00477,2.1372710764987075
OG_00478,1.334025293332146
OG_00485,1.2368992540538866
OG_00497,1.824126543924813
OG_00502,1.0542247676261882
OG_00504,1.177060084530991
OG_00509,1.2298536099204185
OG_00519,1.1337918575391688
OG_00520,1.8702043025586337
OG_00525,1.2684108611243912
OG_00527,1.2025349349979657
OG_00533,1.3721136587484235
OG_00543,1.9968770574945136
OG_00556,1.4157477053290792
OG_00558,1.055318243808585
OG_00565,1.172441938118636
OG_00588,2.7130297157887924
OG_00609,1.9715296502121435
OG_00612,1.0190751704677918
OG_00618,1.778798747256038
OG_00627,2.162859520067737
OG_00630,1.9749516054225391
OG_00634,2.0829521367837343
OG_00644,1.7353117445457875
OG_00656,1.434726017004018
OG_00664,1.367381641301783
OG_00667,1.3633331089801437
OG_00671,2.554617810218836
OG_00682,1.9642837770999757
OG_00684,1.6717525448204318
OG_00685,1.2940077094861762
OG_00704,1.2876557170725302
OG_00708,1.4618910928607367
OG_00721,1.1920823179199058
OG_00726,1.2373695286419586
OG_00729,2.7850096885648528
OG_00732,2.0917477501102315
OG_00736,2.323432444754617
OG_00748,1.254185471896719
OG_00754,2.3436406803468697
OG_00765,2.4988213211171373
OG_00778,2.1152951361486627
OG_00798,1.4311170287841883
OG_00801,1.3186243647156402
OG_00806,1.1448343231694886
OG_00807,1.354171224568016
OG_00827,1.918701527886308
OG_00830,1.4634928680168018
OG_00834,1.0676883281972354
OG_00835,1.5748899841318296
OG_00859,1.4949639165923998
OG_00862,1.7727055968489396
OG_00872,1.7040294476232445
OG_00882,1.1275743902188793
OG_00903,2.087134262577623
OG_00910,1.6860307058331396
OG_00916,1.0502182052309028
OG_00963,2.0394616243990904
OG_00974,1.5723941117863924
OG_00980,1.1171521932099624
OG_00981,1.3694663413287576
OG_00992,1.1795300629035177
OG_01001,1.111041006200335
OG_01012,1.686494722364867
OG_01013,1.1590813386210033
OG_01027,2.4708932521398
OG_01036,1.0457786548799737
OG_01038,1.7019400566468976
OG_01060,1.881602860234322
OG_01066,1.0214105614082616
OG_01082,2.0864740266199964
OG_01112,1.5045229988767386
OG_01113,1.2135822958208606
OG_01119,1.175256270602031
OG_01121,2.196056987272189
OG_01124,2.7138287761270328
OG_01126,1.5902646320130294
OG_01127,1.396717803730423
OG_01134,1.76108191057816
OG_01138,1.0953654832187036
OG_01141,2.8535735463876213
OG_01168,2.12363691320507
OG_01177,2.3300165561754733
OG_01188,2.0192093060761485
OG_01222,1.0071390062968442
OG_01238,1.365071694323459
OG_01242,1.5766479282651291
OG_01248,1.133823335485229
OG_01254,1.5729702120370257
OG_01258,1.0749737431746398
OG_01268,1.663458701178738
OG_01271,1.0731333030162336
OG_01287,1.4682954808806443
OG_01290,1.4239706122060949
OG_01291,2.020844397950635
OG_01292,1.836034172199574
OG_01298,1.76304254021791
