...1,Component_16
OG_00938,2.8080445564423373
OG_06132,2.589479455167553
OG_08098,2.5790707696727107
OG_08097,2.578387013166064
OG_09596,2.4384184010064276
OG_05809,2.400736459394066
OG_07731,2.2792588732774206
OG_06279,2.2364016545323784
OG_02090,2.1379976001534726
OG_08842,2.0858428460237985
OG_01642,2.0800655416698013
OG_05777,2.067817310901651
OG_03122,2.0648612012634495
OG_06891,2.05318043434322
OG_01092,2.034447796372268
OG_01091,2.0097657540043037
OG_08928,2.000095716962878
OG_04693,1.94174861971558
OG_01897,1.9277503969668133
OG_02998,1.9141358500049277
OG_09443,1.907925836941996
OG_01645,1.9028491377368029
OG_08984,1.896382666999724
OG_09440,1.8928911196918048
OG_03743,1.8866307822364048
OG_06998,1.8623826312505316
OG_03845,1.8366230911712265
OG_01396,1.8218174752313825
OG_07286,1.813854722144938
OG_08337,1.8038748445986577
OG_02805,1.8035055598198757
OG_09472,1.7864369590234672
OG_01576,1.7668697364029775
OG_00622,1.7408582397460022
OG_02226,1.7388113370717178
OG_02000,1.7366145489379925
OG_04514,1.736613862874762
OG_02949,1.734150837445255
OG_02929,1.7341356895416984
OG_08355,1.7261502444342411
OG_03080,1.721620683567561
OG_01620,1.720531974623109
OG_01636,1.7178607831625172
OG_07872,1.7120606178738729
OG_02475,1.6981320687870538
OG_01895,1.6978053599966818
OG_01210,1.6970363596333795
OG_06305,1.6722329640212763
OG_01957,1.6459113452260572
OG_03068,1.641499593065895
OG_05094,1.6378729951855853
OG_02968,1.6228255435162886
OG_07659,1.6059499439718747
OG_04811,1.6039163191576726
OG_03558,1.6023607678939278
OG_06291,1.599518677325331
OG_06842,1.5947991216152273
OG_01486,1.5905310882191364
OG_08222,1.5876833231778829
OG_03108,1.5874033376359007
OG_05198,1.5872076869135192
OG_08392,1.579035626292083
OG_09598,1.5768754609125373
OG_08975,1.5737528812262316
OG_05304,1.5677147675680898
OG_07929,1.5599123479723287
OG_07394,1.559788216938491
OG_00163,1.5585563663538482
OG_00430,1.556650585654196
OG_04601,1.548259796978901
OG_06576,1.54764051298029
OG_08557,1.5459341215750455
OG_05531,1.5297753064011377
OG_07455,1.5123635826817157
OG_04784,1.499862741791137
OG_06323,1.490545325132564
OG_04747,1.47759631352221
OG_07730,1.4726795722658723
OG_03779,1.471597664784687
OG_08384,1.4626796816870355
OG_05226,1.4624635785650884
OG_00474,1.4542550071146447
OG_07344,1.4539814770251271
OG_06500,1.4494769905439842
OG_01089,1.4494375471212138
OG_03659,1.4473695201470884
OG_00838,1.4465226249108858
OG_07134,1.4462684964842805
OG_09597,1.4371314761948708
OG_02341,1.4346502956341414
OG_03780,1.43192228950182
OG_05305,1.4261126598481058
OG_08663,1.424966020730125
OG_01995,1.4225176645884432
OG_01759,1.4220744711546758
OG_07218,1.420320869237227
OG_06782,1.4164679560415954
OG_00319,1.4085134224083984
OG_06776,1.4027402362975472
OG_08903,1.4003124510208187
