...1,Component_15
OG_00531,1.430784913592782
OG_05071,1.298586250591662
OG_06218,1.2147656390683808
OG_07911,1.0800913792577425
OG_00643,1.0161346390247128
OG_03933,0.972383155494948
OG_00499,0.9133423258675502
OG_09295,0.8924681060317187
OG_01324,0.8924113788138149
OG_05351,0.8796537383534376
OG_09826,0.8756621847626038
OG_08341,0.8713294357954032
OG_05183,0.8587845701762424
OG_08217,0.8307523054272852
OG_09130,0.8052583367174184
OG_02101,0.7922365129941367
OG_09021,0.7665357050076054
OG_01483,0.7651327151215418
OG_01482,0.7545417908102668
OG_09584,0.7538636822085294
OG_00195,0.7350805541877052
OG_00453,0.7347667827804829
OG_09783,0.7312670028490356
OG_07835,0.73085558412375
OG_06757,0.7257547668341877
OG_02532,0.723622142167621
OG_00304,0.7039036058918416
OG_04620,0.701877121993263
OG_06956,0.6966089780078526
OG_04961,0.6954949279587882
OG_01486,0.6939277640722986
OG_01068,0.6900381839421235
OG_09775,0.6892278442428524
OG_05640,0.6892251197491303
OG_03122,0.6865656145397867
OG_00089,0.6752764486810754
OG_03932,0.6601641007899536
OG_00511,0.6588255100959135
OG_06678,0.6549753915053959
OG_04621,0.6468479800424237
OG_08555,0.6450256614501937
OG_01297,0.6441502137110621
OG_05198,0.6393333622505993
OG_00111,0.6374414146220728
OG_01090,0.6346328546349672
OG_09531,0.6320201102627274
OG_04538,0.6184870170261537
OG_00144,0.6179034822635501
OG_10099,0.6149671457517474
OG_03269,0.610712647720874
OG_06642,0.6093939695611335
OG_01680,0.6092288547504031
OG_03677,0.6051929017202214
OG_00242,0.598499453179996
OG_07400,0.5969029299818946
OG_00246,0.5963554649987515
OG_05031,0.591055016587926
OG_08693,0.5905910317739523
OG_09091,0.5904604515458458
OG_00957,0.5901370349084674
OG_02000,0.5894297821482934
OG_06215,0.5874123969683277
OG_00455,0.5870722935085307
OG_00660,0.5865698845594413
OG_04651,0.5833731652906048
OG_08097,0.5833131609417281
OG_01210,0.5798571912457883
OG_00225,0.5797817375308323
OG_01463,0.5731228397049332
OG_03171,0.5711925794768982
OG_08229,0.5704535069689483
OG_02094,0.5664266853850631
OG_02226,0.5608848119999059
OG_06948,0.5608325493332539
OG_06909,0.5595034718706167
OG_05226,0.5570160359688001
OG_01055,0.5558064039581743
OG_04096,0.5535934203173059
OG_07929,0.5527806261778091
OG_03084,0.5520604683263926
OG_05377,0.5517970732899579
OG_06733,0.5510587121221588
OG_07692,0.5495007168927682
OG_03070,0.5476573603314288
OG_03429,0.5454477821123516
OG_09146,0.5431682357815302
OG_05418,0.5416075861589311
OG_02587,0.5343322407512244
OG_06850,0.5340370434110993
OG_08053,0.5334856815360897
OG_07961,0.533481697825815
OG_09674,0.5327829898362255
OG_03845,0.5275086595396757
OG_02504,0.5268285639883991
OG_08967,0.525037897791687
OG_08663,0.521045656612306
OG_04825,0.5184537279884418
OG_08849,0.5169751550022664
OG_10184,0.5152639366661143
OG_04574,0.5152199822272082
