...1,Component_62
OG_07144,0.658719387653376
OG_05071,0.6382460673324494
OG_00531,0.5914098693552448
OG_06154,0.5823854590591129
OG_04538,0.5318045471929687
OG_03269,0.5251856776088024
OG_02532,0.5245653567070997
OG_02408,0.5112708302967626
OG_09826,0.47309392942317874
OG_00948,0.4629056793615573
OG_08967,0.4577834689558567
OG_03108,0.4450148589678139
OG_08098,0.4284744497972051
OG_09775,0.39953607099273875
OG_09625,0.3954693902619695
OG_02728,0.39178697028361137
OG_01472,0.3892799363557799
OG_04618,0.38565531093593625
OG_03910,0.38484065940324386
OG_01995,0.37910068929767393
OG_05585,0.3770080507667998
OG_00643,0.3697662604856925
OG_05363,0.35965789499819206
OG_03099,0.351537745067955
OG_00242,0.34963484280685003
OG_05136,0.34661882144012374
OG_05637,0.3459769569793741
OG_08849,0.34359493924880186
OG_09894,0.3398472046219094
OG_03627,0.33978682291357226
OG_03787,0.3393081443889143
OG_03327,0.3391602774450968
OG_05654,0.3381510453705704
OG_00511,0.33710032228445913
OG_05192,0.3364597026258211
OG_07550,0.33426999258883106
OG_04609,0.33362861774742025
OG_09075,0.3331614637047557
OG_03116,0.3329813400878887
OG_01955,0.3326868685539895
OG_01483,0.33164418288873665
OG_03869,0.33129662668207405
OG_04651,0.33075648059983637
OG_08923,0.3306700494853386
OG_05478,0.3306315596915906
OG_06998,0.32995030755171406
OG_06174,0.3259527988143803
OG_06674,0.3224221389252753
OG_09596,0.32209510519209256
OG_07455,0.3195084493712137
OG_06086,0.3192715004704936
OG_02325,0.3191150202550979
OG_03070,0.3189814746449886
OG_04230,0.31656807841042073
OG_00957,0.3162458112922973
OG_09178,0.3146725647754828
OG_09627,0.31425674213692245
OG_04999,0.3133248415555226
OG_01324,0.3126921965498022
OG_03652,0.3096858481992472
OG_02119,0.3093365332097258
OG_01486,0.3091781339083926
OG_00195,0.3089658710103843
OG_00163,0.3085611502030332
OG_01674,0.30823676902072955
OG_07872,0.3082021927316508
OG_01897,0.3069746971805516
OG_00082,0.3066169892370132
OG_09440,0.30627649362237563
OG_02502,0.301538414883798
OG_07103,0.298042895670688
OG_05813,0.2972609958702419
OG_07807,0.2961937139353011
OG_02491,0.29600253143070515
OG_02154,0.29451355478999974
OG_06234,0.2932961939737546
OG_05305,0.2930191181822167
OG_06046,0.29077081540467653
OG_09443,0.290437047297859
OG_02201,0.2893107532541077
OG_04508,0.2892397876421442
OG_09146,0.28888885641326306
OG_02090,0.28813806515942586
OG_05809,0.28784410448622133
OG_06132,0.28718415822473475
OG_03495,0.2868793279081666
OG_04122,0.2862520082691179
OG_04054,0.2861335348318378
OG_00571,0.2849412701873522
OG_08217,0.2849029932292023
OG_08119,0.2847400280274598
OG_06373,0.2845230225297038
OG_02504,0.2844759075159399
OG_06282,0.28103474272214246
OG_03696,0.27887782580164155
OG_02998,0.27871674188310236
OG_09247,0.27869386007415436
OG_07731,0.27795158496624467
OG_08616,0.2773181837479514
OG_09091,0.27731612876464956
