,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
TP1,-0.5488213094561041,1.1994487797139284,1.010267389465189,1.4012605182256312,1.6961821203956855,1.660430461740239,0.9264580200901091,1.6219852978406535,1.1107687916150388,1.4321007245879724
TP2,0.7681819526760256,0.880244176234907,0.7934338665778946,0.840139964415224,0.04477419943809824,1.4437957697660526,1.2904653813476077,0.6319358662159095,0.9876136867727575,1.3385813054154718
TP3,0.5758729562012173,0.7505169655207232,0.31179941412151785,0.7967784146863475,0.008354174945186534,1.006135286818873,1.5760308081521515,0.9343191063953115,1.2677579573627038,0.4615353687216659
TP4,-0.17334103762303638,1.5345576747058054,1.2029117641755578,0.9590364735023832,1.2464948061804655,1.5814100098861505,1.2112250842650614,1.4544404966909605,1.3201487341806073,1.549075752604866
