,0,1,2
TP1,0.6521917102027427,0.6310933393085607,0.5450509597703348
TP2,0.6475820900112397,0.640387370339823,0.5688864339536599
TP3,0.5561618814713476,0.669787982266742,0.5899485298673454
TP4,0.47989523216099983,0.7131609764075507,0.5660793212186354
