,0,1,2
apul_ACR.139,-0.05662536186982776,0.2770902196791584,1.6946529868992974
apul_ACR.145,-0.18579005117031594,0.17843631098318632,1.8793715504937878
apul_ACR.150,-0.32443105099858766,0.44441942161879333,1.7693398454670428
apul_ACR.173,-0.02574721442857226,0.1175300735922795,1.7678635373301326
apul_ACR.186,-0.35786179258920625,0.3859852357731187,1.8132405499660411
apul_ACR.225,-0.13528909587353952,0.1552778596215047,1.875507287238351
apul_ACR.229,0.06262710782845475,0.019200120085244413,1.7876302499509649
apul_ACR.237,-0.19174177965426792,0.22067598362440455,1.8662818282696556
apul_ACR.244,-0.09555750877770006,0.1050887944957042,1.881131318868097
apul_ACR.265,-0.27551679882108404,0.2084476227711884,1.927132803202704
peve_POR.216,0.3435950321910509,1.4538463301621192,-0.3377593030444527
peve_POR.236,2.3719290929776133,-1.2199700605051211,-0.5203603249500229
peve_POR.245,0.42049685235566875,1.3827944427803962,-0.37431587819719975
peve_POR.260,0.3758966342073265,1.4244438273387618,-0.37133577731368905
peve_POR.262,0.24792884060613074,1.48093279778271,-0.20788490637887144
peve_POR.69,0.34144150765155556,1.5625657287205543,-0.47885047449930945
peve_POR.72,0.32547546107598324,1.5650999444174476,-0.4634958834116581
peve_POR.73,0.2775021256908788,1.6141681468626428,-0.5114208109949184
peve_POR.74,0.4253611693279493,1.4692417561215647,-0.4908604259393253
peve_POR.83,0.40658811643343085,1.5460533797774267,-0.5744388051442257
ptua_POC.201,2.6239180127601105,-1.8772836605472578,0.42212160332201853
ptua_POC.219,1.229529393480778,-0.3701464981493782,0.7490764968590206
ptua_POC.222,1.1757729485873816,-0.24207840059265828,0.7497787471167829
ptua_POC.255,1.1341974454175183,-0.21444613169674612,0.7153499402128571
ptua_POC.259,1.130804728058592,-0.24760812655442366,0.8328909820066195
ptua_POC.40,1.1254065039043082,-0.09316434639855818,0.5805266475633071
ptua_POC.42,1.3851641882169603,-0.4544202374094907,0.6530256985537664
ptua_POC.52,0.6956141654084037,0.15825855006890172,0.7313288969434377
ptua_POC.53,1.175083251053143,-0.2239254810707847,0.6980905770163758
ptua_POC.57,1.1268097386759894,-0.207877659464916,0.7463805078270105
