,0,1,2
OG_00001,7.6834431172653215,8.035698515968159,6.542603378578494
OG_00002,4.965459549879168,3.9984257349057675,7.1241132193388745
OG_00003,5.301561842092314,5.531531554698783,5.049803383074037
OG_00004,5.433309681730768,5.304666762869284,7.51627797424612
OG_00005,4.242997850461152,4.300673756717139,5.090635411074236
OG_00006,3.507366209280112,2.7252147500658137,5.007863203333362
OG_00007,7.121306444742002,6.362679099109006,6.39490032310964
OG_00008,5.0388997285195245,2.8520158102973943,3.17176473323012
OG_00009,7.071333156411162,5.432404592133044,5.900620869036986
OG_00010,1.3819351106407198,1.3813700353068292,5.697524079729584
OG_00011,3.0785479863084477,3.0466056235714656,0.6893661066060315
OG_00012,6.380435362011916,4.975079091264799,5.921459695592891
OG_00013,7.222529623857425,5.560490413205019,6.395230442867534
OG_00014,5.721801713832895,4.512455015937116,5.719012116511444
OG_00015,3.1998100741224014,2.548630211513846,3.164569332606779
OG_00016,8.342201835912926,7.313543624188642,5.791529360110053
OG_00017,5.291078964313772,3.9067833868023265,5.2375842799091465
OG_00018,6.12753658341618,6.352317358501545,5.4319500060970265
OG_00019,6.148771028915071,6.294655631608831,4.864792857855824
OG_00020,6.427223173336239,4.343646080112558,5.258463664845648
OG_00021,3.973076371872754,3.428296609889146,4.138570081059941
OG_00022,5.40830080961902,4.695428984000843,4.465200367993702
OG_00023,2.9251318157537884,1.6976861006370625,1.4760012287270818
OG_00024,4.5379388772418805,3.4616739700588304,4.690826675893212
OG_00025,7.556062700847796,5.446255174858853,4.993753987288839
OG_00026,3.4149372450926334,1.8379303667514466,4.01151167665859
OG_00027,4.114843328940581,2.6786625806309177,3.520282933350109
OG_00028,8.48633922431367,8.019097027629803,6.655905191485715
OG_00029,4.376108843095961,3.837545787857521,4.8618767885113465
OG_00030,5.807735235881224,4.38231777551632,3.9908793395370763
OG_00031,4.312739807916709,3.2499721510053656,3.38442577725611
OG_00032,5.3912409392933185,5.0136144862758,3.823592768814792
OG_00033,12.75491276913851,10.375159240124548,9.525419548855496
OG_00034,4.94018644624363,3.5349697493863603,6.209565773532384
OG_00035,5.949214785447165,6.130292259375492,6.784663522138589
OG_00036,2.4321118912101785,0.8800880637040107,0.3950787383338199
OG_00037,7.5634088218376085,5.935600568776461,4.2881964827873125
OG_00038,4.612433675541601,4.883153409237595,5.286973149597171
OG_00039,5.213183189008794,4.141298939835824,4.671518290040981
OG_00040,5.30233156281434,5.58829251460985,4.309953812875262
OG_00041,9.998182220326253,8.876263677428202,6.677572620496006
OG_00042,8.759100079792615,8.299178453863572,4.776077394577487
OG_00043,7.795509899864685,7.026829660356829,5.609473386642114
OG_00044,0.47772950801519404,0.20888293556250798,0.6191584042086252
OG_00045,5.353564543284573,4.838763434291362,5.527310827917219
OG_00046,2.2206293778436397,1.6633789718838237,1.4844480393259454
OG_00047,3.249515334997376,1.135334481815933,1.9099034068083884
OG_00048,7.88310095833152,4.8715788884429765,5.29470914897248
OG_00049,5.987749069837528,5.705813112584366,4.608840250767654
OG_00050,7.926878870599966,6.749417339039382,5.236374930432273
OG_00051,6.625123281211127,6.163612218961063,5.287355456259722
OG_00052,3.8795844097309353,3.2674594605972147,4.432197315321159
OG_00053,6.875058239930915,7.024068463372927,6.918043477116494
OG_00054,4.386671830841719,4.515602364408396,5.314403457163734
OG_00055,10.545796159192747,9.324582753533697,8.316451396799486
OG_00056,5.109038921392743,3.7378125569711558,5.716203107979366
OG_00057,4.092892626520059,4.182739272842414,3.195899042011932
