gene_id	1A1	1A10	1A12	1A2	1A8	1A9	1B1	1B10	1B2	1B5	1B9	1C10	1C4	1D10	1D3	1D4	1D6	1D8	1D9	1E1	1E3	1E5	1E9	1F11	1F4	1F8	1G5	1H11	1H12	1H6	1H7	1H8	2B2	2B3	2C1	2C2	2D2	2E2	2F1	2G1
FUN_006407	71	29	0	1	0	12	9	20	5	2	6	21	15	0	8	18	3	5	0	36	4	0	0	21	12	0	41	0	1	0	10	14	26	0	0	4	9	1	0	4
FUN_006569	21	8	0	0	0	0	6	0	15	0	0	7	0	0	0	0	0	3	0	29	0	5	0	0	0	0	17	0	0	0	6	4	0	0	0	9	15	0	0	0
FUN_006460	11	8	0	107	36	343	0	0	15	59	0	17	0	11	0	0	53	0	33	24	20	0	0	53	0	0	430	0	34	0	87	103	12	0	215	0	0	38	0	0
FUN_006518	38	24	16	29	103	81	19	8	61	120	34	39	36	86	11	12	141	0	0	21	58	30	0	111	25	33	100	16	0	33	164	107	28	19	38	19	9	0	0	0
FUN_006546	23	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	12	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0
FUN_006551	7	0	4	28	0	99	0	0	0	12	0	7	3	2	0	0	19	0	0	0	0	0	0	15	0	1	71	4	0	1	13	0	0	2	21	2	0	0	0	0
FUN_006666	51	4	2	11	2	21	3	2	3	0	10	10	0	2	7	2	0	2	0	19	2	0	0	9	7	12	58	2	2	12	0	7	40	0	2	0	14	14	39	3
FUN_006670	26	0	42	42	228	141	72	38	95	51	12	24	11	21	7	20	69	17	0	10	10	20	7	90	34	0	174	42	35	0	50	40	10	33	30	32	0	0	0	30
FUN_006671	23	10	7	0	35	92	10	10	3	0	11	2	8	12	0	0	6	4	14	11	7	5	0	13	11	6	98	7	0	6	10	26	0	12	10	0	0	0	0	7
FUN_006672	20	30	26	27	56	246	100	24	41	20	29	17	10	37	18	0	12	11	0	12	44	7	0	77	26	16	245	26	20	16	9	73	9	39	62	12	0	0	0	30
FUN_006678	34	204	258	39	48	110	140	682	163	342	113	46	173	427	53	227	256	174	117	488	290	157	415	130	294	324	107	258	42	324	298	27	319	136	47	151	77	30	189	81
FUN_006687	179	21	7	4	8	15	5	10	182	78	0	38	8	24	0	3	49	10	56	7	0	7	14	102	5	0	18	7	0	0	36	13	10	4	13	8	0	0	31	3
FUN_006792	17	0	3	6	0	7	0	5	0	0	14	0	6	1	0	0	0	7	0	30	0	0	1	0	21	22	116	3	0	22	0	9	16	0	3	7	36	3	14	1
FUN_006807	402	0	0	0	0	0	4	0	1194	495	0	319	0	0	57	0	61	0	0	0	0	0	30	900	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
FUN_006819	13	0	0	0	0	0	0	11	55	0	0	28	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
FUN_006824	56	12	13	28	4	0	2	18	15	39	24	28	5	10	9	41	4	5	9	40	5	10	12	17	15	7	30	13	6	7	10	2	47	18	4	20	42	0	0	14
FUN_006952	0	15	0	9	3	24	4	0	5	13	0	12	0	0	0	0	10	0	0	0	0	0	0	2	0	0	14	0	0	0	11	5	3	0	7	8	0	0	0	0
FUN_006954	61	5	10	26	16	26	2	6	0	28	11	20	11	29	26	0	21	0	24	20	0	7	17	11	5	4	21	10	0	4	12	16	9	0	13	20	31	0	22	5
FUN_006955	95	0	0	0	0	8	11	4	0	2	7	21	5	15	0	0	5	6	0	39	5	2	0	4	17	11	111	0	0	11	13	4	25	0	0	15	44	0	0	2
FUN_006960	60	3	0	8	5	14	6	0	0	1	3	2	19	11	3	0	1	0	2	26	10	1	0	11	2	5	132	0	5	5	20	21	16	1	2	14	0	6	1	0
FUN_006969	33	0	0	0	0	2	10	0	0	0	10	0	5	0	0	0	0	0	0	30	2	0	0	4	0	0	81	0	0	0	5	4	14	0	0	8	0	0	0	0
FUN_006971	25	2	0	0	0	0	9	0	0	0	5	8	0	5	0	0	0	20	0	33	0	0	0	9	3	0	55	0	0	0	14	3	8	0	0	4	0	0	0	0
FUN_006994	0	121	431	1	755	0	0	265	0	694	344	0	0	552	0	356	849	223	390	336	653	0	265	0	291	381	1	431	294	381	823	266	460	0	0	0	252	276	352	225
FUN_006993	159	88	332	197	112	325	365	171	240	327	129	181	255	267	172	104	99	185	57	206	194	261	130	211	260	186	423	332	101	186	171	184	147	329	213	225	87	47	159	123
FUN_007044	14	15	36	27	5	50	51	15	64	12	13	6	41	12	10	44	14	17	0	0	3	51	24	22	55	0	30	36	7	0	6	6	4	14	21	30	0	0	12	16
FUN_007083	51	0	0	0	0	0	1	2	0	0	8	7	15	31	0	2	2	3	0	57	5	0	0	2	6	0	18	0	0	0	3	1	11	0	1	4	4	0	1	6
FUN_007107	0	0	0	0	0	11	66	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0
FUN_007112	0	25	134	15	50	378	360	74	30	81	0	39	69	15	57	23	76	59	64	27	47	0	0	166	98	0	436	134	54	0	100	101	46	83	52	59	0	0	0	47
FUN_007113	0	0	11	6	6	76	48	2	3	12	0	0	0	0	7	0	19	0	0	0	0	4	0	5	0	0	50	11	1	0	0	0	0	5	21	9	0	0	0	0
FUN_007136	77	40	37	71	30	107	54	84	55	46	51	39	29	28	68	47	28	21	28	23	24	20	83	42	19	17	95	37	45	17	41	27	43	12	71	19	15	24	48	19
FUN_007165	114	12	3	28	0	12	10	30	18	14	2	35	12	6	18	50	10	14	70	21	8	1	88	4	10	10	43	3	0	10	22	23	33	0	29	14	103	11	47	3
FUN_007187	19	7	2	0	2	2	4	0	1	0	2	4	9	13	2	1	1	3	0	14	3	0	2	3	7	4	11	2	1	4	3	6	7	2	0	13	5	0	3	1
FUN_007196	45	3	1	1	1	0	9	1	1	0	1	13	13	7	1	1	2	3	0	39	6	1	1	4	11	1	8	1	3	1	5	4	23	1	0	20	28	9	1	3
FUN_007201	61	3	1	1	1	1	11	1	1	1	2	16	19	9	2	1	2	3	0	45	5	1	1	5	12	1	9	1	4	1	5	4	37	1	0	22	32	10	2	2
FUN_007287	32	0	0	1	0	1	4	0	0	0	0	7	5	4	0	0	0	3	0	28	3	1	0	2	10	0	22	0	0	0	13	4	18	0	0	7	19	0	0	3
FUN_007309	44	0	3	0	0	0	4	0	0	0	0	9	5	2	0	0	0	9	0	22	0	0	0	0	12	0	29	3	0	0	13	3	7	0	0	21	8	0	1	6
FUN_007330	36	0	3	0	0	0	6	0	10	0	0	0	5	19	0	0	0	7	0	40	0	0	20	2	10	0	30	3	0	0	8	3	35	0	0	15	46	0	0	5
FUN_007598	17	0	0	0	0	7	5	0	0	0	0	0	2	17	6	0	0	5	0	48	0	0	0	0	14	0	19	0	0	0	9	10	15	0	0	0	11	0	10	0
FUN_007655	165	0	7	0	0	9	0	0	0	11	0	23	11	8	0	5	0	0	0	53	0	0	0	6	7	0	61	7	0	0	0	2	43	0	0	21	0	0	0	0
FUN_007675	170	0	6	7	0	8	2	9	0	0	0	11	27	18	0	4	1	16	0	33	10	2	0	8	25	0	169	6	0	0	14	0	24	0	0	31	62	0	0	11
FUN_007679	64	0	0	0	0	0	0	0	63	0	0	0	48	77	0	0	0	63	0	0	0	117	0	78	157	0	0	0	0	0	0	78	0	0	0	110	61	0	0	0
FUN_007835	2	2	3	7	1	20	11	1	4	5	5	4	9	6	4	20	2	37	7	39	1	9	3	2	14	3	67	3	3	3	17	4	32	2	1	6	75	2	6	5
FUN_007826	60	9	12	5	1	9	14	2	20	20	18	26	21	16	6	20	23	4	12	14	10	4	6	15	20	44	45	12	2	44	10	6	17	5	4	6	13	0	9	2
FUN_007877	0	15	0	88	42	63	11	9	10	516	25	0	0	79	91	0	15	0	0	31	21	51	17	14	0	0	33	0	0	0	19	52	136	28	112	16	0	0	43	0
FUN_007946	31	0	166	49	65	109	171	120	25	47	52	0	103	105	16	102	35	97	0	31	123	70	57	21	213	30	173	166	33	30	55	17	39	138	49	74	0	49	54	54
FUN_007970	100	0	9	3	0	4	10	0	0	6	0	21	7	4	0	11	3	0	4	42	5	10	1	2	9	0	105	9	0	0	10	3	24	0	0	15	0	0	14	6
FUN_007999	427	398	840	430	596	1637	917	809	561	887	283	291	552	759	175	410	819	467	233	664	579	691	412	604	771	337	1540	840	326	337	857	708	565	1168	522	1016	412	310	285	454
FUN_008013	932	3000	9438	0	8485	0	14743	2925	6238	1767	3287	1026	1817	22228	6363	5974	5104	5979	1660	7692	15460	4326	2783	2577	10666	9602	0	9438	4132	9602	4032	3868	4481	4707	0	1566	1996	518	4042	1920
FUN_008030	22	11	6	43	25	8	12	20	17	46	0	59	17	19	27	20	8	19	0	3	38	0	27	39	13	6	50	6	15	6	29	27	22	21	26	10	3	0	53	23
FUN_008127	37	4	1	0	3	0	8	0	0	0	0	13	10	3	0	0	2	4	0	48	3	0	0	4	12	0	33	1	0	0	104	6	33	2	0	12	36	0	0	0
FUN_008240	61	38	130	137	64	129	191	74	180	236	118	58	42	193	56	181	107	121	50	146	80	123	61	39	128	79	252	130	71	79	201	107	89	94	148	76	23	53	67	43
FUN_008322	61	5	10	9	8	5	7	29	7	0	5	0	18	29	0	0	0	6	0	47	18	80	0	17	15	0	52	10	0	0	8	0	32	0	0	80	0	0	0	0
FUN_008324	64	0	9	0	0	0	0	17	0	0	35	35	51	9	6	6	3	0	0	24	0	69	8	38	10	0	52	9	0	0	8	0	26	0	0	28	20	0	0	0
FUN_008423	0	0	0	46	0	51	35	0	0	2	0	0	0	1	43	0	0	0	0	0	0	0	0	0	12	0	42	0	0	0	4	0	0	3	30	0	0	0	0	0
FUN_008424	0	0	0	17	0	111	73	7	0	6	0	0	1	0	9	0	0	0	0	3	0	2	0	4	4	0	81	0	0	0	1	0	0	0	15	3	0	0	5	0
FUN_008425	0	0	0	122	5	51	24	0	0	6	0	0	0	3	87	0	0	4	0	0	0	6	0	0	0	0	51	0	0	0	0	0	0	0	49	0	0	0	0	0
FUN_008443	48	1	0	0	9	40	0	0	0	0	0	0	20	5	0	0	0	7	0	46	6	8	0	2	14	4	55	0	0	4	8	0	14	19	0	10	27	0	0	10
FUN_008439	57	0	2	6	0	0	5	0	3	0	14	24	11	9	3	16	4	9	0	33	0	4	10	2	6	0	89	2	8	0	24	3	9	0	21	3	29	0	0	0
FUN_008457	190	13	19	40	4	46	32	19	2	7	28	69	102	26	47	18	19	31	74	202	11	32	33	10	55	35	327	19	11	35	72	26	132	7	32	67	237	67	78	21
FUN_008460	44	0	8	0	0	7	3	0	0	0	0	4	15	0	0	0	0	0	0	23	24	0	0	0	21	0	52	8	0	0	11	8	21	0	0	11	8	0	0	11
FUN_008467	69	0	9	0	8	18	11	0	0	6	0	5	0	12	0	0	0	12	0	57	0	4	0	0	29	0	74	9	3	0	15	2	20	6	0	23	28	0	0	6
FUN_008472	17	0	0	2	0	1	0	0	0	0	0	0	14	0	0	0	2	0	0	8	0	0	0	12	0	0	18	0	0	0	1	0	0	0	0	0	0	0	7	0
FUN_008602	255	138	33	7	3	28	10	63	9	49	80	80	92	91	0	145	39	46	240	219	21	6	102	47	112	39	334	33	0	39	145	5	232	0	0	81	106	0	169	21
FUN_008606	438	174	246	100	64	69	26	168	194	472	315	334	156	83	179	95	139	83	207	377	333	103	230	174	144	210	117	246	31	210	188	143	298	215	132	80	255	58	329	43
FUN_008662	120	337	366	384	123	1638	226	486	205	297	124	140	754	231	192	290	206	377	140	190	137	268	224	133	459	187	1063	366	89	187	237	567	213	340	339	597	231	141	232	175
FUN_008696	19	0	14	2	9	24	2	7	6	3	0	3	11	10	1	13	5	11	0	19	7	3	6	12	30	0	39	14	1	0	3	8	17	8	3	23	23	0	0	12
FUN_008735	242	184	195	181	340	884	512	151	168	152	120	70	253	447	92	155	221	164	154	243	268	147	93	378	335	96	730	195	145	96	352	381	116	269	99	309	81	109	43	140
FUN_008839	0	0	6	17	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	7	0	0	0	0	0	0	32	6	0	0	0	0	0	0	6	0	0	28	0	0
FUN_008870	99	89	94	200	51	236	54	46	88	125	66	66	69	135	69	84	52	105	100	97	50	72	66	82	65	55	179	94	23	55	56	43	86	102	90	151	30	11	124	42
FUN_008945	10	0	0	0	2	0	12	0	11	14	12	22	0	8	4	0	0	18	9	8	0	0	0	13	9	0	38	0	12	0	0	9	16	0	0	0	21	7	0	0
FUN_008997	686	429	1022	448	512	744	1016	599	832	1189	899	705	1028	625	509	721	526	478	303	794	553	525	490	846	895	524	1135	1022	344	524	845	973	629	957	760	877	154	731	640	307
FUN_009105	0	0	17	12	5	43	16	0	0	8	13	0	7	16	9	9	9	0	0	22	9	0	0	0	13	0	64	17	5	0	3	0	2	11	8	2	0	0	0	10
FUN_009120	0	0	0	0	11	11	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	28	0	0	0	0	31	0	0	0	0	0	0	0	0
FUN_009070	36	19	13	0	6	25	33	0	0	14	7	0	16	71	0	6	6	13	0	93	19	0	6	8	52	0	64	13	6	0	24	24	32	0	0	0	33	0	2	11
FUN_009085	23	0	0	0	3	8	8	0	0	0	0	0	11	9	14	0	0	0	0	40	3	0	0	0	17	0	42	0	4	0	0	19	14	3	0	17	0	0	0	0
FUN_009093	27	0	17	0	4	0	9	9	0	0	0	3	2	4	0	0	0	22	0	17	7	0	0	0	20	0	0	17	11	0	0	6	14	0	0	5	16	0	0	16
FUN_009131	43	2	4	0	21	0	5	11	47	0	0	9	10	2	0	7	0	0	0	2	0	0	6	38	0	0	44	4	35	0	0	11	12	0	0	2	0	0	12	0
FUN_009132	32	0	0	0	0	0	0	0	14	1	0	8	2	0	0	0	1	0	0	19	2	0	0	0	0	0	0	0	6	0	13	5	0	0	0	11	0	0	0	0
FUN_009163	17	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0	37	0	0	0	0	0	7	0	0	0	0	0	0	4
FUN_009166	123	21	27	47	0	344	153	17	169	79	15	82	94	35	30	8	92	33	0	15	14	90	12	315	22	9	369	27	0	9	110	2	8	117	51	123	0	0	11	19
FUN_009274	3	16	14	16	7	38	18	15	0	18	11	0	10	10	11	8	9	4	0	20	25	6	9	40	18	2	33	14	14	2	13	22	12	12	12	10	0	10	9	5
FUN_009184	25	4	13	0	0	0	16	5	0	0	0	0	4	0	0	0	0	8	0	10	0	0	0	6	15	0	44	13	0	0	0	0	13	0	0	13	15	0	0	10
FUN_009241	4	0	4	0	6	0	5	19	0	0	0	6	13	8	0	0	0	30	0	8	8	1	4	2	13	0	13	4	0	0	0	0	14	0	0	6	8	0	0	0
FUN_009313	74	0	11	37	0	197	0	0	0	9	0	16	13	0	3	0	5	0	0	20	0	0	0	13	14	0	184	11	0	0	21	6	0	4	52	9	14	0	0	6
FUN_009315	0	0	2	0	1	15	4	0	0	1	0	0	8	0	0	0	0	2	0	23	3	0	0	0	11	0	135	2	0	0	24	0	7	0	3	5	17	0	0	14
FUN_009317	19	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	9	0	18	3	0	0	0	0	0	0	0	0	21	0	0	0
FUN_009319	67	27	4	0	0	7	21	0	0	0	0	38	39	23	13	7	0	21	0	81	17	9	0	5	21	0	68	4	0	0	0	14	19	7	0	26	10	0	0	0
FUN_009320	16	0	12	14	35	9	3	21	0	0	0	0	19	0	0	8	4	13	0	32	0	5	11	0	29	0	47	12	0	0	4	17	15	0	9	10	21	0	0	4
FUN_009321	55	6	10	15	0	8	14	46	0	15	0	0	19	0	16	15	0	11	21	42	10	0	11	3	53	0	101	10	0	0	5	9	26	6	36	15	43	0	0	7
FUN_009300	0	0	0	69	0	363	0	0	0	3	0	0	0	0	0	0	13	0	11	0	0	0	0	0	0	0	362	0	0	0	8	0	0	0	108	0	0	0	0	0
FUN_009342	161	4	5	8	8	24	11	13	10	19	37	55	12	20	0	39	12	12	0	48	15	0	25	8	32	11	108	5	3	11	35	26	44	0	0	33	34	0	12	16
FUN_009336	21	0	0	0	0	15	2	2	5	0	0	6	2	12	5	6	0	1	0	10	0	4	0	13	6	0	21	0	0	0	5	0	8	0	0	12	0	0	8	8
FUN_009338	100	14	10	0	0	11	21	17	3	17	5	9	11	18	13	52	9	9	0	38	0	10	0	17	32	21	47	10	4	21	13	12	32	0	28	11	63	11	0	7
FUN_009339	69	0	11	0	0	7	5	0	0	6	0	9	18	11	0	13	0	9	0	27	0	2	0	9	14	0	44	11	0	0	5	7	0	0	0	10	21	0	0	5
FUN_009341	86	4	7	0	0	0	0	0	0	16	0	4	46	5	0	15	3	0	0	46	6	38	0	9	26	0	30	7	0	0	14	0	25	10	0	41	9	0	0	0
FUN_009360	78	0	0	0	0	40	10	0	82	18	0	42	0	0	0	0	14	0	0	0	0	0	0	25	0	0	13	0	0	0	8	0	0	0	0	0	0	0	0	0
FUN_009377	135	26	30	16	27	67	15	61	42	91	20	27	74	65	17	29	53	16	15	55	17	44	23	41	56	18	210	30	42	18	95	50	43	37	38	64	9	0	18	27
FUN_009388	68	0	4	23	0	26	8	3	0	0	0	22	0	11	0	0	0	5	1	45	9	0	1	7	16	0	115	4	0	0	26	9	17	0	0	0	61	17	0	2
FUN_009398	8	0	0	0	6	0	6	0	0	10	0	0	18	0	0	0	5	0	0	36	5	0	0	0	0	0	6	0	0	0	45	0	54	4	0	16	0	0	0	0
FUN_009405	16	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	26	3	0	0	0	0	0	13	0	0	0	7	0	11	0	0	5	0	0	0	0
FUN_009409	14	7	0	0	6	2	13	6	0	0	0	0	31	0	0	0	0	0	0	25	0	0	0	0	13	0	25	0	0	0	5	4	0	10	0	13	22	0	0	0
FUN_009414	53	0	17	9	19	0	16	37	23	13	0	16	32	5	0	0	9	0	0	29	0	0	0	25	45	0	38	17	0	0	36	0	38	33	0	28	17	0	7	0
FUN_009415	205	0	85	52	63	64	82	303	44	82	19	50	99	13	19	35	19	85	41	127	19	36	118	125	225	28	325	85	34	28	124	74	146	159	127	180	135	0	27	57
FUN_009446	23	0	0	0	0	0	0	0	15	37	0	0	0	60	4	0	0	19	0	0	0	0	0	9	6	0	7	0	0	0	0	0	34	18	0	17	17	0	0	0
FUN_009447	57	1	0	0	0	6	3	1	0	0	0	15	17	5	0	0	1	6	0	39	6	4	0	5	13	0	40	0	1	0	4	4	21	0	0	9	0	7	0	0
FUN_009452	33	0	7	10	6	10	6	29	10	0	3	12	11	19	3	43	0	15	0	26	5	0	53	6	22	0	29	7	0	0	22	0	25	0	1	11	77	0	12	13
FUN_009462	73	0	7	0	0	11	12	8	1	6	11	39	10	15	0	0	8	14	0	27	7	0	12	15	28	10	151	7	17	10	9	4	13	0	8	12	19	0	0	15
FUN_009477	85	0	10	0	0	0	2	0	0	0	0	9	16	0	0	0	0	15	0	37	0	0	0	0	19	0	48	10	0	0	0	0	18	0	0	8	0	0	0	0
FUN_009509	12	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	6	0	0	5	0	0	0	7	13	0	51	0	0	0	4	0	7	0	0	0	30	0	0	0
FUN_009534	43	0	0	0	0	61	23	15	5	0	0	35	33	0	0	9	20	0	0	20	0	21	0	19	28	0	65	0	0	0	0	0	0	30	0	29	59	18	0	0
FUN_009607	0	0	0	3	0	15	9	0	17	0	7	10	8	7	0	0	14	0	0	8	3	6	0	5	0	0	12	0	0	0	0	0	2	14	3	0	0	0	0	0
FUN_009565	13	2	19	16	14	120	25	6	34	18	0	5	5	1	30	1	8	13	0	1	3	3	0	55	13	1	147	19	9	1	6	28	1	18	4	20	3	0	0	20
FUN_009568	65	0	0	0	0	30	11	3	0	0	0	0	0	9	0	0	0	0	8	10	5	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	8	0
FUN_009580	264	58	75	128	73	186	143	50	188	83	22	129	61	122	36	38	78	71	55	79	63	62	23	100	94	60	202	75	37	60	99	44	34	80	58	41	22	13	48	49
FUN_009581	193	10	11	33	0	578	13	12	244	7	5	51	2	18	6	9	6	13	0	14	25	0	0	356	24	0	341	11	0	0	5	4	14	6	13	0	0	0	24	15
FUN_009608	13	3	13	10	13	38	17	14	7	9	0	0	10	4	0	0	3	10	0	4	3	0	0	29	7	0	50	13	3	0	3	11	1	17	8	16	23	0	0	11
FUN_009610	36	22	19	15	59	73	35	8	35	29	27	20	20	23	17	8	28	21	18	26	16	19	9	24	16	0	38	19	8	0	16	21	5	10	10	15	5	10	39	7
FUN_009611	69	0	6	4	4	378	11	4	80	12	0	11	1	10	0	0	15	0	0	0	17	0	0	189	5	4	207	6	1	4	0	4	10	6	17	6	0	0	0	7
FUN_009620	59	43	232	91	31	1903	164	131	54	106	75	5	2	124	100	78	301	228	19	86	237	1	49	189	199	3	1258	232	12	3	116	31	50	11	43	10	64	0	18	171
FUN_009622	9	0	0	29	8	41	9	3	33	16	0	0	3	4	0	0	14	0	0	0	0	12	0	20	0	0	14	0	0	0	13	12	0	11	20	8	0	0	0	0
FUN_009631	11	0	0	0	0	19	2	0	0	0	0	0	11	0	0	0	0	3	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
FUN_009719	18	0	11	2	0	0	1	2	0	0	0	6	12	7	1	0	0	0	0	21	6	0	0	0	11	0	19	11	2	0	6	1	7	1	0	9	43	0	0	0
FUN_009791	2	5	0	0	18	3	3	0	0	0	0	0	0	2	0	0	0	0	0	14	6	0	0	0	0	4	25	0	0	4	0	10	22	0	9	0	0	0	0	0
FUN_009832	52	0	0	0	19	0	0	10	28	2	4	20	0	0	0	0	0	4	0	0	0	0	0	63	12	0	37	0	12	0	0	10	0	1	0	0	0	20	0	11
FUN_009850	157	17	7	8	0	24	7	0	6	6	0	28	31	18	8	0	6	19	19	46	8	0	0	14	29	0	189	7	2	0	13	13	31	0	5	26	51	0	0	6
FUN_009966	4	0	26	127	4	27	49	15	0	0	0	0	0	0	35	91	0	23	0	0	0	0	27	0	29	0	47	26	17	0	0	18	0	0	40	0	0	5	10	4
FUN_009863	44	1	2	2	0	6	8	0	11	3	3	6	22	13	2	0	4	3	0	18	4	3	0	7	14	0	48	2	8	0	11	7	8	0	0	21	0	0	0	3
FUN_009907	11	0	8	0	12	0	0	5	15	20	0	50	7	0	0	0	6	4	0	4	5	0	6	17	4	0	11	8	2	0	2	12	0	4	0	3	7	0	0	3
FUN_010126	27	0	0	9	0	0	0	0	0	2	0	19	22	0	17	4	0	0	0	29	3	0	10	0	12	0	70	0	0	0	6	0	0	0	10	12	42	0	16	0
FUN_010161	2	0	0	0	11	49	5	2	10	12	4	3	5	11	7	0	15	4	5	6	7	0	1	8	11	2	65	0	0	2	12	4	11	5	0	3	0	4	5	3
FUN_010475	60	2	14	1	0	13	0	11	1	0	4	6	9	13	0	5	2	20	0	58	4	0	3	10	31	0	52	14	0	0	2	18	17	2	1	22	26	1	5	12
FUN_010527	24	6	0	0	0	24	0	0	0	0	0	0	4	25	0	0	0	0	0	20	15	0	0	0	0	0	26	0	0	0	6	0	0	0	0	0	28	0	0	0
FUN_010604	110	70	67	26	37	25	69	66	63	109	57	72	183	66	31	139	87	41	37	132	45	81	57	38	77	35	243	67	52	35	137	81	115	77	55	85	69	19	68	19
FUN_010704	17	0	11	0	0	16	0	13	10	6	0	11	22	0	9	6	16	5	38	20	0	0	5	6	8	0	19	11	0	0	13	0	19	8	0	7	14	0	0	9
FUN_010748	45	8	0	96	0	463	251	0	127	58	14	13	4	20	51	0	97	0	0	90	81	7	0	260	0	19	644	0	0	19	91	0	7	0	53	2	0	0	0	0
FUN_010749	103	5	3	209	0	227	253	14	333	110	0	55	0	56	143	37	45	0	20	101	41	14	9	119	10	39	381	3	0	39	77	0	33	0	230	5	14	0	23	3
FUN_010765	32	10	5	42	31	35	23	29	45	25	0	14	17	12	35	9	0	4	0	25	30	43	23	53	24	0	100	5	49	0	31	75	33	60	74	43	0	0	39	20
FUN_010847	28	0	0	0	7	16	0	0	22	4	0	23	0	0	0	4	0	8	0	0	0	0	0	48	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0
FUN_010923	501	254	161	775	470	1473	210	385	116	228	330	194	355	909	536	840	102	198	17	685	701	4	200	215	697	218	4708	161	68	218	106	747	194	327	613	190	116	102	208	452
FUN_011070	46	0	0	0	0	8	0	3	0	0	0	0	14	16	0	0	0	9	0	25	0	0	0	3	4	0	10	0	0	0	13	0	13	0	0	0	14	0	0	7
FUN_011131	3	0	69	130	2	368	96	143	3	11	0	0	803	3	43	23	3	42	0	2	5	234	66	6	32	0	392	69	0	0	3	6	4	197	167	380	155	0	0	44
FUN_011132	106	0	13	0	9	0	8	4	0	8	0	0	6	9	0	0	0	0	0	42	0	7	0	3	16	0	7	13	0	0	8	14	0	0	0	5	0	21	7	3
FUN_011134	54	0	0	0	0	0	2	1	1	0	0	6	0	8	0	1	0	0	0	17	0	0	4	2	2	0	0	0	3	0	12	0	28	0	0	5	25	0	0	1
FUN_011136	17	0	0	0	0	0	0	3	0	12	17	0	0	0	0	0	3	0	10	2	0	0	0	4	1	0	0	0	0	0	0	0	19	0	0	1	12	0	0	0
FUN_011153	51	0	0	0	4	1	2	0	0	1	0	11	5	7	1	0	4	11	0	55	1	0	0	4	9	0	0	0	0	0	15	6	15	0	0	5	21	0	0	1
FUN_011184	34	0	0	0	0	0	0	0	0	0	0	12	3	13	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	10	0	0	2
FUN_011187	0	0	27	43	6	177	70	168	0	21	0	0	135	0	39	40	0	24	0	18	4	20	75	15	19	0	166	27	0	0	8	7	9	22	110	48	92	0	0	28
FUN_011206	135	10	16	0	0	0	0	7	0	0	0	12	4	29	3	0	3	2	0	58	19	0	0	11	11	0	0	16	4	0	46	15	28	0	0	13	26	4	0	0
FUN_011207	48	0	0	0	0	0	0	1	0	0	0	9	13	8	0	0	2	0	0	27	0	0	0	5	3	0	0	0	0	0	5	3	10	0	0	14	0	0	0	0
FUN_011210	67	0	0	0	0	0	0	0	0	0	0	18	5	8	0	0	0	0	0	29	10	0	0	0	4	0	0	0	3	0	10	3	11	0	0	7	0	0	0	0
FUN_011215	62	0	5	0	7	0	0	0	0	2	0	0	8	6	0	0	3	5	0	15	2	2	0	6	10	0	16	5	0	0	11	14	20	0	0	12	21	0	0	6
FUN_011222	70	0	0	0	0	0	0	0	0	0	0	20	5	4	0	0	4	6	3	24	0	0	0	5	8	0	0	0	0	0	16	2	9	0	0	12	22	0	0	0
FUN_011224	77	3	5	0	0	0	0	8	0	2	0	13	10	11	0	0	3	8	0	16	4	0	0	10	18	0	15	5	0	0	22	12	20	0	0	13	15	0	0	6
FUN_011271	28	0	0	0	0	5	0	0	0	0	0	0	21	6	0	0	4	0	0	23	0	0	0	0	18	0	19	0	0	0	11	0	10	0	0	2	0	0	0	0
FUN_011310	28	1	1	2	0	2	2	0	1	2	3	5	3	4	0	0	2	2	0	7	0	0	0	3	14	0	11	1	0	0	3	2	3	0	1	2	16	0	2	2
FUN_011321	63	0	0	13	0	2	12	0	4	15	12	0	25	10	15	38	0	22	47	32	0	0	21	7	12	18	45	0	0	18	11	4	28	2	12	21	40	0	24	5
FUN_011328	72	0	0	0	0	7	7	0	0	11	0	0	12	30	3	0	7	8	0	59	15	0	0	5	16	5	54	0	0	5	18	6	54	0	0	16	0	0	12	7
FUN_011359	13	0	0	0	0	0	0	0	0	8	0	0	1	5	2	12	0	0	28	7	5	3	6	0	4	0	23	0	0	0	4	3	5	0	2	5	0	0	0	9
