group_id,ACR.139.TP1,ACR.139.TP2,ACR.139.TP3,ACR.139.TP4,ACR.145.TP1,ACR.145.TP2,ACR.145.TP3,ACR.145.TP4,ACR.150.TP1,ACR.150.TP2,ACR.150.TP3,ACR.150.TP4,ACR.173.TP1,ACR.173.TP2,ACR.173.TP3,ACR.173.TP4,ACR.186.TP1,ACR.186.TP2,ACR.186.TP3,ACR.186.TP4,ACR.225.TP1,ACR.225.TP2,ACR.225.TP3,ACR.225.TP4,ACR.229.TP1,ACR.229.TP2,ACR.229.TP3,ACR.229.TP4,ACR.237.TP1,ACR.237.TP2,ACR.237.TP3,ACR.237.TP4,ACR.244.TP1,ACR.244.TP2,ACR.244.TP3,ACR.244.TP4,ACR.265.TP1,ACR.265.TP2,ACR.265.TP3,ACR.265.TP4
OG_00001,1.89543734101771,1.10778968011995,0.0615822970542236,0.521403374316576,0.0140463638743074,0.569059277814444,-0.691390303759921,0.0769940462013062,-1.63618908073977,0.135634814092266,0.974069401783553,0.841258410955859,-1.20746374451908,0.0535271945984407,-0.649321080018526,-1.14803020800234,-2.1688981728506,0.931072063836614,0.0847245275468582,0.437936348831247,1.2780810885805,1.44707189825671,0.98307346860881,-0.30752280111977,2.62793360482438,1.80552275108292,1.73995646030857,-1.09420441619407,-0.178129773860284,0.684395046072381,0.494429273169302,-0.736669558450098,0.345656465865524,0.889520036753482,1.1287908213059,-0.72331820300269,-1.09001086080478,0.693938040520571,1.24522608048389,-1.38785280759408
OG_00002,1.02732111391198,2.24726772996875,-0.014143790486248,-0.760721037909415,-0.963696772630029,2.54393042430416,0.570337177567227,0.230548930591404,-1.72654104284381,4.38424644314578,3.17726950890511,-0.253449753033026,-1.00498717985947,0.991767479394933,0.408875514039306,-1.437343525941,-1.1841910073791,3.36499669173442,0.872130520173736,-0.38218624793478,-1.3801420384614,2.47860392043107,1.37332473290945,-1.3600753150347,-1.06188417587518,4.06444493420361,2.38259239293603,-1.50945396699838,-1.46270759267247,1.75790463019228,3.39213284132423,-1.32680853707004,-1.06165388016655,3.1589873319432,2.24122517357083,-1.47662388795321,-1.99204707720284,2.94586175933829,1.63936254652972,-1.49842672809402
OG_00003,-0.641270668383576,-1.27092016431187,-1.28839528704492,-0.890616723143134,0.0293506953476098,-0.847361239752642,-0.0679393588517229,0.469363635572499,-0.551651271069315,-0.531161256589307,-1.00243828156525,-0.760963200192468,0.762380234753606,-0.579978839438202,0.208825441951098,1.46220264829137,0.436842521267715,-0.689172892020014,0.485369312432597,-0.435646156850664,0.795807832257739,-0.371159346840655,0.0136142711214464,0.287631638720724,-0.503621438689795,-0.877925671766815,-0.265352434162612,2.18378392469391,-0.495688091152624,-0.528338299058578,-1.23071170092778,-0.89664203178151,1.04890807528966,-0.316541499690947,-0.698669270244796,1.21668112485664,0.835301079708632,-0.749705817810064,-0.000266768271510576,0.782525211534238
OG_00004,-0.713882088429356,-0.837398444323455,0.772194809396335,-0.627355009813531,0.211980968153942,-0.622623303730378,2.17240522395907,-0.238617968636754,0.55900306005883,-0.229414191782337,-0.433247327350433,-0.822510639866954,-0.601965106529209,-1.441774365938,-0.410754296719845,0.138669143440921,0.110080569135565,0.0114798851146349,3.03356995543197,0.0511455632863617,-0.00698262943453655,-0.659233711768722,-0.0428692060175829,1.50749390259999,-0.534997002907756,0.680268058662735,-0.00441891552507256,0.622529971222346,0.809913432875697,-0.294201572159185,-0.38766429569867,1.29136976304456,-0.115979745584711,0.485595650197886,-0.616733280473506,1.66629628205885,0.974839043434753,1.21828799180559,0.188997027019461,1.40929293636301
OG_00005,-0.752122670858744,-0.61248042501481,0.468168792693142,-0.777494930397328,-0.197648424130844,-0.336739758562158,0.863452863504299,-0.0673517788310805,-0.68136092043595,-0.636713848840458,-0.408228203757356,-0.771309131476127,-0.241032014273222,-0.750083814848746,-0.609678903337271,-0.349743473309867,-0.805203574602639,-0.338976861809234,0.14786729471013,-0.998209286782118,0.619239395605589,-1.15201640651276,-0.148640111626929,0.179855921802104,0.707436134245202,-0.456951098462203,-0.705956549684847,-0.479440152552543,-0.00590066703865908,0.318844062259177,-0.832608498999781,-0.540312511864528,2.09552867526812,-0.272037158405041,-0.590017465257694,-0.0333470773436669,-0.283012899708053,0.489589152575693,0.622064491255765,0.421655829453097
OG_00006,-0.948205900435367,-0.926614197440782,0.176167042080596,-0.441373832732217,0.711016830766309,-0.734562736444033,0.295009164147128,-0.985601180197665,-0.327110033394839,-0.535472300754132,-0.102124698664853,-0.503696358015723,-0.37838844363224,-0.953744707537581,0.298074092488806,1.10774823287321,0.487532878632601,-0.0837974567117511,0.655374856512811,-0.786253303629475,-0.0568012176627223,-1.33836589840749,-0.429102150857886,-0.0752742958412191,-0.0318192232814214,-0.423926226437469,-0.403157955258574,0.171229774431445,0.232650904169194,-0.214026939186076,-0.965918921735953,0.239100558372314,1.05386821063565,-0.710382911574182,-1.12199661800583,0.878663993210628,-0.500078682782205,-0.522620186702472,-0.710291133091969,0.650354152182903
OG_00007,-0.0074165663635256,-0.0450615794993238,0.0753360862097019,-0.245123732943114,0.131405433734083,-0.45698433790511,-0.0871882020514416,1.72671707571505,-0.207399977483126,-0.709066555432788,-0.175489833201515,-0.0805518270935942,-0.549893793908178,-0.0441199650473441,-0.222863825692565,-0.301832281618406,-0.836779671567992,-0.777493814511655,-0.825761655711632,-0.465302220403543,0.203596760987172,0.374042779673768,-0.15474381986849,-0.00222155540075837,0.60673856762916,-0.597540472542898,-0.37741158224321,-0.383566689390532,0.440005499451946,0.776914904174996,-0.0586304126758544,-0.0749953867039309,0.154243882845543,0.555633487252514,-0.0594167404035513,-0.414608541658737,-0.683552038265297,0.168508508802043,0.788419742078348,-0.128639600706335
OG_00008,0.821092933600073,0.145597037938351,-0.133882117880761,-0.778870876753803,-0.639797638597481,0.996298353059449,-1.32082672941159,0.91280716827442,0.0676269481338264,-0.431123021074942,-0.00634207644662829,-0.384601803787184,0.706800410840433,1.45955963375779,-0.465999868520988,-0.650199780731595,-1.31602117446784,0.163008989060373,-0.954872330037585,-1.01704174885488,-0.970013032990706,0.697581212266068,-0.0768622412496466,-0.682902820519508,-0.5487000302977,0.615673410269993,-0.0985698135925118,-0.843604922534648,-0.911970660292006,1.96421107985873,0.811191370450477,-0.576745149840351,-0.192472763177546,0.746044381796198,1.63876268881223,-1.16041902535423,-0.856197180836153,0.173571894827232,0.8444656082961,-0.690059194388097
OG_00009,0.59874264753128,1.30903938583455,0.744488911970818,0.751958832471279,-1.68552280096037,1.15689345010047,-1.09417808205872,-0.724948164787803,-1.53601370106578,-0.881238688954642,1.64348481472238,0.946358841253402,-0.848780270452919,0.800448613416397,0.716976525195456,-0.524926355456379,-1.31289550922052,1.25602481247171,0.313968052236793,0.721284344928185,0.101353457485639,1.13902513652243,0.943070214798388,-0.251807161323263,0.197328574772182,0.445212869991211,1.77721764833642,-1.74767413839209,-0.842384252539581,1.10671225153662,1.12336183224844,-0.740713461991857,-0.805187216501181,0.462900149403498,1.305884115982,-0.850959573227324,-1.78920907189852,-0.00557159315018574,-0.37248634802026,-1.51870605652634
OG_00010,0.115306253673862,-0.237317251164549,-0.229675622388851,-0.805860296673112,-1.12855791831456,3.46812027409527,1.74875249241974,-0.715478590425539,-1.54228336464957,2.01236810488197,2.05344399747212,0.230563062207552,-0.666119435670416,0.149858773258247,0.315651994910528,-1.21765467845981,-1.73447963252428,2.24732343702607,1.9140130392345,-0.695372237614917,-1.61772241049351,3.00629056286444,-0.115508355907028,-1.55304772319813,-1.14889805160553,2.8504510115575,0.719652963310519,-1.35967007677849,-1.46000551401817,3.67724639714457,2.14915315425213,-0.592728410117674,-1.68620790908019,3.50912958139693,0.103395886222832,-0.483890715089745,-1.55200437554549,2.99504585826657,0.483956308570611,-1.10354690027249
