gene_id,total_importance
OG_04737,20.827695397273157
OG_04439,18.23288803069343
OG_02599,18.227045055621986
OG_04336,17.48260900338127
OG_01437,17.439071273301593
OG_01728,17.260033835052802
OG_07956,17.118184940241903
OG_01261,17.015329191672414
OG_05395,16.97347820700104
OG_02090,16.75642828725832
OG_01330,16.57206064946894
OG_05208,16.515183015113948
OG_00234,16.398803689695228
OG_07762,16.35329768225109
OG_09611,15.975307610919774
OG_04999,15.970478112624768
OG_01210,15.891715423878187
OG_01656,15.704785709093908
OG_06522,15.585034133046312
OG_07408,15.450847188248197
OG_08520,15.33682172988416
OG_03658,15.285831771940899
OG_08633,15.198232095056078
OG_02317,15.05649296668986
OG_06993,14.872165056755604
OG_03911,14.85392944941859
OG_03500,14.853676844753231
OG_02484,14.824185185456724
OG_04335,14.800455622439422
OG_03447,14.75912016346234
OG_00020,14.586794080182523
OG_03108,14.537631024436605
OG_04129,14.466048845015921
OG_07554,14.455162400699598
OG_05731,14.307474608149267
OG_08095,14.23220583733488
OG_09233,14.217015958143895
OG_07861,14.182171817302681
OG_04170,14.17718657421249
OG_01475,14.120116543053236
OG_09757,14.096876859216984
OG_06154,14.04641574389292
OG_08226,13.974126840923095
OG_08046,13.943477691523189
OG_04195,13.801582774716707
OG_02949,13.778349481435306
OG_00252,13.767133158100034
OG_05400,13.724443981879919
OG_02853,13.698584560393567
OG_02744,13.609202082625925
OG_04041,13.552238653751068
OG_07103,13.490920898520752
OG_09806,13.419667836736778
OG_05110,13.412738453431025
OG_05757,13.409071905629215
OG_02968,13.367373026641545
OG_00792,13.300609062478854
OG_05445,13.295871415860223
OG_01447,13.294727270934859
OG_07760,13.195265811814364
OG_00119,13.17137125965767
OG_00243,13.075889157752465
OG_08091,13.071507724843181
OG_05776,13.066499427133419
OG_03061,13.063274769429057
OG_01407,13.05534039805723
OG_08930,13.035120008678815
OG_01201,13.013211644615552
OG_04560,12.992727776300091
OG_00887,12.965354462301281
OG_07519,12.95639439676216
OG_08396,12.936942056130226
OG_05229,12.927779202538735
OG_03926,12.91150543564706
OG_02550,12.857550525478938
OG_03332,12.815883685509606
OG_00077,12.744995729262007
OG_07441,12.739773901843922
OG_01366,12.735683897326464
OG_03792,12.728439368811335
OG_05348,12.666558701515644
OG_09683,12.638019963895907
OG_00308,12.637158499658216
OG_01489,12.624335315477072
OG_07631,12.567749036480345
OG_07351,12.537028254901731
OG_00679,12.454664314789838
OG_02049,12.380180396961205
OG_00948,12.34651581253043
OG_08842,12.297993878287206
OG_03779,12.290163315158143
OG_04075,12.254086668763438
OG_09740,12.238188316671378
OG_03517,12.2027236543894
OG_00986,12.192505133566863
OG_09598,12.178007485385258
OG_05572,12.149638608380425
OG_04722,12.142704961655511
OG_09727,12.141627797667892
OG_08859,12.126409284949931
