,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
apul_ACR.139,-0.21727387798622674,-0.03200651970038376,-0.2700082672156341,0.09269486810164997,-0.23231105415205258,0.06894903182524645,0.08575560760559651,-0.056335749188058504,0.24670664367755032,0.04088406514938295,0.27000806847618214,0.06949510445672083,0.025640691312788,-0.27100955401403687,0.4182689605867872,0.06628304916426875,-0.1822644762333538,0.07327101278658381,0.27213615453980694,0.03303955736232848,0.004925226228959586,-0.05236151436159392,0.0628205841803533,-0.06876427769124992,0.10301985055637214,0.1178801451844572,0.3096634306019901,0.015691499815746298,-0.012208754272757038,0.04027456701161668,0.3122955603731411,0.4300120077214755,-0.0033426340298721526,0.047476614234871095,0.13680154137510303,apul,ACR.139
apul_ACR.145,-0.06760977969585258,-0.03945097789281498,-0.1503415384809973,-0.23866681999204598,-0.0505688357983367,-0.1081446115772969,0.10698122392507202,-0.023182320979410892,0.3962158387217463,-0.029549108415496135,0.23902884042503117,0.0736179432163024,-0.21966109385085464,0.020003984523640456,-0.00036213728482681687,0.1268638868141038,-0.0930744632113196,0.1923067809337172,0.4259965426353956,0.11712147204907654,-0.11980790550526701,-0.10178837549760904,0.02281169642439804,-0.14263306561194772,0.13643177799720724,0.3482578530803456,-0.25313359452975187,-0.02213275436768991,0.2523966344378154,0.004151846138045304,0.07279026326366232,0.2793160432008089,0.17742350269667828,-0.07593717801893471,0.10077463525435608,apul,ACR.145
apul_ACR.150,-0.12304613969629087,-0.0032517717650963713,-0.1820466852945479,-0.10747008079589741,-0.13022744777147777,-0.032084501787195206,0.12410653649149642,0.02642864397120117,0.1394163473281029,-0.16238796654020723,0.16056983031765484,0.10668809586388815,-0.13031976357594383,-0.02811672492693029,-0.028765693895145935,0.18464301776838696,-0.156821393158386,0.06979155081006531,0.06682139286907568,0.07757561861657261,-0.009877288884724398,-0.14385241523717968,-0.19988550372797553,-0.12866725140792257,0.10295480258256816,0.36561478600698816,-0.21172091181976788,-0.06461736645217396,0.34247897921214143,-0.08302433323119743,0.20052796718019858,0.43040709887460776,0.2849509796282545,0.1082412507273383,0.1513395364599992,apul,ACR.150
apul_ACR.173,-0.09715816868284298,-0.06247783541380885,-0.10848005822512202,-0.1224493439302083,-0.05082581328670757,0.021340024861520947,0.16622438816208868,0.15572408482863923,-0.01877941082872859,-0.15986592668586544,0.18071324401443198,0.24199444939999876,0.013418035270173547,0.15338687220325362,-0.19821999615047237,0.08139736723343824,-0.027422451532875536,0.06321863251633444,0.26533512041676915,0.04657308568826806,-0.16424249715225678,-0.06519539835315998,-0.11717046052116188,-0.018502242107774725,0.10632683819002697,-0.09427585225054508,-0.09795270408861824,0.07329573760484358,0.25821861183956346,0.015829412518079816,-0.08454222430587807,0.35263355939656166,0.08772833388741137,0.10715310837849114,0.1310493178984991,apul,ACR.173
apul_ACR.186,-0.22711003354049047,-0.172481042163088,-0.18521103442022527,0.06413180559575192,-0.25340229460259117,0.0013336660935586104,0.17927129209614798,-0.060665749242593506,0.47298038940918635,-0.14595429505671292,0.350555311912403,0.0510907532297179,-0.0325206807539634,-0.0685697871013694,0.22090271400048542,0.21446834327280723,-0.1644450324369984,0.0476476187143614,0.3830378098598778,0.012497163751130264,-0.09024711896480409,-0.20283800828452542,-0.3962676457742164,-0.04806889382795384,0.22856770039192584,0.22634406547880384,0.05811211836725451,-0.02442237463209336,0.37033898664926057,0.026004390638610323,0.3871174970043404,0.47706689319102263,-0.050145123633607444,0.05501300500883711,0.2639873442924009,apul,ACR.186
apul_ACR.225,-0.13136725812720654,-0.35413844340605743,-0.06971550982659688,-0.3978609228422375,-0.18803350197713878,0.01278115648336318,0.2602637668648343,-0.054240721525095015,-0.004382236297744989,-0.005067056370364173,0.27772695626406896,0.3426165563813562,0.23573407734463833,0.23801320114095129,-0.13440433221360834,0.5876023582125152,0.09936779902287389,0.27684033938643265,0.35450482918011994,0.14205592220635027,-0.16218032366242263,-0.0422022556387567,0.07487567061008919,-0.15044685255997134,0.0934272847750247,-0.48335140446533287,0.23235112558292043,0.015536434484165449,0.34083742389187843,-0.12396149108629452,-0.4729133269154342,0.04195350569615647,0.3521733612579961,0.07304124389279947,0.14588173233493804,apul,ACR.225
apul_ACR.229,-0.1880551817995435,-0.2447848128539705,-0.0674444046826578,-0.20554476274312616,-0.14756857486379862,-0.0785668327034646,0.09676172766443693,-0.04737658503174813,-0.27608369282241435,-0.050375773881352365,0.30419379907345767,0.5907135986622009,0.10620393601873529,0.14340710280511715,0.09502875820418845,0.3704832932847551,-0.08188390334857673,0.18311152684031265,0.23410471460885907,0.1442713843602571,-0.1247814786351724,0.028835394853387118,0.05378313328387766,-0.12341168929790723,0.12079493156756012,-0.1796572359036629,0.17657821036417684,-0.014632894364105182,0.17382433581180953,-0.05677348737670981,-0.1076009327643537,0.11566833158120914,0.2074625970106203,0.024834051953004473,0.1505208785991071,apul,ACR.229
apul_ACR.237,-0.044365047024577386,-0.10012222120131163,0.06879824288570112,-0.27718505020857886,-0.041814870656401854,0.002022024788938456,0.11085818398634747,0.04667490133367664,-0.08499371029282184,-0.09960692061057864,0.2260230374484068,0.29778933665914287,-0.13003680261741435,0.04226502359006286,-0.00016008220175553898,0.24959446590199397,0.05154639348538729,0.16475637551069114,0.18685677234258166,0.06326179358461244,-0.03974574725839842,0.004031950129286963,0.009447306695511318,-0.18994477263994564,0.06927188146636885,0.1608623222752185,-0.19827807796021144,0.0016240530206646986,0.32575048805909185,-0.1342538283507139,-0.06572860522154557,-0.026320901273252543,0.3775646203829551,0.042270533723166186,0.15912615111805933,apul,ACR.237
apul_ACR.244,-0.047781125693364845,-0.12660445009217378,-0.030884683316317958,-0.2782407898383366,-0.1088299836772365,-0.01097487661322384,0.11890439614617501,0.0027816966583348933,-0.16800739239568205,-0.020401436704355184,0.21214559913272396,0.40678949375827517,0.0419905565921428,0.04671166554071557,-0.028899341177271012,0.4092626800238016,0.13848975147665757,0.2595562353884402,0.2526875809197623,0.07176624725945589,-0.04403654825363809,0.047873507820876064,0.025249380933695692,-0.1924176410811942,0.061078464575533356,-0.20518381975389544,0.1124808213303886,0.02469366921461981,0.3166742983709329,-0.13234398334379338,-0.3377435338893993,-0.1006932961258638,0.42246285190537347,0.08964475997349346,0.10193473940367877,apul,ACR.244
apul_ACR.265,-0.06897021371427063,-0.048785797471761004,-0.052391743412528065,-0.2652986479112776,-0.05452077836158088,0.027245549950724268,0.03821857434161495,0.019013631073677838,-0.0647070139054115,-0.04984429837861469,0.12670991717052033,0.316852362602822,-0.1377508657316436,0.04357475708527146,0.052588024748274155,0.3365007741096937,-0.0946220140756311,0.23541522182897942,0.2425530173807528,0.014074650493882864,-0.03606857627543175,-0.0427496483892971,0.023030628283001415,-0.13491326773138296,0.08631810008663798,0.1590628710184223,-0.15827541464328734,0.04119904946292123,0.38671298449764413,-0.06624328309978725,-0.0015100830425728896,0.0599992766212429,0.31684111650766866,0.02374045243200553,0.029305976720636357,apul,ACR.265
peve_POR.216,-0.50405228004576,-0.17937273981466897,-0.10108413092059965,0.22974343706842879,0.15492478000988943,-0.21448183020944417,0.07298993219783538,-0.11654769690607428,-0.09394776344059456,0.0500378517631718,-0.3299342466812067,0.016119677624286916,0.3386824397282997,0.5396997940123629,-0.03635635683790855,0.04457261288298872,-0.622606745736455,-0.03971696571462247,0.040087863430371504,0.13487166977177736,-0.2029830064328917,-0.049211841913473775,0.076015693181042,0.20279319560831982,0.023885908078450008,-0.31197370971807886,-0.09420131749388662,0.07731015608400871,0.02570747746439677,-0.1435362778305134,0.3247609413726418,0.21233715484863608,0.3781683870147234,0.033662140891447985,0.1932351474195616,peve,POR.216
peve_POR.245,-0.36020813099182564,-0.17934653603276782,0.03690129579149511,0.0933631996367608,0.7794220739781578,-0.2074200049503154,-0.03576685332961334,0.1361158965800151,0.3508945575220034,0.06991174225823858,0.11660322509004775,0.16941899514060046,-0.21096229817008572,0.18662307241799383,0.3146654908993752,0.13714584344967942,0.10601185411479014,-0.007715834480754697,0.15026191074552064,0.0028631928118477137,-0.5340483395979506,-0.07645224247032396,-0.016061911468462812,0.07094155663004971,0.1566757521844913,-0.13247217796651883,-0.3337910995513773,0.18723416566382223,-0.02523269973952257,-0.04281043614867229,0.004973663639169475,-0.1629388039741266,0.03935866783342526,0.3227433483291399,0.11956916219430326,peve,POR.245
peve_POR.260,-0.23022824205368195,-0.184516910038173,0.019017907466976416,0.058237249904412744,0.09768744704821357,-0.05745996872351503,-0.22262834009644553,-0.02507987319980135,0.04015345467055602,-0.011624123010708563,-0.009066459737199068,0.02732215590893381,0.31955025343224924,0.04970197497578999,0.4293201952362518,0.14130663544338445,-0.16020002912923884,0.03120542404391345,0.09451566138917701,0.0355888188767549,-0.026902679975848495,-0.005975155889427454,-0.05843590237600503,-0.008955784831811966,0.04842317970624202,0.0954834766598597,-0.02237421342607138,-0.029919471449635568,-0.01234257572667933,-0.053649239410553926,-0.07472617392641216,-0.004982650062036168,0.08718825328195251,0.03003917546492531,0.07503492831716939,peve,POR.260
peve_POR.262,-0.26319044148616577,-0.1919041708211924,0.23709285319837703,0.1318616080408394,-0.18079450084238435,0.16926162264998532,0.27412905019232076,0.005127522086502114,-0.06326868120012416,-0.08291789872678959,-0.07714246918211319,-0.047924045359982376,0.01848140119393131,0.142984943113329,-0.07866998374528664,-0.03159909528677022,0.3826453936366775,-0.07638640470084562,0.03163877801403842,-0.0028418917740420644,-0.3342537574516145,0.17822449003785315,-0.06560538021659783,0.1608541673627874,0.020096868829071718,0.16279483988126964,-0.2337117287296178,0.13284132710774613,-0.04897376330403135,-0.13137320128148783,0.18523509014620468,0.1058560214975925,0.10476933316755645,-0.155208372805649,0.10565205321829561,peve,POR.262
peve_POR.69,-0.05066341773538377,0.13500580646650323,-0.31573936389840834,0.024353725612263007,0.08584635365714981,0.09560498093286503,0.30367170424955636,-0.10285950807146346,0.019734103100361344,0.5759173407683386,-0.21591315055457982,0.015590045413139296,0.10780636620680954,-0.3929642644427178,-0.3464792827775576,-0.011724604783227175,0.3568661459947392,0.39855734889497574,-0.010991156662704836,0.029579020227606653,0.1877218589949676,0.05889898416181561,-0.06362052286632142,0.0058161052912488334,0.07328686315095687,0.03763932007921467,-0.2812535420628159,-0.023238660672515624,0.019999042814147352,-0.10097248289695993,0.382565606926751,0.03726194852120251,0.17871188926884388,0.013464003510578079,0.1548185581016144,peve,POR.69
peve_POR.72,0.006722616655574458,-0.28615869050562787,0.4472501747149271,-0.2239040589759953,-0.030320868574519946,0.048651570256764344,-0.19607285656953582,-0.04434791517292378,-0.10513697059052865,0.39240163931829614,0.08704500448208081,-0.0366631387507922,0.1896225268440771,-0.17106879757516266,0.09081629719327772,-0.019052922460934107,-0.14949821407256003,0.311821244029331,-0.01840715783284372,-0.05311037597902399,0.318419626006652,-0.08461072738652274,-0.025795208954272297,0.007266405192573602,0.08666029843851404,-0.023792125148437596,-0.18065341880410385,-0.05736876528438683,0.062436842534219196,0.003832368960627664,-0.029454612283734187,0.06694185346214587,-0.05406359028130193,-0.033819844128516706,-0.00821413766554439,peve,POR.72
