,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
TP1,42.80649796412661,21.7822019616752,26.961209814288402,42.14177379508437,16.654208965777755,-0.8593836276915683,33.30936530106839,40.98578793968886,-6.228751318990491,45.46284834430996,27.19566372057055,-2.409696422667427,19.736416475692927,35.16364803560285,30.401719365815232,16.423975021505047,31.73171749872211,-20.53862889167256,-6.566656246712525,39.51994159167622,11.863075307981266,13.650524939967468,42.77935964392976,21.15197701964169,23.936251103211184,40.77981181057152,50.13350819578235,-13.71977116165359,33.362039132762845,9.674275322473077,-24.24170327421476,30.806996858007334,-1.3948356077271982,5.436446587066445,22.12226472730175
TP2,51.784746914581305,25.80089252916041,40.86897292832763,10.171613678386086,29.37037890258998,-16.59756670069226,18.439654942830987,34.838294223285594,0.051038288719857355,21.30753634988241,45.518902716068524,-5.726184621578945,32.264550173417696,33.55601329858958,15.239702777261474,65.43477772471128,34.676124469158026,-5.913181242076672,4.411796699513405,3.8280131454865662,28.654411394298492,21.74318969595616,8.722786019539303,30.265978581030943,9.691798885396953,29.880882088783704,47.98542224514287,9.04542870716885,-0.8624540215233792,9.297162909873123,16.74479137186702,38.42752799056062,29.045428082308714,3.541326694845472,16.257271815259863
TP3,50.45257676764356,19.174036858519543,8.615913486417064,16.46292307724507,10.548522452871667,3.7958510852722687,27.46161571182558,7.98320348478469,5.165425026894816,1.796447831775965,53.605031901665996,-4.969734002870586,19.886540319722506,36.034857144170125,27.288417363241635,11.405276108056107,21.63990494913398,53.29517777784244,-25.04904998714596,4.327857375727813,16.69335018339494,1.888733290064509,11.700527144099528,51.97853297938819,32.630873706213386,33.83682881992689,43.63774000379546,26.915353973841185,-3.0032967856566346,35.84755016288035,-4.048593093330713,9.741925439501971,36.59972919461397,7.749609036099786,36.92932751559149
TP4,48.36789408717145,20.211995737534586,27.949397685967945,25.301011105221352,-4.941992902315115,44.119898342179894,28.16058012312249,17.085180107286007,45.336237405065425,35.12720459087047,22.073905994821462,33.87731697253591,20.21542890632899,52.59475319494195,24.958841304655657,6.09132677867647,17.25135776979015,8.200320593195224,-19.748936978310308,1.1897297042785242,37.70142392430645,42.4843293017905,12.452059239490456,27.260974080591357,5.653921114193499,44.1329192411234,35.03130588268466,21.96653343388104,1.9655295528352783,8.404681902292756,-17.925639824105208,22.25298504084448,11.27657932192479,38.20398008907729,22.201517709996935
