,Component_1,Component_2,Component_3,Component_4,Component_5
TP1,18.973870010142033,17.34969640320097,13.448020729518793,-9.407954468481137,17.406121779439164
TP2,27.14819657919481,-1.6587632058362383,17.628392855727434,11.346477850069485,26.903793418989554
TP3,17.827935155639498,-1.4856392974343833,6.895586500812727,7.468354348809253,14.718583738408341
TP4,25.362973141237077,15.02750412464726,17.077016228884943,-5.2213682500826,24.402780970340288
