gene_id,rank_8_importance,rank_10_importance,avg_importance
OG_04737,31.466006755643605,39.91150526435491,35.68875600999925
OG_01261,22.2556939637414,36.76512715687289,29.510410560307147
OG_07103,23.888448180715574,34.338898162686604,29.113673171701087
OG_01210,25.855168571652918,31.873162457336345,28.86416551449463
OG_05395,23.290026645788416,32.896439083416915,28.093232864602665
OG_01437,23.411096726282263,32.680866413847376,28.045981570064818
OG_07956,22.033156110405617,33.13971629382782,27.586436202116715
OG_06522,23.470683408151732,31.25359489692425,27.362139152537992
OG_07762,21.01183197036232,32.39369399870287,26.702762984532598
OG_01656,19.53698015055764,32.03931281863237,25.788146484595003
OG_01330,19.077200217322794,32.471254827783795,25.774227522553296
OG_09757,20.24969084789375,30.797464087412536,25.52357746765314
OG_04195,21.822861664700714,28.36313045142147,25.09299605806109
OG_03911,19.478864125749677,30.260406194164805,24.86963515995724
OG_03500,21.879735508585085,27.621935905377377,24.75083570698123
OG_00252,21.235306929258147,28.205752857818855,24.7205298935385
OG_04336,18.24050163651165,31.070626013361302,24.655563824936475
OG_09611,17.920792691085335,31.07404296020872,24.497417825647027
OG_02599,20.641197953019258,27.67916647604823,24.160182214533744
OG_03671,16.513024047716456,31.428842777479325,23.97093341259789
OG_04170,18.957174718684968,28.979562884297096,23.96836880149103
OG_05757,19.46560384468241,27.977048349757027,23.721326097219716
OG_08520,18.893924689304257,28.441571198048045,23.66774794367615
OG_02090,16.246805818803665,30.53316627408344,23.389986046443553
OG_01489,19.83835363570641,26.737895682958648,23.28812465933253
OG_01407,19.434079835131627,26.00155531616168,22.717817575646656
OG_02853,18.573491531043853,26.666402808715088,22.61994716987947
OG_08930,19.738263953956984,25.410536483456333,22.574400218706657
OG_08633,18.59869406836846,26.377889299722735,22.4882916840456
OG_07554,18.948926696747275,26.02674152886258,22.487834112804926
OG_10198,18.541412082807224,26.291047733345252,22.41622990807624
OG_07052,19.823304487981833,24.985229553223515,22.404267020602674
OG_08095,18.195150630894737,26.410486794846257,22.302818712870497
OG_01941,16.00664755757439,28.33319225698543,22.169919907279912
OG_07519,18.109733864030865,26.158099321275436,22.13391659265315
OG_00234,16.86387793176977,27.009990190702123,21.936934061235945
OG_03061,16.946791162237652,26.539090731835202,21.742940947036427
OG_07408,15.774272433774478,27.39111119144319,21.582691812608836
OG_06993,17.107108027634446,25.714270059649706,21.410689043642076
OG_09806,16.43784356216,26.216018621070106,21.32693109161505
OG_03658,18.58441263816089,23.897132586897996,21.240772612529444
OG_07441,17.621186732431408,24.73571411472412,21.178450423577765
OG_03792,16.818641819552475,25.162441098297244,20.99054145892486
OG_07679,17.842396902277965,23.959268537210722,20.900832719744344
OG_07861,16.916836010446044,24.864558035795078,20.89069702312056
OG_02949,16.371552447966188,24.768048086489358,20.569800267227773
OG_01447,18.894010781526305,22.171023706541863,20.532517244034082
OG_00953,18.353605465907705,22.565133504092913,20.45936948500031
OG_04285,18.558444788513913,22.190220978620026,20.37433288356697
OG_01475,16.544876623221132,24.139034772135048,20.341955697678088
OG_05445,16.6487188985104,23.967246842429148,20.307982870469772
OG_02043,15.892448924063565,24.66304483839029,20.27774688122693
OG_08091,16.634281489570743,23.078389650236186,19.856335569903464
OG_08046,17.512793136247353,22.152568667232362,19.832680901739856
OG_05437,16.776618860184538,22.587319258920935,19.681969059552735
OG_05473,16.46912927034002,22.288116376303183,19.3786228233216
OG_02317,15.713315533485885,22.279053422055064,18.996184477770473
