gene_id,rank_55_importance,rank_65_importance,avg_importance
OG_00531,72.0196651681816,49.112256296374916,60.565960732278256
OG_09826,59.071785269772406,49.267020956698964,54.16940311323569
OG_07144,52.437844459884,42.28844150357447,47.36314298172923
OG_02532,42.79694759155767,51.45816190372234,47.127554747640005
OG_08098,46.621734745324964,27.416374414594834,37.0190545799599
OG_01955,37.388798615512336,35.4281432424056,36.40847092895897
OG_06174,35.50702190651709,36.87873154510246,36.192876725809775
OG_00511,39.06787615391703,30.364069372343238,34.71597276313013
OG_00453,35.989982546078835,32.73503605108906,34.362509298583944
OG_06757,33.818780520374915,34.02219441209034,33.92048746623263
OG_09443,40.37265700008852,27.197048981067507,33.78485299057802
OG_04999,37.11390881973681,30.217570274605233,33.66573954717102
OG_02408,44.12130115029339,22.589755938058723,33.35552854417605
OG_01486,36.516900784171256,28.22689370276538,32.37189724346832
OG_04538,34.768343042652624,29.80889274978456,32.2886178962186
OG_01995,29.15590770731977,35.3682685997926,32.262088153556185
OG_09247,36.434868629391204,27.868178346219977,32.15152348780559
OG_06842,36.495447707404736,27.278374027843828,31.88691086762428
OG_00643,34.01307995382768,29.526605149581677,31.769842551704677
OG_00948,36.342440483723635,25.98267518683283,31.162557835278232
OG_05226,40.07108258394714,22.063137018253748,31.067109801100443
OG_09075,27.414339041953333,34.65148800548293,31.032913523718133
OG_09894,30.69036804210202,31.08657701773207,30.888472529917046
OG_02942,37.07485993350755,24.642045045559957,30.858452489533754
OG_00195,30.487943191052373,29.864788003890894,30.176365597471634
OG_09178,31.137545649263732,28.958037328132235,30.047791488697982
OG_02226,31.86272054871278,27.519149866907288,29.690935207810035
OG_05809,36.23295128484673,22.899580333291826,29.56626580906928
OG_09146,31.43388653406921,27.343099252455872,29.38849289326254
OG_00314,34.00365932143131,24.655882427259225,29.329770874345265
OG_09472,34.22188243141697,23.804317396549482,29.013099913983226
OG_06046,30.39754724316705,26.997667665981574,28.69760745457431
OG_08341,33.04769564002084,24.00407747634809,28.525886558184467
OG_08967,32.45724839552108,24.50957941462878,28.48341390507493
OG_05305,30.436173443485522,25.88111890415002,28.158646173817772
OG_00246,31.952228150380538,24.165236640351235,28.058732395365887
OG_07872,29.706443596317847,23.282235814385277,26.494339705351564
OG_03422,25.242902594531547,27.648740447930972,26.44582152123126
OG_05813,28.092591548159163,24.75657292351855,26.424582235838855
OG_08097,26.158162864769015,25.6455468935437,25.901854879156357
OG_04618,25.461965441121293,26.258275081972688,25.86012026154699
OG_06663,27.674331514087456,24.01785264091831,25.84609207750288
OG_05654,27.633069500844403,24.0508692531605,25.84196937700245
OG_08229,26.411880925368198,24.88663668166277,25.649258803515487
OG_00144,25.8531584707905,23.822541693025755,24.83785008190813
OG_01396,26.027167765258653,23.4251862879899,24.726177026624278
OG_03327,25.49186510250044,23.85571147753057,24.673788290015505
OG_05506,25.32217005664802,23.03477939058353,24.178474723615775
