gene_id,rank_20_importance,rank_25_importance,avg_importance
OG_00938,57.34703658866759,46.97639983709919,52.161718212883386
OG_08842,48.257564975796335,47.56088386442024,47.90922442010829
OG_08097,49.1277745449473,42.42352686486131,45.77565070490431
OG_05809,50.12857450990017,38.20704220717168,44.16780835853592
OG_09596,52.53791557489374,33.112595533873744,42.825255554383745
OG_01091,39.409483622685244,43.49834195532659,41.45391278900591
OG_06305,38.110141428475984,43.5767894662445,40.843465447360245
OG_07731,46.290924791297066,33.2175618160134,39.75424330365523
OG_02090,48.213644365292616,30.325115223084723,39.269379794188666
OG_01092,40.823127074708495,36.91960462359075,38.871365849149626
OG_06132,45.752737893018086,31.661845418650397,38.70729165583424
OG_07455,39.04643745897236,37.98616827992643,38.5163028694494
OG_03108,38.127911019001616,38.525908908359405,38.32690996368051
OG_08928,42.016188879614646,34.5604279521729,38.28830841589377
OG_02226,38.42926671203168,37.9708292276934,38.20004796986254
OG_02968,39.283435527545585,35.63058037267353,37.457007950109556
OG_07218,33.77130347376929,41.0880227667001,37.42966312023469
OG_01759,35.29889767601562,39.11479325255344,37.20684546428453
OG_06576,37.03546162140656,36.17964668053332,36.60755415096994
OG_03659,35.93869787153893,37.078746453600075,36.5087221625695
OG_07872,37.165322025496444,35.331861214185075,36.24859161984076
OG_01957,32.66771363650382,39.15984097682367,35.91377730666375
OG_07286,36.93165085742674,34.66288545820501,35.79726815781588
OG_06279,39.74701612849673,31.792815670267352,35.76991589938204
OG_02000,37.00699757665029,34.447578321316584,35.72728794898344
OG_06323,35.13893503620245,35.865875627013374,35.50240533160791
OG_03495,33.32034342858038,37.3378588776562,35.32910115311829
OG_03122,39.81363495760721,29.63786175953556,34.72574835857139
OG_02475,34.912011927117824,34.03439182527448,34.47320187619616
OG_04784,33.13554346831675,35.48023513633084,34.307889302323794
OG_06891,36.504759547757665,31.02541945898925,33.76508950337346
OG_09440,35.63661620631678,31.72820087642415,33.682408541370464
OG_06896,31.067629976482447,35.85519262504581,33.46141130076413
OG_08384,33.849611608785565,33.05958174982015,33.45459667930285
OG_03147,30.978430961633777,35.92277289977886,33.45060193070632
OG_03696,30.11457455981203,36.75204884677665,33.43331170329434
OG_05094,37.43918965370707,28.55788757964642,32.99853861667674
OG_01620,34.06608643139067,31.839728006112647,32.95290721875166
OG_06691,29.766947926223637,35.40558895492635,32.586268440575
OG_01636,36.305936022321234,28.46201698698142,32.38397650465133
OG_05305,32.67415021160984,31.51826657892181,32.096208395265826
OG_06291,34.63778238079319,29.178345644299554,31.908064012546372
OG_06187,30.931167053471064,32.36311220106233,31.647139627266696
OG_05198,33.255682545068034,29.34196006173877,31.2988213034034
OG_01168,33.212887188141885,29.255219227923458,31.23405320803267
OG_01575,32.65408819462148,29.780203018556715,31.2171456065891
OG_08663,32.19477979376077,29.65302344582085,30.92390161979081
OG_00838,33.20359996728746,28.465937691208495,30.834768829247977
OG_05769,32.38582377153606,29.265941893508796,30.825882832522428
OG_00047,30.82605391261073,30.684047204660995,30.755050558635862
OG_04747,31.154051602997196,30.324266200162988,30.73915890158009
OG_08337,30.023165563606856,30.616606408102435,30.319885985854647
OG_02936,29.338713708128136,30.848311722645626,30.09351271538688
OG_00259,30.14520633182425,29.461068089260277,29.803137210542264
OG_05698,30.971326000492496,28.47259702994533,29.721961515218915
OG_00147,30.323149596787324,28.62981860123796,29.476484099012644
OG_06152,30.043537888230464,27.9528867078773,28.998212298053883
