gene_id,rank_12_importance,rank_15_importance,avg_importance
OG_01210,31.719605733029873,40.14537538812744,35.93249056057866
OG_08842,39.452068888778946,28.780515668338293,34.11629227855862
OG_07351,36.388952382373304,28.49422604146712,32.44158921192021
OG_04737,29.125934753165954,35.54257584471087,32.33425529893841
OG_02090,26.941466625031982,35.336837548638215,31.139152086835097
OG_07441,30.849431015545687,29.925233509123853,30.38733226233477
OG_06522,35.59728212580504,23.472501902635482,29.53489201422026
OG_09806,33.12844148065902,24.242709539105814,28.68557550988242
OG_04041,30.768851615229455,25.108508785071553,27.938680200150504
OG_07956,24.340987005682514,30.571449325540907,27.45621816561171
OG_01728,27.64152500821193,26.822186020576268,27.2318555143941
OG_01740,32.08410423904661,21.717161016830637,26.900632627938624
OG_07103,24.94112330668144,28.7066789364026,26.823901121542022
OG_02949,24.788964113186474,28.006938558391603,26.39795133578904
OG_01437,26.75016128566409,24.577212079021585,25.663686682342835
OG_07052,28.50502318458397,22.196513793527583,25.350768489055774
OG_00308,26.297563648090446,24.024780821842725,25.161172234966585
OG_03906,28.07065419061692,21.253483953919574,24.662069072268245
OG_05256,25.940623127609364,23.275292440392096,24.60795778400073
OG_01489,26.33054536402948,22.35560148261096,24.34307342332022
OG_00679,26.546939680775143,21.723499952135864,24.135219816455503
OG_07066,25.322436360229137,22.937747640501872,24.130092000365504
OG_07349,25.291571926349537,22.939400088369215,24.115486007359376
OG_03779,23.877552690620142,24.06341686169992,23.97048477616003
OG_08520,23.085197335094545,24.52490295301456,23.805050144054555
OG_07762,23.212333439294994,24.303142675316884,23.75773805730594
OG_04195,25.51192102193199,21.491688159043587,23.501804590487787
OG_00843,23.69001948247327,22.802814994397732,23.2464172384355
OG_08930,23.077725622869348,22.81689155073553,22.94730858680244
OG_08903,23.143965472892035,22.377221446189157,22.760593459540594
OG_05572,21.998252956950594,23.377015802433647,22.68763437969212
OG_01261,24.215100585328734,21.10741755990098,22.661259072614858
OG_00986,22.06132597489885,23.2324237665999,22.646874870749375
OG_06310,23.320470063543503,21.96777026033513,22.644120161939316
OG_00252,23.790274537201952,21.18423537872775,22.48725495796485
OG_08482,22.262056898571956,21.25971465215988,21.760885775365917
