gene_id,rank_45_importance,rank_55_importance,avg_importance
OG_00531,63.31121401108559,72.0196651681816,67.66543958963359
OG_05071,74.56143969027431,38.39717408859038,56.47930688943235
OG_09826,39.148969038601365,59.071785269772406,49.110377154186885
OG_00643,64.05570548485984,34.01307995382768,49.03439271934376
OG_01324,60.81361533134069,30.360289153403894,45.58695224237229
OG_00453,51.79575812036648,35.989982546078835,43.89287033322266
OG_09531,34.728969723446866,50.210293251030436,42.46963148723865
OG_09775,56.516346479540864,27.95368592324872,42.23501620139479
OG_08098,36.030729314251126,46.621734745324964,41.326232029788045
OG_02532,39.40140606863652,42.79694759155767,41.09917683009709
OG_05226,41.75920783131813,40.07108258394714,40.915145207632634
OG_07911,46.79250012335522,34.34020235575734,40.56635123955628
OG_02408,33.027476722952365,44.12130115029339,38.57438893662288
OG_01486,40.57036975007223,36.516900784171256,38.54363526712174
OG_05183,45.69135659356841,28.38639564522827,37.03887611939834
OG_00957,37.424044927052165,36.21540869144468,36.81972680924842
OG_04890,36.34280816104353,36.88916241898976,36.615985290016646
OG_06757,38.812703344407595,33.818780520374915,36.315741932391255
OG_08341,37.94842531034962,33.04769564002084,35.49806047518523
OG_02226,38.870050172516784,31.86272054871278,35.366385360614785
OG_02942,32.920708248834664,37.07485993350755,34.997784091171106
OG_04961,43.57164154579521,26.298207923066716,34.934924734430965
OG_04538,33.91256248838054,34.768343042652624,34.34045276551658
OG_09247,32.23104727327085,36.434868629391204,34.332957951331025
OG_05809,32.20880373095925,36.23295128484673,34.22087750790298
OG_00195,37.6031842877901,30.487943191052373,34.04556373942124
OG_09674,38.46263227819113,28.991400025972805,33.727016152081966
OG_03677,37.64500141000613,26.750743461114663,32.1978724355604
OG_01645,31.099862254278854,32.643794857094726,31.87182855568679
OG_08229,37.225944811732795,26.411880925368198,31.8189128685505
OG_00246,31.614642757648088,31.952228150380538,31.783435454014313
OG_09693,29.969099314669975,33.450807014039846,31.70995316435491
OG_00314,29.28856768549435,34.00365932143131,31.64611350346283
OG_08693,35.27862262011768,27.756421603302257,31.51752211170997
OG_08967,30.289417237934007,32.45724839552108,31.37333281672754
OG_08097,35.116074386702216,26.158162864769015,30.637118625735617
OG_06922,33.19130818249531,27.250998441708603,30.221153312101958
OG_06956,34.62873327368523,25.519041535858626,30.073887404771927
OG_07929,31.94838031739887,27.796901930514917,29.872641123956893
OG_07470,29.941305365160947,27.18321680608866,28.562261085624804
