gene_id,rank_25_importance,rank_35_importance,avg_importance
OG_02226,37.9708292276934,48.24457614531078,43.107702686502094
OG_06132,31.661845418650397,54.432631533394876,43.047238476022635
OG_00938,46.97639983709919,38.55719973901493,42.76679978805706
OG_02090,30.325115223084723,53.61793025013001,41.97152273660737
OG_08097,42.42352686486131,41.158524442373476,41.791025653617396
OG_01620,31.839728006112647,48.33511045017835,40.0874192281455
OG_08842,47.56088386442024,31.59067766002756,39.5757807622239
OG_02537,31.298597408418697,46.11211481641173,38.70535611241522
OG_07218,41.0880227667001,35.95185646720668,38.519939616953394
OG_06956,28.217840568529514,48.348377247970234,38.28310890824987
OG_01091,43.49834195532659,31.87372048397032,37.686031219648456
OG_05809,38.20704220717168,36.70561855448923,37.45633038083045
OG_03696,36.75204884677665,35.84319854499241,36.29762369588453
OG_06757,33.0388628486769,38.927822965598146,35.983342907137526
OG_04621,36.10612297646389,35.80632861036264,35.95622579341327
OG_07731,33.2175618160134,38.668193310868865,35.94287756344113
OG_03147,35.92277289977886,35.311259117239075,35.61701600850897
OG_05183,31.236686135687435,39.919976270243176,35.5783312029653
OG_04784,35.48023513633084,35.41243783731128,35.44633648682106
OG_01636,28.46201698698142,39.63126774423122,34.04664236560632
OG_09693,33.04521741389409,34.92534827002398,33.985282841959034
OG_08928,34.5604279521729,32.44400051741915,33.50221423479603
OG_06323,35.865875627013374,30.820780275133735,33.343327951073555
OG_04620,32.76380772948517,31.847849987260183,32.30582885837268
OG_01354,32.287100795751094,31.88400103772717,32.08555091673913
OG_05305,31.51826657892181,32.518322221235834,32.01829440007882
OG_06891,31.02541945898925,32.58325803581385,31.80433874740155
OG_05198,29.34196006173877,33.360977965830315,31.351469013784545
OG_02936,30.848311722645626,31.590021547097404,31.219166634871513
OG_03122,29.63786175953556,32.53327275103713,31.085567255286346
OG_04538,28.979395606658212,30.56961932289124,29.774507464774725
OG_00147,28.62981860123796,30.77362042046548,29.70171951085172
