gene_id,rank_65_importance,rank_75_importance,avg_importance
OG_00531,49.112256296374916,47.89664232642144,48.504449311398176
OG_06154,47.75723448686503,43.676843369512234,45.71703892818863
OG_09826,49.267020956698964,37.67782248484213,43.47242172077055
OG_02532,51.45816190372234,32.356535805694314,41.90734885470833
OG_07144,42.28844150357447,40.842186716075474,41.56531410982497
OG_07455,47.48393922934054,21.983357935849135,34.73364858259484
OG_06174,36.87873154510246,24.33415542838165,30.606443486742055
OG_01995,35.3682685997926,25.483339225536557,30.425803912664577
OG_09075,34.65148800548293,25.87388132210902,30.262684663795977
OG_09295,30.097324675099546,28.529091653226534,29.31320816416304
OG_01955,35.4281432424056,22.810425715878676,29.119284479142138
OG_09178,28.958037328132235,29.1042587810724,29.03114805460232
OG_04538,29.80889274978456,27.903400130836353,28.856146440310457
OG_02728,27.318488608829227,29.91480198004694,28.616645294438083
OG_09247,27.868178346219977,28.527110031472947,28.19764418884646
OG_00948,25.98267518683283,29.83960328882255,27.91113923782769
OG_02408,22.589755938058723,33.23005736464964,27.90990665135418
OG_09894,31.08657701773207,24.72794977145937,27.90726339459572
OG_00511,30.364069372343238,24.842781143434618,27.60342525788893
OG_04999,30.217570274605233,24.60630280010673,27.41193653735598
OG_06218,30.376228678493703,23.936006282832064,27.156117480662886
OG_00643,29.526605149581677,24.606515281406736,27.066560215494206
OG_07229,26.31921379107398,26.63216318467249,26.475688487873235
OG_00082,30.62774508029498,22.24457206259818,26.43615857144658
OG_00195,29.864788003890894,22.66018591731709,26.262486960603994
OG_07836,31.954514311194224,20.187308297362698,26.07091130427846
OG_05192,27.61831686865735,23.605911077553984,25.612113973105664
OG_09443,27.197048981067507,23.741980266252323,25.469514623659915
OG_05826,27.280457581311094,23.56067159290087,25.420564587105982
OG_06132,28.650285535249054,21.861401614739176,25.255843574994117
OG_03269,23.67097476002774,26.752204126595462,25.211589443311603
OG_02502,27.88749394855314,21.66140696248729,24.774450455520217
OG_03108,24.617782461550405,24.844656326713974,24.73121939413219
OG_05654,24.0508692531605,25.37309129216061,24.711980272660554
OG_01759,29.009632874448673,20.290991389186765,24.65031213181772
OG_08098,27.416374414594834,21.605727213933985,24.511050814264408
OG_09146,27.343099252455872,21.335922224205294,24.33951073833058
OG_04609,27.483960506456807,21.178174047742033,24.33106727709942
OG_07103,25.47813266616475,22.60133917948978,24.039735922827266
OG_06046,26.997667665981574,20.517492177481635,23.757579921731605
OG_09627,27.760329438138747,19.627722892278136,23.69402616520844
OG_01486,28.22689370276538,19.082552768372157,23.654723235568767
OG_09472,23.804317396549482,21.82850100606112,22.8164092013053
OG_05305,25.88111890415002,19.59059440621147,22.735856655180747
OG_00246,24.165236640351235,21.250381673631694,22.707809156991466
OG_07251,24.104032837004727,21.151747083286725,22.627889960145726
OG_00314,24.655882427259225,20.34140970190494,22.498646064582083
OG_08097,25.6455468935437,19.239897753837365,22.442722323690532
OG_02325,22.35926388886426,22.179591561677512,22.269427725270887
OG_08967,24.50957941462878,19.406594081622405,21.958086748125595
OG_05304,23.422235494889076,20.37070569731086,21.896470596099967
OG_05809,22.899580333291826,20.239132573119594,21.56935645320571
OG_02949,23.433257639620546,19.442499953461866,21.437878796541206
