"Predictor","MeanImportance","Type","Feature"
"lncRNA_9024",0.107112480461986,"lncRNA","OG_00305"
"lncRNA_3897",0.0553163860237084,"lncRNA","OG_00305"
"lncRNA_3859",0.0478760700643403,"lncRNA","OG_00305"
"lncRNA_21477",0.0458697311653944,"lncRNA","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18622.t2",0.0367391811194358,"Other","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g16516.t1",0.0359763830307022,"Other","OG_00305"
"gene-Pocillopora_meandrina_HIv1___TS.g27573.t1",0.0309318398425539,"Other","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6954.t1",0.0301765515482345,"Other","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21061.t1",0.0253406079056148,"Other","OG_00305"
"lncRNA_9854",0.021138763084747,"lncRNA","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27386.t1",0.0210348742180042,"Other","OG_00305"
"lncRNA_26469",0.0205633260217063,"lncRNA","OG_00305"
"lncRNA_26839",0.0197117433457449,"lncRNA","OG_00305"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26015.t1",0.0177207584941024,"Other","OG_00305"
"lncRNA_12208",0.0174265307471638,"lncRNA","OG_00305"
"lncRNA_20910",0.0160966074676398,"lncRNA","OG_00305"
"lncRNA_21216",0.0158129096894155,"lncRNA","OG_00305"
"lncRNA_8157",0.0155556914143649,"lncRNA","OG_00305"
"lncRNA_18401",0.0145798182229559,"lncRNA","OG_00305"
"gene-Pocillopora_meandrina_HIv1___TS.g29759.t1a",0.0140617144957471,"Other","OG_00305"
"lncRNA_1287",0.18097302461878,"lncRNA","OG_00314"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15745.t2",0.0872959466931223,"Other","OG_00314"
"lncRNA_1288",0.0804047535330068,"lncRNA","OG_00314"
"lncRNA_13650",0.0714776632646601,"lncRNA","OG_00314"
"lncRNA_4372",0.0687967550012177,"lncRNA","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g26774.t1",0.0636977126965158,"Other","OG_00314"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4720.t1",0.0494357169453399,"Other","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g14047.t1",0.0483504428648575,"Other","OG_00314"
"lncRNA_27857",0.0481162817603214,"lncRNA","OG_00314"
"lncRNA_27989",0.0427157836397443,"lncRNA","OG_00314"
"lncRNA_27990",0.0412365758912227,"lncRNA","OG_00314"
"lncRNA_14979",0.0373497287239604,"lncRNA","OG_00314"
"lncRNA_7567",0.0343288296864391,"lncRNA","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g11454.t1",0.0325741963036258,"Other","OG_00314"
"lncRNA_25993",0.0284061785138244,"lncRNA","OG_00314"
"lncRNA_2263",0.0253553441253626,"lncRNA","OG_00314"
"lncRNA_11863",0.0242920974222338,"lncRNA","OG_00314"
"lncRNA_5641",0.0240872309805902,"lncRNA","OG_00314"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24972.t1",0.0236094657185035,"Other","OG_00314"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28901.t1",0.0219985135938907,"Other","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g29038.t2",0.868621702170948,"Other","OG_00355"
"gene-Pocillopora_meandrina_HIv1___TS.g490.t1",0.145395866210243,"Other","OG_00355"
"lncRNA_20946",0.0817812307832678,"lncRNA","OG_00355"
"lncRNA_5537",0.0667067458949348,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4105.t1",0.063660458673579,"Other","OG_00355"
"lncRNA_777",0.0525935331478171,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.921_t",0.0447460320107882,"Other","OG_00355"
"lncRNA_8978",0.0419945789265112,"lncRNA","OG_00355"
"lncRNA_19091",0.0393253311086326,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2554.t1",0.037559547290961,"Other","OG_00355"
"lncRNA_29041",0.03647862053473,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22030.t1",0.0328733961076811,"Other","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15079.t1",0.0306491017079306,"Other","OG_00355"
"lncRNA_7147",0.0289058297932691,"lncRNA","OG_00355"
"lncRNA_13229",0.0272488359547249,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g23734.t1",0.023934534026681,"Other","OG_00355"
"lncRNA_22180",0.0193467362387091,"lncRNA","OG_00355"
"lncRNA_8664",0.0189316892903631,"lncRNA","OG_00355"
"lncRNA_6045",0.017637128856839,"lncRNA","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28255.t1",0.0155317143096033,"Other","OG_00355"
"gene-Pocillopora_meandrina_HIv1___TS.g24503.t1",0.196603957279787,"Other","OG_00430"
"gene-Pocillopora_meandrina_HIv1___TS.g12074.t1",0.168624569873235,"Other","OG_00430"
"lncRNA_8654",0.0660484762666231,"lncRNA","OG_00430"
"lncRNA_19008",0.0531844849292028,"lncRNA","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3496.t2",0.043132341287435,"Other","OG_00430"
"lncRNA_28248",0.042218038079288,"lncRNA","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22509.t1",0.0298402489294705,"Other","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21271.t1",0.029522010676003,"Other","OG_00430"
"lncRNA_6093",0.0292567762212149,"lncRNA","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24734.t1",0.02814032994625,"Other","OG_00430"
"lncRNA_19415",0.0262889814492973,"lncRNA","OG_00430"
"lncRNA_14106",0.0254553636146551,"lncRNA","OG_00430"
"gene-Pocillopora_meandrina_HIv1___TS.g19347.t2a",0.0252208768933138,"Other","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g17930.t1",0.0202567485931149,"Other","OG_00430"
"lncRNA_28187",0.0192213433045653,"lncRNA","OG_00430"
"lncRNA_19047",0.0182886522654689,"lncRNA","OG_00430"
"lncRNA_15700",0.0180249574122061,"lncRNA","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9843.t1",0.0177133985518248,"Other","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26159.t1",0.0159137428230587,"Other","OG_00430"
"lncRNA_27165",0.015403695233991,"lncRNA","OG_00430"
"lncRNA_28744",0.0286234243646033,"lncRNA","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15801.t1",0.0210472543919483,"Other","OG_00466"
"lncRNA_18418",0.0203142543251281,"lncRNA","OG_00466"
"lncRNA_4777",0.0188407466402959,"lncRNA","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26111.t1",0.0181002570440094,"Other","OG_00466"
"lncRNA_4722",0.0135641441174216,"lncRNA","OG_00466"
"lncRNA_21291",0.013152142422531,"lncRNA","OG_00466"
"lncRNA_4776",0.0129751890649603,"lncRNA","OG_00466"
"gene-Pocillopora_meandrina_HIv1___TS.g4928.t1",0.0124568973385137,"Other","OG_00466"
"lncRNA_19769",0.0120494303887967,"lncRNA","OG_00466"
"lncRNA_15899",0.0117197800643083,"lncRNA","OG_00466"
"lncRNA_6097",0.011225507386198,"lncRNA","OG_00466"
"lncRNA_12220",0.011170990542641,"lncRNA","OG_00466"
"lncRNA_9486",0.0110245171940689,"lncRNA","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26647.t1",0.010807214767741,"Other","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7783.t2",0.0106136838358183,"Other","OG_00466"
"lncRNA_20809",0.0103582751066366,"lncRNA","OG_00466"
"lncRNA_16325",0.0102870710910891,"lncRNA","OG_00466"
"lncRNA_20810",0.0101152747612954,"lncRNA","OG_00466"
"lncRNA_19781",0.0100821877665069,"lncRNA","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24457.t1",0.0561112541936101,"Other","OG_00510"
"lncRNA_23938",0.0441857570984249,"lncRNA","OG_00510"
"lncRNA_16244",0.0426930950269549,"lncRNA","OG_00510"
"gene-Pocillopora_meandrina_HIv1___TS.g12074.t1",0.0393513272492241,"Other","OG_00510"
"lncRNA_14070",0.0337409652918233,"lncRNA","OG_00510"
"lncRNA_28512",0.0294146779380308,"lncRNA","OG_00510"
"lncRNA_14580",0.0276350705284327,"lncRNA","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28255.t1",0.0275579288467125,"Other","OG_00510"
"lncRNA_18086",0.0253903503915788,"lncRNA","OG_00510"
"lncRNA_27212",0.0200596545639438,"lncRNA","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13230.t2",0.0197744487061593,"Other","OG_00510"
"lncRNA_25812",0.0197640141336442,"lncRNA","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28723.t1",0.0191736951778661,"Other","OG_00510"
"lncRNA_3064",0.01812344268214,"lncRNA","OG_00510"
"lncRNA_32393",0.016318669530551,"lncRNA","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15227.t1",0.0158589948956677,"Other","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27936.t1",0.0152174351323747,"Other","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13163.t2b",0.0131221817293429,"Other","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2145.t1",0.0111150495590252,"Other","OG_00510"
"lncRNA_7710",0.0108236638638104,"lncRNA","OG_00510"
"lncRNA_23402",0.0443678097022805,"lncRNA","OG_00514"
"lncRNA_21440",0.0418819603211457,"lncRNA","OG_00514"
"lncRNA_22743",0.031829386059512,"lncRNA","OG_00514"
"lncRNA_20607",0.0264083525312458,"lncRNA","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26059.t1",0.0236570668176814,"Other","OG_00514"
"lncRNA_30738",0.0227217130637842,"lncRNA","OG_00514"
"lncRNA_7409",0.017806215572289,"lncRNA","OG_00514"
"lncRNA_12260",0.0159340854599504,"lncRNA","OG_00514"
"lncRNA_24372",0.014293788812888,"lncRNA","OG_00514"
"lncRNA_8853",0.013199371584359,"lncRNA","OG_00514"
"lncRNA_21457",0.0129998327688998,"lncRNA","OG_00514"
"lncRNA_18935",0.0126622956432524,"lncRNA","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7738.t1",0.0123455706579069,"Other","OG_00514"
"lncRNA_17679",0.0117572231345438,"lncRNA","OG_00514"
"lncRNA_17681",0.0109839879458332,"lncRNA","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27994.t1",0.0105777918649589,"Other","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7765.t1",0.0105476872152814,"Other","OG_00514"
"lncRNA_8534",0.0104308712107859,"lncRNA","OG_00514"
"lncRNA_29319",0.010397324260226,"lncRNA","OG_00514"
"gene-Pocillopora_meandrina_HIv1___TS.g7977.t1",0.00985983984785219,"Other","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24965.t1",0.13199650978706,"Other","OG_00632"
"lncRNA_030",0.0553823594681898,"lncRNA","OG_00632"
"gene-Pocillopora_meandrina_HIv1___TS.g23180.t1",0.0484603768583147,"Other","OG_00632"
"lncRNA_16424",0.0459850691665424,"lncRNA","OG_00632"
"lncRNA_9012",0.0374833075268663,"lncRNA","OG_00632"
"lncRNA_18292",0.0294039948049219,"lncRNA","OG_00632"
"lncRNA_26290",0.0253877731097102,"lncRNA","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19189.t1",0.0249186585677655,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6451.t2",0.0242353275285594,"Other","OG_00632"
"lncRNA_8820",0.0204271752855627,"lncRNA","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22427.t1",0.0201446004463031,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2375.t1",0.0187874035085233,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19925.t1",0.0182397386146253,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2642.t1",0.0179956886923688,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9519.t1",0.0167176870487102,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13344.t1",0.0156225818210244,"Other","OG_00632"
"lncRNA_2829",0.0145040517109481,"lncRNA","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.3492_t",0.0119139451851384,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15701.t2",0.0106759172555593,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15583.t1",0.0103779482036609,"Other","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3855.t2",0.126507434564849,"Other","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g29364.t1",0.067419926801188,"Other","OG_00807"
"lncRNA_6047",0.0432221274254607,"lncRNA","OG_00807"
"lncRNA_6046",0.0431920995684458,"lncRNA","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9672.t1",0.0287080831211324,"Other","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5166.t1",0.027730908635365,"Other","OG_00807"
"lncRNA_7039",0.0271173472914548,"lncRNA","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3496.t2",0.0218396550758701,"Other","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5815.t1",0.0202127954882784,"Other","OG_00807"
"lncRNA_2658",0.0181578346842027,"lncRNA","OG_00807"
"lncRNA_19222",0.0155683940192998,"lncRNA","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g26528.t1",0.0153040194116012,"Other","OG_00807"
"lncRNA_1604",0.0147665431112591,"lncRNA","OG_00807"
"lncRNA_9394",0.0140130020763921,"lncRNA","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21809.t1",0.0139221783388175,"Other","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g20081.t1",0.0136287953213311,"Other","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24896.t1",0.0130819268728722,"Other","OG_00807"
"lncRNA_15019",0.0116084290438871,"lncRNA","OG_00807"
"lncRNA_1605",0.0115970768477421,"lncRNA","OG_00807"
"lncRNA_15015",0.0112635833297097,"lncRNA","OG_00807"
"lncRNA_25613",0.0728624383563984,"lncRNA","OG_01121"
"lncRNA_2930",0.0604961863922191,"lncRNA","OG_01121"
"lncRNA_28208",0.0517526999631528,"lncRNA","OG_01121"
"lncRNA_11032",0.0367815351372986,"lncRNA","OG_01121"
"lncRNA_24564",0.0315760046432952,"lncRNA","OG_01121"
"lncRNA_16338",0.0297720596225424,"lncRNA","OG_01121"
"lncRNA_28685",0.0224172644853653,"lncRNA","OG_01121"
"lncRNA_19255",0.022328966033728,"lncRNA","OG_01121"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5403.t1",0.020966388003004,"Other","OG_01121"
"lncRNA_12082",0.020626882888882,"lncRNA","OG_01121"
"lncRNA_11711",0.0205057629581167,"lncRNA","OG_01121"
"lncRNA_24156",0.0196181178329756,"lncRNA","OG_01121"
"lncRNA_11040",0.018815850371981,"lncRNA","OG_01121"
"lncRNA_3160",0.0158361677759825,"lncRNA","OG_01121"
"lncRNA_28020",0.0156662417458416,"lncRNA","OG_01121"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9861.t1",0.0155579513644082,"Other","OG_01121"
"lncRNA_18540",0.0151128059667263,"lncRNA","OG_01121"
"lncRNA_28270",0.0146411136991334,"lncRNA","OG_01121"
"lncRNA_627",0.014370358477262,"lncRNA","OG_01121"
"lncRNA_14949",0.0138058058118234,"lncRNA","OG_01121"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7088.t2",0.111308949462012,"Other","OG_01147"
"lncRNA_17360",0.0504771460491665,"lncRNA","OG_01147"
"lncRNA_16320",0.0408293914654468,"lncRNA","OG_01147"
"lncRNA_26779",0.0293008149882793,"lncRNA","OG_01147"
"gene-Pocillopora_meandrina_HIv1___TS.g24503.t1",0.028505032859103,"Other","OG_01147"
"lncRNA_20745",0.0278377979753502,"lncRNA","OG_01147"
"lncRNA_25367",0.0278143637569141,"lncRNA","OG_01147"
"lncRNA_8851",0.0271319384215069,"lncRNA","OG_01147"
"lncRNA_20534",0.0253234673062853,"lncRNA","OG_01147"
"lncRNA_19067",0.0236219681033153,"lncRNA","OG_01147"
"lncRNA_044",0.0228222154796686,"lncRNA","OG_01147"
"lncRNA_10885",0.0208883755602811,"lncRNA","OG_01147"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24982.t1",0.0203929162291114,"Other","OG_01147"
"lncRNA_25678",0.0184625530451575,"lncRNA","OG_01147"
"lncRNA_25865",0.0181775100790944,"lncRNA","OG_01147"
"lncRNA_8657",0.0179233664212236,"lncRNA","OG_01147"
"lncRNA_8137",0.0178776117948629,"lncRNA","OG_01147"
"lncRNA_25866",0.0177448642326267,"lncRNA","OG_01147"
"lncRNA_23097",0.0176017661559706,"lncRNA","OG_01147"
"lncRNA_24371",0.0168227504889881,"lncRNA","OG_01147"
"lncRNA_3802",0.153337450573702,"lncRNA","OG_01155"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21617.t1",0.057615767957982,"Other","OG_01155"
"lncRNA_12085",0.0405067843904195,"lncRNA","OG_01155"
"lncRNA_30219",0.0361703586112945,"lncRNA","OG_01155"
"lncRNA_12108",0.0361551017089734,"lncRNA","OG_01155"
"lncRNA_14094",0.0326157150501869,"lncRNA","OG_01155"
"lncRNA_25277",0.0322653112055053,"lncRNA","OG_01155"
"lncRNA_14095",0.0320961529188467,"lncRNA","OG_01155"
"lncRNA_082",0.0315290743288417,"lncRNA","OG_01155"
"lncRNA_30342",0.029090334805746,"lncRNA","OG_01155"
"lncRNA_17766",0.0281692577303795,"lncRNA","OG_01155"
"lncRNA_17765",0.0277604478343328,"lncRNA","OG_01155"
"lncRNA_2017",0.0267595084759005,"lncRNA","OG_01155"
"lncRNA_24177",0.0257283012731473,"lncRNA","OG_01155"
"lncRNA_24176",0.0248726721231677,"lncRNA","OG_01155"
"lncRNA_1588",0.0237717546575849,"lncRNA","OG_01155"
"gene-Pocillopora_meandrina_HIv1___TS.g14471.t1",0.0229275107326086,"Other","OG_01155"
"lncRNA_4336",0.0228499582743034,"lncRNA","OG_01155"
"lncRNA_30220",0.0224586966574174,"lncRNA","OG_01155"
"lncRNA_9710",0.0204822781459294,"lncRNA","OG_01155"
"lncRNA_3132",0.1253261076785,"lncRNA","OG_01177"
"lncRNA_28513",0.109247906028368,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2427.t1",0.0952599304857063,"Other","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g11686.t1",0.0925403478298251,"Other","OG_01177"
"lncRNA_24259",0.0727567395623264,"lncRNA","OG_01177"
"lncRNA_27858",0.0687400160493602,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9639.t1",0.0560515975965452,"Other","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28949.t1",0.0376048281418426,"Other","OG_01177"
"lncRNA_8707",0.0363674435107152,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___TS.g28323.t1",0.0356722924635581,"Other","OG_01177"
"lncRNA_28514",0.0315043937463142,"lncRNA","OG_01177"
"lncRNA_28515",0.0310377546301089,"lncRNA","OG_01177"
"lncRNA_28516",0.0306276456870107,"lncRNA","OG_01177"
"lncRNA_28517",0.0302439866714085,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13816.t1",0.0287298893789466,"Other","OG_01177"
"lncRNA_28512",0.0281051705848493,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___TS.g7977.t1",0.0261847016007861,"Other","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24027.t1",0.0260705882189203,"Other","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g16130.t1",0.025662133928124,"Other","OG_01177"
"lncRNA_26363",0.0249077797663664,"lncRNA","OG_01177"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5319.t2",0.0725762641167952,"Other","OG_01223"
"lncRNA_3128",0.0471580983197519,"lncRNA","OG_01223"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28690.t1",0.0415923289934821,"Other","OG_01223"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24452.t1",0.0382540619612439,"Other","OG_01223"
"lncRNA_23440",0.0287695161800211,"lncRNA","OG_01223"
"lncRNA_9791",0.0274222025857246,"lncRNA","OG_01223"
"gene-Pocillopora_meandrina_HIv1___TS.g489.t1",0.018096663128167,"Other","OG_01223"
"lncRNA_22831",0.01747381451764,"lncRNA","OG_01223"
"lncRNA_26685",0.015522887909234,"lncRNA","OG_01223"
"gene-Pocillopora_meandrina_HIv1___TS.g12461.t1",0.0138848077675304,"Other","OG_01223"
"lncRNA_16425",0.0129604985391761,"lncRNA","OG_01223"
"lncRNA_23692",0.0126102042537109,"lncRNA","OG_01223"
"lncRNA_23944",0.0121965723021028,"lncRNA","OG_01223"
"lncRNA_26686",0.0121780195964814,"lncRNA","OG_01223"
"lncRNA_8144",0.0111246215945715,"lncRNA","OG_01223"
"lncRNA_20644",0.00996865081824658,"lncRNA","OG_01223"
"lncRNA_16062",0.00893490352323226,"lncRNA","OG_01223"
"lncRNA_8591",0.00869341537961677,"lncRNA","OG_01223"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6187.t2",0.00868799574675937,"Other","OG_01223"
"lncRNA_20643",0.00855562285771171,"lncRNA","OG_01223"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g1910.t1",0.199251131579705,"Other","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27895.t1",0.0514850562812388,"Other","OG_01312"
"lncRNA_27337",0.0425583033739979,"lncRNA","OG_01312"
"lncRNA_14205",0.032199073154598,"lncRNA","OG_01312"
"gene-Pocillopora_meandrina_HIv1___TS.g23724.t1",0.0286178212837114,"Other","OG_01312"
"lncRNA_18396",0.0273406377602897,"lncRNA","OG_01312"
"lncRNA_30746",0.017982957063123,"lncRNA","OG_01312"
"lncRNA_4141",0.0176391541230171,"lncRNA","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g1700.t1",0.0170422213247493,"Other","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27944.t1",0.0163844601575871,"Other","OG_01312"
"lncRNA_27642",0.0159815042381535,"lncRNA","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9857.t2",0.0156612686139317,"Other","OG_01312"
"lncRNA_20935",0.0136231574044123,"lncRNA","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g1923.t1",0.013488580366279,"Other","OG_01312"
"lncRNA_29882",0.0127134915713514,"lncRNA","OG_01312"
"lncRNA_25959",0.0123129869232058,"lncRNA","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6672.t1",0.0121693817841476,"Other","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g29223.t1",0.0118027239302785,"Other","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19797.t2",0.0113828955078295,"Other","OG_01312"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9886.t1",0.00929860343457999,"Other","OG_01312"
"lncRNA_23939",0.0873905512187445,"lncRNA","OG_01317"
"lncRNA_12206",0.0787192818185468,"lncRNA","OG_01317"
"lncRNA_17278",0.063739435532103,"lncRNA","OG_01317"
"lncRNA_5620",0.0526727967452582,"lncRNA","OG_01317"
"lncRNA_20745",0.0446711635258264,"lncRNA","OG_01317"
"lncRNA_12098",0.0425323081296058,"lncRNA","OG_01317"
"lncRNA_23938",0.0423723594463285,"lncRNA","OG_01317"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22472.t1",0.031001948979271,"Other","OG_01317"
"lncRNA_18208",0.0291043441607167,"lncRNA","OG_01317"
"lncRNA_22583",0.0267272922149075,"lncRNA","OG_01317"
"lncRNA_21456",0.0264719733083077,"lncRNA","OG_01317"
"lncRNA_23392",0.0245108331578805,"lncRNA","OG_01317"
"lncRNA_5560",0.0217821610219835,"lncRNA","OG_01317"
"lncRNA_5402",0.0214223391734388,"lncRNA","OG_01317"
"lncRNA_20595",0.019838488408154,"lncRNA","OG_01317"
"lncRNA_5559",0.0196920524112735,"lncRNA","OG_01317"
"lncRNA_25817",0.0184317170673492,"lncRNA","OG_01317"
"lncRNA_12117",0.0155053354977265,"lncRNA","OG_01317"
"lncRNA_23832",0.0147946386387179,"lncRNA","OG_01317"
"lncRNA_26706",0.0141972498899813,"lncRNA","OG_01317"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15979.t1",0.274725427948134,"Other","OG_01353"
"lncRNA_30587",0.0769881961751664,"lncRNA","OG_01353"
"lncRNA_30586",0.0766950532820824,"lncRNA","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5756.t1",0.0491101027623511,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18578.t1",0.04842493354804,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21098.t1",0.0366264865618474,"Other","OG_01353"
"lncRNA_4691",0.0345266035004591,"lncRNA","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28310.t1",0.0230087132274413,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5930.t1",0.0179243053811497,"Other","OG_01353"
"lncRNA_1656",0.0175366944171364,"lncRNA","OG_01353"
"lncRNA_14540",0.0154415915085676,"lncRNA","OG_01353"
"lncRNA_17741",0.0133135150983504,"lncRNA","OG_01353"
"lncRNA_12038",0.0127504284493758,"lncRNA","OG_01353"
"lncRNA_30338",0.0121870754745911,"lncRNA","OG_01353"
"lncRNA_9399",0.012101548173927,"lncRNA","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9833.t1",0.0107534465500064,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___TS.g16713.t1",0.0104083907478568,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22396.t1",0.00996699806738403,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27512.t1",0.0095067305195428,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9849.t1",0.00921777319765919,"Other","OG_01353"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18708.t1",0.155084554549348,"Other","OG_01354"
"lncRNA_15480",0.121815898295245,"lncRNA","OG_01354"
"lncRNA_11061",0.0834072231169274,"lncRNA","OG_01354"
"lncRNA_25975",0.0817815957775996,"lncRNA","OG_01354"
"lncRNA_14594",0.0543707435190554,"lncRNA","OG_01354"
"lncRNA_15938",0.0502420742820379,"lncRNA","OG_01354"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9065.t1",0.0489993532238333,"Other","OG_01354"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18511.t1",0.0453896060549727,"Other","OG_01354"
