,0,1,2,3,4
OG_00001,5.147089948517059,3.2819384620104177,2.470176256652416,3.8342574577125927,1.6654162250540396
OG_00002,5.924280636536526,1.2127095961106353,2.758157145118388,2.469778807172478,0.663063931451856
OG_00003,3.7091014215277207,2.171185423013628,1.9952996040465336,2.69863041075278,0.8455718079431597
OG_00004,5.401659617302115,1.795077073754268,2.8212138440834504,2.680432616014952,0.9986555065425915
OG_00005,3.6957516325919415,1.5868044397937737,1.8779129080907442,2.080062256879548,0.938288366747425
OG_00006,3.8465141998395684,0.8306826387892084,2.031927893920709,1.676865342627523,0.7176001306961894
OG_00007,5.330670563115909,2.5143561340053275,2.7030043988225607,3.5205612195938785,1.4569098608045798
OG_00008,4.000809084486126,1.1568598606692169,1.8864521965793268,2.5591302805148057,0.5768351630729369
OG_00009,5.72157956866016,2.1069896622351436,2.7581047354526724,3.565852987294892,1.1293052994454749
OG_00010,3.8542573754831704,0.04684716866093396,1.7509663887744946,0.5626668464485227,0.3277221955983329
OG_00011,0.8507676405749243,1.4944870016961131,0.4162200011217547,1.519821012242826,0.8957960589773482
OG_00012,5.374347729569466,1.8709479023860622,2.674922870918965,3.1919452072473367,1.049071493860032
OG_00013,5.762782330014358,2.1213106713059102,3.019517267786336,3.6337367653179666,1.0857645593613312
OG_00014,4.976176298632681,1.6753340136016597,2.5073792578757845,2.847111999993445,0.9284595922480899
OG_00015,3.083713979155174,0.9600783874139418,1.252485068110757,1.5616854779051077,0.6818196975449844
OG_00016,5.70083511824747,3.0270945556439828,2.6619403802940145,4.25669203110408,1.407711472128569
OG_00017,4.826883133602342,1.4439033397502405,2.302857527321515,2.6125774337280356,0.8916209666973177
OG_00018,4.338980558136387,2.5478222099939583,2.0820462959243025,3.099307269197833,1.2485705465463404
OG_00019,3.9736499167434056,2.6208786009017837,1.8456127804248266,3.0192009577877257,1.5895136765036737
OG_00020,5.752505186669336,1.6373536170738958,2.5662375698855646,3.2891975699255123,0.8361886449051379
OG_00021,3.119626614149904,1.3020227058460867,1.7837559084784849,1.9411792377758998,0.8641079368725096
OG_00022,3.9148988228750183,1.882086597768568,2.007061660848176,2.7406880877368245,0.8566048063265629
OG_00023,2.0657225861666704,0.7447571999329948,0.9670611640818559,1.487478243860722,0.5167538504211547
OG_00024,4.383047336169884,1.2455769496367088,1.9993438769664822,2.2772035573974967,0.6387898501810595
OG_00025,4.967674469106811,2.2606895176950155,2.767479214196628,3.8062279257176894,1.0428400649304628
OG_00026,3.8909326980535104,0.5425053696878404,1.8193430660609893,1.6453938591239017,0.5802010171765141
OG_00027,3.6956160376363902,1.0202985458241005,1.6497045114307864,1.991412930134342,0.8280330263594684
OG_00028,5.748646140597036,3.2595902400650045,2.8611608635822234,4.315920048195951,1.4479777890266463
OG_00029,4.076782329681214,1.398238540773436,1.9011810888292315,2.1415136186347974,0.9283028265452948
OG_00030,4.09560372512806,1.8177025673915999,1.999663780764186,2.8879996964287846,1.1591345684087024
OG_00031,3.4025068936076637,1.3106085701236634,1.5536886258571552,2.1089469975209916,0.8737819850158
OG_00032,3.545230662588887,2.079584469398062,1.6786528978015494,2.736232952730246,1.1016995374397889
OG_00033,8.962732558806236,4.202284814022644,4.606964231187016,6.457784678132625,1.9825698899170165
OG_00034,5.4377197727209206,1.1126383384499534,2.606721650241999,2.4291902677651263,0.8220401062187984
OG_00035,4.726269138993117,2.2686206939640776,2.663449593072154,3.012886627163998,0.9637274102426675
OG_00036,1.2179311009346998,0.5241413590563594,0.6108860798008373,1.1170856472858934,0.5241399241190439
OG_00037,4.69910531549549,2.55930506936873,2.3217836794365803,3.8353410984302294,1.3310959605950576
OG_00038,4.041192907912165,1.82414910970704,1.8596173735874315,2.293301981187158,0.9758816385330075
OG_00039,4.25281752410155,1.5710975872523816,2.1428781695637027,2.6373181462608164,0.7221475257011704
OG_00040,3.5451062918751717,2.3033326445060958,1.6068024230447964,2.66401529147092,1.1557890946170968
OG_00041,6.45153474385805,3.734229089011878,3.082517932711638,5.077079451691723,1.7015937617751824
OG_00042,4.861054723743989,3.609331214566314,2.268828413029622,4.524201338824525,1.4659184722919603
OG_00043,5.155002047542226,2.8560987149716066,2.687927431705084,4.103191820346255,0.807010512380432
OG_00044,0.7178163282116782,0.042185051562761776,0.29628319253343244,0.2777891944414103,0.0
OG_00045,4.303675803375508,1.816330214330238,2.3114599979396573,2.663231224569833,0.9942817797566691
OG_00046,1.6896343980507862,0.6737100429388929,0.7566986377123223,1.1405513015269297,0.4004162645480523
OG_00047,2.7321837157697035,0.43719115594382785,1.430198159859524,1.6973487353140222,0.09677424261744315
OG_00048,6.044637358732195,1.964247115988188,3.001279429558666,3.9748754606144265,1.1023671314416692
OG_00049,3.9329965566100333,2.3457170076861638,1.9699434458777687,3.023030490293096,1.1386105854941613
OG_00050,5.071355026031879,2.8322452742384128,2.5787460958330493,4.051837733653666,1.2497965576760297
OG_00051,4.700639171096172,2.5245012568801752,2.1746328100456553,3.29438420052041,1.439905771217503
OG_00052,3.829453080014313,1.1578174418943519,1.769554236551881,1.9337799995071392,0.7066029997740206
OG_00053,4.899918927723949,2.7280308448665633,2.733523386606599,3.4151765273585646,1.3529814345004454
OG_00054,3.6565874176795434,1.6534057777981483,2.026613710303969,2.181172575076737,0.8530653680926107
OG_00055,7.411970902788419,3.746365259946587,3.768213358374221,5.3680487768883385,1.6556751912171002
OG_00056,4.976538071633722,1.2946362676745047,2.4478647063814956,2.469050309575239,1.0045597137416427
OG_00057,2.611241056166986,1.7531499928279948,1.2322682756905379,2.0241163099496773,1.1930057482707097
OG_00058,6.820989788214768,3.033971309991751,3.3342512810459963,4.553797216237028,1.4933464430415135
OG_00059,4.15037363987559,1.820900788055242,2.0249572119479975,2.904590949536447,0.7923297804855314
OG_00060,7.376915510421489,3.711623276421149,3.7375896172577883,5.390837622475674,1.7431042652965247
OG_00061,3.73993079087256,2.1543597024809666,1.8801360109069372,2.9743280094870186,1.089705987445724
OG_00062,4.6080486454815714,3.313160676399134,2.146955963936919,4.087185549891682,1.5409967951627697
OG_00063,2.866179557067716,1.1634274322572884,1.1845747355168281,1.6207142720570005,0.7858402926473849
OG_00064,2.2940515931055625,0.25859556673940276,1.331196160551982,0.9994282569545792,0.0984746201894364
OG_00065,4.972882621670102,3.021153077248257,2.3815813980497333,3.567641716977163,1.504172423350179
OG_00066,5.43547566326092,2.0818270754908528,2.7612385882689146,3.4921113813455724,1.171271359178209
OG_00067,5.1633636955780275,2.148976482079156,2.608165636184306,3.492632554176871,1.054659139288615
OG_00068,5.244444500670769,2.4133130344318743,2.6957528906970563,3.6671605131527496,1.2040264570331731
OG_00069,2.480407365253738,1.0519546099542894,1.0279323427632794,1.1407680018599637,0.5175751072306118
OG_00070,1.6942654332555398,0.8645656774879682,0.68979572732846,0.5305930597922185,0.7626162642142948
OG_00071,9.303096892206696,4.247746793577863,4.865517241878904,6.469755207292156,1.9776777336776532
OG_00072,3.776911212946112,2.5161071764442973,1.9760410592268864,2.8977702082300527,1.3545531326799152
OG_00073,3.626317269648044,2.9661794939826067,1.552132416573128,3.415736576930875,1.3208610267730192
OG_00074,6.174148171306498,1.5210518701775921,2.888898951211998,2.8046769652955033,0.8482278890439451
OG_00075,5.1554257653158215,2.2604686560117027,2.666497820731993,3.2531687349527756,1.1366902438412387
OG_00076,3.909920761798246,0.8053228600724645,1.9783952200309147,1.8083588389629905,0.4909557564716107
OG_00077,5.629403964793505,3.107872878116694,2.629188418231317,4.229148059077079,1.4999801124132703
OG_00078,6.964651640417485,3.792759050777385,3.5425791079316307,5.355599933141058,1.6563317673396114
OG_00079,4.852885598620491,3.327408436943873,2.2191382386258587,4.679802602281816,1.5256819768613408
OG_00080,4.141537983370687,1.4798322134645308,2.030517530533651,2.071537927070116,0.9856815414348677
OG_00081,4.351305251518843,1.6596684224574714,2.1689538367135226,2.60937413477752,1.0874861262766777
OG_00082,7.355596043223855,3.2739406207641495,4.009216186411484,5.429783007368497,1.115660313867566
OG_00083,4.39187944710116,2.0454799698372335,2.352567473179405,2.9818568607587057,1.0770563797935027
OG_00084,2.4982367776468926,1.7891903527239523,1.1875962835664644,1.7590946935887752,1.031510244327708
OG_00085,1.6557439996086458,0.29261900913166644,0.8254739967644925,1.1875247466853793,0.28867767107239634
OG_00086,5.265615669606482,1.6479624523549,2.764403709744131,3.1584807163947732,0.8476933642759811
OG_00087,5.491311022560016,2.818867643749762,2.6833015376804226,3.9256499061764947,1.4776835956351821
OG_00088,1.1195880119035488,0.007494353966974259,0.5018285205065179,0.3147436318027422,0.09195149364300631
OG_00089,4.537103663273549,2.622310497144102,2.4981891352084427,3.4483190464515703,1.301935122623698
OG_00090,4.233401526037178,1.7384589343996266,2.0578723994787524,2.609278811814246,1.0926373911358913
OG_00091,4.1528611183536865,1.5764571329885935,2.0829562262209365,2.700087672638918,0.8036956649904397
OG_00092,5.620563485543695,3.2457614655746783,2.7943029317148893,4.342534059125341,1.493125261832342
OG_00093,4.650927596980446,3.047747780526719,2.58089349682435,4.062059422233219,1.4076509953680871
OG_00094,1.465159349643714,0.6630015454238414,0.5997388188445746,0.8238782887627137,0.22676914558081077
OG_00095,2.4045022596631918,1.5655570934908416,0.8966148683068528,1.7464151796161262,0.699691321433586
OG_00096,3.1274347374895624,1.4699294318998295,1.2984332115548691,2.011770537875723,0.7562732461838079
OG_00097,2.3716488333369643,0.0,1.1249905392528652,1.0427806484378181,0.05667793361034641
OG_00098,1.4406665760755781,1.6034738250319096,0.6947086890830997,1.794035890527399,1.1159061462057969
OG_00099,1.148790673277583,0.9996265901792923,0.3973059195585257,1.0241090903278374,0.6286854184723237
OG_00100,4.63120281590481,2.1234064275204543,2.201389532671918,3.215349235549682,1.1523348075067397
OG_00101,1.370800948713479,0.634247595745173,0.7331698822879554,1.1155479693752348,0.44884281873463006
OG_00102,8.313790204019284,4.149885931200873,4.313779045696601,5.998166080714913,1.8994618827469052
OG_00103,6.005844868128248,3.0069074093739405,2.8736878338516707,4.186774652839609,1.4138311377429176
OG_00104,4.263954800526796,1.3701381331192943,1.9111519948000466,2.191206621100248,0.9153481832323628
OG_00105,3.853183848412646,0.0,1.9264971764788459,1.8349825009194345,0.1961008749114766
