Iteration,Loss
1,1545017.0287378605
2,1407510.779943109
3,1358499.1409086455
4,1341047.9347866592
5,1330275.7609799884
6,1321939.1944169588
7,1315032.083001182
8,1309242.3185845774
9,1304292.0332296211
10,1300085.2468053538
11,1296578.4637926149
12,1293726.8659477285
13,1291449.8697410866
14,1289645.3281718995
15,1288206.690662168
16,1287034.4739017168
17,1286049.673471319
18,1285198.0510825159
19,1284441.2655938857
20,1283752.884061665
21,1283113.2507131766
22,1282508.5033934696
23,1281928.7895908693
24,1281367.4995532276
25,1280820.8420564607
26,1280286.7511613925
27,1279764.4251147937
28,1279254.2159240195
29,1278757.300998768
30,1278275.4181263961
31,1277810.9047992562
32,1277365.5652301265
33,1276932.988095963
34,1276506.1890518118
35,1276102.1926121253
36,1275729.0262135314
37,1275385.1204559114
38,1275061.9069697824
39,1274758.1125771194
40,1274472.6107896112
41,1274204.1735967302
42,1273951.6892532331
43,1273714.1690437058
44,1273490.5742906036
45,1273279.8998934065
46,1273081.23843798
47,1272893.6487651288
48,1272716.2696024878
49,1272548.362261399
50,1272389.2099785875
51,1272238.1576234626
52,1272094.642755805
53,1271958.0930685638
54,1271827.989937088
55,1271703.8850941902
56,1271585.3473211129
57,1271472.0020992658
58,1271363.4925702089
59,1271259.0518875886
60,1271158.795727648
61,1271062.5404885397
62,1270969.9857198754
63,1270880.894844644
64,1270795.0565878567
65,1270712.2771467364
66,1270632.3751446651
67,1270555.1894109761
68,1270480.5684422583
69,1270408.3697003184
70,1270338.4644406855
71,1270270.730843083
72,1270205.0555801832
73,1270141.3318532913
74,1270079.4635668648
75,1270019.3578134396
76,1269960.9298551166
77,1269904.1005591704
78,1269848.7948278713
79,1269794.9410913195
80,1269742.4743199053
81,1269691.3333363296
82,1269641.4597973349
83,1269592.8011239055
84,1269545.305946084
85,1269498.9264729565
86,1269453.6175791093
87,1269409.3349266576
88,1269366.0393358788
89,1269323.6954970306
90,1269282.2676073
91,1269241.720835174
92,1269202.0230971246
93,1269163.1443490807
94,1269125.05394818
95,1269087.72250737
96,1269051.1216521722
97,1269015.2251774543
98,1268980.009090455
99,1268945.451388251
100,1268911.5299909418
101,1268878.2240645036
102,1268845.5132031231
103,1268813.3782966747
104,1268781.8016473441
105,1268750.7673176005
106,1268720.2578515245
107,1268690.257719978
108,1268660.7506037438
109,1268631.7227572186
110,1268603.1610206214
111,1268575.0522322254
112,1268547.3841962798
113,1268520.145012372
114,1268493.3222012257
115,1268466.9034804043
116,1268440.8773087095
117,1268415.233224785
118,1268389.960664613
119,1268365.0500710395
120,1268340.492303411
121,1268316.2787834064
122,1268292.4009303076
123,1268268.8503161804
124,1268245.6188034022
125,1268222.698565058
126,1268200.081698516
127,1268177.7608397768
128,1268155.7287266839
129,1268133.9786408313
130,1268112.5042522994
131,1268091.2993542878
132,1268070.3576546835
133,1268049.673210769
134,1268029.2402917326
135,1268009.0534669077
136,1267989.107313856
137,1267969.3964909841
138,1267949.9157008561
139,1267930.6596543514
140,1267911.6235502993
141,1267892.802777732
142,1267874.1930116217
143,1267855.7900880864
144,1267837.5897173185
145,1267819.587803593
146,1267801.7800077202
147,1267784.1618585545
148,1267766.7292923464
149,1267749.4786606082
150,1267732.4066307957
151,1267715.5098379462
152,1267698.7849547039
153,1267682.228676681
154,1267665.8379075704
155,1267649.6098785647
156,1267633.5414996278
157,1267617.6297387986
158,1267601.872049773
159,1267586.2655747384
160,1267570.8075561814
161,1267555.4953857525
162,1267540.3264695252
163,1267525.2983771947
164,1267510.4087136022
165,1267495.6551369543
166,1267481.0354269072
167,1267466.5472040751
168,1267452.1882741104
169,1267437.956596752
170,1267423.8499722572
171,1267409.8662863367
172,1267396.0035935463
173,1267382.2599510706
174,1267368.6333701042
175,1267355.1220071858
176,1267341.7240946242
177,1267328.437828952
178,1267315.2615711417
179,1267302.193879507
180,1267289.2331178687
181,1267276.377657038
182,1267263.625506076
183,1267250.9750600187
