,Component_1,Component_2,Component_3,Component_4,Component_5
TP1,14.163775598432808,18.370685412016176,10.921790958061063,17.431105825539337,-9.571452419541108
TP2,5.916717903788404,7.673900327254477,15.37676334493646,18.09438975655795,2.187919876989342
TP3,-0.17302388551476924,1.1358870468327604,4.121589689960342,5.137988021107103,2.383418700426131
TP4,13.379068115736086,17.909250838114946,12.236337100962942,18.104525841565067,-8.467188697733775
