,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75
TP1,100.08858108417834,57.38069598065506,42.96185262401148,65.84041107736194,86.39034835610784,44.0969080575725,4.943116309873433,-9.688588529546534,46.81970713828882,-62.38246823698992,-37.05360447927622,77.01997152011799,39.16188473035314,-0.4492430558613713,53.649583833729274,93.39455076783807,-25.20143712982671,1.6346599908675137,62.95428940758713,-48.526659450191694,-66.29686964715172,64.08843748039526,53.425435396465524,-3.2622341641327743,84.54507849088857,30.905117482012837,59.0998117248907,9.856176421909122,4.580361970767467,47.79472557240117,27.19415586753039,40.8146987426817,66.30483973973826,49.47188082099801,53.40543302421286,75.9110216749416,-15.597452488296383,29.60550667801007,58.82164596354911,4.097335779659846,86.49275493607462,34.05784932969524,45.48084147112249,66.2954948113467,30.082079621687363,-43.98699741376748,9.63762303835036,48.78497311543209,2.449233233672722,-5.845021139045201,46.9348535749641,-2.855351979552499,37.893963092785775,93.50228790481148,44.74635673889518,53.054942748363565,94.97774137551195,-38.14260963870931,36.807148046226985,61.57908458990855,37.182976627424345,73.3453032877798,18.074968857247303,-17.044846905700105,-12.576207584381448,118.03814809920041,48.0694801100446,-13.523417705506949,79.07173804355772,37.06152128264056,67.00841899141668,75.55369804933659,87.9336459985588,68.98379037589648,-20.398665996231582
TP2,8.669348035355897,45.83302491438245,32.31179711821002,35.26347727874071,-13.500874906528313,93.18781884655581,20.392346797384967,-3.4623709315681332,47.30220613025856,30.937823512146203,16.82935258268935,-6.770986057236702,64.78887020342543,48.86240380878182,-8.078927346770783,34.160048196569605,58.91105659457895,-50.472114316996695,-58.45493885491246,-47.31285247641164,40.931258060468345,29.042877252063803,47.13044018394217,93.0745073777393,-9.427407936809002,94.47008462626628,38.091052788531165,-26.02404873686039,35.798854983315586,-42.69436653225295,61.84245913468172,62.790971422572106,54.92410736719569,-62.30353317836807,-4.301029816941294,56.377565615421794,14.796195632467684,48.576848518438396,56.51153299620968,56.55892005483626,34.70448561548872,51.18303678627199,63.51706520074352,86.91897490338711,7.9135598782414975,38.02797810219288,42.39308184574029,43.846206895275344,0.9247730184580768,-3.857770703843721,49.974799091851644,107.14154652011764,70.0604210558176,-12.031993889767874,96.84888321555205,37.278833473350915,5.71082791612481,76.90775413416466,98.40188464208082,57.412446704157084,-46.43653630834466,8.33139223189266,10.55595165802496,36.327799542107115,-24.93050851139434,16.178829830563554,55.81187505114127,-20.263697121147455,-3.850011470675784,-26.297951202727525,49.323868435407455,-5.751222688076367,76.49980762044231,-17.300736992505275,0.0
TP3,8.909951718456735,49.22860474695512,65.08976339538171,6.212611451913541,-23.88907349439844,22.992934453276135,92.17560266377784,60.86040256613957,59.5951547161463,33.68037965939749,103.93212476380269,-67.9222121504272,40.05242094302013,-47.66567605386916,58.93524726267999,13.559654045933499,-12.41271627246429,-39.750557776726815,-7.752587777496493,88.3002547767684,-19.976202633466183,-78.91741085457075,33.369594799021044,0.2571772054311886,-0.5204536371501647,36.528436959997215,42.72430347509029,87.83040742377985,78.70208889304016,-50.072830805692696,18.610512004168868,53.44755532119399,43.65774937563682,-18.677202193743085,-8.197054894577354,59.616213979122264,-24.072482616499826,31.096077055816725,50.13618814932564,24.831122115153548,18.485489874723193,53.74728382381763,49.24108632871365,16.619276064113095,127.93468668649997,108.14849076227095,-36.73511234189389,92.3850547966768,23.999349046006003,-3.6523054416037923,19.580040980963084,13.34268937256754,-37.724326893942205,24.844116796066498,-19.25744968608209,50.7658068465413,-11.00405487379177,-52.45292039917109,5.523193460304077,41.54152520158446,8.90554999272376,-11.076949301747732,12.107023753515309,-5.9591760008678,-9.331219567861316,2.0935544185392154,56.49798700532008,85.1399178340751,48.34335336983002,64.40061606986504,43.49979242533657,-22.13391481408768,-28.50770047399549,19.76555134645344,87.93049634461308
TP4,16.484453953092835,54.01119310042763,50.57354677946267,48.87629532621283,-15.768328238924465,38.06621196587636,52.60699327458757,-30.148566552548665,38.387736684402455,62.34017772412857,7.486644073296708,-25.98914145373718,31.521896048141986,60.8177525759731,42.55586785056213,6.185682624970965,-4.719628440324234,5.738772004479288,-21.792129448236757,-4.533586877982249,67.40258156282232,3.28743115405171,37.27894373963372,-28.298448684403475,-1.4921600659317467,42.303981948011774,42.366818356424865,50.58427658325236,37.191547130486136,-26.864860070249257,63.26834975507455,48.57622216065318,47.50016772927826,47.37484740763539,-88.79917120496005,14.003481646009202,84.68183367046176,61.863577106285035,67.51238468149295,31.872088939167163,-44.89292592925752,57.59381672891962,47.82899712211186,-13.510777830269536,-11.94838746839662,4.385577430017258,-49.27351028719297,-0.7721084526161304,97.51572194728504,81.88544794465906,78.97396936776018,-17.566390311189842,53.045346730927896,-26.279805845772437,1.8226060131133008,71.97367149027994,17.992036996285442,53.75478441836322,-1.8587339449143574,11.429702481895792,55.483943290607755,70.06365455341596,99.21819677297776,-81.82380431167746,85.56217034464483,-3.5660125244779572,35.34243351309578,-30.41691511353407,57.795700667127946,55.10424060406772,30.52328172924304,43.68085025415656,-6.438716649604594,77.29560683324287,-21.25033224750652
