,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65
TP1,31.423910959125813,63.19356867227288,38.9328993406356,67.93632627412389,35.03124812162868,43.233588603547794,6.080514547482294,63.10578672281231,6.155530172989868,39.98768854939424,30.322204460690013,35.24560886594644,12.019663154890857,-37.955349697263,45.479027587078896,11.387381038394745,4.171849220869493,20.750518973724382,45.12747766986368,-29.65403270090206,5.091618308667134,-31.934444487245337,32.94705026701162,-16.12986234781154,-15.700338681370159,-6.593544406779884,7.806961639929542,20.801880580333677,-26.918255455192696,4.0645685501101685,45.47868752505337,26.48917063481005,47.622705662264515,26.105061173300495,7.911287384492884,69.19253221314136,39.50156924454545,14.607442242947844,-34.61647590707843,12.182931574446945,56.082492649515714,69.77065498910218,-24.16495938032843,43.739818582698526,67.84472128691537,24.578448629465214,54.76885196201466,33.990772549364785,39.78223920981014,-23.2421040275849,20.441084856093305,36.40456169585962,21.42093190965912,-39.0729000288045,0.40205830833994743,40.91195509491214,48.89528813267811,70.97507860017988,32.30026149412142,-19.78995792579338,53.77214135548349,23.374842702219286,55.14016730068527,7.1227061281611235,48.28336836879225
TP2,56.59002744831249,36.690716023241414,39.144832529556716,3.201975404892291,-8.887282552343233,18.480847990275592,59.47004500430945,41.849608241838546,9.242408042247341,46.434993984343464,34.96306840062924,56.710059020932796,60.003826756417745,-8.224198396393493,34.896441507989685,40.16430746673519,69.09715885146032,57.20103616394431,36.05606895147127,3.9705229805552893,8.740435658730794,-28.599976495576257,-26.480669553358094,-7.367511300426559,-16.593293085805513,68.56940970634312,-5.0103734924867185,13.003067140614332,-25.231306006024095,33.43185526376917,44.34319132334826,76.30409727657405,41.21190903402022,65.8850310381227,60.23639825912762,12.675679953398905,55.715683890159866,58.08672554266068,46.51132080281232,46.384553500911984,-7.6083786068709465,22.43515178525354,-0.36389798323598954,40.04312261078293,42.2294949474722,70.74001699184846,23.046176385257738,29.54776518516448,38.49118857802572,48.0176244928534,32.7343903369239,44.42503699575166,-20.170427535430974,27.686842420940206,0.18000391862358633,38.30077718767515,29.04798051053415,32.44949870327016,43.123729144000905,-12.685869351219582,-10.612025976167024,18.75658896796271,35.48676597734259,63.673945486541726,23.48664847547879
TP3,42.9231157983829,-11.415510959720413,-8.75361303021563,7.57440357959321,21.34310073052423,51.983240162994235,-23.400417731898226,23.347727753538845,1.2416814057692114,33.80369324659142,28.0608363883092,20.127425234960604,38.827683984805645,55.863073169509995,47.494044079537396,54.923214607060196,-11.010483201491496,18.183750420207584,45.11871912834123,69.69010796066534,62.68144112955389,12.179247624889738,-30.42607814035889,76.43302696903866,5.359536288761312,0.5789191703644169,70.25100891685857,50.190801511286665,47.90572510927197,-29.888216903961542,33.121753008669124,24.466992133112306,35.033446474166524,22.160973971076224,-6.8994401794778355,18.34221780106402,14.194277979132375,-3.926333666382948,27.20378651202194,0.3258097498548644,-4.296832688983393,-5.789546506853477,-19.489862331662756,47.15318973604022,29.394662859125354,-0.3874903874422117,24.149487040716625,39.12064629091127,31.218536569053917,33.878448422396076,33.7547764461781,59.39469049931585,67.65300280254309,57.613795358244104,-1.196639718768194,33.3946253981494,32.19167158201893,41.252712377915216,34.777548957272145,-15.539449561072807,-18.04186879651949,37.275818363608366,3.4798778438722544,39.170482343359204,58.32310384980725
TP4,5.901508612846493,1.068338572255787,59.97445175466213,24.463973092812996,66.14385629797658,54.74419094868228,19.77468466154092,41.18419321804989,64.36526170117443,28.653185346219544,30.572489631404725,38.96079100491781,40.74296313556774,-23.468968111616128,24.36638991348598,34.49801328500808,-31.437121530115185,66.18885317882693,36.758506061786846,-1.3920009123756003,26.143515796561072,-28.034874189994365,-17.971451551555457,-4.413962672282071,58.208326595197384,37.47553930795729,-4.702540145309837,16.226893231847626,43.06900637607687,67.6011018520957,45.17280441321759,48.313315878510544,24.89766251685156,2.5084118975788385,-6.078046182839538,19.731053821210313,24.15699931496362,-39.18337154884892,11.789754070788547,-36.12741683357937,-3.9494925978765005,0.8318932160678143,-50.58067295283318,14.446373310783516,30.02195853687401,-23.116138172423835,26.06573430196042,38.647711254065584,27.406207308269607,55.24535066868958,44.531922064947125,35.33830113659084,17.02028259205831,27.906112486410365,60.80992183950506,38.99657997568537,33.470834377943525,-13.596719136721092,37.048460534677695,46.734375920578124,-1.5827226511624495,52.32317006468478,39.4947461090826,32.81728947469424,35.12065827941717
