,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
peve_POR.216,-0.16522473990478484,-0.3671212666388422,-0.012428287918144888,0.27459400492157554,0.19465741982306214,0.31124194699093194,0.08205648809850712,-0.07627542915324802,0.007611596874119998,0.030565514324333375,-0.2584882942460044,0.018274233583212958,-0.3338785831554005,-0.3290120827915843,0.08255936068434443,-0.11124663260472231,0.13903027832612622,0.042214815811314706,-0.3193151547829853,0.311536730271243,0.04908652189414206,0.24523513280057366,-0.09500256363604861,0.18788071858928002,-0.21022466456781166,0.18736489711656826,-0.029723629756892203,-0.2467560605812319,-0.6804417998450378,0.3863299880973999,0.3115545029784489,-0.2670614220409357,0.22878123123302438,-0.19437153689130013,0.4079116217838264,0.03396194191531733,0.2389693488308629,0.6077446317699127,-0.5033062548383613,-0.06736349468049574,0.04609796555256974,-0.26883701753637995,-0.04552010082507107,-0.017291003811648647,-0.14838305775215446,-0.19845082571372372,-0.04420539352522149,0.18642798936955177,0.09353651894920167,-0.06071182813985747,0.014330973629089496,0.26493051236616316,0.2667327345190202,0.6069067346215371,0.09608502806466941,0.17119520593428172,0.35363735061906665,-0.2551636781963367,0.6838698026813116,-0.06640363069140445,0.5131170998176473,-0.15199419292163785,-0.1671898122248454,-0.14620538686587084,-0.28448130842607133,peve,POR.216
peve_POR.245,0.1259861370200084,-0.19912134891167943,-0.011585284865697997,0.11234239934253316,-0.002486923705401496,0.13582171173799448,-0.0657128993836828,0.11372437821133216,0.36668983129059435,0.17959075651289286,0.18264672784020472,-0.17810632246927652,0.2693977520041778,0.17904162544917568,-0.07906784234849372,0.16692235725272914,0.14382658128181944,-0.6203525474397366,0.044342979706745396,-0.38232354725203044,-0.4738742184157058,0.12661573634802117,-0.012569014752756692,0.3330619040198672,0.7893008330050467,-0.2763370185843026,-0.16861933700611667,-0.30876902282641094,-0.11510264898215919,-0.2869873911082441,0.20428522969256804,-0.23391791408876858,0.011837302691891842,0.05010783179524066,0.04147357478434511,0.07690696691608385,0.2938998985148105,0.40850831159954015,0.054907393161656715,-0.48075528159917846,-0.044943719489255296,0.16259821568732902,0.22566252309498405,0.19991373276608662,0.050173011918448834,0.6167863606010693,0.06615748987468943,0.05628468476729458,-0.07256187850043258,-0.3447196550377049,0.08405108851716583,-0.05550124201576247,0.18394337464478483,0.1281072795584482,-0.06203811370364915,-0.15338803701691975,-0.013031574702939653,-0.07725476499676698,0.16264049956160806,0.2593479479947412,-0.10663020225745136,0.4511432294033335,0.08285423375866377,0.21151043310588455,-0.054590475323773584,peve,POR.245
peve_POR.260,0.14318432069035888,-0.10555782593947069,-0.06876810290345309,-0.021604802224547286,0.17108529440705128,0.5392671100610777,0.015829653953358693,-0.007284137698929311,0.07693171479348807,-0.1715834103756317,0.04139349076499119,0.005426542796291068,0.13327072652029326,-0.027479486001127294,0.039309200503207964,0.07353877970991295,0.14780169830418566,-0.10731471417905512,0.09948001480353623,0.05055237847050307,-0.100170865277238,0.011114810930237503,-0.0014213793419203212,0.09360640556572192,0.06133201397883773,0.0755200707994894,-0.08040809258354835,-0.16797228812473297,-0.17054382655921618,0.08569334291172355,-0.2194175275620051,-0.06394532823718999,-0.000505348638915724,-0.11294238839830202,0.17569581566950568,0.06077849754941533,0.03157204905065519,0.15799608164529297,-0.034150392309320064,-0.11770160025512871,-0.02675009354906907,0.00717267397882225,-0.05424367611595442,0.12874022360971096,0.0014294738636170664,-0.03051513766981494,-0.07925864734263992,-0.3129570296534548,0.2171231132898882,-0.057020214420236845,-0.2536993647342615,0.06037149791930687,0.22899097465534668,0.06310620736472988,-0.01984129431708511,0.692273352937588,-0.08184805120497864,-0.03546700199379297,-0.19370045924356474,0.04585167604733483,-0.006912817829420239,-0.08452094270427782,-0.10733604386298648,0.03288402557808063,0.04018852890035289,peve,POR.260
peve_POR.262,0.12167816127631806,-0.30755123503664755,-0.0013187468761148996,0.0267283112222307,0.2478273015903517,0.1379158485414261,0.004390517386227734,0.11218442619407945,0.12982916885718568,0.260068800569663,-0.023976349884636823,-0.006838307746408602,-0.13577426874816914,0.003214484381583302,0.004852568590653075,-0.1908622342828637,0.33466514861630414,-0.13203378461600196,-0.0805083058467104,0.03454296326720823,-0.02171214450959644,0.11815611246862238,-0.00898207074872575,0.14013618464316296,0.12522595635752873,-0.045527276871473676,-0.1579475922940461,-0.08890800569013801,-0.1176768498355146,0.09333953474531442,0.12199904713276273,-0.2678707751285778,0.034930405608627965,-0.050598973872534155,0.11311521658002598,0.03456368932235103,0.43211980614519613,-0.18706274258882427,-0.03636287158813731,0.1636411708579485,-0.04697150736098387,0.19261529578824071,-0.030391647039930067,0.0734765214764296,0.2187688347115878,0.15965996151441395,0.04887152473537829,-0.27960963017368584,-0.10541663341057135,-0.44257042729532065,0.6006968778372015,-0.004928146416410854,0.20380786721100896,0.2792280108463788,0.043955507724802376,-0.22175494285055283,-0.14319777794255847,-0.10753507607852449,-0.24769107387242198,0.03973342672203021,-0.08230862884047878,-0.22108118539305874,0.09234659880598695,0.025601657427634816,-0.14581195801005456,peve,POR.262
peve_POR.69,-0.17632369527151984,-0.03610686129974273,0.13061659319985913,0.20668793610107536,-0.3952409201645239,-0.38414522857315925,-0.13682750320176287,-0.2297796559156331,0.055615253659383274,0.01799106188283014,0.6947185340337491,-0.10999767215938609,-0.05739287122071171,0.20609286980740643,0.2055807367691508,-0.03616234603725762,-0.3244854926606602,-0.14859787273621822,-0.21499315311363562,-0.08563422948185818,-0.07335968269146288,0.21969414695630912,-0.10785717460226917,-0.08129146407300077,0.08953051624149526,0.3910719600615521,0.05519342006854938,-0.001340554274158946,-0.2686521061141105,0.42076434979763505,-0.12919717413081502,-0.09046510292126154,-0.21717890719149072,0.044899432832103243,0.07424487013199395,0.052946189688741235,-0.17395068598613944,0.013764543487064622,-0.2517238349389925,0.6728874909634817,0.07652871242020232,-0.255767487307783,-0.18577079636169613,0.0955959778122626,0.0017236140506373583,-0.10284831262118706,0.014156549243069246,0.2409820986424836,0.06424644745531477,0.008518744148232301,0.1966211124918141,-0.043044568595124816,0.012556220081978684,0.03234638804647721,0.10928255171999042,-0.23550004928124538,0.41121666285603037,-0.20825934458612466,0.24579052100770366,-0.11509291028793275,0.39440312770596947,-0.22944021919752644,0.3205328330249388,-0.004199518003338564,0.1357500164044825,peve,POR.69
peve_POR.72,-0.11248586133109825,-0.1712711480197878,0.14932911974940488,-0.1749911718296118,-0.05086821719032431,-0.12583080411755204,-0.07408587707066673,0.25840439265058873,-0.00971735470661442,-0.07305736807870852,0.30095889306057805,0.08582112571769195,0.12917664210827776,0.2402647439661756,0.07193091764170403,-0.11026629040505706,0.09177555410920084,0.06759030828101541,-0.04934589916243293,-0.09726421284068451,0.026995313907331436,0.09304853837309715,-0.09179868174759123,0.04390297172208961,-0.07068573990059135,-0.23258694327818155,0.04099763954288657,-0.07122800911726852,-0.09881927361367009,0.17225160402572798,0.18205714040054097,-0.15610875751993003,-0.09160821340291027,-0.0013698625704446086,-0.01840537875117372,-0.21425894500221881,0.093331125866844,-0.0160411370575603,0.39296713931593724,0.08869254021282606,0.031158382717324535,-0.20877506866732415,-0.006181902655256878,-0.15190916645007824,-0.21237385834874048,-0.010818987984438413,0.4948861292049027,0.09853721025734366,0.03161300539594559,-0.3863295305723692,-0.018722838700532422,-0.11346947998298391,0.21715121437053608,-0.28945775290373865,0.045704462714529076,0.2666221775696223,-0.07524761778449922,-0.08839219751131357,0.09367043847104582,-0.03872222692172337,-0.008623195392686122,-0.12689385601050182,0.5688067455070399,-0.12708229451027014,0.030575905208093442,peve,POR.72
peve_POR.73,-0.5027835340484669,0.21859353986506164,-0.09199464589033715,0.26631875262979504,0.05227173904683949,0.05594094804589671,-0.42003658111840764,0.362847725032755,-0.02649970565309243,0.14207151924307268,0.28834492939481726,0.08350719922774529,0.0362533013467607,-0.3128950187709523,-0.01702598782587983,-0.03265980806105391,0.1877476894202072,0.3947218088294431,-0.05616322077478292,0.07703127128598353,-0.32039866530292793,0.2542717122735485,0.07432654012552926,0.2956261194537033,-0.36233663849629394,-0.2616242886549001,0.7410471222149891,-0.36861016267101165,-0.21733493776203106,0.3518602077152679,0.33552097486629523,0.029586714347710784,-0.29748069682601574,-0.015540794972544285,-0.2181023833044801,0.23995407366983193,-0.2617002190712726,0.0043927514736534145,0.33747908134995136,0.12728703069164854,-0.010003921365563615,-0.10737949619099064,0.22008891947550252,-0.509337461159698,0.0746528340275564,0.30638943660380635,0.1690385494160721,0.17970697243771325,0.17385212725091972,0.12357210961603507,0.3989972192436559,-0.027245474987071267,-0.5541544935960455,0.5493305551937825,0.023220429294079244,0.06217128483530377,0.18388533838251364,-0.2616608063471358,-0.18680347109285006,-0.24279349700113956,0.36911162809100395,0.5698622972489763,-0.28657486509252333,-0.21882955007385696,-0.019703380167109347,peve,POR.73
peve_POR.74,-0.06411278122759174,-0.14402369588663172,0.0004932151546911028,0.037343127612701456,0.046104695555153945,0.10687859958649282,-0.28913682888762543,0.0046707422709779504,0.10615310030034174,-0.08716904672855222,0.1587017017927705,0.9143079784941935,-0.02273895788151889,-0.05909823805153014,0.021418757048661252,0.024796005794966526,0.48771976890466334,-0.014184134955422272,-0.06693813583965207,-0.03626553846107012,-0.13934823372485608,0.12114624249407306,0.0038223966089453868,0.20712459816604695,0.06526318528217054,-0.07549549632914479,0.030891021361594218,-0.21904360518110283,-0.14830064590996012,0.28201779806904054,0.17401646499464654,-0.0066558397802555305,-0.03596031795731738,0.07292434511687414,-0.16740648952607046,0.11519628071503726,0.13891630050738885,-0.1697621451386831,-0.11052557495256522,0.004673572049994724,0.0116175954545317,-0.0305661023650073,0.062561142691669,0.0959931709469026,-0.0843816162371421,0.2058254388646897,0.2136794546161609,-0.03888367756348034,-0.01648946518330362,-0.1683561662121725,-0.11026915376574932,-0.1042538394114295,0.3642303740241807,0.12216727702480495,-0.03519425822993017,-0.06389277148941308,-0.11370069531877137,-0.15450437871358616,0.0741343510059293,-0.01318757990444195,0.05892331183783487,0.07792728896753875,-0.10687947926692637,-0.012541948575537731,0.11784389328618744,peve,POR.74
peve_POR.83,0.14282192487517112,-0.06626561541592449,0.31664684561518414,0.11764038184757557,0.06673674897238158,0.014942376397828803,0.02198558483414197,0.004963805916878497,0.019280389009051623,0.08251231236368015,-0.23199509733262738,-0.03568707629513229,0.05383242551651761,0.4619161689357789,-0.22400486009162324,-0.014043843752980017,-0.12462678841985962,-0.05897474945452778,0.25113404154264907,-0.2569927753094146,-0.31787489689673687,0.296790815126571,-0.009512057718175839,-0.006192164983980564,0.18122069700722895,-0.28777478160898956,-0.10348495917254122,-0.04534608492498967,-0.05019608650416797,0.16335442437404724,0.3238194085553562,-0.3216288922198242,-0.02645016994913371,-0.03524802469956024,0.1810727299394546,-0.2146085556535449,0.1466349966163807,0.08476419468746002,0.40888838845075137,0.12045812213932208,-0.006001781024480169,0.099974633343996,-0.1961097432181704,0.032207997254792724,0.05645552802136518,-0.20433998217298477,-0.2584525228730807,-0.2475103174546916,0.42307951874417793,0.3194756105126886,-0.27754375698062467,0.08112727805387175,-0.15240669652943986,0.15049027190502998,0.045339960098135984,0.08976961640792216,0.4663269314397518,0.1885865606715142,-0.13499867575874752,0.10846518759337964,0.09497975385287798,-0.3328227146482344,0.5046686684530268,-0.05762078050370458,-0.10712514796021695,peve,POR.83
ptua_POC.219,-0.2691119912112381,0.28297138366287933,-0.5797632396861816,-0.01974756829205079,-0.04188298365208724,-0.12665906695867368,0.01711351014314304,0.051877273689417504,0.2710587884631361,0.09825411451613744,0.07927665852969813,-0.1466470469343033,0.1298741502402369,-0.05139591344335147,-0.2589781758413208,0.017271263289246552,0.15073899844872873,0.1243978853591152,0.007202303725431342,0.25475046182145505,0.1682687037189583,-0.3343068017530436,0.12448654813747656,0.7254876695574308,-0.1838657290426895,-0.030270131408994073,0.03271448176736459,0.4026184529068008,-0.12750323562663823,0.036486997917634136,-0.2150517262616453,0.11307803311389855,0.04864815067776023,-0.10404976553214228,-0.05552939965724303,-0.002811789032459017,0.3162942486046357,0.20045740993999178,0.023465629083875582,0.035541166078203866,0.0016402825168133103,-0.23264122854223826,-0.047983512898312056,-0.24703318747740075,0.16801758877756753,0.12642360191014293,-0.006573229039808451,-0.0064508102647692,-0.44090877096342174,-0.011166422685588512,-0.22313061075927987,-0.004390182350987842,0.16860443296934519,0.007112637867081522,0.34910966108509023,-0.22275765541469672,-0.04928078535217274,0.021733642056088666,-0.2179502244977207,0.16246915115879632,0.1024426541244412,0.12547270758331538,-0.13362799638355655,-0.060759424212800804,-0.2293919252621159,ptua,POC.219
ptua_POC.222,-0.09805932218322036,-0.0214668372347488,-0.3282310226345588,0.01767687024323942,0.04174893495536255,-0.16066495714246062,0.039013556057388696,-0.20035302706652913,0.08560709313018795,-0.20403091545730778,-0.008350258098214776,-0.12768344183157185,0.3084475130741951,0.11357307403327972,0.17350414005392095,0.03151055582907446,0.2220348211073833,-0.4187896584040474,-0.010446040947632929,-0.11541849809395399,-0.03377799694135923,0.05063099103961183,-0.026132459474140824,-0.01072640691433185,0.01598590297761727,-0.15108035151898508,0.08112537163277998,0.12992527059336814,0.17067245806401318,0.2562460790151169,0.0068406641998825695,0.14010533800186373,0.14468715319302253,-0.20626416135039985,0.027963202532805976,-0.09411344952974818,0.20812990731126685,0.15148270021739427,0.06184049506954942,0.016173504149104647,0.12033107041519747,0.5640929483536534,-0.038822797474386356,0.032608188819264805,0.48781901333895983,0.005989937400865359,0.07252363145810807,0.003806543007423211,0.08240700618515837,0.43555824649702396,-0.026070422875445098,-0.37968415918341136,0.20342378364559058,-0.0196915697999843,0.08136797173846674,0.18509974640063206,0.012060413954724264,-0.2788802850575588,-0.11141348526620129,-0.03147467899362323,0.15014996724033736,0.02858758803007598,0.10089347694501447,-0.1469529135906282,-0.30454951350812137,ptua,POC.222
