"Predictor","MeanImportance","Type","Feature"
"lncRNA_46434",0.0650999152735979,"lncRNA","FUN_001545"
"lncRNA_48954",0.0630992681547284,"lncRNA","FUN_001545"
"CpG_ptg000031l_13209013",0.0592897555641112,"CpG","FUN_001545"
"lncRNA_14558",0.0522286503678717,"lncRNA","FUN_001545"
"lncRNA_46435",0.0520586109454632,"lncRNA","FUN_001545"
"CpG_ptg000031l_13987181",0.0490976700009472,"CpG","FUN_001545"
"lncRNA_8540",0.0457351948083192,"lncRNA","FUN_001545"
"lncRNA_51589",0.199898657241514,"lncRNA","FUN_001628"
"lncRNA_30189",0.147230625849558,"lncRNA","FUN_001628"
"lncRNA_43090",0.096177663176861,"lncRNA","FUN_001628"
"lncRNA_30938",0.0694326786570561,"lncRNA","FUN_001628"
"CpG_ptg000027l_5932938",0.0690982288356864,"CpG","FUN_001628"
"lncRNA_14916",0.0685393668123415,"lncRNA","FUN_001628"
"lncRNA_28548",0.0658833705501102,"lncRNA","FUN_001628"
"lncRNA_12227",0.0641915393245757,"lncRNA","FUN_001628"
"lncRNA_51473",0.0531617083989135,"lncRNA","FUN_001628"
"lncRNA_53987",0.0486161604165356,"lncRNA","FUN_001628"
"lncRNA_41457",0.0350160471654096,"lncRNA","FUN_001628"
"CpG_ptg000047l_2868184",0.0323034416570977,"CpG","FUN_001628"
"lncRNA_35252",0.031376009112317,"lncRNA","FUN_001628"
"lncRNA_10226",0.0280359524593442,"lncRNA","FUN_001628"
"lncRNA_10672",0.0266316667987206,"lncRNA","FUN_001628"
"lncRNA_18654",0.0256938903813862,"lncRNA","FUN_001628"
"lncRNA_14915",0.0251779925479921,"lncRNA","FUN_001628"
"lncRNA_7616",0.0247840050211075,"lncRNA","FUN_001628"
"lncRNA_18553",0.021618172196571,"lncRNA","FUN_001628"
"lncRNA_53550",0.0208023282679468,"lncRNA","FUN_001628"
"lncRNA_41373",0.0578922655579419,"lncRNA","FUN_004291"
"lncRNA_23477",0.0526407919122653,"lncRNA","FUN_004291"
"CpG_ptg000021l_947784",0.0505087654084899,"CpG","FUN_004291"
"lncRNA_2360",0.0502924640482327,"lncRNA","FUN_004291"
"lncRNA_7524",0.041850478162976,"lncRNA","FUN_004291"
"CpG_ptg000012l_1455312",0.0392083284636559,"CpG","FUN_004291"
"lncRNA_25532",0.0385033851585135,"lncRNA","FUN_004291"
"CpG_ptg000023l_31543029",0.0264694358989422,"CpG","FUN_004291"
"lncRNA_54495",0.0254697516449269,"lncRNA","FUN_004291"
"lncRNA_23476",0.0246144504032891,"lncRNA","FUN_004291"
"lncRNA_9298",0.0242780284315676,"lncRNA","FUN_004291"
"CpG_ptg000031l_10343506",0.0219226244789958,"CpG","FUN_004291"
"CpG_ptg000008l_19987871",0.0200573462627268,"CpG","FUN_004291"
"lncRNA_6697",0.0199616705444733,"lncRNA","FUN_004291"
"lncRNA_36678",0.0198924982163446,"lncRNA","FUN_004291"
"lncRNA_9299",0.0191170137434772,"lncRNA","FUN_004291"
"lncRNA_51143",0.0163848405086008,"lncRNA","FUN_004291"
"lncRNA_25956",0.0161018501408558,"lncRNA","FUN_004291"
"CpG_ptg000023l_8212175",0.0150851615127979,"CpG","FUN_004291"
"lncRNA_48058",0.0150817434174104,"lncRNA","FUN_004291"
"CpG_ptg000015l_9503275",0.108964612496598,"CpG","FUN_004740"
"lncRNA_25843",0.0979250195001602,"lncRNA","FUN_004740"
"lncRNA_25960",0.0952444785165935,"lncRNA","FUN_004740"
"lncRNA_3681",0.0942517835580079,"lncRNA","FUN_004740"
"lncRNA_27819",0.0721042131880181,"lncRNA","FUN_004740"
"lncRNA_25961",0.0691595622366888,"lncRNA","FUN_004740"
"lncRNA_54460",0.0648910046119018,"lncRNA","FUN_004740"
"lncRNA_43377",0.0644581502671178,"lncRNA","FUN_004740"
"lncRNA_21178",0.0574343201596417,"lncRNA","FUN_004740"
"lncRNA_1218",0.0511457162483054,"lncRNA","FUN_004740"
"lncRNA_3443",0.0505846199676957,"lncRNA","FUN_004740"
"lncRNA_3444",0.0493704423277854,"lncRNA","FUN_004740"
"lncRNA_25959",0.0482684055508966,"lncRNA","FUN_004740"
"lncRNA_21222",0.0397448468382362,"lncRNA","FUN_004740"
"lncRNA_26609",0.0366342659372912,"lncRNA","FUN_004740"
"lncRNA_865",0.0334551552966871,"lncRNA","FUN_004740"
"lncRNA_21949",0.0320862086225192,"lncRNA","FUN_004740"
"lncRNA_43168",0.031032547383437,"lncRNA","FUN_004740"
"lncRNA_54463",0.0308571475763325,"lncRNA","FUN_004740"
"lncRNA_18575",0.0209553682805704,"lncRNA","FUN_004740"
"lncRNA_4415",0.166550019688476,"lncRNA","FUN_004891"
"lncRNA_48124",0.157083502020305,"lncRNA","FUN_004891"
"lncRNA_36614",0.0514185097601786,"lncRNA","FUN_004891"
"lncRNA_13262",0.0469819374882081,"lncRNA","FUN_004891"
"lncRNA_54197",0.045856438393299,"lncRNA","FUN_004891"
"lncRNA_45215",0.0421226625259113,"lncRNA","FUN_004891"
"lncRNA_7995",0.0373994937679043,"lncRNA","FUN_004891"
"lncRNA_21219",0.0353128301119731,"lncRNA","FUN_004891"
"lncRNA_32233",0.0253693925887994,"lncRNA","FUN_004891"
"lncRNA_513",0.0240844357907475,"lncRNA","FUN_004891"
"lncRNA_205",0.0193472503740337,"lncRNA","FUN_004891"
"lncRNA_6597",0.0190574429947996,"lncRNA","FUN_004891"
"lncRNA_30728",0.0164137007279847,"lncRNA","FUN_004891"
"lncRNA_1070",0.0130932504045395,"lncRNA","FUN_004891"
"lncRNA_38307",0.0128006321455511,"lncRNA","FUN_004891"
"lncRNA_31034",0.0114345903510463,"lncRNA","FUN_004891"
"lncRNA_37898",0.0107587608567133,"lncRNA","FUN_004891"
"lncRNA_42492",0.0102844763629582,"lncRNA","FUN_004891"
"lncRNA_40158",0.00948734000948664,"lncRNA","FUN_004891"
"lncRNA_42474",0.00937924254628932,"lncRNA","FUN_004891"
"lncRNA_4463",0.0882218790954592,"lncRNA","FUN_007645"
"lncRNA_45071",0.0853368953199737,"lncRNA","FUN_007645"
"lncRNA_32734",0.0716831981235325,"lncRNA","FUN_007645"
"lncRNA_26694",0.0667492305467748,"lncRNA","FUN_007645"
"lncRNA_3999",0.0575419495338882,"lncRNA","FUN_007645"
"lncRNA_1359",0.0550162916359925,"lncRNA","FUN_007645"
"lncRNA_51253",0.0539935115207047,"lncRNA","FUN_007645"
"lncRNA_51292",0.046654107591339,"lncRNA","FUN_007645"
"lncRNA_42934",0.0426515691508506,"lncRNA","FUN_007645"
"lncRNA_3469",0.0419610145988687,"lncRNA","FUN_007645"
"CpG_ptg000017l_11371804",0.0403095038312586,"CpG","FUN_007645"
"lncRNA_20122",0.0369354122612593,"lncRNA","FUN_007645"
"lncRNA_4462",0.0357952678481648,"lncRNA","FUN_007645"
"lncRNA_1063",0.0303514625147159,"lncRNA","FUN_007645"
"lncRNA_19777",0.0302831256496124,"lncRNA","FUN_007645"
"lncRNA_18606",0.0295493835908861,"lncRNA","FUN_007645"
"lncRNA_41524",0.029125570798041,"lncRNA","FUN_007645"
"lncRNA_8713",0.0289238154366757,"lncRNA","FUN_007645"
"lncRNA_19873",0.0271800177825289,"lncRNA","FUN_007645"
"lncRNA_1060",0.0271391452080641,"lncRNA","FUN_007645"
"lncRNA_43074",0.117646166078376,"lncRNA","FUN_007914"
"lncRNA_48223",0.106983032992195,"lncRNA","FUN_007914"
"lncRNA_1209",0.0770660698031048,"lncRNA","FUN_007914"
"lncRNA_42492",0.0743249691635749,"lncRNA","FUN_007914"
"lncRNA_27806",0.072606393419904,"lncRNA","FUN_007914"
"lncRNA_24892",0.0717612436185737,"lncRNA","FUN_007914"
"lncRNA_46274",0.0682013950060753,"lncRNA","FUN_007914"
"lncRNA_19791",0.0653777050866689,"lncRNA","FUN_007914"
"lncRNA_12138",0.0571818520341755,"lncRNA","FUN_007914"
"lncRNA_36183",0.0563627470757239,"lncRNA","FUN_007914"
"lncRNA_43339",0.054798001600816,"lncRNA","FUN_007914"
"lncRNA_42929",0.0533853490280986,"lncRNA","FUN_007914"
"lncRNA_13445",0.0497930401991877,"lncRNA","FUN_007914"
"lncRNA_20274",0.0493370558014379,"lncRNA","FUN_007914"
"lncRNA_38306",0.0448419345810372,"lncRNA","FUN_007914"
"lncRNA_41531",0.0442629944611162,"lncRNA","FUN_007914"
"lncRNA_29621",0.0415137410517355,"lncRNA","FUN_007914"
"lncRNA_35187",0.0396535890142464,"lncRNA","FUN_007914"
"lncRNA_8768",0.0381324494378442,"lncRNA","FUN_007914"
"lncRNA_45321",0.0332751303134328,"lncRNA","FUN_007914"
"CpG_ptg000009l_4350823",0.152375768622333,"CpG","FUN_008061"
"lncRNA_45195",0.100168481466048,"lncRNA","FUN_008061"
"lncRNA_9276",0.0954433190475579,"lncRNA","FUN_008061"
"lncRNA_46554",0.0750160720354303,"lncRNA","FUN_008061"
"lncRNA_25502",0.0707545768642783,"lncRNA","FUN_008061"
"lncRNA_4297",0.0433811505941241,"lncRNA","FUN_008061"
"lncRNA_18455",0.0384050774042988,"lncRNA","FUN_008061"
"lncRNA_4298",0.0378768307091526,"lncRNA","FUN_008061"
"lncRNA_14861",0.0376489949479385,"lncRNA","FUN_008061"
"lncRNA_46459",0.0370185846081514,"lncRNA","FUN_008061"
"lncRNA_30619",0.0360033402130975,"lncRNA","FUN_008061"
"lncRNA_9145",0.0356951403850334,"lncRNA","FUN_008061"
"lncRNA_25843",0.0339880639553538,"lncRNA","FUN_008061"
"CpG_ptg000002l_2129002",0.0277085716619436,"CpG","FUN_008061"
"lncRNA_7182",0.0272120610014266,"lncRNA","FUN_008061"
"lncRNA_43871",0.0244776399788653,"lncRNA","FUN_008061"
"CpG_ptg000011l_10627519",0.0230193606784706,"CpG","FUN_008061"
"lncRNA_14661",0.0209895361523448,"lncRNA","FUN_008061"
"lncRNA_19070",0.0172583621592572,"lncRNA","FUN_008061"
"lncRNA_1070",0.0157133392831681,"lncRNA","FUN_008061"
"lncRNA_48356",0.0882038382966153,"lncRNA","FUN_008194"
"lncRNA_53951",0.0869096289415312,"lncRNA","FUN_008194"
"lncRNA_45181",0.0798404584130484,"lncRNA","FUN_008194"
"lncRNA_18368",0.0659491076023952,"lncRNA","FUN_008194"
"lncRNA_14796",0.0537599996388152,"lncRNA","FUN_008194"
"lncRNA_27032",0.0431895539470449,"lncRNA","FUN_008194"
"CpG_ptg000031l_815207",0.0401926909956828,"CpG","FUN_008194"
"lncRNA_902",0.03829150482166,"lncRNA","FUN_008194"
"CpG_ntLink_8_24112693",0.0350960008523989,"CpG","FUN_008194"
"lncRNA_32538",0.0347624660112057,"lncRNA","FUN_008194"
"CpG_ptg000023l_15118735",0.0335086210287817,"CpG","FUN_008194"
"lncRNA_3641",0.0327203444036588,"lncRNA","FUN_008194"
"lncRNA_3640",0.0327098824205165,"lncRNA","FUN_008194"
"lncRNA_30935",0.0317614031622472,"lncRNA","FUN_008194"
"lncRNA_51298",0.0301529099830575,"lncRNA","FUN_008194"
"lncRNA_32581",0.0288179133172291,"lncRNA","FUN_008194"
"CpG_ptg000005l_454779",0.0261189217224151,"CpG","FUN_008194"
"lncRNA_10730",0.0260387471618657,"lncRNA","FUN_008194"
"CpG_ptg000009l_8438615",0.0259321662797668,"CpG","FUN_008194"
"lncRNA_4000",0.0211951499147104,"lncRNA","FUN_008194"
"lncRNA_25949",0.299925585790251,"lncRNA","FUN_008245"
"lncRNA_51235",0.182514239197039,"lncRNA","FUN_008245"
"lncRNA_51236",0.180764320668008,"lncRNA","FUN_008245"
"lncRNA_38448",0.129499441851565,"lncRNA","FUN_008245"
"CpG_ptg000015l_2727224",0.120122739398701,"CpG","FUN_008245"
"lncRNA_1876",0.113976810560275,"lncRNA","FUN_008245"
"lncRNA_43349",0.112905674785958,"lncRNA","FUN_008245"
"lncRNA_9350",0.107205616548057,"lncRNA","FUN_008245"
"lncRNA_8698",0.0973004943114136,"lncRNA","FUN_008245"
"lncRNA_48124",0.0842225345655976,"lncRNA","FUN_008245"
"lncRNA_36614",0.0747747384247008,"lncRNA","FUN_008245"
"lncRNA_14797",0.0726920036657311,"lncRNA","FUN_008245"
"CpG_ptg000024l_9616286",0.0716503224714066,"CpG","FUN_008245"
"lncRNA_30414",0.0674388667563445,"lncRNA","FUN_008245"
"lncRNA_17911",0.0563259005881531,"lncRNA","FUN_008245"
"lncRNA_25950",0.0554177804886405,"lncRNA","FUN_008245"
"lncRNA_17910",0.0506597136434798,"lncRNA","FUN_008245"
"CpG_ptg000020l_14503825",0.0492921680527369,"CpG","FUN_008245"
"lncRNA_9195",0.0379272720346344,"lncRNA","FUN_008245"
"lncRNA_53987",0.0375061717309552,"lncRNA","FUN_008245"
"lncRNA_35225",0.175237856001871,"lncRNA","FUN_008308"
"lncRNA_31098",0.10137463422921,"lncRNA","FUN_008308"
"lncRNA_28856",0.0972768934299754,"lncRNA","FUN_008308"
"lncRNA_20300",0.0964482159376824,"lncRNA","FUN_008308"
"lncRNA_43377",0.0591076697073326,"lncRNA","FUN_008308"
"lncRNA_20301",0.0583952950461358,"lncRNA","FUN_008308"
"CpG_ntLink_8_22026122",0.0496747208760242,"CpG","FUN_008308"
"lncRNA_45393",0.0479063831122449,"lncRNA","FUN_008308"
"CpG_ptg000017l_6052565",0.0463478212397161,"CpG","FUN_008308"
"lncRNA_13441",0.0455450276415429,"lncRNA","FUN_008308"
"lncRNA_25268",0.0439960340905753,"lncRNA","FUN_008308"
"lncRNA_17934",0.0433824169841603,"lncRNA","FUN_008308"
"lncRNA_9276",0.0348044106372046,"lncRNA","FUN_008308"
"lncRNA_26969",0.0333070043421525,"lncRNA","FUN_008308"
"lncRNA_26970",0.0318821084202931,"lncRNA","FUN_008308"
"lncRNA_36637",0.0317841124634608,"lncRNA","FUN_008308"
"lncRNA_37942",0.0312910211988966,"lncRNA","FUN_008308"
"lncRNA_8533",0.0243965726666803,"lncRNA","FUN_008308"
"lncRNA_29139",0.0225846695120427,"lncRNA","FUN_008308"
"lncRNA_20394",0.0220066545647797,"lncRNA","FUN_008308"
"lncRNA_25820",0.0801603253581532,"lncRNA","FUN_008515"
"lncRNA_8664",0.0606427357805497,"lncRNA","FUN_008515"
"lncRNA_8826",0.0463437595997505,"lncRNA","FUN_008515"
"lncRNA_51489",0.0437101867273019,"lncRNA","FUN_008515"
"lncRNA_41400",0.0405663014548115,"lncRNA","FUN_008515"
"lncRNA_14806",0.0357885195418603,"lncRNA","FUN_008515"
"lncRNA_46151",0.0349162489894341,"lncRNA","FUN_008515"
"lncRNA_13515",0.0283536832264219,"lncRNA","FUN_008515"
"lncRNA_14910",0.0233648429072717,"lncRNA","FUN_008515"
"lncRNA_36666",0.0228502435238196,"lncRNA","FUN_008515"
"lncRNA_15184",0.0227742572502312,"lncRNA","FUN_008515"
"lncRNA_51564",0.0213620509320394,"lncRNA","FUN_008515"
"lncRNA_42423",0.0210890145311896,"lncRNA","FUN_008515"
"lncRNA_28191",0.0187350320223301,"lncRNA","FUN_008515"
"lncRNA_26813",0.0186258378352499,"lncRNA","FUN_008515"
"lncRNA_26812",0.0184915105070997,"lncRNA","FUN_008515"
"lncRNA_12218",0.0159862620358532,"lncRNA","FUN_008515"
"lncRNA_26942",0.0143782017592454,"lncRNA","FUN_008515"
"lncRNA_14655",0.0127637076557426,"lncRNA","FUN_008515"
"lncRNA_26811",0.0122066409391532,"lncRNA","FUN_008515"
"lncRNA_42907",0.0884696688142291,"lncRNA","FUN_009441"
"lncRNA_4250",0.0875170461600956,"lncRNA","FUN_009441"
"lncRNA_54010",0.0649285985642782,"lncRNA","FUN_009441"
"lncRNA_15834",0.0598257535897372,"lncRNA","FUN_009441"
"lncRNA_25854",0.0593089589675825,"lncRNA","FUN_009441"
"lncRNA_15170",0.0516321160389697,"lncRNA","FUN_009441"
"lncRNA_54250",0.0512747742862876,"lncRNA","FUN_009441"
"lncRNA_3452",0.041926965057115,"lncRNA","FUN_009441"
"lncRNA_46009",0.0367626322835098,"lncRNA","FUN_009441"
"lncRNA_15165",0.0356759028414001,"lncRNA","FUN_009441"
"lncRNA_51650",0.0301146878022261,"lncRNA","FUN_009441"
"lncRNA_15167",0.0300571129245825,"lncRNA","FUN_009441"
"lncRNA_55674",0.0299061294178042,"lncRNA","FUN_009441"
"lncRNA_14742",0.0295431758751113,"lncRNA","FUN_009441"
"lncRNA_54335",0.0266476228472346,"lncRNA","FUN_009441"
"lncRNA_2844",0.0238829777964456,"lncRNA","FUN_009441"
"lncRNA_2843",0.022053022470341,"lncRNA","FUN_009441"
"lncRNA_9305",0.0200257338469197,"lncRNA","FUN_009441"
"lncRNA_4709",0.0164858209034972,"lncRNA","FUN_009441"
"lncRNA_1231",0.0164636240455732,"lncRNA","FUN_009441"
"lncRNA_54185",0.138965220706878,"lncRNA","FUN_011416"
"lncRNA_54184",0.136156659963437,"lncRNA","FUN_011416"
"lncRNA_27871",0.118052578594725,"lncRNA","FUN_011416"
"CpG_ptg000023l_15662848",0.0811025919328682,"CpG","FUN_011416"
"lncRNA_30189",0.0799684805388935,"lncRNA","FUN_011416"
"lncRNA_26567",0.0760287892951405,"lncRNA","FUN_011416"
"lncRNA_18181",0.062756763004083,"lncRNA","FUN_011416"
"lncRNA_9140",0.0504942540026808,"lncRNA","FUN_011416"
"lncRNA_30313",0.0478314502501459,"lncRNA","FUN_011416"
"lncRNA_8601",0.0452393989296921,"lncRNA","FUN_011416"
"lncRNA_083",0.0430171553715429,"lncRNA","FUN_011416"
"lncRNA_39018",0.0413718025017598,"lncRNA","FUN_011416"
"lncRNA_19633",0.0410096868907182,"lncRNA","FUN_011416"
"lncRNA_7317",0.039623197905502,"lncRNA","FUN_011416"
"lncRNA_54182",0.0389752629010218,"lncRNA","FUN_011416"
"CpG_ptg000018l_14352508",0.0380955538855604,"CpG","FUN_011416"
"lncRNA_17979",0.0322569849154651,"lncRNA","FUN_011416"
"lncRNA_181",0.031306719153997,"lncRNA","FUN_011416"
"lncRNA_26939",0.0301383773182402,"lncRNA","FUN_011416"
"CpG_ptg000001l_2991287",0.028489564221263,"CpG","FUN_011416"
"lncRNA_35837",0.100026463381902,"lncRNA","FUN_012105"
"lncRNA_35839",0.0999145134064993,"lncRNA","FUN_012105"
"lncRNA_30189",0.0988354735762445,"lncRNA","FUN_012105"
"CpG_ptg000002l_5503129",0.0959790546912587,"CpG","FUN_012105"
"lncRNA_6456",0.0680052391158631,"lncRNA","FUN_012105"
"lncRNA_31017",0.0595149643378764,"lncRNA","FUN_012105"
"CpG_ptg000020l_4618866",0.0573426377164315,"CpG","FUN_012105"
"lncRNA_14754",0.0546670716427674,"lncRNA","FUN_012105"
"lncRNA_40567",0.0466743998458323,"lncRNA","FUN_012105"
"lncRNA_1152",0.0432048166737815,"lncRNA","FUN_012105"
"lncRNA_43465",0.0361806737435541,"lncRNA","FUN_012105"
"lncRNA_588",0.034753569775998,"lncRNA","FUN_012105"
"lncRNA_590",0.0339933728174416,"lncRNA","FUN_012105"
"lncRNA_42822",0.0339357879427511,"lncRNA","FUN_012105"
"lncRNA_30871",0.0316809457337331,"lncRNA","FUN_012105"
"lncRNA_12245",0.0313129490467541,"lncRNA","FUN_012105"
"lncRNA_13423",0.0288940964400133,"lncRNA","FUN_012105"
"CpG_ptg000016l_3247898",0.0287058409440221,"CpG","FUN_012105"
"CpG_ptg000015l_9448149",0.0285869661499092,"CpG","FUN_012105"
"lncRNA_19935",0.0274017204735966,"lncRNA","FUN_012105"
"lncRNA_36283",0.0494622915712902,"lncRNA","FUN_013559"
"lncRNA_55701",0.0438073309557205,"lncRNA","FUN_013559"
"lncRNA_8502",0.0430657381261648,"lncRNA","FUN_013559"
"lncRNA_51243",0.0411498707759852,"lncRNA","FUN_013559"
"lncRNA_48846",0.0317920229830406,"lncRNA","FUN_013559"
"lncRNA_48126",0.0303187856171573,"lncRNA","FUN_013559"
"lncRNA_42682",0.0302742298698665,"lncRNA","FUN_013559"
"lncRNA_25737",0.0298460732530787,"lncRNA","FUN_013559"
"lncRNA_12357",0.0289107326137442,"lncRNA","FUN_013559"
"lncRNA_21873",0.0286425879262624,"lncRNA","FUN_013559"
"lncRNA_12358",0.0283361462279092,"lncRNA","FUN_013559"
"lncRNA_6017",0.0273104005509914,"lncRNA","FUN_013559"
"lncRNA_27756",0.0260451502500824,"lncRNA","FUN_013559"
"lncRNA_143",0.0252823079279891,"lncRNA","FUN_013559"
"lncRNA_4217",0.0247255842084292,"lncRNA","FUN_013559"
"lncRNA_12355",0.0239480091190518,"lncRNA","FUN_013559"
"lncRNA_40342",0.0224875009856937,"lncRNA","FUN_013559"
"lncRNA_4113",0.0220682665917123,"lncRNA","FUN_013559"
"lncRNA_20384",0.0214790972004837,"lncRNA","FUN_013559"
"lncRNA_137",0.0203451019122172,"lncRNA","FUN_013559"
"lncRNA_26942",0.0546622212497702,"lncRNA","FUN_014530"
"CpG_ptg000031l_13687756",0.0319771719973831,"CpG","FUN_014530"
"lncRNA_52628",0.0302844776704268,"lncRNA","FUN_014530"
"CpG_ptg000030l_2093279",0.0263096070908909,"CpG","FUN_014530"
"lncRNA_31144",0.0251745420103788,"lncRNA","FUN_014530"
"lncRNA_54322",0.0239541845290427,"lncRNA","FUN_014530"
"lncRNA_36823",0.0232065487763763,"lncRNA","FUN_014530"
"lncRNA_26944",0.0221568594853819,"lncRNA","FUN_014530"
"lncRNA_25820",0.0203143085131944,"lncRNA","FUN_014530"
"lncRNA_36220",0.0193621016335105,"lncRNA","FUN_014530"
"CpG_ptg000030l_2093317",0.0156718675387924,"CpG","FUN_014530"
"lncRNA_33422",0.0154065958377834,"lncRNA","FUN_014530"
"lncRNA_4090",0.0150064758283671,"lncRNA","FUN_014530"
"CpG_ptg000030l_2093261",0.0109268096986363,"CpG","FUN_014530"
"lncRNA_8746",0.0105997109035558,"lncRNA","FUN_014530"
"CpG_ntLink_8_12295685",0.00957469732889104,"CpG","FUN_014530"
"lncRNA_14920",0.00944037699938207,"lncRNA","FUN_014530"
"lncRNA_54321",0.0085892193309535,"lncRNA","FUN_014530"
"CpG_ptg000001l_3372418",0.00737361891286712,"CpG","FUN_014530"
"lncRNA_35095",0.00684280884970358,"lncRNA","FUN_014530"
"lncRNA_6876",0.0947672242944878,"lncRNA","FUN_014542"
"lncRNA_17901",0.0895604163106135,"lncRNA","FUN_014542"
"lncRNA_20007",0.086580868767886,"lncRNA","FUN_014542"
"lncRNA_20008",0.0668346027307782,"lncRNA","FUN_014542"
"CpG_ptg000016l_3141097",0.0590330848891161,"CpG","FUN_014542"
"CpG_ptg000018l_14298505",0.055021781021174,"CpG","FUN_014542"
"lncRNA_8691",0.0398056900780166,"lncRNA","FUN_014542"
"lncRNA_8432",0.0386948939653459,"lncRNA","FUN_014542"
