,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
apul_ACR.139,0.014606822361804163,-0.04372397859825031,-0.11850504797751678,0.36441209202189256,0.15148677016447934,-0.012630928931378679,0.11938665689025951,0.08360886287078767,-0.03470353693042292,-0.14774364340984397,0.10531858802857248,0.1582046297164884,-0.04126920936991455,-0.028188165683735177,0.026534033837732264,0.059115878309611014,0.4773491755552636,0.24439865042936662,-0.01857793157932583,-0.017801844865662473,0.050312869678669714,0.043340138604399836,-0.10878230211415807,0.023487629235674302,-0.20113781961599217,-0.12256605395092446,-0.06380703007798653,-0.22674109092160594,-0.09342230208994738,0.054414111099343805,-0.08602059540771001,0.04827928217827943,0.16397131533267761,-0.3137458749913976,-0.09006101614778711,-0.2942849737246049,0.277667115595431,0.06960318543755019,-0.05641117411324296,0.24098294865623618,-0.05476130099591875,0.07528665469402888,-0.22225182153921957,0.25397313717574216,0.04456097685281096,0.016575804739446136,-0.014758366130556548,-0.4346126088833425,0.04806667217048446,0.20361820787051096,-0.3246171231531415,0.08328000257359926,0.57027632581534,0.03997820548516153,0.05289115356493217,-0.07538067299149388,0.0005605658816315683,-0.06220696921555442,0.1548494136093943,0.05133168686861892,0.044999703913042276,-0.23798648164904437,0.08761147349319795,-0.005825640867234537,0.42022435049152573,apul,ACR.139
apul_ACR.145,0.08658729028391246,-0.08752304025564148,-0.23231827937895844,0.08165581899776986,-0.043949794994391674,0.16102363750925255,0.06141805637520535,0.0906609512367667,-0.06890265654429585,0.005747590000175257,0.6478800371813128,0.016381058569358196,0.029592689581980674,-0.12131210543890722,-0.07335283430437645,-0.01602677209473585,0.3436449491316025,-0.09476470573008756,-0.029422148010411344,0.22196764800744903,-0.0028208415135452356,-0.06600356435990688,0.08756365479174084,0.31132847546690623,0.4207522520335219,-0.10229813551493992,-0.05290826722068269,-0.07963024120393146,-0.016431757269042186,0.197614443341623,-0.012042529427239008,-0.09324713058433418,-0.06906947634235558,-0.0016637334635961323,-0.0087914258261674,0.03689146836052565,0.2080907084202436,-0.025605900007403298,-0.07598365557956124,0.25910690106288714,0.07061297636585277,0.20590592925611484,0.22096497813257948,0.03242461061291458,-0.11211115113865411,-0.13556143587253144,0.056201872374807456,-0.008975076494620583,0.017232617289712378,0.019258925254753975,-0.05484224150145232,-0.041797761799363294,-0.022370750584505064,-0.024786510692458078,0.005781763808336517,0.236229087602847,-0.1285402821954695,-0.16413563152478625,-0.06820660922308254,0.01973896423091781,-0.0013478056455161925,-0.021601449307260275,0.12362483807100444,-0.1868839217982374,0.09797610315025239,apul,ACR.145
apul_ACR.150,-0.1060697066498749,0.1120752081728011,-0.16116784942430218,0.0994957069536791,-0.14658449329786477,0.10003176861589647,0.07906848270373923,-0.177686762034231,-0.0431871747378668,-0.0894722060815407,0.057343959874058784,0.029410271477833993,0.08485483430389688,-0.06148743470171338,0.046856717704808586,-0.06662556082102339,-0.09400189634317041,0.0248262007841561,-0.11140939263025273,-0.13644540884200454,0.2280928257563407,-0.06774175100650703,0.06908069501240581,0.23715028322118092,0.12651555984118676,-0.07908677585570481,-0.13878306211658828,-0.041380303299544466,-0.20520840325918394,0.21128659739604602,-0.07912748775674285,0.09388330261141656,0.018565500199215827,0.27985550127577796,-0.06841924844388267,0.09063124995005738,0.475572317036823,-0.024228025341602906,0.09828623561481144,0.012749727409075443,0.033461693932659645,-0.01921892703543863,-0.260341132053523,0.019921232857363254,-0.09103292221877815,0.17270650442859442,0.01791437663911208,0.02298184601099301,-0.1810153983813825,-0.13106047401310206,-0.09654380593147008,0.004644813294404603,-0.05328124010373981,-0.042036042844244115,0.09264581744721433,0.21711918311173767,0.3413391618907098,-0.16550238077441426,0.06913789729931621,0.09644313787973452,0.11804574928552333,-0.047485872571660495,-0.012082179627645838,-0.10149904106451177,0.15514773148802913,apul,ACR.150
apul_ACR.173,-0.11122772963386675,0.01677559046162072,-0.04381372541875018,-0.29541635993670157,0.01451114292880515,0.2678442256798555,0.06123099396170185,0.07147827825949785,0.02392104819516234,0.2857525673474389,-0.09885678144963714,0.04417894019307896,-0.07893104170443203,-0.07760860577529913,-0.0048674743547114955,0.06108637753775605,0.4090580947994778,-0.0014622146857046342,0.017288976874529995,0.060171388124564046,-0.010207414757789359,0.3307140226507295,-0.03791148500502375,0.30218897133113143,0.2582062320623724,-0.10408937254867107,-0.001642532714745661,-0.02340517692682045,0.03693103773191092,0.12539061799402776,0.0017700201451306646,0.0032116706322543914,0.02854828464047176,-0.05684304484588246,-0.007332976141367231,-0.10291403556678592,0.24236791077399525,0.28029447633567245,-0.053659763605172946,0.018602919996333886,-0.0264178963150812,-0.11741716003599226,-0.07566023237654092,-0.06638680936666151,-0.011588670937736674,-0.024286068464277742,-0.10254035311192737,-0.16452265072508002,-0.006517565057416711,-0.040117696594148364,-0.007927330507526465,0.22570936255484855,-0.26564938317986786,0.12047731599019434,0.07418106998667041,-0.18508280858048443,0.11811001936442357,-0.1387370843020622,-0.0018170465151686752,-0.06615638803250071,0.06024513931930826,0.0009034176509940945,-0.07621335824417055,-0.12020088130777534,0.25607559210457337,apul,ACR.173
apul_ACR.186,0.12751060748957807,-0.12940574787117395,-0.24487922476795368,0.10060781902731428,0.10560392312347397,-0.22253363145914953,0.15610231281168266,0.07537759613725858,-0.03645723048210763,-0.322594007661949,0.15050035313434285,0.13424325734255996,-0.0507992646816672,-0.06567477450191422,-0.08454393330353285,-0.6304291010015127,0.4777117731991755,0.1667211421668801,-0.20198527999444066,0.041261278933485974,-0.02469318696038978,0.19527033345947659,-0.12735972879574936,-0.00590760911640303,-0.30058034267727046,-0.08224389083532174,0.02567946733428505,-0.31346502819973476,-0.07593626586139791,0.11456145103530026,-0.1219239198617614,0.08957863033156618,-0.11321847786708593,0.09071299426158558,-0.058326622972701865,0.013153508467805136,0.5100300773652859,-0.2764316594504233,0.06446570626416144,0.3256261620145632,0.4398537867371931,0.22942694118580434,-0.2692528035592483,0.10481791687126074,-0.01837152257991272,-0.14518226086024813,-0.020490667863844524,-0.15716357123707242,-0.05420614161621194,-0.07129247779105743,0.13095866454622687,0.15876363873721733,-0.064869051089587,0.049493092092701974,0.18030066632980316,-0.04309950850826325,-0.22981515292291274,0.32484113669251086,0.17546884617581665,0.12938527473246805,0.019135542663729417,-0.23065118282729796,0.19572193678413993,-0.19306706426978654,0.3965416576286359,apul,ACR.186
apul_ACR.225,0.4251857826892401,-0.12395751181994527,-0.0011709442546700463,0.13670415264009594,-0.07894348101456172,0.015578353740690888,0.07305799126516,-0.005967406382660677,-0.03782422030016632,0.05056483652512709,-0.08445419089663414,0.07233489063473625,-0.008977702904379027,-0.027596768403458444,0.08741712231093637,0.06592813185560134,0.16614011342032775,0.043148868268659706,0.04190834725641671,0.2465085894196045,0.23652933236901275,-0.2244567835169,0.18225357043353127,0.3443436723222656,-0.050330674380365814,-0.23852356449597767,0.06996586702598404,-0.09881492777631475,-0.07574803785249995,0.3344936819905506,0.1690010287522982,0.14943348646648463,-0.12834748526984796,0.06743876151023573,0.1748991989776525,0.09923608496652622,0.18464240912078916,0.20337052313329268,0.06474348139000906,-0.11312776626590093,-0.15673878112098397,0.04899030934327291,-0.039264779705487696,0.018404525689167714,-0.2576177423794161,0.12765353698534693,-0.13834489293374927,0.4947728588241409,-0.03637608941947729,-0.03223776385170628,-0.07428057926863782,0.06554040139229839,-0.12350885785976586,0.4132799028382105,0.11402374691956316,-0.6152922059182659,-0.19141472344807342,-0.1450875959007732,0.034941936983496076,-0.09644650622975946,0.15369444782886316,0.1730792809120979,0.5771594948494091,-0.13450034635132002,0.33231541695948363,apul,ACR.225
apul_ACR.229,0.1743427993176844,-0.09712936791767844,-0.06176880019779699,0.20242203088078475,-0.09416219337417081,-0.4047701264813746,0.1051668737761831,-0.045672120871681245,-0.021884669570544083,-0.27913766362483156,-0.1175191411858033,0.014165744398452525,-0.04318894338002939,0.017673127929838627,0.012966629580493865,0.007260734580913471,0.09891485132645692,0.047196706382297754,0.03719029262534158,-0.052404831045235085,0.26445657470512574,-0.2329192549681389,-0.05518465221945517,0.2750555121762172,0.0011313966802424102,-0.14180314767663396,0.07244325854859633,-0.22734684132303318,-0.06438496920052272,0.24735913010335864,0.028791169079534884,-0.24611495416874868,-0.14463585591795755,0.043991781221771456,-0.012467065465374861,-0.05109043304253418,0.23861126956995016,0.5825829420872785,0.01836753322161071,0.051353079964206225,-0.23400154019949787,0.06251186144843794,0.17386987400496046,0.007292687000899255,-0.18160774223222875,0.17497458348577652,0.002056235963578155,0.07290670972111644,-0.029823504862581677,-0.03320446731571772,-0.12863516889602802,0.08428052142594518,0.06946309263447017,-0.2340677136968303,0.06461093401820416,0.3714229996187258,-0.036374093981852804,0.2061495205740914,0.0295846412576221,-0.00666615181602537,0.1476664028192041,0.2741195383335791,0.44111814412076505,-0.13083834454132728,0.07174032500743055,apul,ACR.229
apul_ACR.237,-0.0030338423172410027,-0.026870769793655803,0.10143321622025805,0.05511278221432491,-0.07855465235000983,0.13509107370760953,0.08117842474622401,-0.15998504993768148,0.0048468140987180915,0.026055653949092324,-0.1102355462342827,0.08889262962335225,0.005270411501738498,-0.07205642639951583,-0.00844898077440611,-0.03241364840118506,-0.08663852856928199,-0.09782977941966772,-0.001514813699235152,0.2691745012286996,0.22348272985086245,-0.07400325932750021,0.06153230780779811,0.28404071577541223,0.3259175334038735,-0.10361548467891833,-0.08255210916807926,-0.04619834600402777,-0.11978180211084352,0.27356213655476724,0.020351437242387086,0.006748846087935463,-0.011418928020500532,0.2191374265003568,-0.01848679337900643,0.025379906985255204,-0.18170971615523226,-0.026236888918330942,0.03675054610888136,0.004977862954206607,0.055230121321698834,0.0400046417753329,0.005420690931495843,0.013385663651548372,-0.12384447157454197,0.14255401514643765,-0.029117489340025667,-0.011392038162695328,-0.11565695740779941,-0.10372962017324759,-0.06767992569429505,-0.03949740522243975,-0.049675935202927964,0.042369450183766394,0.034344561300506386,0.20899245033358682,0.040984702142699746,-0.17066541923617304,-0.08087452097399125,0.07564637353708822,0.07898961337986783,0.1944824092536186,0.35151414878067155,-0.09272071271587928,0.22851233056473622,apul,ACR.237
apul_ACR.244,0.19543004064773584,-0.0396779874296862,0.027317512338695022,-0.03233361471421078,-0.10672041381365632,-0.46025427497762067,0.07302713437554376,-0.12258986517222932,-0.04280540509649392,0.13303278313096475,-0.09128704161286445,0.13522182394466412,0.059429641197646974,-0.03921736382404899,0.0430554333802552,-0.038222262934169214,-0.05073335008888473,0.0018026905384384666,-0.010482752585430025,0.10710487508030106,0.2596778761995214,-0.08963544756297986,0.1320599937956511,0.2617541480202648,0.16495353740351545,-0.10616634933673547,0.04560730966844493,-0.08335086596523522,-0.09129365977385456,0.2837140739296156,0.04629474989945221,-0.017271972343817506,-0.04822280414727593,0.12368805535617357,0.165981809403327,0.09058508117388626,0.06289995113456297,0.4271420808554779,0.031854528384546436,-0.028494239378208622,-0.12565663002722782,-0.013041094888772132,0.08806787148204913,-0.006797302380092088,-0.09483237665406342,0.2131444431388511,-0.15710159244859728,-0.3836455251348267,0.00329966411501129,-0.04558897059452367,-0.06027534158604201,-0.35511835993429197,-0.12680370282573908,0.45148012287535905,-0.01803305881198101,-0.0365424264857655,-0.07080135940471988,-0.013678519279707745,-0.045659595779465496,0.1287590990875616,0.15936976101422037,0.24063169190543135,0.37278759028985226,-0.10998091005093265,0.2712162501368233,apul,ACR.244
apul_ACR.265,0.020382454956848838,-0.08432206166876498,0.022026681772366195,0.06731171247842106,-0.1684988320308666,-0.008090142810764223,0.12705995503974557,0.14296936833235013,0.0253762090781138,-0.12455858728591224,-0.15129174021434627,0.01907194082451015,-0.005208273167553041,-0.09202165336304775,-0.026991859130983686,-0.020923961894143,0.037413136609066006,0.02400506916371971,-0.006541449025220657,0.3811431014197993,0.15506784027998685,0.018110404934304696,0.11632975161926125,0.28311148425672916,0.009151841510761143,-0.056880833981348584,-0.09829292832905064,-0.012531181016698862,-0.04653371676082833,0.3361417240150228,-0.045745961385030356,0.07915085387035327,-0.03678185796877343,-0.0413797885556782,-0.015004506209976193,-0.029444139018671246,0.10191546464487507,0.008101543735007391,0.040697824851433424,0.2927994284187449,-0.19578170872026138,-0.0462599109260653,-0.09327192917979278,0.005824778929023831,-0.1634451856982978,0.11076439282040171,0.018174046265003782,0.01935445454813361,-0.023230057791661336,0.09859628235834028,-0.040275433614144755,-0.031881984657168766,-0.031912809535703614,0.04712315281117543,0.057325187065341864,0.18396673994489732,-0.18798057974053164,-0.15371978420535942,0.06069890680505012,0.16322194626243222,0.10220144366269424,0.22539807778489726,0.2969738995943223,-0.09393676462363879,0.25919472056240517,apul,ACR.265
