"","ACR-229-TP4","POR-216-TP2","ACR-150-TP1","POR-83-TP2","POC-52-TP3","POC-52-TP1","POR-245-TP3","POC-255-TP3","POR-69-TP4","POC-53-TP1","POC-222-TP1","ACR-145-TP4","POC-255-TP1","ACR-265-TP3","POC-42-TP3","ACR-229-TP1","ACR-186-TP3","POR-245-TP4","POR-216-TP1","POR-245-TP2","POC-219-TP3","POC-219-TP4","POC-57-TP1","POR-69-TP2","POR-216-TP4","POR-83-TP3","POC-222-TP4","POR-260-TP4","ACR-225-TP1","POC-40-TP4","POR-72-TP1","POC-57-TP3","POC-42-TP4","ACR-244-TP1","ACR-186-TP1","POC-57-TP4","POR-72-TP3","POR-260-TP3","POR-73-TP2","POR-260-TP2","ACR-173-TP1","POR-73-TP1","POR-83-TP4","POR-262-TP2","POC-53-TP4","POC-52-TP4","ACR-173-TP4","ACR-139-TP1","POR-262-TP4","POR-73-TP4","ACR-225-TP3","POR-260-TP1","POC-259-TP1","POR-236-TP1","POR-74-TP2","ACR-237-TP4","POR-74-TP1","POC-42-TP1","POR-83-TP1","POR-69-TP3","ACR-139-TP3","ACR-265-TP1","POC-40-TP3","ACR-237-TP1","POC-259-TP3","POR-236-TP2","POC-40-TP1","POR-72-TP2","POR-72-TP4","POR-216-TP3","ACR-145-TP1","POC-259-TP4","ACR-229-TP3","ACR-244-TP3","POC-201-TP1","POR-69-TP1","POC-222-TP3","ACR-186-TP4","ACR-139-TP4","POR-73-TP3","ACR-173-TP3","ACR-225-TP4","ACR-150-TP4","POR-74-TP3","ACR-237-TP3","ACR-145-TP3","POR-74-TP4","POR-245-TP1","ACR-150-TP3","POR-262-TP3","POC-53-TP3","ACR-244-TP4","POC-255-TP4","POR-262-TP1","POC-219-TP1","POC-201-TP3"
"TG 44:0-FA16:0",0.135406449539617,0.540263364432235,0.712109703717493,0.262138038154619,2.51137787065451,11.0215659243658,0.388952262963115,3.82099178304211,0.264971155662931,3.0147269262087,10.2498728245061,0.654558567930465,9.19521796439217,1.94633251786993,9.0051028573071,0.613209683919113,0.134989750989477,0.406522990086641,0.213662012202704,0.396102632958966,7.56941815279386,6.4864845651085,4.37808870863538,0.340956077780613,0.315505437857416,0.087330975909151,8.20879016735307,0.365879151961972,1.73118997056818,3.22582120536516,0.296002613744973,4.93396647964534,2.4528043262423,0.818689458243727,0.615777890945575,2.99782382281293,0.327137941386155,0.13940216170965,0.489720796962461,0.28100253660303,0.655497720221195,0.413251503505973,0.304867778549187,0.12152771619231,2.22155182373297,5.61020167515001,0.327248126557053,0.588494499043284,0.159592854604756,0.204835196142524,0.39076382042654,0.349648890232793,37.2042548014679,0.698652582976358,0.180206444969507,0.452257137592433,0.196611787936303,28.5282284385746,0.468211410179666,0.132183771660085,1.08805391429984,1.46500371892888,9.22481214431915,0.505129164898926,3.68354427131686,0.927429087497873,4.39284386581496,0.395906682595425,0.1693841793961,0.270932954944667,0.54138559274051,3.06016185713466,0.320099950932753,0.560251457593571,8.03984042945609,0.313935330338527,3.7643031383582,0.445639223238869,1.54919892740614,0.159396857355997,0.190169799628004,0.394317893132473,0.259213765419477,0.193773725100935,1.60083941935943,0.622905730492013,0.904011259061464,0.345087083392301,0.426270601299798,0.252041899395494,2.17905440806515,0.577886052369794,4.22266888988362,0.674205252302322,6.29053450348561,5.4347593523329
"TG 45:0-FA15:0",0.00186222485094528,0.20496855686221,0,0.119868853665149,0.0229850039954122,0.0741436161466863,0.108177932192546,0.0343885645214537,0.0942493603289656,0.0223295947339968,0.0688346336533354,0.0240902325237518,0.0500811240493313,0.0580052723066602,0.0754243377154688,0.018479584900308,0.00722413329051673,0.073368396354262,0.0505878138514424,0.10217211714906,0.0525368141599649,0.0414528266192922,0.0297779282275573,0.0879455220693968,0.0860188869821881,0.0297275444299712,0.0788817126907402,0.107956664237603,0.0394963264515816,0.026038435467168,0.0854207327620934,0.0416475770546571,0.0580650421839295,0.0263067495078015,0.0286830069816333,0.0218182879529419,0.115546486003754,0.0476845607080774,0.161700263147982,0.0808841048286637,0.0212249666558401,0.167398787844031,0.15445391023338,0.0315500807728968,0.0255487372079481,0.0452944233353961,0.00866278565598608,0.0135541027836602,0.0469875656635902,0.0928965876510839,0.0139715330625487,0.0962950551892964,0.198606154168542,0.171699512729275,0.0651110877809532,0.00578879386570751,0.0701270057948704,0.149083176709398,0.201504933365163,0.0362609389561954,0.0409504672299526,0.0487655053639256,0.0670510446603152,0.0104570599049251,0.0587449311666781,0.366614333494501,0.0334895608232451,0.184285688407989,0.0443774049340335,0.083068277981184,0.0159482871749042,0.0208573332115675,0.0123931564137316,0.0252103459630198,0.0472625156000012,0.10204926242012,0.0431811560729363,0.0141829011697748,0.0421359635740564,0.033167032742374,0.0066927531291907,0.0110484139291811,0.011813221121768,0.0629594629626196,0.0269213172495852,0.0285874610612276,0.351927763386745,0.0732251293342333,0.0101215250630586,0.0827120180331613,0.0235455966294132,0.0144685110723581,0.0389241095431222,0.120817054489723,0.0330107216649776,0.0518856374381754
"TG 45:0-FA16:0",0.0072855037129904,0.929846057798542,0.0613164670249589,0.596200715391566,0.0525743203252495,0.163256712470163,0.408573703901476,0.0625128570774106,0.375373634105148,0.0475252983265328,0.175412894392034,0.0204460242722004,0.105519486514243,0.100356710626681,0.128020315806071,0.0352447370134111,0.00614243818112778,0.21711307800429,0.20901100390801,0.435830839730635,0.0911945365478865,0.101534205038068,0.0686521744307927,0.398813960358893,0.427714636695261,0.127420156639265,0.180644740129929,0.40687369247672,0.0981345647923544,0.0655506529729504,0.373033361052363,0.133240484617025,0.060163586240662,0.060613483359828,0.020242038279871,0.056915329024785,0.479249771061982,0.195463739839416,0.738739202210354,0.253460104355338,0.0280014794475224,0.740751039397019,0.600101610987237,0.116775235670823,0.0383595891167886,0.0939572610644056,0.021776947320796,0.0273546437997506,0.138489667219003,0.361264507531993,0.0259471328304475,0.397281471008247,0.407596943849165,0.656205710119009,0.239617572203979,0.0175491856139343,0.273783515774494,0.296798617852655,0.855390098858787,0.121994166720844,0.0880435045443981,0.0618962172590482,0.118407315709005,0.0228637411480566,0.076394753535142,0.87521659533011,0.0852963820746573,0.673076722861492,0.220794756707217,0.289917803022041,0.0335317849391928,0.0602615471027126,0.0208041491478602,0.0501933571352475,0.131794812224541,0.524323040637106,0.0672151192270735,0.0192065001634135,0.121530280366075,0.11675774513458,0.00972362689534552,0.0316800258004714,0.0197639392032188,0.258939041065644,0.0630484340315229,0.0517967354345972,1.40011543603963,0.299365023695805,0.0156012795552713,0.305068805528914,0.0385830848421373,0.0308048043955547,0.0918168104842287,0.523042202822868,0.0851887622411132,0.0975858511083191
"TG 46:0-FA14:0",0.968496487687069,5.222502970812,4.76695911370009,3.39081950975615,8.35994974826989,39.101574093961,4.16102284766539,13.5497198414395,3.70663268861638,9.50459832800788,37.6379913421372,4.3212184592665,35.0068494807864,14.0378365987561,31.0656041496221,4.26633911754758,0.801541586212871,2.74549954257876,1.94578378953471,4.39624486507031,33.3322495626518,24.1138653403926,15.329908460795,4.12972721988339,3.07291501419977,1.19974978534669,29.2468720514906,3.69035809629413,12.2840447069493,10.956627300831,2.98435994102325,15.5946408609069,9.19215704137955,4.58413766487204,2.84798358330702,8.7761738391173,3.72820244080466,1.82318266346919,8.00508702732884,2.47637843361206,4.92168285403465,6.75752872454855,4.18113261223319,0.896521504089082,7.20137700479225,19.4156552342133,2.28817224540911,4.51314656961021,1.02020721517999,3.50337590900237,2.66606789832848,3.665133985614,136.189302423182,6.40412414181996,2.15195433554827,2.35680078674634,2.40609279243222,99.8542704772755,5.12678820210651,1.41369876195654,7.54758061515256,11.1204338799462,36.4329791417111,3.10388578957629,13.5569075902725,6.59680422626069,15.925017211742,4.92899430949597,1.80712768361752,2.76874826466934,4.84359006665923,10.804927734992,1.65022567594569,3.39822449523265,27.5219738507575,4.14578745814596,15.0135432925237,2.7512640799697,9.39474846526259,1.41450628252577,1.34729641106311,2.76405121381732,1.68659628584825,2.47141849509532,7.59459102178339,5.09299403479189,10.6759290927585,3.4999989253412,2.11585884435306,2.30403620344413,7.3119101787178,3.57450795288216,13.6899647422012,4.83464223161058,20.6337890081857,19.2583769849674
"TG 46:0-FA16:0",1.94739631516743,9.20567010527175,9.41008794728877,5.87941649508513,20.1948142841266,102.779881449868,7.13415017124231,35.0339341510322,6.69940011932443,22.2431525331153,89.7235305430989,8.6008437295672,87.8317751531287,27.5252379829529,76.8696340629805,8.20655406955719,1.55377117194001,5.1028665000235,3.11689112010405,7.9755722348036,77.1821776212527,60.453830219553,36.7433218812144,7.12965840920418,5.188049605273,1.88218082197643,75.3051449970803,6.6309798573996,23.7121497964736,25.7566096810878,5.4938627447633,37.076425255288,22.0988761858465,9.56537939928555,6.09323763213212,21.0460993978336,6.45500200291012,3.208827263144,13.7066383059267,4.26524197618048,9.48780329790345,11.5600950384717,7.07318108030529,1.58393386523274,16.9483192757377,46.3171169463319,4.40058112921914,8.63353220628481,2.05294444787026,5.79446914543926,5.39129525951039,6.44327207516616,350.796154911915,11.0128602830521,3.89329228249814,4.38720500147518,4.17495845458229,243.104492672462,8.89130933143969,2.44660144636302,14.9481490529496,21.398243796102,89.2214372872249,6.03974966745989,33.7614758890253,11.4142517949769,38.6023381146031,8.34323252128388,3.16951514955037,4.83240265703287,9.54951868220472,26.0939384390451,3.4615703742929,7.21218577493849,67.8081884234267,7.3286166599434,37.9862142480241,5.39446953203815,19.4179308975751,2.49785243661842,2.73357714017291,5.49526091028702,3.4671663649871,4.38047052335611,15.8224507468743,10.5150116480638,19.1688948699656,6.05779560809149,4.40167779088666,4.0069735614235,17.3905498631263,7.12708419989556,35.1821717140451,8.25018039955937,49.7022039585527,45.1072652094997
"TG 46:0-FA18:0",0.0158434371096545,0.089446064589509,0.216113174545647,0.0433802442254174,0.193262427461786,1.23557342932645,0.0897035225201947,0.440533244849995,0.0429909362904053,0.399082504908497,1.43753360732804,0.0386648232006216,1.10843886444849,0.164659014065752,1.38015575179524,0.0746516564623555,0.0179189914879991,0.073368396354262,0.062480975386053,0.104694885473728,1.02937985467899,0.936515013698932,0.567361765256026,0.0719818134429386,0.0649603212894533,0.028539339411277,1.19619965626419,0.0963249697742923,0.187764282099186,0.441893156650844,0.0694477502130841,0.552496757207081,0.509834610256867,0.129522054929587,0.0835904774893312,0.377000343599994,0.0585045498753183,0.0270642101316115,0.0826981345813968,0.0826272967430746,0.0458547717127212,0.0679629956097019,0.0553174970252347,0.0655163386176421,0.277669221438319,0.563198886612147,0.0361749290204959,0.0593300044575673,0.0294227131820592,0.0237908179707354,0.047483253079719,0.0885708529013849,3.93447877963956,0.128487831351974,0.0456919914252303,0.0669976721615305,0.0467513371965803,4.43419870542999,0.0829237532336763,0.0250172369542744,0.12981298111895,0.12607082288346,1.21927031211257,0.0599508561498462,0.325336277985863,0.155886217623174,0.555303648069156,0.0626020992461922,0.0464608511750679,0.0579973691337442,0.0432366459147007,0.30764566487062,0.0421706856598758,0.0715585973873408,1.07973997036179,0.0507812704888676,0.529676276894664,0.0517597964668374,0.167701135024744,0.0335680720271674,0.0199689899487281,0.0512646406314003,0.0339414011742504,0.0397066159505074,0.215860016492129,0.0524730370794902,0.15177203109877,0.100547938787305,0.0581901915489743,0.0514652556650782,0.261718362534631,0.0742945570711218,0.500043468609189,0.219906791278297,0.890720334580862,0.723961343852125
"TG 46:1-FA14:0",0.22014671270235,0.357221499521926,0.94900013192909,0.256183453121444,1.57067973171266,5.38761593354088,0.517488742044418,1.75494059989222,0.317678216722851,1.82312063932054,5.94464778118418,1.28135946793836,3.570118731181,3.36993368627795,4.19420709600798,0.984697881116413,0.21118026164691,0.399210391927602,0.260476988539712,0.293145679326439,3.65963759124048,3.29613745202787,1.82725800291931,0.334076884164606,0.253059713155068,0.0803787066702682,5.02144376312896,0.261349634972514,3.56720789697618,1.59936813471692,0.267721077071439,2.69164125746543,1.40690027886197,1.35455000671523,0.701299520700933,1.42441229416059,0.413432152452249,0.129091986421417,0.497112808992083,0.180594682332965,1.10897134375725,0.511775040765675,0.32258180849547,0.140198175383866,1.47885597466472,2.47311851514744,0.545071592196387,0.955749074922368,0.131894921160955,0.230995729446565,0.512196402073034,0.261850457560199,13.0690637919535,0.961746713839923,0.209583164709061,0.70608051493564,0.211982090576275,10.5643895128752,0.388184556622275,0.124242907121228,1.89600663274681,2.4880000949772,5.05176686480217,0.854200003589605,1.63300371435981,0.592743256408118,2.58570562635287,0.447501819336792,0.1693841793961,0.25421901571304,0.973609356686479,1.40949947093796,0.511243167456321,0.952951077402148,4.72103878254424,0.288463574853695,1.81417424706428,0.76138800873169,2.31972524796372,0.116149647995843,0.25437242428874,0.785763198643359,0.437862323212977,0.237015861649775,2.46770583479607,1.15034438707166,0.885167080703564,0.311753255859553,0.61360459060251,0.265137968917412,1.8032304618649,1.01986164706722,1.92280325178663,1.00241943030301,2.98519370918634,3.23501726040704
"TG 46:1-FA14:1",0.0283750606575821,0.0554554054090032,0.0964235501030986,0.0252929522363693,0.177152795951872,0.42736196139208,0.0788241479353656,0.142499018997396,0.048364803326706,0.118827936854777,0.347281829141344,0.118885297504715,0.272469332240418,0.359494580510087,0.28577930749518,0.101637716951694,0.0191282485822813,0.0587336565241991,0.0271365094169989,0.0746739424101773,0.259267042236575,0.167086778065455,0.142828646896779,0.045859381145098,0.0496125530727143,0.0268354982523948,0.369498548919783,0.0948710079663784,0.264876157552274,0.0798258605562815,0.0785856120832268,0.208404475581504,0.0923940367183472,0.172417531185838,0.121083265186752,0.0970109040989619,0.0828814456567009,0.0323323479433621,0.120120195481358,0.0533416725809722,0.109750765082906,0.101788449800472,0.0562498143908286,0.0199434450455258,0.0766462116238442,0.212697451858843,0.0719809097599369,0.127716613956944,0.0574130833288863,0.045024591332805,0.0636387573630976,0.0872834858533997,1.07610785493936,0.098277894813861,0.0407766408325161,0.0533787729090503,0.047071551834913,0.737209470150143,0.0766153730175543,0.0220306286100141,0.366506681708076,0.219864477257601,0.268645303935079,0.0870683165812622,0.164907295562065,0.102922466575301,0.211581333883292,0.12228047407704,0.0402105124519646,0.0379406420557923,0.130851499352411,0.134757926296612,0.0773129237097723,0.109955893546402,0.271064427705889,0.0572708897206718,0.146702792247792,0.0676103574444869,0.417988758654639,0.0288314729067695,0.0413311652427164,0.0723671112361361,0.0557478390254489,0.0382108187742897,0.199951965390101,0.178408326070267,0.237844089003777,0.0661211988764345,0.0558570942463032,0.0549115897497932,0.125697262006252,0.0818780525297371,0.194620547715611,0.117525036656215,0.168468510566093,0.261517541718589
"TG 46:1-FA16:0",0.266615340110905,0.291204105016974,1.35948693862621,0.196860770273655,1.50883472290976,4.71137022448217,0.335793689395764,1.62835080733556,0.238214891071708,1.62332248128856,5.20311196468551,1.32126180308369,3.22634876850268,3.46489106211176,3.25794444902326,1.02405194777687,0.240116497076604,0.279951500388054,0.12613007473928,0.25537293696001,4.23838698943226,3.4706765518822,1.53640317570623,0.245902035690002,0.232507119576313,0.0697410307615192,5.38826771435846,0.255009834645695,3.33185750749916,1.4197177032284,0.241521046357489,2.40256259095899,1.01440204623207,1.47338001013306,0.729333760470805,1.07867290739809,0.360290519648835,0.105249706067378,0.485100789443948,0.174319191441086,1.23281681326005,0.452478467414928,0.267885856380631,0.0841867978091981,1.42795655247524,2.09293203269553,0.607135892060656,1.03485574753246,0.137170718007393,0.204301307707748,0.57628582016424,0.279616122822395,12.3044950023766,0.602669113722354,0.169025753128333,0.747485624743516,0.170994616869684,8.99149361181269,0.348714298532883,0.0918610453556951,2.35055681899928,2.51116371002507,4.92384052959499,0.966923564598628,1.68331887961916,0.486440124872315,2.78102390871045,0.412365811443325,0.158262922397116,0.176928826561672,1.10450666548787,1.32773085674594,0.608326910254883,1.10155926670837,4.70210789181993,0.267640409161177,1.86875445616704,0.82396260625365,2.86448447297173,0.0922311890158063,0.299294336494793,0.803898147315865,0.519946836079655,0.198620270177679,2.86208074588922,1.35634196598072,0.897624849188505,0.187668393916369,0.700060136562737,0.219989786240135,1.64654207456825,1.07687642267067,1.80871564223678,0.509889247806936,2.8472762294881,3.17167909941015
"TG 46:1-FA16:1",0.212624482369417,0.201180358856333,0.90550058998145,0.117076544007737,1.03149735963188,3.18679393624266,0.279989942145413,1.09571406563455,0.174857365873476,1.27744343727625,4.02793630474679,1.15018815184653,2.31774041229703,3.02815142999008,2.45245303676986,0.84536767750298,0.195679784347475,0.248774352344073,0.0996680438463848,0.200307804978651,3.20004724948339,2.84685258505416,1.12813549329357,0.191854752765252,0.170966999437627,0.06010299687957,3.93526333772291,0.185380130509015,3.07256342760638,1.19453698475293,0.182647583060411,1.75082249180073,0.746410424019769,1.20497292392558,0.64290911363118,0.787130505587549,0.25546986778889,0.0756079521137083,0.341418555618169,0.114353389585352,1.02872549325998,0.378129686982838,0.2271746647497,0.0582446860904045,1.09225802869638,1.45620137655472,0.49959196750246,0.905660504180933,0.10221856389974,0.15820893950539,0.497147065031375,0.157316253263797,8.94766157309649,0.484506197389735,0.133291385086935,0.614221496487702,0.134810362738084,6.76482011013471,0.273032794489921,0.0699639357069538,1.79567798803342,2.19408799584528,4.20392405008424,0.803155372189292,1.23127268283881,0.378634475576288,2.15319703463562,0.335368388818887,0.115839611001515,0.151929707615485,0.885994503248768,0.961229754804972,0.45654350996996,0.905827123025119,3.78551898846186,0.198582348493207,1.38009991833109,0.727582830009447,2.17168756260687,0.0772271595717041,0.26540180827205,0.678483099391011,0.408574178651326,0.160594224101196,2.40407363038796,1.08737674257627,0.692141578064524,0.175139208594192,0.570373669994192,0.147043587614509,1.32887724976926,0.948647885026158,1.22479606040904,0.341711451118072,2.16533259611047,2.51105591655492
"TG 46:1-FA18:1",0.0227130524189188,0.171494334363344,0.172748359916422,0.123175454025974,0.677446487751685,2.59686864255381,0.193160216685362,0.790936983993434,0.113057894956018,0.749702527587398,2.56508931601075,0.125751013773984,1.53815592185079,0.401479349036813,1.98545798764144,0.144170094896848,0.0233056821807105,0.152285663021031,0.11993667125044,0.104190331808795,1.26814472553606,1.18013008706154,0.816126050626062,0.12887066600268,0.128849868052157,0.0455777510000991,1.91807111911168,0.168659569718006,0.49370408064477,0.566383486804092,0.170841465524187,1.26279618387426,0.692268695496916,0.161275849041357,0.0491708691113713,0.634223651491112,0.146261374688296,0.0496177185746211,0.144606235329481,0.13806079962134,0.0794941329282011,0.111751234391792,0.136118335376701,0.0743423738718322,0.562468323027694,1.26284005668304,0.0605255155701132,0.088717763674867,0.0817748511197921,0.0599734675065427,0.0604568194949427,0.12822175797933,5.55188576064612,0.380109834416256,0.0791417598953674,0.0522819488081794,0.086778166988173,4.81990013508183,0.170554968441317,0.0494722888084527,0.206799859511261,0.277963380574376,1.51747101073345,0.0743071587311841,0.619851224373066,0.181429019546971,0.770000289936007,0.165448405150651,0.0947968039670668,0.102456447489871,0.0991731647218383,0.691062110548887,0.0574499195946134,0.0959932403976523,1.74419533673828,0.123627246365869,0.729176989231636,0.0733614459408022,0.237365928133851,0.0467481739274049,0.0210138789576732,0.085293755533278,0.034580083454411,0.0896118490115904,0.190407134728884,0.0815871092655299,0.376374265040238,0.156832926260634,0.0570922634065408,0.14497578716368,0.729007895641446,0.100955283292816,0.964028406291928,0.612644518815733,1.16476623943753,1.19615546711498
"TG 47:0-FA15:0",0.0174658322639079,1.85652781247848,0.0638681204019966,0.947741814924412,0.0405647908487559,0.133090093580077,0.804047363184445,0.0485485616773464,0.84927767892921,0.0451856595877382,0.168755876053338,0.0947126510275925,0.0780985361049013,0.198115626485486,0.108751370659513,0.0630652500566068,0.0108710991304153,0.558278007552808,0.440214486097982,0.912989856697404,0.102937985467899,0.100443387577516,0.0540912529517809,1.04547779040913,0.804508594430921,0.300877050644112,0.153092797656371,1.01668279418376,0.151402584731063,0.0674718583273332,0.720173169709682,0.0651017388696482,0.054337894205907,0.0813342796547085,0.06282944386453,0.0424741261378993,0.975075831255304,0.39565297668594,1.93670715176098,0.710525024313865,0.0567546764641057,1.68174204572464,1.12996864709974,0.209788068734211,0.0396104452836404,0.073259429641522,0.0365888709943622,0.0515672001360164,0.308634115516635,0.906186636627049,0.0612352334798562,0.858931294415756,0.502356742896901,1.00228156539739,0.535577062117403,0.0266893864545251,0.540202094867335,0.326888800307763,1.42939128764094,0.295147177550428,0.128993971774351,0.153031751873598,0.125720708738091,0.0330992531736401,0.0937811457190019,1.23732337554394,0.0740827505669127,1.3297997959662,0.482913757227486,0.696079339176205,0.0963530226354315,0.0538819137113529,0.0407912883934515,0.0581688096766593,0.120277165573827,1.14223843184027,0.0566790384619347,0.0309230058788804,0.234053294150611,0.373123845872779,0.0306037078160942,0.0603415825769782,0.0515976791263084,0.58734422338773,0.0855116469453776,0.112051467735486,2.79575014952169,0.59516900101744,0.0291869773381384,0.606127846261762,0.0241916507408113,0.0495322858294811,0.0657866845530693,1.07391595480122,0.0803974272553098,0.0923629907588388
"TG 47:0-FA16:0",0.0623854219777338,13.5372992149943,0.210917016760127,7.15037644132725,0.160465840465758,0.540609520253782,5.49847732418371,0.185656981930955,5.72838991679943,0.146311600551372,0.526557708043954,0.232421793381725,0.384087912096565,0.55066692204609,0.399759944657796,0.174692638687925,0.0412865191129277,3.13507250974257,3.33726349782505,6.81919768775304,0.355300715719091,0.376247413479967,0.185752631892832,7.1791397281562,6.09045028348041,2.25920319343692,0.488128105418357,5.78661509999447,0.466793119895758,0.192141443783327,4.70952508536902,0.251351317172133,0.18209890746373,0.238416325029243,0.135715413249923,0.195041187225233,6.5710360268295,2.69396288468787,14.0961049397374,4.38098991929736,0.164062359447564,12.0171347807598,8.12390275132956,1.42506523065731,0.16081840785158,0.305293013487532,0.0909592493878538,0.165052006170117,2.12087033226816,6.44403340775048,0.169434777382822,5.5840833073408,1.74851300434658,7.15134206581328,3.59689433408114,0.0916762144311258,4.20569905986223,1.27199407651138,10.7448296019495,1.60009123189339,0.35381203686679,0.520611741485614,0.457888054982942,0.109932057729319,0.314535640417102,7.59410038960895,0.280118109521561,9.25995117476231,3.46977136981875,4.63343823379152,0.275687128406606,0.211506394598551,0.124067379550069,0.204453135392402,0.379490198788245,7.57598149120818,0.209871732354489,0.126383676467806,0.616870506724186,2.51451631565469,0.0680338843602017,0.14826971492961,0.16085669427474,4.20332604673334,0.287813355322838,0.382883902818732,20.2880498618104,4.22219374478323,0.122281746863529,4.38695353423662,0.111026544106387,0.157949991348972,0.249066541432371,7.83236882948089,0.247295837300565,0.287286247560367
"TG 47:1-FA16:0",0.0125425965960735,0.444575846992447,0.0424436996648277,0.242691230741853,0.0584485231814398,0.206312671016866,0.23688298624326,0.06855236718329,0.256912181773913,0.0574306284073162,0.219826733280007,0.0718691936958595,0.116972695332005,0.138418533736548,0.109562620803546,0.0479589227174661,0.0178334884611307,0.180030014583567,0.120104180567828,0.260854244770687,0.112761942587242,0.127866026725663,0.0487514754167974,0.243228869617672,0.228788823882085,0.0792925079314808,0.230417634438741,0.250808411865138,0.120996682621512,0.0598693954172111,0.18959235808172,0.105326722371228,0.0506107462278845,0.0999965972467136,0.0766487077324318,0.0643907752250553,0.354440064661303,0.0841997648539025,0.459690748092122,0.164557316720385,0.0415323956906204,0.441987535206719,0.266331994104641,0.0879208896475093,0.0485227954724595,0.103761497001561,0.0413761999095125,0.0391836789563996,0.110132259169397,0.208216489562774,0.0339907440078863,0.242797425250017,0.406298864410155,0.351811919178024,0.147322057201349,0.0325391149925033,0.156584958144711,0.29132767558809,0.390655441640283,0.0792680991135435,0.138822083909539,0.106704521777868,0.129249711088634,0.0312382509871704,0.130134511194345,0.3215388006878,0.100728291468365,0.412890081772791,0.144174479879583,0.166805113531633,0.0642128404673773,0.0764225724705089,0.0459904941435602,0.0887625807313356,0.126496732929415,0.311015001684215,0.084665236143006,0.0479724942863372,0.205623502241395,0.0934963478548098,0.0184597058246964,0.0509331882135248,0.0391420997412726,0.185342868289526,0.14953568035906,0.0897119666197735,0.901464748472559,0.149182539613774,0.0488578023382898,0.203103955392541,0.0541548722476503,0.0569947080561556,0.110324776741856,0.365743181302676,0.0719975222520633,0.114566273269528
"TG 48:0-FA14:0",0.176134460992488,1.5380687948587,1.33922632851255,1.04974081131957,1.32533821598461,8.52052910525459,1.02142958366245,3.13025841889075,0.938153172221874,2.22892925386232,9.29134325996828,0.447716971453927,7.28837952860583,1.63281388848468,8.34842175248311,0.915032779309697,0.142362539735944,0.758345609375985,0.511405945988257,1.18847615775117,7.30090865395349,6.52052962721466,3.65978643561342,1.04925103062993,0.984041790082542,0.401893533351341,8.2353545966405,1.15117426141579,2.07198982416631,2.36949762751229,0.943100447893682,3.72016982040725,2.53799160735027,1.20246604544307,0.581445527241966,2.03179229793255,1.11402413720919,0.508205723582483,2.05082133746827,0.829410712876685,0.629375534696325,1.57637659615523,1.16353207226112,0.289222386021923,1.66997637315828,3.96036663883648,0.371530919022192,0.6890412978748,0.338969947383654,0.792290437208095,0.547743974050747,1.14034973110533,26.3094740698563,1.50208393318617,0.620638011811039,0.466790056928972,0.627940905770507,27.1604928724333,1.46402067390285,0.364773802197324,1.25717934395954,1.28463130667092,7.80482982351945,0.603097637143796,2.06213148507963,1.61783599832051,3.54028791431467,1.320835500579,0.541696022668953,0.77652961670137,0.549804609601788,1.94087262408578,0.38839812662103,0.831525861626417,7.40944187579137,1.09268963815503,3.81785531444865,0.52334905316469,1.90763552420945,0.303760160982036,0.202011875062715,0.593410312136316,0.34251618281757,0.616948344409083,1.6495425296564,0.665899767324885,3.13271732647159,0.926243240459145,0.503125571270141,0.82551189109208,1.83836773683495,0.696733645260281,2.89877156898135,1.66378581305466,5.40579024782686,5.06320247215483
"TG 48:0-FA16:0",11.6445562148449,137.522142576333,58.4187261314804,94.8831207103062,46.9785931659879,215.435586993582,91.5157217106745,76.6957954650677,121.385328602876,54.8278473491448,206.273379822351,51.9055830780893,180.110565861667,148.74024103306,167.958460109964,42.3320701777254,8.90170751583266,55.7642654364403,41.3288040021936,147.290835315324,217.947594154521,133.736288315795,80.792685615298,152.238159570134,76.9050320985785,37.9112168342463,156.414710900255,123.776422930553,113.401964159492,55.5822933207218,92.1179442406148,78.5881128810426,49.0990924392659,41.6926277232105,33.1883755914855,48.6277894040266,115.662101277393,59.2455502648427,236.537865368328,94.9941660072323,46.2866006360562,188.975735042808,119.073088305098,20.6391665432375,41.8321545772378,104.710807447348,24.4417679755377,42.9113509524478,28.5829749980162,98.5495219579958,31.7031916316802,119.616610415832,743.196118400062,110.751963525368,64.8699360041308,21.8597661072332,68.8330287325752,496.932750762059,138.758560743044,43.5631182564893,76.6158904290146,113.411731174935,208.270877063162,26.0413968523733,86.2153999282113,117.95350183554,98.4633558842297,152.967150613697,57.3001253628698,71.3020337157662,54.47907299911,63.7744412986723,20.6527527276683,33.1911549978642,156.456443758467,157.858728218537,92.0515696786717,26.076297731927,105.600030861249,41.8254739502709,17.1278695345892,32.1571151722856,20.7718966687136,76.926591186023,77.9850469986168,74.1905081197602,351.763619421796,86.2169509444374,24.094643865797,63.577237920838,43.5582145639958,32.6156283749804,72.9328494565808,116.525192696304,124.158380879826,136.069865603851
