,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75
TP1,-10.804633697284572,1.973532252496704,37.82043728953567,30.85677121601252,23.37980082257299,32.08505427743238,62.664647012531354,32.225732338458045,70.08812045766071,54.92143397410557,2.958387185546361,-46.542300815690226,1.6305700989458916,19.848304797387176,40.521151105020905,31.07155095430767,9.730822287232684,39.253428254588755,45.284476971733554,52.09395891785806,-19.67674866227111,11.237875690370323,33.77942279197217,16.93174203314975,47.75328353134472,15.909274077302106,-13.710160966859226,3.819153168220899,28.158293818946806,64.77046064962185,35.870815808118394,-37.1844628532045,32.631754418229484,47.78344178044709,7.883380111785271,4.526720827867433,-12.889233911317142,2.392104393863609,-30.754407257490808,61.56620193088212,20.703101820813703,-24.435288825237684,-8.754591198382332,67.94383395850706,-1.5314608249932944,42.78789013572062,47.42699842212886,-46.58203888285545,52.20946522273741,26.872461404134356,-13.833967264497145,35.00721399087188,24.25854742536717,34.17972572439725,45.870356768769675,58.76756708657689,42.483649855924874,7.578967080035277,15.20774775709921,-0.0,-18.858700631358232,24.382998736035713,11.248447005811228,29.937576298320423,-31.74640256715099,58.742293074352524,11.5029262980399,35.291606251536955,-11.715794031982883,2.7949208997032136,29.606973020263244,4.709644571213441,28.006760297850043,62.750223948362866,-1.4623025836559123
TP2,33.18207196306991,70.29327473465867,59.48047875355286,14.939323145769599,-5.1377173849718805,14.42953845474885,30.637396480864705,44.84170694670371,12.146990374800923,18.57780524582552,-3.650231764246007,-5.871009286903085,18.712641837568714,57.2737404098155,38.997668833242095,35.90043696579539,1.3984013024107027,56.77764749766724,38.53366882172745,6.199483164439642,63.48713497774426,-26.37138450930309,-8.278827876659319,75.07376949933355,25.320370810869477,15.720606950747039,7.161609942142051,-6.676502317454141,2.456559484968355,4.61376612047006,39.24270946819262,10.842307894773688,36.2817791837998,29.596108435594537,57.94227335116064,56.69710907366083,-5.924995688575976,-8.24893190620593,-5.159978847683735,3.722845385201022,22.269915455288498,-31.520424931772347,55.23426177829792,-15.029434604586564,62.95503955051826,-17.451687957312075,-19.753455036488177,33.53715367393034,4.2790418251652165,47.87929213164507,54.0177533229277,-2.3325297890119048,41.79773962268739,10.508944828294942,32.60127098261688,-1.5747603666792676,31.027159773039102,58.47224904627744,65.806041705755,8.11407531995674,-7.360187608092027,39.85639930826637,12.472855440424887,26.72690504738359,-31.289091428831647,8.797651116380493,54.20551187752301,-26.317028822014226,-14.759948433866453,23.31208680225766,36.31549012463222,70.49020592173383,36.28146219669945,17.201873448265097,49.78110286533497
TP3,-17.907708487921568,-13.448372558121454,7.885356177806192,59.36208800861344,54.51248814382502,44.76085219198197,-6.7370649422049285,30.053337754925717,7.220783507013838,24.69172036913637,6.632160890995294,3.4248876343436354,65.980568362722,16.077770571108598,28.595029358818174,42.13212223389498,-19.12167608935951,11.723714329244617,-27.418876749997217,-32.59176971724267,10.05228655935909,-17.184668156024532,25.23848071067517,-1.6605283049736514,18.88336644313839,29.392621564183408,60.163055101795514,-2.693848748243153,50.30118741225245,9.561990823890689,30.520750936081335,1.0110151527364186,37.59885185309549,34.30947067358548,-8.68603952034302,7.265959380578609,-7.737126358781381,57.528216917948754,52.046996370877835,-30.274800389990244,66.66202076668047,-19.764225223668365,3.5557826918447764,-1.899020806788268,26.881824464991347,-7.095524012816984,38.13184924014673,48.98002305290429,-0.2836831163923406,30.229351999628886,14.918913933048026,1.6129034049395372,44.14401098961384,25.396799508229233,32.602600239741875,-0.4424055562285676,28.22044849462207,44.2013323647269,-7.084868995505789,70.53943260768419,-13.734759363205834,32.60958793388567,57.496369298084005,17.18153767795141,26.649180291491437,29.656700223942842,-27.843749598199057,-27.292925782780816,59.801278051969994,59.064382526604746,26.13205865218536,4.918785870035996,29.135478818686185,-5.92267461334526,-11.579350896262296
TP4,62.96743888180123,27.93762080977065,31.67360815452422,-18.302668374591477,36.23924641967515,38.3100064533682,16.859085967288973,32.146414433132925,-18.44427127174231,22.39551096549895,63.139664882636154,32.778728873660334,14.927758311104814,9.476240112366568,-11.214194888060998,26.106489510829253,69.35387596493652,-3.044872588540679,-6.366405734966387,38.076684150171054,17.594403997317983,-12.479623746156122,54.4703116908497,25.505726845997454,29.53654674138215,47.69735443030446,21.078630406648077,63.237378305645706,36.91436876358751,10.527804850214453,38.03559147025235,-22.93379217052235,34.029424180580065,12.897407242529697,-22.474058644232322,25.426074921408617,56.20645990134335,33.411342008890735,-20.570049994925586,9.407764332463282,17.2252333136593,43.79235799485685,3.27952986225125,1.8359477011768173,9.556767728291135,-38.78950808022799,4.208006793818781,5.345814296397017,24.829471944738085,23.170884301259882,-0.8937369335587698,64.37671238740869,35.37802482999311,32.43795283175709,18.732846641804496,-0.2492367784553692,32.445890843257644,12.354360918336413,-15.068110071067759,-7.914947531427717,31.486234941468833,33.94113874858897,42.214592536477554,48.945754134606126,51.294284982928325,-31.96490575297379,46.319112549991374,-25.70869373703817,-14.120542955394706,22.959277167334164,34.55788148841717,-8.14679479972857,31.593989120826585,5.543215472890502,45.91331646128409
