"Gene","Predictor","Observed_Coef","Abs_Observed_Coef","Perm_Mean","Perm_SD","P_value","Tested","P_adj"
"OG_00171","lncRNA_370",-0.0328307830563764,0.0328307830563764,1.91808650190858e-05,0.000641626518856168,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_854",0.00022768457654889,0.00022768457654889,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_855",0.0259778865560902,0.0259778865560902,1.67047359045727e-06,8.35476527889159e-05,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_4114",0.000139701437516982,0.000139701437516982,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_4217",-0.0103209882463839,0.0103209882463839,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_10227",0.0518382885502692,0.0518382885502692,5.72699704524723e-05,0.00117221521274788,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_10228",0.0463573262796297,0.0463573262796297,4.29657155206297e-05,0.000754891109412436,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_10230",0.0456930305964786,0.0456930305964786,4.09229607118531e-05,0.000731618024774096,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_10234",0.0453058110049563,0.0453058110049563,4.48523986592749e-05,0.000807425351389865,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_13394",-0.0126276160043787,0.0126276160043787,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_13395",-0.0147499904469018,0.0147499904469018,1.75272489148213e-06,0.000123936365632147,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_13437",0.0238695458595786,0.0238695458595786,3.29183428870839e-06,0.00023276783480881,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_14743",-0.0153509601385316,0.0153509601385316,1.85650624636102e-06,0.000131274815611706,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_14744",-0.0155877328537486,0.0155877328537486,1.94895110182951e-06,0.000137811654030464,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_25406",0.102725086756097,0.102725086756097,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_26600",-0.0545998772746346,0.0545998772746346,3.04116763367481e-05,0.000872649762081356,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_26601",-0.0552851011155445,0.0552851011155445,3.29794923942867e-05,0.000952482615707766,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_26602",-0.0559944305310411,0.0559944305310411,3.26264521225845e-05,0.000954915368100204,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_29562",-0.0109296637581492,0.0109296637581492,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_29775",-0.0151865228594165,0.0151865228594165,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_38530",-0.0114533761409856,0.0114533761409856,9.35249775703577e-07,6.37100745820958e-05,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_38531",-0.0108048120749668,0.0108048120749668,1.31115559309446e-06,7.13083898675442e-05,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_42831",-0.00273642260258818,0.00273642260258818,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_46197",0.0134699787060287,0.0134699787060287,0,0,0.0001999600079984,TRUE,0.000499900019996001
"OG_00171","lncRNA_46345",-0.00823501971932149,0.00823501971932149,0,0,0.0001999600079984,TRUE,0.000499900019996001
