aug_v2a.07627.t1	Pocillopora_meandrina_HIv1___TS.g30016.t1	7.69e-150	428
aug_v2a.09968.t1	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	0.0	2879
aug_v2a.09969.t1	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	0.0	4155
aug_v2a.05945.t1	Pocillopora_meandrina_HIv1___RNAseq.g20694.t1	1.11e-115	388
aug_v2a.09809.t1	Pocillopora_meandrina_HIv1___RNAseq.g30114.t1	0.0	605
aug_v2a.15580.t1	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	2.78e-51	187
aug_v2a.22918.t1	Pocillopora_meandrina_HIv1___RNAseq.g5928.t1a	7.98e-43	146
aug_v2a.00002.t1	Pocillopora_meandrina_HIv1___RNAseq.g5928.t1a	3.91e-83	254
aug_v2a.18631.t1	Pocillopora_meandrina_HIv1___RNAseq.g13096.t1	8.96e-29	108
aug_v2a.15065.t1	Pocillopora_meandrina_HIv1___RNAseq.g13096.t1	5.89e-33	120
aug_v2a.15064.t1	Pocillopora_meandrina_HIv1___RNAseq.g4364.t1b	3.41e-49	175
aug_v2a.11068.t1	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	1.95e-93	284
aug_v2a.01440.t1(aug_v2a.01441.t1)	Pocillopora_meandrina_HIv1___RNAseq.g28869.t1	1.53e-51	173
aug_v2a.06327.t1	Pocillopora_meandrina_HIv1___RNAseq.g7413.t1	1.60e-29	115
PFX13778.1	Pocillopora_meandrina_HIv1___RNAseq.g5671.t1	0.0	4849
PFX14205.1	Pocillopora_meandrina_HIv1___TS.g11328.t1	4.29e-176	517
PFX15740.1	Pocillopora_meandrina_HIv1___RNAseq.g24655.t1	0.0	2699
PFX16398.1	Pocillopora_meandrina_HIv1___RNAseq.g20327.t1	2.98e-45	162
PFX18785.1	Pocillopora_meandrina_HIv1___RNAseq.g30114.t1	0.0	1268
PFX26597.1	Pocillopora_meandrina_HIv1___RNAseq.g6708.t1	0.0	3024
PFX26751.1	Pocillopora_meandrina_HIv1___RNAseq.g9310.t1	3.15e-86	300
PFX27832.1	Pocillopora_meandrina_HIv1___TS.g29167.t1	0.0	800
PFX30903.1	Pocillopora_meandrina_HIv1___RNAseq.g7413.t1	7.38e-169	494
XP_022783323.1	Pocillopora_meandrina_HIv1___RNAseq.g24031.t1	3.18e-124	354
XP_022786582.1	Pocillopora_meandrina_HIv1___RNAseq.g18784.t1	1.13e-150	424
XP_022799089.1	Pocillopora_meandrina_HIv1___RNAseq.g1384.t1	7.80e-118	345
XP_022804012.1	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	0.0	1768
XP_022779720.1	Pocillopora_meandrina_HIv1___RNAseq.g12638.t1	0.0	3051
XP_022780303.1	Pocillopora_meandrina_HIv1___TS.g8098.t1	0.0	30404
XP_022780690.1	Pocillopora_meandrina_HIv1___RNAseq.g28782.t1	1.11e-178	504
XP_022780694.1	Pocillopora_meandrina_HIv1___RNAseq.g29240.t1	1.66e-104	312
XP_022782398.1	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	0.0	526
XP_022783044.1	Pocillopora_meandrina_HIv1___RNAseq.g17316.t1	0.0	619
XP_022783415.1	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	0.0	1887
XP_022783952.1	Pocillopora_meandrina_HIv1___RNAseq.g23045.t1	0.0	506
XP_022784623.1	Pocillopora_meandrina_HIv1___RNAseq.g17817.t2	0.0	2036
XP_022786918.1	Pocillopora_meandrina_HIv1___RNAseq.g8456.t1	0.0	2134
XP_022788227.1	Pocillopora_meandrina_HIv1___RNAseq.g19147.t1	0.0	2133
XP_022788730.1	Pocillopora_meandrina_HIv1___RNAseq.g23019.t1	3.37e-72	226
XP_022789591.1	Pocillopora_meandrina_HIv1___TS.g15837.t1	0.0	1352
XP_022789932.1	Pocillopora_meandrina_HIv1___RNAseq.g219.t1	0.0	1251
XP_022790441.1	Pocillopora_meandrina_HIv1___TS.g18783.t1	0.0	961
XP_022792212.1	Pocillopora_meandrina_HIv1___RNAseq.g25776.t1	5.30e-41	137
XP_022794122.1	Pocillopora_meandrina_HIv1___RNAseq.g13096.t1	1.70e-141	399
XP_022794351.1	Pocillopora_meandrina_HIv1___RNAseq.g5785.t1	1.25e-95	276
XP_022794736.1	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	0.0	10512
XP_022796981.1	Pocillopora_meandrina_HIv1___RNAseq.g17598.t1	3.35e-81	238
XP_022796982.1	Pocillopora_meandrina_HIv1___RNAseq.g17598.t1	4.01e-53	167
XP_022798902.1	Pocillopora_meandrina_HIv1___RNAseq.g29540.t1	0.0	1467
XP_022799541.1	Pocillopora_meandrina_HIv1___RNAseq.g8574.t1	0.0	5304
XP_022803524.1	Pocillopora_meandrina_HIv1___RNAseq.g21710.t1	0.0	872
XP_022803808.1	Pocillopora_meandrina_HIv1___RNAseq.g25131.t1	6.92e-177	503
XP_022803872.1	Pocillopora_meandrina_HIv1___TS.g1832.t1	5.08e-73	251
XP_022803894.1	Pocillopora_meandrina_HIv1___RNAseq.g13584.t1	1.04e-81	269
XP_022804785.1	Pocillopora_meandrina_HIv1___RNAseq.g6331.t2	5.07e-60	194
XP_022805470.1	Pocillopora_meandrina_HIv1___RNAseq.g13559.t1	0.0	1582
XP_022806326.1	Pocillopora_meandrina_HIv1___TS.g30016.t1	0.0	623
XP_022806664.1	Pocillopora_meandrina_HIv1___RNAseq.g12035.t1	0.0	2290
XP_022806928.1	Pocillopora_meandrina_HIv1___RNAseq.g14737.t1	0.0	1613
XP_022807143.1	Pocillopora_meandrina_HIv1___RNAseq.g11082.t1	0.0	2366
XP_022807256.1	Pocillopora_meandrina_HIv1___RNAseq.g29581.t1	7.04e-72	241
XP_022807807.1	Pocillopora_meandrina_HIv1___RNAseq.g21426.t1	0.0	1027
XP_022808163.1	Pocillopora_meandrina_HIv1___RNAseq.g24098.t1	1.22e-114	324
XP_022808576.1	Pocillopora_meandrina_HIv1___RNAseq.g30035.t1	2.56e-131	376
XP_022809269.1	Pocillopora_meandrina_HIv1___RNAseq.g18656.t1	0.0	2647
XP_022809270.1	Pocillopora_meandrina_HIv1___RNAseq.g18656.t1	0.0	2361
XP_022810585.1	Pocillopora_meandrina_HIv1___TS.g29212.t1	0.0	1088
XP_022778283.1	Pocillopora_meandrina_HIv1___RNAseq.g10753.t1	8.31e-94	298
ACE95141.1	Pocillopora_meandrina_HIv1___RNAseq.g30112.t1	0.0	525
P9_g10811;P1_g11108;P10_g11107	Pocillopora_meandrina_HIv1___RNAseq.g11924.t1	0.0	2433
P2_g11187	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	3.52e-158	446
P3_g12510	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	4.90e-143	437
P4_g9861	Pocillopora_meandrina_HIv1___RNAseq.g15788.t1	0.0	3965
P5_g11674	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	4.90e-80	269
P8_g9654	Pocillopora_meandrina_HIv1___RNAseq.g8456.t1	0.0	2107
P12_g2385	Pocillopora_meandrina_HIv1___RNAseq.g17598.t1	3.66e-81	238
P13_g6918	Pocillopora_meandrina_HIv1___RNAseq.g30114.t1	0.0	806
P14_g9951	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	2.06e-100	316
P15_g1532	Pocillopora_meandrina_HIv1___RNAseq.g28782.t1	1.01e-80	248
P16_g11702	Pocillopora_meandrina_HIv1___RNAseq.g26177.t1	1.82e-169	501
P18_g810	Pocillopora_meandrina_HIv1___RNAseq.g20694.t1	0.0	869
P19_g20041	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	2.44e-70	229
P20_g6066	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	1.11e-134	427
P21_g18277	Pocillopora_meandrina_HIv1___TS.g30016.t1	0.0	521
P22_g19762	Pocillopora_meandrina_HIv1___TS.g16540.t1	9.62e-66	224
P23_g1057	Pocillopora_meandrina_HIv1___RNAseq.g19955.t1	0.0	4473
P24_g15888	Pocillopora_meandrina_HIv1___RNAseq.g12638.t1	1.90e-66	217
P26_g1441	Pocillopora_meandrina_HIv1___RNAseq.g12638.t1	1.47e-168	510
P27_g18472	Pocillopora_meandrina_HIv1___RNAseq.g7413.t1	1.82e-94	287
P28_g11651	Pocillopora_meandrina_HIv1___RNAseq.g21613.t1	1.50e-117	353
P31_g20420	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	1.46e-162	483
P32_g5540	Pocillopora_meandrina_HIv1___RNAseq.g20422.t1	0.0	533
P33_g8985	Pocillopora_meandrina_HIv1___RNAseq.g23895.t1	0.0	939
P34_g1714	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	0.0	1091
P36_g13890	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	2.12e-146	452
AGE35225.2	Pocillopora_meandrina_HIv1___RNAseq.g22811.t1	0.0	654
AGE35226.1	Pocillopora_meandrina_HIv1___RNAseq.g13097.t1	2.33e-35	121
AJQ31790.1	Pocillopora_meandrina_HIv1___RNAseq.g448.t1	0.0	1979
AAR13013.1	Pocillopora_meandrina_HIv1___RNAseq.g19573.t1	0.0	2220
Gene:g1484	Pocillopora_meandrina_HIv1___RNAseq.g22811.t1	0.0	654
Gene:g3745.t1	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	6.87e-82	246
Gene:g10186	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	5.04e-89	264
Gene:g14733	Pocillopora_meandrina_HIv1___RNAseq.g26354.t1	2.39e-158	446
Gene:g13552	Pocillopora_meandrina_HIv1___RNAseq.g7413.t1	8.29e-166	478
Gene:g2116	Pocillopora_meandrina_HIv1___RNAseq.g11924.t1	0.0	1028
Gene:10186	Pocillopora_meandrina_HIv1___RNAseq.g9346.t1	2.68e-41	151
Gene:g10187	Pocillopora_meandrina_HIv1___RNAseq.g9346.t1	1.52e-52	190
Gene:g10188	Pocillopora_meandrina_HIv1___RNAseq.g9346.t1	2.34e-150	485
Gene:g30	Pocillopora_meandrina_HIv1___RNAseq.g11924.t1	0.0	2344
Gene:g24177	Pocillopora_meandrina_HIv1___RNAseq.g19955.t1	0.0	4472
Gene:g38128	Pocillopora_meandrina_HIv1___RNAseq.g20694.t1	0.0	974
Gene:g2829.t1	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	0.0	1590
Gene:g5735.t1	Pocillopora_meandrina_HIv1___TS.g22787.t1	2.16e-134	407
Gene:g22569	Pocillopora_meandrina_HIv1___RNAseq.g25647.t2	0.0	1193
Gene:g37058	Pocillopora_meandrina_HIv1___RNAseq.g25647.t2	2.60e-70	235
Gene:g7086	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	0.0	813
Gene:g34749	Pocillopora_meandrina_HIv1___RNAseq.g4779.t1	0.0	771
Gene:g2115	Pocillopora_meandrina_HIv1___RNAseq.g11924.t1	0.0	1018
Gene:g29033.t1	Pocillopora_meandrina_HIv1___RNAseq.g30112.t1	4.20e-162	453
Gene:g27814	Pocillopora_meandrina_HIv1___RNAseq.g30113.t1	0.0	547
Gene:g29034.t1	Pocillopora_meandrina_HIv1___RNAseq.g30112.t1	1.74e-154	432
Gene:g11190	Pocillopora_meandrina_HIv1___RNAseq.g24031.t1	5.55e-90	265
Gene:g30385.t1	Pocillopora_meandrina_HIv1___RNAseq.g26177.t1	0.0	1017
Gene:g38881	Pocillopora_meandrina_HIv1___RNAseq.g7645.t1a	8.37e-133	380
Gene:g9094	Pocillopora_meandrina_HIv1___RNAseq.g778.t1	0.0	786
Gene:g15955	Pocillopora_meandrina_HIv1___RNAseq.g1463.t1	0.0	1572
Gene:g2829	Pocillopora_meandrina_HIv1___RNAseq.g20693.t1	4.90e-143	437
Gene:g907	Pocillopora_meandrina_HIv1___TS.g30016.t1	0.0	593
Gene:g39770	Pocillopora_meandrina_HIv1___RNAseq.g20422.t1	8.65e-141	401
Gene:g15294.t1	Pocillopora_meandrina_HIv1___RNAseq.g12638.t1	0.0	2378
AAD11470.1	Pocillopora_meandrina_HIv1___TS.g9102.t1	0.0	2048
AGG36361.1	Pocillopora_meandrina_HIv1___RNAseq.g11924.t1	0.0	2312
EU532164.1	Pocillopora_meandrina_HIv1___RNAseq.g30112.t1	0.0	525
MG182344.1	Pocillopora_meandrina_HIv1___RNAseq.g5072.t1	0.0	1373
MG182345.1	Pocillopora_meandrina_HIv1___TS.g5573.t1	0.0	1041
XP_022781731.1	Pocillopora_meandrina_HIv1___RNAseq.g28536.t1	0.0	877
XP_022783031.1	Pocillopora_meandrina_HIv1___RNAseq.g17234.t1	0.0	1543
XP_022788270.1	Pocillopora_meandrina_HIv1___RNAseq.g446.t1	0.0	2091
XP_022791567.1	Pocillopora_meandrina_HIv1___RNAseq.g16088.t1	0.0	1643
XP_022800320.1	Pocillopora_meandrina_HIv1___RNAseq.g20254.t1	0.0	1335
XP_022800329.1	Pocillopora_meandrina_HIv1___RNAseq.g20254.t1	0.0	1338
XP_022800339.1	Pocillopora_meandrina_HIv1___RNAseq.g20251.t1	0.0	1091
XP_022801463.1	Pocillopora_meandrina_HIv1___RNAseq.g28575.t1	0.0	2198
