,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Species,Sample_ID
peve_POR.216,0.1646737263538472,0.2829970664183738,0.37861360755251766,-0.1481619939582495,-0.02591055919060496,-0.02881964758828957,-0.1155572088309158,0.008821235716904841,0.19414007969894753,0.053156896452615406,0.46771735128462893,-0.025174661532576977,0.09309641908957444,0.46584086232132343,0.07170769038425863,0.5387369316666781,0.032643271984399265,0.5942811454545839,-0.1177498608676644,-0.14296426838834414,-0.04163036384361691,-0.49479783003451755,-0.004453994017836283,0.16289697127862723,0.45304899180115765,-0.39762928990023816,0.27490652876354377,-0.1971586784951134,-0.2227465498245236,0.16517049074093423,-0.08670075675128255,-0.31980493010349714,-0.21036124659130875,0.1292760531251489,-0.02601420845226055,-0.2100555186949967,-0.16098195298654427,-0.05903248427173294,0.034703128626419034,-0.0075980454708778206,0.3474206498495027,0.09078142819072223,-0.27244179587042966,-0.12216456569167199,-0.0078042478266461025,peve,POR.216
peve_POR.245,-0.05179788661037644,0.07614007837676566,0.17616812926508807,-0.3762364235847925,0.6370505066737027,0.16187022308145815,0.025615939835905547,-0.048006513235026464,0.3148314191174555,-0.6882582408690219,0.07101029002769722,-0.3873387362675789,0.007071451541473888,-0.1968326725361244,-0.16430494709304141,0.2282683339010301,0.07206260649828217,-0.12975589754471686,0.10681084771306985,-0.5399361240750634,0.5666044812090004,0.17049853115154728,-0.009364338402395707,-0.11078655822691813,-0.1508281870824345,-0.2663511339941805,0.25455459928311974,-0.0949149203442773,-0.12148692703904372,0.24180944496006374,0.05702541614675117,-0.21441032341332553,-0.20696261054989418,0.1886819440424053,-0.07280749734838673,0.26980568908259694,-0.013148857123970788,0.09543842075565012,-0.044279407494740054,0.30530559257299533,0.27785365314804145,0.06252887091843562,-0.6339683233698287,-0.016729210841231083,0.0045854353721591565,peve,POR.245
peve_POR.260,0.0037388018465726006,0.08497195198011359,0.15242390133198597,-0.06465017965164709,0.06823763836902576,0.006314430018472842,-0.20159279978196185,-0.09688862402474507,0.07273127356883309,-0.06798987192155652,0.07387731090213166,-0.042164656074680514,-0.008477515286375687,-0.15919065719044267,0.0009559054051503721,0.45814472977861403,0.006485248284165038,-0.3970890914293604,-0.005111673785521413,-0.11925249493980924,0.05901458522694699,0.256268492367797,0.021964232601025716,0.05079486067081265,0.15628323374644498,-0.18887027175172766,0.20291083195481738,-0.012664308590019449,0.03103845220371191,0.18817412230621008,-0.06566986835375183,-0.07049716985044659,-0.05029396216973872,-0.07661316777127468,0.0022206129646847343,-0.08235469965524958,-0.04913776864962745,-0.03506204060431847,-0.014253948778442577,0.13567312826267403,0.05407938181098636,0.09100738249581433,-0.09824129903675093,0.06020732561802277,0.0053295655483441996,peve,POR.260
peve_POR.262,0.8461180066351618,0.16210510653579396,0.33427510133776367,-0.28851362737876124,0.07961372695475347,0.10070217114377557,-0.18959422267009893,0.047840319633265606,0.13399524806575489,-0.07518246815409933,0.20170155019871816,0.01278231677078892,0.07199057466179701,-0.16011322180954465,-0.13774869058481887,0.02194192664758462,0.023704410357454454,0.061396025706266386,-0.1948357189674954,0.02734378492003919,0.11065369753995752,0.19259450422969845,0.01662854940640764,0.13481034651247192,-0.1577859650261425,-0.35441059207273723,0.07986089289810945,-0.17926321984708332,0.16036700567344364,-0.17307352345763743,-0.048947550220671855,-0.15937848366888524,-0.0007510704332444355,0.0945569094542545,-0.07195039028053396,-0.012526353458190722,-0.10099187822578418,-0.03728087103049736,0.011172855991619126,0.06493371180045478,0.265108485363658,-0.2867150173790545,0.13935536563182516,-0.03161508320694926,-0.015527814553729445,peve,POR.262
peve_POR.69,-0.053233023445497185,0.3497566534560995,0.5786414249258043,0.03837157471309355,0.11521990539046409,-0.09427121730272219,-0.21611482651351893,0.12811164146936352,0.16476691709328886,-0.07963561387671358,-0.09483823798320216,0.2565813625025335,0.0877600179015373,0.11281349525618938,0.05891137178320153,-0.04964263086801602,-0.15851200722903808,0.24811698149370073,-0.40302849957542486,0.07153726011399651,0.06134436109859875,-0.1907183250547003,-0.04059268029587724,-0.03436356220637444,0.01523296715623889,-0.3353887108730947,0.20030378461190193,-0.42220287209054097,0.04056069163400007,0.12822611956371122,-0.051597075522598006,-0.19069216022910213,-0.20818040289418327,0.3200027174246564,-0.05741645608845588,-0.03988027239607513,-0.008350778408244155,-0.4615162188104108,0.03575249946642224,0.04598079952637607,0.1990566317347372,-0.504673706875486,-0.19993879918967067,0.149036816764459,-0.0011923012825503546,peve,POR.69
peve_POR.72,-0.15532894769275865,0.044319542544466975,0.10083102441300197,0.31174119006441553,0.00021992437737360207,0.2074763016400416,0.032254749273772115,-0.14742838898441474,0.11311784150434401,0.024938193067314852,-0.41333809446472974,-0.2628167202066548,0.014766979236089165,-0.13347210905764526,-0.11096465573650853,0.003196167077976629,-0.07676156030003412,-0.11602234461683976,-0.053197667294450995,0.027437872999624136,-0.03986812009980183,0.12712704410440723,-0.006698643561445482,0.043515799637911905,-0.035100298100983175,0.01034749133790806,-0.14930417735544027,-0.035150525415712154,0.0027531021619844093,0.09147192987448355,0.007708025856815773,-0.06714218125144257,-0.1754233360459131,-0.07405414701857135,-0.07866340038522188,0.13169418743320505,0.010489586343990632,-0.3311811506101444,-0.017623989819361068,0.06993065334081831,0.6008854992622977,-0.1324206266474516,-0.010134466729869663,-0.04731761964238867,-0.0340186327146028,peve,POR.72
peve_POR.73,0.07053721749799134,-0.04684262926229391,-0.03333511044970853,0.4639053196166241,-0.22853240926587842,0.07696881778556933,0.7090440507321774,0.2202384200499,0.35209331534389177,0.19471582078335092,0.25728683117090917,0.0074785192887830846,-0.006086405023860099,-0.33351052103018825,-0.07208523823772657,-0.001038192011702903,0.14903021801650787,-0.023377965747441512,0.12989694030090226,-0.263862540551845,-0.18379637495624881,0.04315278979191256,-0.0722676878226112,0.2861541593936716,-0.28571820496716815,0.018016318793882834,0.11557830815647986,-0.02674326176182937,-0.003018070671450909,0.03993312616296021,-0.04346204853835097,-0.390085689672478,-0.30511379691711227,-0.23435315346692923,-0.09336030854887073,-0.010203727360637193,0.028794813314806177,0.4520875613435923,0.2074279604373379,0.06223580634486424,0.18919618114619943,0.1356238150641217,0.15856036927488168,0.3936862476092698,0.009055003264501867,peve,POR.73
peve_POR.74,-0.14348284747599413,0.12418525208772921,0.23374139874794778,0.05396248413624745,0.2348665536942681,-0.015973860258480757,-0.06438766623126446,-0.04938751697438493,0.1973723995045751,-0.114031246932448,0.2185219383853469,-0.6497772582748166,0.06367308120787131,0.07739931735250702,-0.07825780464369035,0.12646004898921417,-0.012602575825848932,-0.04600736274106742,-0.03831323520667019,-0.18667624774146416,0.13323670275530322,0.26635913133654054,-0.0026831746100835947,0.5611828530586922,0.199160610281645,-0.2554785616669752,0.07683703676674858,-0.03547015579183079,-0.15721966926930106,0.11816536947010499,-0.0918070046768226,-0.1337690578147133,-0.1417623935581138,0.586743507260922,-0.1311749002569431,0.006451044588888734,-0.0416887879352651,0.047154816483447194,-0.02296290698785955,-0.00105332355596012,0.3486871449793796,-0.11142190860115578,0.31841935715163194,0.044867454018260276,0.02233354926244874,peve,POR.74
peve_POR.83,0.03538315524350732,0.16592420016049292,0.28457331678343983,0.45883455082543456,-0.09180922538208694,0.3249628589217437,-0.020623073348332414,0.10036876305620131,0.24242606242671275,0.015836043940788868,-0.20792837428903158,0.1997590571182629,0.07256396217815317,-0.2506453848103777,0.0312942665353522,0.07523276414565845,-0.03244398413065517,0.25388305951561124,-0.1681706142071099,0.09331413592127362,-0.1060565715568183,-0.1153199913616313,-0.007082695405339099,-0.11750535522424532,-0.3090594290410059,-0.15937704747029427,-0.026732626539610033,-0.2093197189178889,0.2673157301142737,-5.491259166085438e-05,-0.03879051954963242,-0.2516037854722401,-0.07081991810521711,-0.48031265198678785,0.081749365565551,0.01891917673666037,0.12361831324409771,-0.2946164543797319,0.07412241694373894,0.12462025122508702,-0.1454595410636571,-0.19222835196958377,-0.11722764125128772,0.2544900284926741,-0.005977818394796109,peve,POR.83
ptua_POC.219,-0.06586311492434076,-0.09164038480447328,-0.0718793622778526,-0.22713098605892226,-0.10163090173274361,0.06106393062953323,0.07897170023548815,-0.12920401085965186,0.5550910076737309,0.3388213630024428,-0.032789323151274,0.1166015970638262,-0.7085547228814616,-0.054031822563478556,0.2088122516413162,0.017528219653349848,-0.17272742002320704,0.13256133993800032,0.048275574304493384,0.2589908362744916,0.23527943207263516,-0.17373053782290365,0.12763238762914486,-0.2218253106221363,-0.11573130445055921,-0.12492586995119175,-0.3433127466293081,-0.016773384722894837,-0.2708189161681347,-0.20114579911890312,-0.046108771167769055,0.5104009401669535,0.058064752522138156,-0.16330366063877008,-0.013562989983568877,0.2113943056790449,0.27609212390867593,-0.23744580101354376,-0.1203428499604041,0.18248163027509684,0.06318480972676839,0.05945815485806862,-0.0929706086277547,0.13173477167433417,-0.0068428243280582324,ptua,POC.219
ptua_POC.222,0.07329068646606302,-0.027752546749228238,-0.010985922167966166,-0.17254739709046135,-0.024262102481659886,0.07975398317222332,-0.0951527243613263,-0.22738210841381404,0.24945782583481144,0.10558920729657233,0.05712344626013919,-0.02865750811101647,-0.07307394237372222,-0.2267646762747317,0.5769706662251002,0.191659397989614,0.36844264672821764,-0.08373109030434235,0.0952655059791815,0.30957665373021603,0.16066723853452824,-0.23465834551490566,0.06997428137440513,0.02267020160008438,0.075733372547302,0.06699273888614575,-0.19312644477349072,0.06258993297482561,-0.24663538045195532,0.28952824790620985,0.02825374635541169,-0.0001824487805368514,-0.048987286867832325,-0.03535091558999587,0.31480540636959864,-0.1998472495726927,0.11344118415898045,0.07754980629695228,-0.22328929252061283,0.30575955500639784,-0.0021808471713558636,-0.011526279564414894,0.007762823764113086,-0.27006480928613696,0.05435859548659331,ptua,POC.222
ptua_POC.255,0.07364924982790691,0.031822680684986275,0.05215675079094361,-0.14765668123794456,-0.0796089439580263,0.006340074050596745,-0.022087931556358853,-0.08991228043612312,-0.25669454115803614,0.07453677158066063,0.17612094180535376,-0.1277355949085577,0.01925192914999,-0.2344918290883989,0.3553892729298614,0.00032259916438451253,0.37573304461213297,-0.04525673490904856,0.07093177950291404,0.2415859235167742,0.029089281556165355,-0.07648212069339777,-0.01701692594388467,-0.07631239409935402,0.09189682013402399,0.028334814397031994,0.05095000064340082,0.06705439236296643,-0.29746024162936874,0.09797223060679668,0.05302299612383521,0.33877347073545694,-0.20615650218474638,0.01952675299887494,0.4177381050057821,-0.015340621861338164,0.10790775250497815,0.13558832976808297,-0.48169241623891007,0.3153637937352182,0.17605418875053666,0.011831593490276942,-0.035192829779127535,0.46284236620744984,0.029696187817124988,ptua,POC.255
ptua_POC.259,0.02306710382995989,-0.014145398248649035,0.008927579679271788,0.09334936555952146,0.03145013232469239,-0.013041946972077766,0.0095374060834592,-0.08021990595765498,-0.07138037692304895,-0.04114565965860829,0.0016521070222287504,0.0072743420502147434,-0.07646364768311054,-0.1848667391820949,-0.013909208126790659,0.013343582390647021,0.154527404664035,-0.026113704562142823,0.06521773418556517,-0.3344869445013921,-0.032727592062322605,-0.06174293474757287,0.07765350252048857,0.2548890812539362,0.14838256727055274,0.0828819675773709,-0.23706469394056556,0.028111667258787318,-0.22588383782900914,0.14657281925301976,0.014322993643955069,0.1741324968087096,-0.156092094975737,-0.13589390272639884,0.12385699325194849,0.8125988272789848,0.009145693754696038,0.016615141747572032,-0.15020164267848074,0.3011496940206084,0.0928491218945548,0.002629671759604702,0.07915631802771178,0.25092121333599443,0.0075569317379436665,ptua,POC.259
ptua_POC.40,0.0009294146820391141,0.010479107064740777,0.0669083566642502,0.12301988314137696,0.0917612295726599,0.6390049930572933,-0.06389226715979435,0.3534154758903688,-0.18068864205126284,0.023411551646508627,-0.0917456396496812,0.10289122695595226,0.04065141253373934,-0.10984731766046496,-0.07774689426465387,-0.1377976187706851,0.036607465510434645,-0.16314958621992037,0.07141919389019244,0.10412923419566332,0.011340426214947663,-0.060680545730771,0.04215137720331368,0.0773398844796846,0.04438462763315516,0.0216497764204706,-0.19307306063976373,-0.03372966377794838,-0.21703947196920342,0.19608058260154587,0.030450703075550957,0.20885476982792758,-0.19766950371149744,-0.1648954464016738,-0.153042889370014,-0.1617238901670678,-0.010516483206956247,-0.02376844756743278,0.31131540499465377,0.22688689462319062,-0.10843817064399276,0.013432844113768674,0.061984321825713416,0.02211134406064659,-0.026281063385572304,ptua,POC.40
ptua_POC.42,0.1730240506416971,0.0436941026210239,0.11277262035837421,0.12458800972242026,0.5649557562497131,0.01440249952370509,-0.27522693288698724,-0.1716779859694577,0.011520241274268242,0.07788565538787959,-0.062271484256664504,0.06353730156216285,0.002860306841712093,-0.19961823564993716,0.2591634666141403,0.24456389763102854,-0.07905850909938678,-0.06288414019357616,0.08216186478896244,-0.07484306379257936,-0.5414703360279394,-0.317230463255463,-0.02156054255170557,0.18550761279454525,-0.002174221358629699,-0.1880793549846626,-0.22856638468637852,-0.04617574820978682,-0.14654586972885966,-0.06855594669425671,0.08904388442259524,-0.008313280530103733,0.12125380510424441,-0.008750241171620649,-0.17110354324128124,0.06052463111708553,-0.031552585968846365,-0.028032213919646068,0.41434039583972865,0.19062762297694155,-0.091374767969336,0.4636490161994181,0.06957051459413811,0.33950329341005875,-0.005490621975602501,ptua,POC.42
ptua_POC.52,0.04980225346600882,-0.03354078148602642,0.01757241843184352,0.08014258661606675,-0.03457665560755021,0.14517528234322769,-0.08986935363211758,-0.09895542364968417,0.1755248497433156,-0.008190066214990912,0.08001656222164473,0.07372691020737877,-0.1177271303868921,-0.07558887838564102,-0.30034574652219925,-0.24093871998067865,0.33769795566304733,0.028604415896348594,0.15355660394207868,-0.01708623573159392,-0.002410153826898038,0.17557869198108914,0.2960670585069899,0.23641706835671397,-0.009334852752482813,0.18204662575097202,-0.009563585039895085,0.04074331346467431,-0.20619862897678562,0.32982340805177507,0.057294179646016075,0.03179419152361818,-0.037901632855483335,-0.07424373628281175,-0.1973516451912222,-0.06361824741395941,0.07818226546553005,-0.01832502116030809,-0.2909734906515694,0.2125035609348264,-0.09389730747649212,-0.12054722261642577,-0.015131821290970704,-0.25661330665561766,0.9822532512412258,ptua,POC.52
ptua_POC.53,0.04632476160412971,-0.023041099745438987,0.008244546639457893,-0.06186125657227722,0.12796567241120338,-0.17149608022491822,-0.06871189504201904,0.033908383982359125,-0.03527942529473346,0.2415616693959732,0.022940398008665038,0.02202507898117178,0.059191004333409875,-0.17209225986388488,0.07438860005861454,-0.22704292912963295,0.04753393009852836,0.13546271653418807,0.10105922178200676,0.31597703780290404,0.25833486933310346,0.10652705249050025,0.010647689230685068,-0.09314164757837928,-0.033613855916910323,-0.05585682038876033,0.021930814029121306,0.06694523727659209,-0.08995103927245077,0.06260332261487044,0.025098230953603858,0.06352339770915433,-0.06634437406277582,-0.14095705607181364,-0.003881412370205523,-0.10896963512938856,-0.13350500552336933,0.03836777536303365,0.3173723728216505,0.19305016012416235,-0.09562467752383982,0.16469667630635057,-0.013370779427507997,0.04827146366865401,-0.04261406313465359,ptua,POC.53
ptua_POC.57,0.019079449844258148,0.02791261409593041,0.037727910220343316,-0.18497513271735994,-0.11408949321671394,-0.05200354835715001,-0.1411586387393227,-0.06172619226662246,-0.054108722556640544,0.46757330644118306,-0.01735457966193753,0.14668959856751085,0.04117413217148019,-0.19417274309978005,0.023943728536690585,-0.3176121865595409,0.09658698932395765,0.02848641495920635,0.09054872533930064,0.1695311608538466,0.31865739226607387,0.19806569433236437,-0.05955540424082715,0.44251151223658997,0.019594569410897943,0.021408452772898535,-0.11267464146426052,-0.041535041885997645,-0.08971010050507584,0.18422482193985787,0.051286934368174136,0.043373503057756266,-0.06847809270414085,-0.1586339050273817,-0.08977052200324925,-0.08746255155318959,-0.004792519949086289,0.032193399875535704,0.3069901873941874,-0.0015220851560819716,-0.09668671356844621,-0.0026862875592341194,-0.5199464944505073,0.0391377504035338,0.055436435731620076,ptua,POC.57
