,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45
TP1,20.7021418382624,4.723072761453699,-9.655296567594563,1.5946487778363085,3.8348345220617706,32.60108969572427,19.95408724060438,29.267960908698118,18.762580478820592,-14.242981459714722,-22.974240738188747,20.149509166303346,-6.5801061381246155,27.685389827093093,47.195168517516414,30.119097791162535,-6.439342739317907,35.99416435875357,-6.3213383994785275,29.955340504202674,6.014047062625543,35.98738105535266,41.355905760176014,22.475337944812246,24.813127931765724,28.176600982462844,29.376122406208783,15.361938485785673,19.781549287779022,20.988740789361103,-0.020114699319600624,15.081528537857105,19.03699015318348,27.307979445279145,34.792590997497435,30.960120296796212,15.64523748470843,35.15377946397329,36.89793887306909,15.57450488397756,35.66838660969368,25.877197653630663,-14.65161569406751,27.613043016009645,43.48206220295567
TP2,27.48368042732608,-20.4999866480526,54.66495366631684,30.873142847728637,7.700166619430093,21.168388905157954,35.52850074429974,21.69218111228479,16.96361869506698,-19.381189881646414,-15.348846317756584,33.080518236208064,0.6118728658802616,35.50621714243192,19.567625462269206,24.172690004079662,9.02341905834875,25.170758313339352,14.807469313112758,44.394467060871015,14.699319915588072,20.559446116628543,-3.4779570318404995,37.64497030245252,38.36996908470901,8.916139694981682,25.812118757389555,47.85798417371343,29.9821784327105,19.799358615580285,-5.678292676142685,21.958715635807632,37.7909875542792,34.83494354224603,8.439980753499139,28.08720777662496,28.947129318417346,18.20849567666593,11.870550955273226,41.56818365479401,31.977439144655772,16.140346960880578,-35.62660783005558,15.782925044264445,1.1982918588865055
TP3,28.325238008201755,-17.38413965244844,2.6990209977752158,1.9252202648697163,11.851878924958307,17.249997696082133,43.670616445473485,21.25656852229398,49.38659551974109,-0.782438941450729,0.26645307004514474,9.489493905768983,39.004051266330976,28.814058824548383,18.80117502304283,26.79105321288035,56.39643860495739,24.66853850203637,-14.73384640471592,1.0923912138499363,8.722900245418549,24.900114778216867,-16.211658428152298,11.860676364026148,21.97091597250987,43.452217962741706,24.40637667859254,-5.142484551509053,23.357346093286722,41.0783885077977,-1.7149607640125142,46.90864665840683,42.272139765218476,22.285695077677026,4.510955076051652,7.056630769832339,23.565754307974917,-48.158635622205665,36.59732410161317,22.933834674168125,23.545843133948246,28.684829083634867,-8.765428991613874,35.54506758469241,2.7596465454501304
TP4,34.49644698265895,4.0429356894832935,-24.890486964732947,26.285130137935916,43.10901871246894,30.240233163465838,24.721390127689425,22.730166978317868,11.657419782061679,40.03586706279341,-15.103956175226593,26.689462938938696,-3.1453047877485076,26.72191864765486,7.389538904560737,37.2786448664468,30.135819346911678,29.268811018603547,-19.937509932437155,8.582128420312243,54.96298898726546,25.357323801012104,2.5886500077655055,8.487205452666094,21.36915729017792,35.041440487008444,22.529389460266568,8.691743972291347,22.09895656321473,31.682584996027824,36.69440920574349,13.760222749271925,22.614715245110837,33.692515989768594,0.9766111312373006,15.051830935708647,40.26133314892317,6.525975224141588,-0.6341169290478501,17.485878209785938,21.45215909772578,46.21650182826297,-0.4533885581993588,22.728706020999702,3.4392424658165317
