,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_1,13.0128334536251,0.781813967381703,0.432540790711266,0,1,1
Cluster_2,55.8529120904793,1.34879483914218,0.4667522626344,0.747280446319726,0.454894293094746,1
Cluster_3,13.552961654198,0.144712091977664,0.381801239855401,0,1,1
Cluster_4,57.1717948389095,1.04409016807087,0.416306558156743,0.105907935407236,0.91565539793677,1
Cluster_5,13.4828469764265,0.0805210688947993,0.634008387658953,0,1,1
Cluster_6,35.7885714317062,-1.25014253172942,0.658558083694392,-0.379833666798472,0.704068889479288,1
Cluster_7,59.5891419251106,1.30539759878752,0.431954083889162,0.707014032690307,0.47955775735432,1
Cluster_8,13.7558690567269,-0.144018919292982,0.45472587480029,0,1,1
Cluster_9,67.7961755790536,1.08701206166906,0.439907769553989,0.197796146581548,0.843204561194178,1
Cluster_10,14.1387789669923,-0.245176844027388,0.447193118714247,0,1,1
Cluster_11,65.8485778328804,1.2580305214654,0.406622775099687,0.634569771459895,0.525709048421229,1
Cluster_12,13.8152117171747,0.395745921209238,0.427337729972624,0,1,1
Cluster_13,59.2095642216824,1.29190615966485,0.449503801404865,0.649396420569835,0.516082177023613,1
Cluster_14,13.4395532633038,0.492613214110597,0.528558027433889,0,1,1
Cluster_15,58.3605701370835,0.867048315188332,0.372378034861621,0,1,1
Cluster_16,13.5226578180183,-0.414115865401344,0.452096328408353,0,1,1
Cluster_17,58.3573753848236,0.836179524896011,0.372693311224177,0,1,1
Cluster_18,13.9791919433336,0.485757032198858,0.369638632957552,0,1,1
Cluster_19,66.3782482035391,1.30842837272439,0.426402778628124,0.723326366954516,0.469479397379077,1
Cluster_20,12.3664045981413,0.519245063336806,0.420056969151344,0,1,1
Cluster_21,10.8773363554873,1.18961611299961,0.503823413297572,0.376354309853425,0.706653508648672,1
Cluster_22,49.3958368384455,-0.386609091657393,0.847746293160527,0,1,1
Cluster_23,18.1672935375723,0.159525482838724,0.528916439442921,0,1,1
Cluster_24,14.0824163968586,1.01852189583724,0.666541810425368,0.027788048022705,0.977831198579183,1
Cluster_25,13.3797778711566,0.326137404783558,0.695348652473852,0,1,1
Cluster_26,110.586803812192,0.620922739503312,0.454461992434179,0,1,1
Cluster_27,19.1369542930629,-0.389844954168956,0.321616463283,0,1,1
Cluster_28,52.3565854193178,0.80048198787981,0.300541928504793,0,1,1
Cluster_29,65.1745719599963,0.605023442235809,0.399948161299268,0,1,1
Cluster_30,1926.97760781007,0.699032155825652,0.224582990120813,0,1,1
Cluster_31,29.5616577658882,0.642397750058206,0.786767721043975,0,1,1
Cluster_32,14.6927920081479,1.05756862392027,0.809496602195809,0.0711165726503487,0.943304978498814,1
Cluster_33,15.168277305169,-1.06463906604698,1.12827879769497,-0.0572899767141229,0.954314204663902,1
Cluster_34,14.4495854345816,1.44676967390464,1.15773710283561,0.385899072259478,0.69957141773864,1
Cluster_35,121.133260787542,0.160341116690684,0.615579557406118,0,1,1
Cluster_36,42.9340661830323,-0.816469034175912,0.522056975231256,0,1,1
Cluster_37,98.096789974519,1.93154785362956,0.79279778060877,1.17501319556451,0.239989436626665,1
Cluster_38,57.9318224739186,0.813615547061818,0.744925477581203,0,1,1
Cluster_39,9.44211749446901,-1.09228171776228,1.26843475929995,-0.0727524353031846,0.942003121726775,1
Cluster_40,96.1315606623151,-3.13972143788224,2.54517212770198,-0.840698125911894,0.400517070745559,1
Cluster_41,54.9196351259043,2.20125311877492,0.967420527341385,1.24170728739459,0.214344580242223,1
Cluster_42,55.8225042189342,-2.16136513766407,0.440179424244858,-2.63839033288852,0.00833006386252322,0.289711337097147
Cluster_43,278.530779053492,0.222773478334891,0.427529916442077,0,1,1
Cluster_44,13.8679449288479,-0.326814536236783,0.533770037924817,0,1,1
Cluster_45,40.0543765868966,1.04405819586732,0.635406700382821,0.0693385761289217,0.94472012030268,1
Cluster_46,22.8158462010437,0.573636392605613,0.421559331566482,0,1,1
Cluster_47,15.4424059049513,0.345528125099963,0.553092682111658,0,1,1
Cluster_48,14.5461072284871,-1.60276879824676,0.759527742942028,-0.793609981792021,0.427422519639621,1
Cluster_49,134.821993468969,0.629429455031466,0.752276152324934,0,1,1
Cluster_50,38.0598812560978,0.652144847212764,0.432997970667746,0,1,1
Cluster_51,37.3574382637072,-0.857230314549444,0.633217235451507,0,1,1
Cluster_52,8.36006864195773,0.752015870507598,0.717432203327839,0,1,1
Cluster_53,47.2612428365979,1.27854584866569,0.591130780245058,0.471208500681051,0.637491848838704,1
Cluster_54,32.6234178644422,0.482474194276012,0.492598167162024,0,1,1
Cluster_55,44.277229453814,-0.715307390839897,0.449513941173001,0,1,1
Cluster_56,103.585851758629,1.53335839375531,1.26010730824787,0.423264265086217,0.672102463453583,1
Cluster_57,50.2341031583241,0.809239780880053,0.919749660265408,0,1,1
Cluster_58,36.9939403869144,-0.552929470792058,0.514961253496307,0,1,1
Cluster_59,39.4739134608639,-1.65411799518649,1.15992254173755,-0.563932479669398,0.572800084650586,1
Cluster_60,62.5223912157903,-26.1129518873072,4.17614794159278,-6.0134248686911,1.81644136398376e-09,2.63873039683332e-06
Cluster_61,21.2136065299735,0.665987724915227,0.639152846062697,0,1,1
Cluster_62,53.4822530455791,0.228155164148478,0.450973806617217,0,1,1
Cluster_63,56.5827076017757,-0.0188736280944153,0.225281562711758,0,1,1
Cluster_64,38.8155739881143,0.570443269752562,0.427934421212862,0,1,1
Cluster_65,14.6809675886694,0.289925775261849,0.323652412641189,0,1,1
Cluster_66,37.0093778905969,0.439704558753729,0.542835309245812,0,1,1
Cluster_67,17.0982796632849,-1.26929083325645,0.740357603248863,-0.363730759398893,0.716059071728069,1
Cluster_68,18.5179306434493,1.25668600911533,0.912006713266283,0.281451885585393,0.778363826773611,1
Cluster_69,253.100864810958,0.554442197638492,0.375859093148135,0,1,1
Cluster_70,27.2292336783365,-0.121525312784333,0.314634078236051,0,1,1
Cluster_71,68.7543388372898,0.502449528126231,0.517365664689178,0,1,1
Cluster_72,17.7287684584554,-0.702800825993162,0.553714669457048,0,1,1
Cluster_73,38.3407452021872,0.199503445500854,0.422525694215159,0,1,1
Cluster_74,15.3724028053379,-0.623620384087961,0.386143888271215,0,1,1
Cluster_75,311.30943519325,0.764863149641232,0.665441238199901,0,1,1
Cluster_76,25.4089489919007,0.667690468675874,0.571738503015908,0,1,1
Cluster_77,26.9821486665042,1.04057589838711,0.594318381124919,0.0682729992471574,0.945568317443851,1
Cluster_78,798.729160956626,-0.436995042718201,0.332939728095118,0,1,1
Cluster_79,1311.98819920757,-1.54512173160585,0.438488075404765,-1.24318484853357,0.213799724694569,1
Cluster_80,2749.14763218951,-0.549122210079327,0.367887709600071,0,1,1
Cluster_81,44.0381207377753,0.61700864955484,0.684077397516923,0,1,1
Cluster_82,44.2006701143258,1.49393484355648,0.752604451688568,0.656300720050584,0.511630654354407,1
Cluster_83,36.4207858021075,0.422358093267671,0.506868038229132,0,1,1
Cluster_84,70.7076055902649,-0.111991824714819,0.298631346721398,0,1,1
Cluster_85,37.6243551553921,2.53271308588872,1.29586007635197,1.18277668543006,0.236897662911981,1
Cluster_86,93.0825372126509,-0.592181015379882,0.411148053797088,0,1,1
Cluster_87,429.782164952247,0.715556836390215,0.245673707559204,0,1,1
Cluster_88,9.32335989390046,-0.126284074806172,0.486700552377264,0,1,1
Cluster_89,18.4973799981641,-0.13150301041203,1.00034269588137,0,1,1
Cluster_90,41.6199818028951,0.680811091181155,0.808628636856502,0,1,1
Cluster_91,29.4430305129061,1.66247790914139,0.735951384946918,0.900165313486266,0.368032282277537,1
Cluster_92,61.1868907090536,1.22206553077414,0.778292430495164,0.285324027413264,0.775395906379079,1
Cluster_93,184.345647734811,-0.448965542593406,0.635443651843488,0,1,1
Cluster_94,9.53318012180699,3.1567963146566,2.35047584146748,0.917599864932049,0.358828388635372,1
Cluster_95,63.7576799810054,-0.791520834318755,0.354654830674828,0,1,1
Cluster_96,132.706537922716,0.0154266782721983,0.544513539824114,0,1,1
Cluster_97,84.3879689131464,1.54715236787786,0.804357288262679,0.680235482244021,0.496355368829042,1
Cluster_98,13.0654924255624,5.86898889595295,2.25234623496785,2.1617408639762,0.0306381559548521,0.709713127477814
Cluster_99,91.0545645019594,-0.942588705044791,0.801059757053766,0,1,1
Cluster_100,22.0941416982249,-0.507631223565092,0.489228861249605,0,1,1
Cluster_101,32.4718223193887,3.82829032411693,0.947253439553251,2.98577994654823,0.00282856105278258,0.139470954260572
Cluster_102,12.8733514256562,-0.254110315031557,0.924496264542425,0,1,1
Cluster_103,292.614996517158,-0.257114191837681,0.506924875249395,0,1,1
Cluster_104,99.3565473840551,-0.334265173295804,0.319304407167251,0,1,1
Cluster_105,60.7562618879744,2.44328211772057,1.16547481211198,1.23836405791144,0.215581101393991,1
