X1A1_ACR.173_TP1	X1A10_ACR.145_TP4	X1A12_ACR.237_TP3	X1A2_ACR.244_TP4	X1A8_ACR.186_TP2	X1A9_ACR.244_TP2	X1B1_ACR.225_TP3	X1B10_ACR.150_TP4	X1B2_ACR.173_TP3	X1B5_ACR.229_TP1	X1B9_ACR.265_TP4	X1C10_ACR.173_TP4	X1C4_ACR.139_TP4	X1D10_ACR.265_TP2	X1D3_ACR.225_TP4	X1D4_ACR.237_TP4	X1D6_ACR.229_TP2	X1D8_ACR.237_TP2	X1D9_ACR.229_TP4	X1E3_ACR.150_TP2	X1E5_ACR.139_TP3	X1E9_ACR.237_TP1	X1F11_ACR.173_TP2	X1F4_ACR.150_TP3	X1F8_ACR.145_TP3	X1G5_ACR.244_TP3	X1H11_ACR.225_TP1	X1H12_ACR.186_TP3	X1H6_ACR.225_TP2	X1H7_ACR.229_TP3	X1H8_ACR.186_TP4	X2B2_ACR.145_TP1	X2B3_ACR.139_TP2	X2C1_ACR.244_TP1	X2C2_ACR.139_TP1	X2D2_ACR.150_TP1	X2E2_ACR.186_TP1	X2F1_ACR.265_TP1	X2G1_ACR.145_TP2
Cluster_5831	5.2062840106218	10.8651810801621	17.5689519847788	8.69810020188848	2.17635011397298	44.9857430973843	4.80632737327777	11.1527275497506	4.11991992801163	8.1901244684076	12.3305525069035	1.99368978470511	43.2120280757803	19.7687722584356	3.20052235174081	77.2047988216369	23.352104360334	24.1896180627898	16.1946946614646	23.1320083003961	49.790270691446	36.2783312460327	0.835994287798166	13.5472917806956	20.6016188385091	7.24305803191063	2.06979685364157	0	1.89727413516433	26.4516993564335	1.05207077015499	10.2329695097737	27.5704516706348	3.43822324922298	19.8321325377723	8.27543207229713	7.00739860694509	9.63372862631479	11.5535676356122
Cluster_5995	13.8834240283248	10.8651810801621	62.5893914457746	35.5172424910446	17.4108009117838	69.0375265355898	20.4268913364305	15.335000380907	19.2262929973876	68.1269444417541	36.9916575207106	19.9368978470511	17.6776478491829	67.6700281154143	27.844544460145	44.9479993139667	41.3447093592799	60.4740451569745	32.3893893229292	45.4663611421578	0	36.2783312460327	81.0914459164221	70.4459172596169	41.2032376770181	62.2902990744314	14.488577975491	22.5006810557528	36.9968456357044	41.7122951389914	9.46863693139487	41.9551749900723	142.238466573503	30.0844534307011	55.2466549266514	14.1864549810808	26.2777447760441	77.0698290105183	133.619521350993
Cluster_6082	20.246660041307	39.8389972939277	58.1971534495799	52.9134428948216	356.921418691568	75.2731740936431	60.0790921659721	64.1281834110657	42.5725059227868	6.70101092869712	33.4686425187381	13.9558284929358	100.173337812036	69.1907029045247	74.2521185603867	44.4191993220377	22.5864615944214	50.3950376308121	6.29793681279178	61.818298044162	99.580541382892	45.6838245320411	32.6037772241285	36.577687807878	51.5040470962727	64.4632164840046	54.8496166215015	71.2521566765505	135.180782130458	7.12161136519365	106.259147785654	32.745502431276	176.074929987463	73.9217998582941	151.574155824402	68.5678657418905	59.5628881590333	41.7461573806974	50.7352317911665
Cluster_6099	0.5784760011802	28.9738162137656	20.8631304819249	14.4968336698141	0	31.6236411872702	0	25.0936369869388	0	19.3584760162361	31.7071350177519	0	0	29.6531583876534	0	23.2671996448769	21.4379974455525	34.2686255889522	23.3923367332266	36.2933233678628	0	37.6219731440339	0	20.9983022600781	24.7219426062109	22.453479898923	0	0	0	15.2605957825578	0	45.0250658430044	0	13.7528929968919	0	27.1907053804049	0	51.3798860070122	30.642070685754
Cluster_6113	6.9417120141624	0	47.2165584590931	43.4905010094424	0	40.0863057303425	8.4110729032361	27.8818188743764	17.8529863547171	14.1465786272495	0	5.98106935411534	0	0	8.64141034970018	16.3927997497996	10.33617733982	26.2054195680223	11.6961683666133	0	0	22.8419122660206	16.7198857559633	23.0303960271825	0	67.3604396967689	3.10469528046235	0	4.74318533791082	10.1737305217052	0	1.02329695097737	0	53.2924603629562	0	11.8220458175673	0	0	14.567541801424
Cluster_6217	0	28.9738162137656	0	113.800144308041	0	2.67242038202283	10.814236589875	0	0	0	47.5607025266279	3.98737956941023	0	5.32236176188651	3.84062682208897	0	0	0	0	3.19062183453739	0	0	0	0	22.66178072236	15.9347276702034	11.3838826950286	9.37528377323033	3.32022973653757	0	14.7289907821698	18.4193451175927	0	35.2417883045355	0	0	10.5110979104176	9.63372862631479	0
Cluster_6777	912.835129862356	1146.2766039571	1110.13815353821	716.868424972309	2408.1314011111	1028.88184707879	958.862310968915	1020.47457080218	1097.27200749376	1588.88414687107	1025.19736557398	867.255056346724	441.941196229572	1429.43430176381	1020.96663020532	961.887185318887	1208.56710599302	1130.19271060035	1750.82643395612	1437.3751364591	547.692977605906	1187.77943783307	1286.59520892138	1093.26644670213	1040.38175134471	885.82599730267	979.013911772461	1402.54245247526	767.44738767397	1253.40360027408	1381.3689212135	1442.8487008781	1141.66733963402	768.442896201336	879.696736139756	777.89061479593	1159.72446944941	1406.52437944196	956.434468617633
Cluster_6816	4.0493320082614	90.5431756680175	14.2747734876328	7.97325851839777	6.52905034191893	0	2.40316368663889	26.4877279306576	1.37330664267054	1.48911353971047	130.35155507298	0	0	9.88438612921781	4.16067905726305	41.2463993704636	0	2.01580150523248	8.99705258970255	1.99413864658587	0	34.9346893480314	0	6.096281301313	92.7072847732908	2.89722321276425	10.3489842682078	48.7514756207977	0	0	30.5100523344946	14.3261573136832	5.63941056899349	5.15733487383447	1.41658089555516	4.72881832702693	10.5110979104176	38.5349145052592	0
Cluster_7171	12.1479960247842	43.4607243206484	3.29417849714603	66.685434881145	2.17635011397298	0.445403397003805	86.5138927189999	29.2759098180952	2390.92686488942	11.5406299327562	33.4686425187381	65.7917628952687	5.89254928306096	12.9257357074387	5.44088799795937	930.687985795075	7.65642765912591	0.671933835077495	13.4955788845538	5.98241593975761	12.4475676728615	75.2439462880677	3.34397715119266	19.6435730820086	53.5642089801236	10.1402812446749	95.2106552675121	225.006810557528	4.74318533791082	30.5211915651156	37.8745477255795	68.560895715484	6.89261291765871	42.9777906152873	16.998970746662	27.1907053804049	126.133174925012	93.1260433877096	2.00931611054125
Cluster_7537	0	30.7846797271259	0	55.8128096287844	1.08817505698649	2.67242038202283	7.20949105991666	0	1.37330664267054	9.30695962319045	72.2218075404349	1.99368978470511	0	16.7274226802148	17.6028729345744	0	3.82821382956295	0.671933835077495	29.6902735460184	1.99413864658587	0	77.9312300840702	0.835994287798166	4.06418753420867	35.0227520254654	23.9020915053051	0	18.7505675464607	0	0	19.9893446329447	10.2329695097737	0	30.9440092430068	3.54145223888791	9.45763665405387	7.00739860694509	25.6899430035061	0
Cluster_8145	8.677140017703	12.6760445935224	21.9611899809735	5.07389178443495	84.8776544449461	32.069044584274	8.4110729032361	6.9704547185941	10.9864531413643	10.7960731629009	1.76150750098622	0	0	11.4050609183282	5.44088799795937	4.75919992736118	21.0551760625962	12.7667428664724	5.39823155382153	22.7331805710789	6.22378383643075	2.68728379600242	43.4717029655046	13.5472917806956	2.06016188385091	23.9020915053051	5.17449213410392	13.1253972825225	15.1781930813146	25.434326304263	18.9372738627897	8.18637560781899	5.01280939466088	8.59555812305745	3.54145223888791	3.5466137452702	7.00739860694509	6.42248575087653	20.5954901330478
Cluster_8818	48.0135080979566	336.820613485025	62.5893914457746	335.601699456197	2.17635011397298	1.33621019101142	116.553438801986	177.04954985229	137.330664267054	94.1864313866874	489.699085274168	95.6971096658454	155.170464453938	63.108003748083	110.418021135058	177.147997296222	49.3839584013621	15.4544782067824	252.817177770642	45.0675334128407	43.5664868550153	214.982703680194	0.835994287798166	0	399.671405467076	98.5055892339846	178.002529413175	13.1253972825225	1.89727413516433	50.868652608526	90.4780862333288	126.888821921194	105.268997287879	121.19736953511	104.826986271082	104.034003194593	5.25554895520882	138.083443643845	3.51630319344718
Cluster_9531	10.4125680212436	19.9194986469638	8.78447599238942	4.34905010094424	3.26452517095947	10.6896815280913	2.40316368663889	4.18227283115646	28.8394394960814	8.56240285333521	14.0920600078897	23.9242774164614	13.7492816604756	14.4464104965491	1.6002611758704	3.70159994350314	12.6331056375577	9.40707369108493	2.69911577691076	25.126146946982	6.22378383643075	1.34364189800121	52.6676401312844	10.1604688355217	10.3008094192545	33.3180669467889	3.10469528046235	9.37528377323033	11.857963344777	6.10423831302313	3.15621231046496	12.2795634117285	6.89261291765871	0.859555812305745	7.7911949255534	8.27543207229713	1.75184965173627	16.0562143771913	12.5582256908828
Cluster_9699	12.7264720259644	170.221170255873	0	15.2216753533048	9.7935755128784	12.0258917191027	181.438858341236	37.6404554804081	214.235836256605	8.56240285333521	21.1380900118346	47.8485548329227	35.3552956983657	4.5620243673313	7.04114917382977	1.05759998385804	6.12514212730073	0.671933835077495	8.09734733073229	8.37538231566065	93.3567575464613	20.1546284700181	33.4397715119266	10.1604688355217	245.159264178258	71.7062745159153	13.4536795486702	80.6274404497808	3.32022973653757	5.0868652608526	6.31242462092992	19.4426420685701	27.5704516706348	44.6969022398987	24.7901656722154	10.6398412358106	5.25554895520882	48.1686431315739	5.52561930398843
Cluster_9840	174.12127635524	161.166852689071	31.8437254724116	117.424352725495	30.4689015956217	15.1437154981294	8.4110729032361	104.556820778911	28.8394394960814	9.67923800811807	748.640687919142	1569.03386056292	3.9283661887073	6.84303655099695	63.0502903292939	60.2831990799083	1.53128553182518	35.6124932591072	229.424841037415	1.5953109172687	68.4616222007383	306.350352744276	5.85196001458716	14.9020209587651	16.4812950708073	35.4909843563621	87.9663662797666	5.6251702639382	6.64045947307514	4.06949220868208	35.7704061852695	167.820699960289	21.3044399273087	122.916481159722	10.6243567166637	312.102009583778	1362.93902905082	523.432588696437	4.52096124871781
Cluster_10133	64.2108361310022	38.0281337805673	87.8447599238942	58.7121763627473	53.320577792338	84.1812420337192	69.6917469125277	40.4286373678458	72.7852520615388	29.0377140243542	36.9916575207106	71.7728322493841	113.922619472512	55.5046298025308	81.6133199693906	52.351199200973	53.5949936138814	82.6478617145319	55.7817260561558	48.258155247378	168.04216358363	48.3711083280435	168.034851847431	68.4138234925126	41.2032376770181	39.8368191755085	53.8147181946808	60.0018161486741	156.525116151057	36.6254298781388	35.7704061852695	47.0716597449592	59.527111561598	41.2586789906758	88.5363059721977	53.199206179053	28.0295944277804	25.6899430035061	119.554308577204
Cluster_10906	51.4843641050378	34.4064067538466	38.4320824667037	53.6382845783123	72.9077288180948	40.5317091273463	15.6205639631528	23.6995460432199	49.4390391361395	101.63199908524	36.9916575207106	41.8674854788074	88.3882392459143	36.4961949386504	38.0862159857156	39.6599993946765	52.0637080820562	25.5334857329448	102.566399522609	27.9179410522022	112.028109055754	42.9965407360387	38.4557372387156	39.9645107530519	18.5414569546582	84.7437789733544	26.9073590973404	31.8759648289831	26.5618378923006	95.633066904029	65.2283877496091	53.2114414508234	84.5911585349024	66.1857975475424	178.489192839951	48.4703878520261	66.5702867659784	57.8023717578887	22.1024772159537
Cluster_11635	9.8340920200634	7.2434540534414	1.09805949904868	14.4968336698141	10.8817505698649	2.67242038202283	6.00790921659721	12.5468184934694	4.11991992801163	18.9861976313085	8.80753750493109	3.98737956941023	0	0	16.002611758704	15.8639997578706	14.9300339352955	2.68773534030998	27.8908630280779	1.99413864658587	0	12.0927770820109	5.85196001458716	7.45101047938256	4.12032376770181	12.3131986542481	18.6281716827741	11.2503405278764	1.42295560137324	17.2953418868989	9.46863693139487	2.04659390195475	7.51921409199132	18.0506720584206	5.66632358222065	8.27543207229713	3.50369930347255	28.9011858789444	3.51630319344718
Cluster_11991	52.6413161073982	12.6760445935224	16.4708924857302	23.1949338717026	7.61722539890542	16.9253290861446	52.8696011060555	5.57636377487528	82.3983985602326	70.7328931362474	12.3305525069035	55.8233139717432	9.82091547176826	19.0084348638804	116.819065838539	20.6231996852318	29.860067870591	14.7825443717049	92.6696416739362	12.3636596088324	18.6713515092923	14.7800608780133	48.4876686922936	16.2567501368347	16.4812950708073	10.8645870478659	81.7569757188419	22.5006810557528	43.1629865749884	34.5906837737977	8.41656616123989	12.2795634117285	4.38620822032827	10.3146697476689	15.5823898511068	15.3686595628375	24.5258951243078	32.1124287543826	7.03260638689436
Cluster_11992	37.600940076713	0	1.09805949904868	0	0	0	26.4348005530277	1.39409094371882	48.065732493469	72.2220066759579	0	51.8359344023329	0	0	80.6531632638683	0	17.9926049989459	0.671933835077495	82.7728838252634	0	0	1.34364189800121	16.7198857559633	2.03209376710433	0	0	61.0590071824262	0	15.1781930813146	24.4169532520925	0	0	0	0	0	0	0	3.21124287543826	0
Cluster_11993	8.0986640165228	23.5412256736845	4.39223799619471	19.5707254542491	13.0581006838379	22.2701698501903	8.4110729032361	5.57636377487528	8.23983985602326	18.6139192463809	7.04603000394487	11.9621387082307	5.89254928306096	32.6945079658743	9.60156705522242	20.6231996852318	4.21103521251925	20.8299488874023	21.5929262152861	15.1554537140526	0	17.4673446740157	5.01596572678899	16.2567501368347	8.24064753540363	14.4861160638213	1.03489842682078	15.0004540371685	4.74318533791082	4.06949220868208	4.20828308061994	25.5824237744343	9.39901761498915	20.6293394953379	2.83316179111033	11.8220458175673	15.7666468656265	35.3236716298209	12.5582256908828
