X1A1_ACR.173_TP1	X1A10_ACR.145_TP4	X1A12_ACR.237_TP3	X1A2_ACR.244_TP4	X1A8_ACR.186_TP2	X1A9_ACR.244_TP2	X1B1_ACR.225_TP3	X1B10_ACR.150_TP4	X1B2_ACR.173_TP3	X1B5_ACR.229_TP1	X1B9_ACR.265_TP4	X1C10_ACR.173_TP4	X1C4_ACR.139_TP4	X1D10_ACR.265_TP2	X1D3_ACR.225_TP4	X1D4_ACR.237_TP4	X1D6_ACR.229_TP2	X1D8_ACR.237_TP2	X1D9_ACR.229_TP4	X1E3_ACR.150_TP2	X1E5_ACR.139_TP3	X1E9_ACR.237_TP1	X1F11_ACR.173_TP2	X1F4_ACR.150_TP3	X1F8_ACR.145_TP3	X1G5_ACR.244_TP3	X1H11_ACR.225_TP1	X1H12_ACR.186_TP3	X1H6_ACR.225_TP2	X1H7_ACR.229_TP3	X1H8_ACR.186_TP4	X2B2_ACR.145_TP1	X2B3_ACR.139_TP2	X2C1_ACR.244_TP1	X2C2_ACR.139_TP1	X2D2_ACR.150_TP1	X2E2_ACR.186_TP1	X2F1_ACR.265_TP1	X2G1_ACR.145_TP2
Cluster_1819	6.35034995974371	6.42455610474618	5.37563328442911	6.05326991919843	6.08022713594542	6.71168929676777	5.33133726008562	5.0750507744777	5.68919585126309	6.10365622047806	5.93443907771406	5.95544921102045	5.59019400583307	6.05609149839508	4.8940106214521	5.10568756503416	6.21544084307532	5.92814468790688	5.65641510818536	6.33693742231526	4.88683226317275	4.97560673673911	6.16619986256512	5.30772351217043	6.09160926197377	5.71193684955292	5.02003576891735	6.3769939710908	5.15994291036424	5.80862355043966	5.4733794135701	5.87790876271652	5.56159835908581	5.86332420988509	5.52215767984433	5.71198747744456	6.46472257753864	6.01805315384506	5.43323781191407
Cluster_1832	10.3237645804072	9.39246851735008	8.64184643135695	9.44746615321177	9.73613338327377	9.25914858849721	9.85739055980421	8.57140989981121	9.31499002423805	9.99782402731724	8.85447972925649	9.41797165402283	9.65984495941843	8.53705056165941	9.77896482537805	9.20749891105813	9.87319613329014	8.68745691282517	9.40360299942647	9.06888521499527	8.8215696865574	8.39179248753041	10.0685407619297	8.67300966628203	9.09639719287016	10.2604270694054	9.58849749583171	9.9297543837122	9.88420252791952	9.54146376181774	10.0699910994577	8.05387040099203	9.9226119105678	9.39033924654896	9.65371362739577	8.15916402024925	9.43858650147818	9.20737811873929	9.12660136063276
Cluster_1833	5.24883369775682	5.42040818792292	5.8302957026281	4.99118266081505	3.66507650851883	2.4570272208953	5.73026967521428	4.29013788155486	5.48022429208356	5.69444544111414	4.44335653144909	4.16103051647595	5.89821440074088	2.4570272208953	5.1155911339688	6.05091742171568	4.26436739124003	5.51704669025986	4.03816881776721	2.4570272208953	2.4570272208953	4.97560673673911	4.730715673198	3.93637739526858	4.77768627509771	2.4570272208953	5.12943531102294	5.09872110947221	4.94057038235814	4.28289019721339	5.94671812201264	2.4570272208953	4.26100640787951	5.77695356346873	4.75306134224012	4.07283965574667	2.4570272208953	2.4570272208953	4.58898516418655
Cluster_1836	10.6751995607244	11.0964893633967	10.8456587518672	12.1482864214444	12.4125727537653	11.624246030086	11.6482849296929	11.4168967325251	10.8263166036039	10.6323590893833	11.9837876945892	11.3139639458689	11.9904239623601	10.6508681612021	12.1102921676934	12.5652155882852	11.3752189715149	11.5592739010579	11.4434413756698	10.9935383227202	12.8416084193752	10.6608569239948	11.6857317972518	10.7113325005472	11.334795643171	10.9018744439514	10.3756165714774	11.8157427855689	11.8442968484987	10.94877826647	10.9595670889201	10.4530317450998	11.6352481361008	10.743233970006	11.0334318283852	11.2470036172018	12.4531133588353	11.1272432263308	12.196339811858
Cluster_1865	7.24836897644668	7.78380598780346	8.11861172183863	8.5205121841491	6.39348212184974	8.42589993911385	7.63594102628645	7.28439903171054	7.38876373923824	7.81867358895595	7.91828616603678	7.4196095255204	8.18356142118837	8.24956424249354	7.68717435686911	7.71964756676448	7.53916153064137	7.81718464917067	7.36050148245657	8.11014557137631	7.39048882841214	7.29907281477703	7.04292759398959	7.96064015825423	7.16622904565124	9.00853483809343	7.6876877764315	6.55671893601764	8.40498007722255	7.70573669084875	6.86731326251073	7.35315122013791	6.92350693558944	8.22431471358356	8.13780972654215	7.57233232633562	5.03200048461713	6.97851212265891	7.51470199843323
Cluster_1950	8.22051376290256	8.00567779094569	7.4151989962409	8.30565161190765	7.34984996859361	7.655091957461	8.90784527611892	8.45134417513489	8.20866942836497	8.62492743375821	8.09985005829185	7.88957734008735	7.6703600796273	7.93208472014866	8.41075191594581	7.41284998350633	8.45852733774227	7.11844786981164	8.18009143189187	8.06167315881196	7.5502017551351	8.03620206269945	7.51365851704898	7.3013001751758	8.0446845121358	8.33774718477186	8.93274607884646	8.38291523697031	8.54630871573267	8.40621496622795	9.03344687332284	8.36404540634355	8.52073467145061	8.32576902444197	8.37311464972802	7.9851756716517	7.74657582748735	7.89598192485858	7.19170484641537
Cluster_1951	7.13134096184307	8.46209889013355	8.01776456292196	8.19564189097061	8.35062939767302	5.85987611955371	10.7530256301836	9.42526636969353	7.78314771239966	7.54627985543892	9.66804475297824	8.64550008566491	2.4570272208953	7.41993767924048	5.4640101881239	7.99946682826647	6.71178440558096	7.64386525502903	2.4570272208953	8.3413426098745	9.25133635203159	8.55654699415872	8.5152472356366	2.4570272208953	8.42750975211595	7.46465378162554	9.0626382525405	2.4570272208953	7.64337987435893	8.47810928112498	7.8002858998151	6.91396760535	8.94745562265998	9.56804646922228	7.89586054985246	2.4570272208953	8.95547458002773	8.46596832410303	8.87896274191031
Cluster_2372	9.97947662593445	9.73661973333127	11.0845364115474	9.92126477113687	10.6629425632925	10.6827049533575	10.1680107685803	10.0481242600082	9.29935125968369	10.5787126830867	9.46787259413271	9.1893234083859	10.0984874048326	10.2476050355454	10.1623710489858	10.7334576565182	11.0149557237421	11.109065666048	10.3867081969656	10.1951207667331	10.5435242374757	10.1809271070472	10.5478874462404	10.8665894710794	9.81916524537494	9.92329736881788	9.98371470916327	10.5845156231261	10.1910690590632	10.4428339068659	10.1371078388964	9.42786678351445	11.0173397114912	9.18969387982123	10.3244316013774	9.38336260564188	9.83607167063268	9.6648272397176	11.1900646574659
Cluster_2500	5.1938231217142	6.38983176841953	6.61775615755355	5.8487390037379	5.02216099131094	6.29824089358454	3.75358064816708	6.12106050639134	5.87115459627428	3.9945975681825	4.57940063490153	4.90823605583603	4.06564789360435	5.00970358985672	3.49965333003273	5.40287234571353	4.65211909312058	5.97205227603527	4.35258336124372	6.63741977451469	2.4570272208953	5.79639317224636	6.27450582361419	5.47292519151822	5.50502795099315	5.47091952969722	3.61515362729809	3.96762116962241	4.35073263896633	3.84337241574369	4.25985755941758	5.67351640723426	3.90004060100912	5.75451116942627	3.78474344355261	5.41750168204422	2.4570272208953	5.46698422127273	6.84301299675502
Cluster_2746	9.30775738715932	8.57416727024697	7.90932726214813	8.27892606281249	8.16819534448561	7.55237293784173	8.6484726457007	8.75730288328636	8.82955969153195	7.31216995000746	8.28002542531719	8.96786853561745	8.8719715369629	8.74363344921106	8.33247148313919	8.02270368487546	8.08403187848894	8.33658847547997	7.58705125650448	8.76637691640006	8.25375372203389	8.62825508544172	8.96247055142874	8.4637368379066	8.16301174202217	8.23770381644662	8.02069608663054	8.15721057891153	8.91871299970404	8.69370091531898	7.79237151665208	8.07754191227125	8.39615842926864	7.81577004856786	8.53434006336673	7.9632539873071	8.40006125022798	8.22541755349629	8.04823865232016
