,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_1819,46.3943872712645,0.226187796381632,0.214367710894669,0,1,1
Cluster_1832,687.609671194776,-0.134093552521247,0.188394800220066,0,1,1
Cluster_1833,19.2360810639362,-0.747350130538515,0.791499439158986,0,1,1
Cluster_1836,2957.7031052855,-0.798306440942281,0.251799844063658,0,1,1
Cluster_1865,199.412993245008,-0.275377351915547,0.201337199262212,0,1,1
Cluster_1950,273.378491281365,0.0912331538905119,0.193020701806651,0,1,1
Cluster_1951,315.774269670822,0.0931692162154082,0.947161135067504,0,1,1
Cluster_2372,1254.78221867392,-0.11353006511778,0.170500163081418,0,1,1
Cluster_2500,31.4709877765604,-0.182120181736079,0.290896505525411,0,1,1
Cluster_2746,326.635656458503,-0.104643244285429,0.1763997301203,0,1,1
Cluster_3109,10.2805462841656,0.490438722585018,0.334813762245672,0,1,1
Cluster_3226,397.02563143888,-0.13197231712755,0.194554228552548,0,1,1
Cluster_3227,453.777916654932,-0.225230938735479,0.689766114218743,0,1,1
Cluster_3301,370.61796740406,0.228976764254779,0.189741981182958,0,1,1
Cluster_4026,3.47893534705154,0.176186186484102,0.539957671951577,0,1,1
Cluster_4034,1289.14497688074,0.163443368222144,0.131419251505451,0,1,1
Cluster_4036,20.0751151532813,0.498092092719343,0.304760760032696,0,1,1
Cluster_4752,6738.75141966952,0.14286115366717,0.230371201571894,0,1,1
Cluster_4754,104.407308435716,-0.453176606340219,0.287601698048074,0,1,1
Cluster_5516,219.20047831514,-0.196356817815376,0.14239874216053,0,1,1
Cluster_5517,5039.20703656497,-0.163132650875149,0.143065681946652,0,1,1
Cluster_5603,737.192383869078,0.113961051579169,0.181232238155494,0,1,1
Cluster_5685,1.05619616293436,1.28910102766521,1.16344878867554,0.248486250945619,0.803758206713566,1
Cluster_9366,263.196852177994,-0.0726961103228492,0.161798175489756,0,1,1
Cluster_9380,848.233946850644,-0.145769618530573,0.120141583606378,0,1,1
Cluster_9420,552.119120956916,-0.201896920449568,0.137930451074658,0,1,1
Cluster_9512,2610.0077783521,-0.114087017324505,0.207565441416517,0,1,1
Cluster_9532,69.9611420634016,-0.0207142609382166,0.215831647675495,0,1,1
Cluster_9706,178.936611254521,0.0917926797871023,0.230610783714978,0,1,1
Cluster_9786,883.188768926256,-0.129764243250903,0.143910746505389,0,1,1
Cluster_10452,40.2336442622222,-0.438757579970552,0.246212359951471,0,1,1
Cluster_11565,1.98022959668184,0.745687139909535,0.840864742642023,0,1,1
Cluster_12081,2.14768732233151,0.0928935980261739,0.677829050723787,0,1,1
Cluster_12083,2.4402875176929,-0.373320386036922,0.660125145031761,0,1,1
Cluster_12087,2.33828367221797,0.00860779121677545,0.633799893238969,0,1,1
Cluster_13327,24.0690174110642,0.35552374815681,0.34017233853442,0,1,1
Cluster_13647,0.459777444897435,-0.69999395916884,1.72976930369006,0,1,1
Cluster_14146,481.508110507892,-0.0751124978000944,0.183341453915445,0,1,1
Cluster_14165,492.686551645196,0.274325625333399,0.305037923734983,0,1,1
Cluster_14532,4066.48084325471,0.0477576423793833,0.243982915222123,0,1,1
Cluster_14605,41.4811538495951,0.175027397635715,0.200542623998864,0,1,1
Cluster_14610,41.7148078273119,0.386707956334831,0.263209250943978,0,1,1
Cluster_14633,0.907058031529109,0.0414869640330898,1.11531590116643,0,1,1
Cluster_14692,66.6776495489019,0.0543303468202908,0.180626758506078,0,1,1
Cluster_15097,293.155752820191,0.380901932568059,0.322788346578073,0,1,1
Cluster_16354,20789.8794114832,0.465434625889496,0.291629143789515,0,1,1
Cluster_17173,3055.94550929787,0.031389423699224,0.175273182346789,0,1,1
Cluster_17186,124.623074122154,-0.0383750936582495,0.179082192531257,0,1,1
Cluster_17192,72899.8548235039,0.206436245137725,0.193127886856884,0,1,1
Cluster_17245,341.414880541146,0.0827669638170007,0.274213559358875,0,1,1
Cluster_17623,13.4390867156847,-0.414462616761999,0.263033359325366,0,1,1
