,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_74,13.9158353285767,-0.510741004998102,0.361446944817533,0,1,1
Cluster_232,12.7802793117205,0.871841303293947,0.539735523215742,0,1,1
Cluster_238,12.8081605364591,0.496265240252731,0.541492816106014,0,1,1
Cluster_938,8.92731039590915,0.0409551407749951,0.635573324429295,0,1,1
Cluster_967,17.4913404188461,-0.216317560859245,0.315295943737381,0,1,1
Cluster_1810,26.8508228789941,0.353946889502745,0.28411684792289,0,1,1
Cluster_1829,24.8615207439045,0.375728940305186,0.232620935398513,0,1,1
Cluster_1888,13.2790446331011,1.45446551904818,0.385633619030708,1.17849040286084,0.238601156151289,1
Cluster_2304,21.6120210990627,1.2699955371124,0.346407207739812,0.779416626097445,0.435734333035698,1
Cluster_2329,189.311986743653,0.422070662767073,0.527664383088823,0,1,1
Cluster_2574,17.5643499684813,1.2326291842467,0.593321326230362,0.3920795932361,0.694999405081122,1
Cluster_2970,22.8892827043565,-1.54882085070049,0.709563092329052,-0.773463074156027,0.439248373998713,1
Cluster_2990,15.998708054869,-0.0273567020180801,0.290318661405358,0,1,1
Cluster_3087,46.7941270023825,0.0565137451949631,0.313464060411489,0,1,1
Cluster_3157,13.5780183317024,-0.904300119339736,0.413123597981064,0,1,1
Cluster_3519,14.7050794313024,-0.0271442345101242,0.566018441318625,0,1,1
Cluster_4085,210.762458394218,0.514981941363831,1.22575044231169,0,1,1
Cluster_4626,72.8743686231928,-1.46287066474871,0.607958885991041,-0.761351919372274,0.446446897334741,1
Cluster_4896,128.436186388788,-1.24779641970699,1.09786185454703,-0.225708196965483,0.821428382337009,1
Cluster_5169,99.6933022869279,1.13594171065515,0.646589210474984,0.21024432275214,0.833476987989811,1
Cluster_5385,20.4981211929889,1.43091154774054,0.900972264979202,0.478273931940055,0.632455247682659,1
Cluster_5831,15.8887130485334,0.0417444983871195,0.446860732188588,0,1,1
Cluster_5995,42.6747831714715,0.699513202747531,0.372780578424188,0,1,1
Cluster_6082,67.011131868385,0.131181637201046,0.257728167053813,0,1,1
Cluster_6099,16.1552487525097,-0.0758168433356341,0.28967093629305,0,1,1
Cluster_6113,13.1784658594777,0.48529701535351,0.638590568200496,0,1,1
Cluster_6217,9.5223888550422,-0.946907301649501,0.987067302042381,0,1,1
Cluster_6777,1118.48244659949,0.0675165164156703,0.147262543621719,0,1,1
Cluster_6816,16.9316210115134,-1.01270768961281,0.709083794651812,-0.0179212805435116,0.985701652320805,1
Cluster_7171,120.002839994394,0.749973617679655,0.794030681534527,0,1,1
Cluster_7537,13.3422505587256,-0.64097612064696,0.931443591957699,0,1,1
Cluster_8145,13.345363814459,1.25164464827648,0.398154671420272,0.632027366095759,0.527368995255168,1
Cluster_8818,117.093007170822,-1.12997662156828,0.685298710880348,-0.189664185127846,0.849572287464958,1
Cluster_9531,11.2016375392226,0.889792829884989,0.45037366371254,0,1,1
Cluster_9699,40.2822173443178,1.65649025959437,0.609222708342467,1.07758665362378,0.281218260909194,1
Cluster_9840,167.04793494869,-3.45980256275807,0.723154400547008,-3.4014901394466,0.000670195463187216,0.0442329005703563
Cluster_10133,66.415035137357,0.170535858695948,0.230035693038438,0,1,1
Cluster_10906,54.6595619276995,-0.044528625872343,0.199136800672193,0,1,1
Cluster_11635,9.164766556816,-0.743467592136058,0.508910664785818,0,1,1
Cluster_11991,29.8147800426392,-0.0935325150906547,0.292433582657529,0,1,1
Cluster_11992,13.9667479071734,-0.525834353385099,0.501993821265506,0,1,1
Cluster_11993,12.9697268229194,-0.439688085007274,0.419726710934854,0,1,1
Cluster_12137,15.1219490269007,0.432861235749314,0.406759554503065,0,1,1
Cluster_12143,20.8728659050996,-0.25302556029423,0.327650041954589,0,1,1
Cluster_13376,11.4256867732631,0.262784998364966,1.51002461292949,0,1,1
Cluster_13476,26.6070666887605,-0.23309625762856,0.471670433438755,0,1,1
Cluster_13579,12.1656536812817,1.52513493818258,0.428220596677175,1.22631872977951,0.220078755743575,1
Cluster_13580,12.0323094357416,1.68764576241312,0.458237333765167,1.50063233993396,0.133450681910441,1
Cluster_13593,42.0715638906907,1.09416558391079,1.43321776028754,0.0657022167321565,0.947614907531871,1
Cluster_13861,9.64027330637045,-0.659318355662767,0.635298265885613,0,1,1
Cluster_14573,26.6044525998133,0.792210706408818,0.847939503064769,0,1,1
Cluster_14698,11.802530140122,0.712882029858699,0.44292359910304,0,1,1
Cluster_14993,19.729056056987,1.2074463535478,0.659994614239411,0.314315221779292,0.75328163833427,1
Cluster_15025,14.625768748676,0.234570067378415,0.320830026488144,0,1,1
Cluster_15223,24.0860291538285,0.0454566489811066,0.304102213238295,0,1,1
Cluster_15263,15.420540108837,-0.939388911944644,0.58444465793923,0,1,1
Cluster_15475,11.7684918074622,-1.25258244126508,1.02972263521011,-0.245291724808538,0.806230558714913,1
Cluster_17091,5.16086747448992,1.03938290508679,0.981157394223505,0.0401392328271197,0.967982123718524,1
Cluster_17202,25.4561372917391,1.36291004749382,0.560619410276981,0.647337642687964,0.517413444111899,1
Cluster_17214,8.0704125530194,0.813662030676763,0.471052496587777,0,1,1
Cluster_17220,370.742633945666,0.308494184474691,0.391464286644761,0,1,1
Cluster_17230,6.94084606638241,0.277460008148064,1.74557045883538,0,1,1
Cluster_17263,12.2342757719491,-0.439043732772132,0.779354319138377,0,1,1
Cluster_17414,22.3563035238485,0.150510063656457,0.374941821402784,0,1,1
Cluster_17753,9.8345074367199,0.650264438790354,0.326192820934853,0,1,1
Cluster_17994,501.348616101629,0.834306647162823,0.950099865746756,0,1,1
