,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_70,27.2292336783365,0.0847027803888322,0.32545930961134,0,1,1
Cluster_71,68.7543388372898,-0.23789018494288,0.531698271089715,0,1,1
Cluster_72,17.7287684584554,-0.0726761834386846,0.560859331487437,0,1,1
Cluster_73,38.3407452021872,-0.211918046814718,0.43930059491515,0,1,1
Cluster_74,15.3724028053379,-0.83055608619941,0.410941114270846,0,1,1
Cluster_75,311.30943519325,-0.148567196175395,0.67159754751012,0,1,1
Cluster_76,25.4089489919007,-0.478746082354706,0.618908648853428,0,1,1
Cluster_77,26.9821486665042,0.612862515433935,0.614913152449115,0,1,1
Cluster_78,798.729160956626,0.286796865501013,0.333113815536509,0,1,1
Cluster_79,1311.98819920757,-0.30066508047166,0.438433599084636,0,1,1
Cluster_80,2749.14763218951,0.38098419305911,0.367823030250447,0,1,1
Cluster_81,44.0381207377753,-0.0376454298483475,0.697701605615779,0,1,1
Cluster_82,44.2006701143258,0.195224207675605,0.781449007791644,0,1,1
Cluster_83,36.4207858021075,0.0454114244287985,0.537887760076582,0,1,1
Cluster_84,70.7076055902649,0.0703090973813072,0.302207235147792,0,1,1
Cluster_85,37.6243551553921,1.68128322079364,1.30843968128274,0.520683704827522,0.602587127804238,1
Cluster_86,93.0825372126509,-0.282857786088689,0.413077880286094,0,1,1
Cluster_87,429.782164952247,0.198556793834083,0.249972343235946,0,1,1
Cluster_88,9.32335989390046,-0.763911561796335,0.528390907334696,0,1,1
Cluster_89,18.4973799981641,-1.62561802900042,1.04022301133473,-0.601426830769372,0.54755573250982,1
Cluster_90,41.6199818028951,-0.275868799516364,0.858325467041,0,1,1
Cluster_91,29.4430305129061,1.21608714347169,0.756303244725052,0.285714949630082,0.775096453654113,1
Cluster_92,61.1868907090536,0.113383130075557,0.791489345014537,0,1,1
Cluster_93,184.345647734811,-0.262914594384118,0.639422473925662,0,1,1
Cluster_94,9.53318012180699,2.08893515651109,2.36777166663551,0.459898719059517,0.64558891968647,1
Cluster_95,63.7576799810054,-0.455484149337984,0.356860810834581,0,1,1
Cluster_96,132.706537922716,-0.559501038261287,0.558110983559266,0,1,1
Cluster_97,84.3879689131464,0.716577394087428,0.818359077102215,0,1,1
Cluster_98,13.0654924255624,0.968337731280121,2.2875113018754,0,1,1
Cluster_99,91.0545645019594,-0.529549400160574,0.80223286079117,0,1,1
Cluster_100,22.0941416982249,-0.524405449600516,0.501315560835442,0,1,1
Cluster_101,32.4718223193887,2.46372395409917,0.958448649363357,1.52718036075426,0.126716168462256,1
Cluster_102,12.8733514256562,0.00465072863454879,0.940515217567394,0,1,1
Cluster_103,292.614996517158,-0.787171367850633,0.508686003821065,0,1,1
Cluster_104,99.3565473840551,-0.144882275370978,0.323057735422951,0,1,1
Cluster_105,60.7562618879744,-0.143908096706684,1.17789441894955,0,1,1
Cluster_106,49.3120463680443,0.0798469874645829,0.436377857716821,0,1,1
Cluster_107,52.7695400688072,1.45998027804423,1.17688514810335,0.390845511803365,0.695911431832021,1
Cluster_108,97.6259561705729,-0.299292456892846,0.72864538177243,0,1,1
Cluster_109,123.39749900625,-0.443659556264002,0.775583862692436,0,1,1
Cluster_110,18.0852199138294,1.02394595122014,1.23392076473828,0.0194063929422733,0.98451691053937,1
Cluster_111,8.29660708192052,0.209870996564086,1.12356631385685,0,1,1
Cluster_112,208.988569309505,0.161545641359178,1.02527811326707,0,1,1
Cluster_113,18.2771861136762,0.247080891694075,0.346737945158688,0,1,1
Cluster_114,21.8055432138888,0.121301656838658,1.04307823427022,0,1,1
Cluster_115,14.2814047166232,0.00533666707895874,0.302137956070159,0,1,1
Cluster_116,141.492247440133,0.0496177257706464,1.00112826218698,0,1,1
Cluster_117,90.145004425782,-0.381907122363304,0.263504612784617,0,1,1
Cluster_118,23.2779304755334,0.908179418151203,0.985639208219809,0,1,1
Cluster_119,16.0412283509187,-0.00894028517518238,0.685855395149079,0,1,1
Cluster_120,11.7743204421641,0.331278242306105,1.54170286486302,0,1,1
Cluster_121,67.2462933347391,0.594046709175128,0.94498836994155,0,1,1
Cluster_122,18.2180226945374,0.176379867808376,0.588935249333261,0,1,1
Cluster_123,229.007416391295,-0.918902549776574,0.700650858287978,0,1,1
Cluster_124,154.858875508133,-0.251701680087797,0.34925518576853,0,1,1
Cluster_125,98.462902907738,-1.1685882336841,1.4113023503695,-0.119455787514247,0.904914265607811,1
Cluster_126,37.9852327811299,2.63085064139035,1.05881895819621,1.5402544776575,0.123498335357139,1
Cluster_127,672.048997474628,0.255787528996171,0.520873544746575,0,1,1
Cluster_128,15.3770194943207,-1.39234831391423,0.998538686578311,-0.392922496832537,0.694376725119912,1
Cluster_129,39.2790198739252,1.54783892400696,0.58917456385417,0.929841438542761,0.352453187497048,1
Cluster_130,67.0098969551463,-0.146870578845191,0.888454727506084,0,1,1
Cluster_131,18.2487227592898,1.10922997557841,1.2704132233643,0.0859798792782943,0.931482411996203,1
Cluster_132,23.6574432552098,-0.536909958074399,0.669029445657791,0,1,1
Cluster_133,12.7030731107249,-0.483212770546586,1.05106474767185,0,1,1
Cluster_134,1198.54527722351,-0.207206191823029,0.482680268860726,0,1,1
Cluster_135,86.6163995684479,-0.176830957993527,0.231886008723436,0,1,1
Cluster_136,104.966549408823,-0.214104011793883,0.488977654604147,0,1,1
Cluster_137,15.5597537274326,0.315854677267081,0.335161960817182,0,1,1
Cluster_138,278.705688632935,0.00922639157476924,0.448342117760191,0,1,1
Cluster_139,87.6097936458496,0.731876249819554,1.20624039327939,0,1,1
Cluster_140,119.857498400054,0.338651022486482,0.549409480862116,0,1,1
Cluster_141,632.521342918025,0.103602972888349,0.341805405511854,0,1,1
Cluster_142,87.4177706223734,1.12223595225205,1.23808952285938,0.0987294941077797,0.921353050353765,1
Cluster_143,72.3955462837749,-0.206364698939264,0.535758409319147,0,1,1
Cluster_144,444.88142641684,-0.242373023159496,0.597757337890555,0,1,1
Cluster_145,737.812933393018,-0.430131669181154,0.341030982723692,0,1,1
Cluster_146,32.6232046959322,0.768070330966712,1.18185318278037,0,1,1
Cluster_147,53.0457717992791,1.47962674636536,0.736658536531133,0.651084216880024,0.514992124303256,1
Cluster_148,24.3958156527676,-0.511026981800368,0.299876988854512,0,1,1
Cluster_149,26.8038984392731,0.184685963665727,0.944765758076389,0,1,1
Cluster_150,15.0547893311656,-0.492350668823927,0.325832314728696,0,1,1
Cluster_151,101.747729599017,-0.613401507225845,0.333367612406464,0,1,1
Cluster_152,282.499327718381,0.0383550582623053,0.296291196737272,0,1,1
Cluster_153,81.9843802894328,-0.0681043286107801,0.331276334091865,0,1,1
Cluster_154,925.131547180968,-0.279612355892744,0.18657075264916,0,1,1
Cluster_155,42.5219636479176,-0.685005403013301,0.866639578229469,0,1,1
Cluster_156,30.4661617795987,-0.760701119739056,1.27923218503564,0,1,1
Cluster_157,20.2842830832118,-0.521093105480236,0.530220822256043,0,1,1
Cluster_158,479.350384121902,-0.0942144317390116,0.215663291712413,0,1,1
Cluster_159,92.8793139023005,-1.20873342259676,0.951563509797246,-0.219358372244892,0.826370894458834,1
Cluster_160,171.997291561866,-0.802381126121197,0.989478195291959,0,1,1
Cluster_161,15.0931914152849,0.886809200764527,0.95727726622341,0,1,1
Cluster_162,36.1330721624739,2.76619583057174,1.02291115956768,1.72663658427404,0.0842329512918658,1
Cluster_163,9.24012672835084,0.999380729306267,0.821683997816101,0,1,1
Cluster_164,49.1774906546763,-1.32281523291853,0.739796689856595,-0.436356687377314,0.662577958810553,1
Cluster_165,81.3154536578454,0.109343566996667,0.818482060391765,0,1,1
Cluster_166,1358.72802265059,0.148673091244882,0.528311765487574,0,1,1
Cluster_167,8.8262773034553,1.90093155389416,0.938621841171704,0.959845077512266,0.337133191466467,1
Cluster_168,76.2745098983206,0.354253937138685,0.423592171374694,0,1,1
Cluster_169,201.972247163308,0.467208605004279,0.655108494569316,0,1,1
Cluster_170,621.132539117637,0.631725513305591,0.749025031683891,0,1,1
Cluster_171,17.5877271996172,1.19404546897735,0.677880560917029,0.286253184063645,0.774684212127019,1
Cluster_172,10.4133742019474,-0.00976594802063936,1.06202899983022,0,1,1
Cluster_173,49.6961272028054,-0.104045762378964,0.516027063694661,0,1,1
Cluster_174,28.6761752941199,-0.717034142844429,1.00717435393098,0,1,1
Cluster_175,13.7713939669169,1.64628250646293,1.23171116293421,0.524702970884296,0.599789691734087,1
Cluster_176,10.3992894366749,-0.559335584637494,0.522644778108517,0,1,1
Cluster_177,34.8743188458893,0.356257894257043,0.668157701341434,0,1,1
Cluster_178,21.4520337913646,-0.382554142423139,0.668528755515431,0,1,1
Cluster_179,77.3996233983764,-2.0619446191992,1.01408304700226,-1.04719689609093,0.295008776564464,1
Cluster_180,19.166314765936,-0.452761233767313,0.623692972564783,0,1,1
Cluster_181,188.017216640338,2.39430254222045,1.22610228069235,1.13718289589439,0.255461835636554,1
Cluster_182,23.5682910210988,-0.540728451973304,0.840013402777991,0,1,1
Cluster_183,49.2300324247157,-0.657419616698574,1.55367209617268,0,1,1
Cluster_184,8.97262005086481,0.770976857502669,1.59543236949307,0,1,1
Cluster_185,17.0603534653087,-0.132661978548029,1.06050961614337,0,1,1
Cluster_186,13.3959516838419,-0.482078726080081,0.569387164336359,0,1,1
Cluster_187,34.7114141503409,0.125017478603373,0.795972633959811,0,1,1
Cluster_188,21.251332515459,0.341383052030761,0.338622386260799,0,1,1
Cluster_189,127.932046388897,-0.0215372684743126,0.643962760816418,0,1,1
Cluster_190,18.8730297087954,-1.09168695011028,0.753085484608887,-0.121748396409332,0.90309828350682,1
Cluster_191,23.7845218675688,-0.316630787715832,0.75008887383486,0,1,1
Cluster_192,21.1087683380177,1.10882938222556,0.899987880801706,0.120923164130403,0.903751894478888,1
Cluster_193,12.237380722087,-0.201238402560317,0.835999201424106,0,1,1
Cluster_194,19.0645493097172,0.150589534073434,1.2177788773606,0,1,1
Cluster_195,22.1352622009612,0.071970995595955,0.411510445952132,0,1,1
Cluster_196,23.4011327237001,-1.43088294502432,1.21672212957001,-0.354134222229191,0.723238296163819,1
Cluster_197,58.5091301536837,0.0337254058477521,0.383263944795798,0,1,1
Cluster_198,30.8296804768151,-0.0951660666261994,0.338616220045247,0,1,1
Cluster_199,9.16553195512503,1.2549283261481,0.949391212004415,0.26851768051432,0.78830086733933,1
Cluster_200,50.8299159433624,1.19024915395905,0.575171672862729,0.330769338851725,0.740818722484918,1
Cluster_201,48.5833216064419,0.160649140644728,0.35411897953729,0,1,1
Cluster_202,33.7908407255908,0.382767080571057,0.372837262927353,0,1,1
Cluster_203,17.7244424127082,1.4283120844112,0.766984381812341,0.558436513921086,0.576546344947407,1
Cluster_204,16.3071899331118,0.99797749200922,0.855941823255073,0,1,1
Cluster_205,253.023085669038,-0.706364696761234,0.932004942087667,0,1,1
Cluster_206,10.9866869281646,0.529573847501181,1.58695045220006,0,1,1
Cluster_207,17.1578149714227,2.08107180120826,0.970539880719158,1.11388704646242,0.265327647205272,1
Cluster_208,24.7026803319286,-0.170667924871643,4.1709018464774,0,1,1
Cluster_209,36.2843538020936,0.760478956702209,0.665497370277348,0,1,1
Cluster_210,38.9296576124467,-0.0293856439619071,0.664331374175978,0,1,1
Cluster_211,30.641194803489,-9.3606601807331,4.16138816681834,-2.00910365617861,0.0445261420022845,1
Cluster_212,29.2130274335946,0.26918669047941,0.605912948456536,0,1,1
Cluster_213,26.9473254565969,-0.467301008296918,0.810969527129305,0,1,1
Cluster_214,17.3263713431402,-0.214004306282315,0.671068382248478,0,1,1
Cluster_215,89.8782844788098,-0.255832778162888,0.763971595884741,0,1,1
Cluster_216,90.1087863993893,0.0159688955682843,0.626217412774174,0,1,1
Cluster_217,15.9705847636185,1.08986355013583,0.737608692628188,0.121830926118342,0.90303292088103,1
Cluster_218,36.067536177288,0.801722808271718,1.00907067397246,0,1,1
Cluster_219,9.54112862092544,-0.217171049219069,0.750129835017749,0,1,1
Cluster_220,25.0961920685374,-0.936375732143935,0.657164993684508,0,1,1
Cluster_221,40.6895121594587,-0.67508965839007,1.13561605815579,0,1,1
Cluster_222,192.855301274693,-0.709544233853169,0.521273695371261,0,1,1
Cluster_223,80.9207612473052,-0.496951176024196,1.0871162350999,0,1,1
Cluster_224,15.5329260757855,-0.347087777419165,0.641113941924462,0,1,1
Cluster_225,10.0940236240288,-2.45178754502244,1.11224387201585,-1.30527807933992,0.191798175515735,1
Cluster_226,56.1725853299773,-0.375967498664298,0.386865481774956,0,1,1
Cluster_227,25.6188325251307,0.317925031766576,0.499919707187243,0,1,1
Cluster_228,61.8432806293077,0.336945442463102,0.411822067950336,0,1,1
Cluster_229,69.6132403615301,-1.14480012924892,0.662129779096333,-0.218688441179217,0.826892753660686,1
Cluster_230,40.4143324901505,0.266763512054067,1.23624542356704,0,1,1
Cluster_231,239.663221066157,0.99324752934408,1.03666102797852,0,1,1
Cluster_232,10.6254732813902,0.627966586199752,0.588687423702954,0,1,1
Cluster_233,13.0411526580898,0.111889396231251,0.562410334427943,0,1,1
Cluster_234,145.447728296417,-0.355401206923557,0.74198023401526,0,1,1
Cluster_235,10.5366494762909,-0.283566555013536,0.490644199288337,0,1,1
Cluster_236,93.967069035792,0.496437491294145,0.369412038606671,0,1,1
Cluster_237,18.2706562797574,3.34696105137188,1.5063878532249,1.55800582588838,0.119231867087375,1
Cluster_238,10.6655430896187,0.256997113183802,0.580267299555647,0,1,1
Cluster_239,14.0786223983537,0.44667533856204,0.542142104012028,0,1,1
Cluster_240,35.396669311899,0.146564538177454,1.06062438438776,0,1,1
Cluster_241,10.6944878734296,0.224220208726099,0.526157280964384,0,1,1
Cluster_242,10.777568319723,0.366253633025878,0.453484279301592,0,1,1
Cluster_243,19.1643034844656,0.330615392828408,0.812538311734375,0,1,1
Cluster_244,25.6302798471885,0.344850079958673,1.11421530767805,0,1,1
Cluster_245,8.31924005069303,1.67956629082883,1.45391788005284,0.467403489668986,0.640211226365911,1
Cluster_246,14.5447983663654,1.92947370990197,1.05055737388833,0.884743406694483,0.376295038835204,1
Cluster_247,13.8992450352043,-0.674317303162226,0.509632819157261,0,1,1
Cluster_248,17.1900686047252,0.100026280086868,0.431633031046791,0,1,1
Cluster_249,31.6551112643012,0.248199195060274,0.603117107299022,0,1,1
Cluster_250,20.7655325405229,-0.263808892835601,0.499672622077627,0,1,1
Cluster_251,60.229779229502,-0.131287547564793,0.510748254646317,0,1,1
Cluster_252,157.256747972685,-0.82991545570607,0.598553611030341,0,1,1
Cluster_253,121.56126571659,-0.132233077897288,0.999462926895378,0,1,1
Cluster_254,20.99193694462,-0.470353816301083,0.64872763173964,0,1,1
Cluster_255,145.477360883415,-0.329162696239515,0.658529671504288,0,1,1
Cluster_256,303.261731419869,0.286483491197376,0.38852188043187,0,1,1
Cluster_257,16.7374447519756,0.519022601092376,1.18348856985172,0,1,1
Cluster_258,12.3259911855175,2.10260337683286,0.85303153548826,1.29257047478526,0.196159656741927,1
Cluster_259,685.458035586012,0.0813102389288168,0.254284848869155,0,1,1
Cluster_260,13.6035299413076,0.677763132562454,0.757701416340567,0,1,1
Cluster_261,45.3627069370145,2.05195621946914,0.880389746381976,1.19487559207979,0.232135640458901,1
Cluster_262,37.0514745734327,0.132730040557633,0.328290882388957,0,1,1
Cluster_263,23.201343586368,0.191400452266851,0.433914364767755,0,1,1
Cluster_264,130.184628847336,-0.359833601101809,0.38786856958334,0,1,1
Cluster_265,5.89798788671414,-16.7116095862237,4.18129092167748,-3.7575978042495,0.000171552323241175,0.190574448494682
Cluster_266,69.9797321700667,0.124951544355912,0.413428766997854,0,1,1
Cluster_267,14.670792801746,0.384737482123617,0.315503071447741,0,1,1
Cluster_268,29.0676566937603,-0.287814261770464,0.357517707324979,0,1,1
Cluster_269,33.5183048002311,-0.168202316033796,0.264542821727239,0,1,1
Cluster_270,19.4719650821246,-0.0536075094141886,0.323017021553119,0,1,1
Cluster_271,26.0556568900789,0.0276983939959899,0.265600976031486,0,1,1
Cluster_272,24.8755484023243,1.2715422788019,1.27703165699729,0.212635510884973,0.831611271101637,1
Cluster_273,48.2064689711198,-1.32373441364597,0.596384601696331,-0.542828256673886,0.587248056077305,1
Cluster_274,87.5980551921431,0.119871262417012,0.303426291732204,0,1,1
Cluster_275,13.2179143127916,-0.201075094111768,0.344612308400705,0,1,1
Cluster_276,22.8649287265486,0.204668638905958,1.06614180277836,0,1,1
Cluster_277,19.3555800103655,0.293373206489407,0.837990398997723,0,1,1
Cluster_278,68.4487497170774,0.299539267630876,1.09972679066705,0,1,1
Cluster_279,45.627395620497,-0.479236184833749,0.882897444337083,0,1,1
Cluster_280,63.0721795141937,0.135396735201035,0.610665070376475,0,1,1
Cluster_281,38.6650203172236,0.265478035411115,0.553022030338873,0,1,1
Cluster_282,121.693616841337,-0.938773574163866,0.574977823785709,0,1,1
Cluster_283,23.5244630450933,-0.0873855804370291,1.12624762976525,0,1,1
Cluster_284,19.9851891499875,0.386934115052588,0.814259166388819,0,1,1
Cluster_285,1390.37385100191,0.127001314273837,0.486470904017897,0,1,1
Cluster_286,7.09607375312872,-0.0440687058863308,4.16401136567681,0,1,1
Cluster_287,30.7709158285679,0.339513801120061,0.540787607087416,0,1,1
Cluster_288,28.9237730556755,-0.490921326826901,0.568702346254574,0,1,1
Cluster_289,72.0251250098222,-0.136999784819625,1.27746856923823,0,1,1
Cluster_290,63.3120896658278,0.064877606582654,0.617258184928744,0,1,1
Cluster_291,1167.57150065919,1.42075780889031,0.767208181768212,0.548427166040614,0.583398627356107,1
Cluster_292,44.2605601892433,0.133440619264,0.723118894185802,0,1,1
Cluster_293,134.073830738695,0.00998729195387478,0.328448982187866,0,1,1
Cluster_294,18.5615677636915,-0.0909575140539176,0.658454070402167,0,1,1
Cluster_295,108.147341121367,0.18879017379377,0.472868120128147,0,1,1
Cluster_296,55.6330983721958,0.464481504508008,0.619062510736599,0,1,1
Cluster_297,135.950658649203,0.653533347445836,0.757176336073873,0,1,1
Cluster_298,138.992675074172,0.109919215918031,0.583927962672796,0,1,1
Cluster_299,212.613728423942,0.477782939286083,0.616188661881668,0,1,1
Cluster_300,16.1848879857853,-0.0102804431537922,0.662117303436225,0,1,1
Cluster_301,12.1073454556852,0.329800315293438,0.814276609163127,0,1,1
Cluster_302,260.10146058068,0.195045724595039,0.586459232262407,0,1,1
Cluster_303,29.4673821870547,1.34235982488562,0.75041478614372,0.456227450747553,0.648226427602609,1
Cluster_304,35.5131273601699,0.438173117504896,0.915804982156226,0,1,1
Cluster_305,61.0917418326148,0.611931067666109,0.588351393933714,0,1,1
Cluster_306,23.0229637630768,-0.487395133772502,0.501933916017738,0,1,1
Cluster_307,20.2046745245789,-0.480103337038586,0.294803979797718,0,1,1
Cluster_308,17.8997586713695,-0.347782511382516,0.3734805879872,0,1,1
Cluster_309,206.54650537091,-0.209639368819553,0.242167411304186,0,1,1
Cluster_310,46.5546145514288,-0.273525243392827,0.322394211800846,0,1,1
Cluster_311,1386.1739021832,-0.656038602344349,0.906068684454093,0,1,1
Cluster_312,128.612686836283,0.194205180214733,0.805277847032438,0,1,1
Cluster_313,2280.07085520381,0.0165714047465289,0.220385892222433,0,1,1
Cluster_314,68.4526349332449,-0.378777825148252,0.216048910652351,0,1,1
Cluster_315,21.2122156566367,-0.732429840511684,0.304716384785609,0,1,1
Cluster_316,19.2932650675679,0.621411405128027,0.379201126087269,0,1,1
Cluster_317,11.3419760422691,0.109137685838746,0.345292462893505,0,1,1
Cluster_318,13.2060674191822,0.842341811550876,0.406695904088795,0,1,1
Cluster_319,66.6085215501736,0.530964051244218,0.538057593940918,0,1,1
Cluster_320,39.4613184657951,-0.198317515291056,0.642661089603997,0,1,1
Cluster_321,28.0978824589562,0.767585608844733,0.533175645343275,0,1,1
Cluster_322,43.4048131628828,0.283610884399614,0.314430017461935,0,1,1
Cluster_323,133.954873151542,0.151810913967499,0.292746752626768,0,1,1
Cluster_324,717.740492255148,-0.358076671507035,0.325766106053332,0,1,1
Cluster_325,269.012846139594,-0.391872150726475,0.257528371844793,0,1,1
Cluster_326,917.079955163252,-0.721490561007629,0.359599497771378,0,1,1
Cluster_327,33.0982157549685,-0.0410454865430621,0.613964038709255,0,1,1
Cluster_328,236.631991981074,-0.151590404331959,0.248034853123344,0,1,1
Cluster_329,44.7429160161417,0.642762858072336,0.414497554773787,0,1,1
Cluster_330,95.358336410257,0.301847131193065,0.408120694338443,0,1,1
Cluster_331,42.616512977976,0.165258724412663,0.315969244022391,0,1,1
Cluster_332,22.2981185605016,0.484174382071389,0.439218709436425,0,1,1
Cluster_333,63.6804057779514,0.437566559711248,0.368738402972043,0,1,1
Cluster_334,15.6633875526245,0.319784233346206,0.358944108688613,0,1,1
Cluster_335,12.1936217307083,0.457883505026369,0.3997880496005,0,1,1
Cluster_336,33.6100846418505,-0.548553480365641,0.352591668251826,0,1,1
Cluster_337,59.5685820237218,0.146645792671435,0.230202076963876,0,1,1
Cluster_338,42.6578186624061,0.417796627932289,0.265771789500895,0,1,1
Cluster_339,35.5113300561514,0.282873458462039,0.409718924643822,0,1,1
Cluster_340,18.0263278543301,0.100432175713488,0.529218815309685,0,1,1
Cluster_341,49.841322161308,0.693578482807652,0.556593444546885,0,1,1
Cluster_342,442.092859583229,0.778228320118573,0.490635014621739,0,1,1
Cluster_343,23.8935771711679,0.174585475208082,0.503363759345906,0,1,1
Cluster_344,33.8603001794293,0.0822941149391354,0.222070110985378,0,1,1
Cluster_345,269.25563212174,1.34300628623925,0.916730251448501,0.374162722019127,0.708283256512565,1
Cluster_346,46.3402573678002,-0.18427114446275,0.520222120150112,0,1,1
Cluster_347,180.003403197525,0.234737330801584,0.642516927846519,0,1,1
Cluster_348,29.965102363241,0.0231529488323603,0.503018080034159,0,1,1
Cluster_349,26.7210067233267,0.995031702714887,0.62383659529588,0,1,1
Cluster_350,33.1562041842738,-0.151638538623147,0.281441322905918,0,1,1
Cluster_351,32.0418580116882,0.296226676967851,0.633984572261016,0,1,1
Cluster_352,39.4159570877996,-0.320785509689137,1.02436866252147,0,1,1
Cluster_353,17.7721048691071,0.684730412977333,0.399206757960037,0,1,1
Cluster_354,12.7794856054296,0.414739692656954,0.419881622013825,0,1,1
Cluster_355,26.3529907673268,0.280153150588681,0.318877773239729,0,1,1
