,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_74,13.9158353285767,-0.349718778410191,0.359709549478879,0,1,1
Cluster_232,12.7802793117205,0.00932699733771713,0.49110566180162,0,1,1
Cluster_238,12.8081605364591,-0.0236727915887661,0.506916588931113,0,1,1
Cluster_938,8.92731039590915,2.53305894158703,0.584401191298889,2.62329879612267,0.00870828636884968,0.0821067000491542
Cluster_967,17.4913404188461,0.23670158836504,0.305236434562114,0,1,1
Cluster_1810,26.8508228789941,1.07038862343169,0.264592113782716,0.266026913748039,0.790218481460815,1
Cluster_1829,24.8615207439045,0.0844516250349011,0.217450863524994,0,1,1
Cluster_1888,13.2790446331011,0.716044293072653,0.336443795844685,0,1,1
Cluster_2304,21.6120210990627,-1.64562001860124,0.341133548325646,-1.89257263546807,0.0584147257079708,0.283063040212311
Cluster_2329,189.311986743653,0.657540360106688,0.518816983444489,0,1,1
Cluster_2574,17.5643499684813,-0.460461241759574,0.569757244824126,0,1,1
Cluster_2970,22.8892827043565,-2.7946667455536,0.745403931167446,-2.40764325289083,0.0160558617641953,0.132460859554611
Cluster_2990,15.998708054869,0.42440039656675,0.27338529496851,0,1,1
Cluster_3087,46.7941270023825,0.988583119543722,0.303989328891147,0,1,1
Cluster_3157,13.5780183317024,-1.44166991851157,0.434039103914516,-1.01758093804967,0.308877149970415,1
Cluster_3519,14.7050794313024,-3.28898422407478,0.614659096339107,-3.72398983063605,0.000196098828161218,0.0043141742195468
Cluster_4085,210.762458394218,0.981201533673922,1.21255750158863,0,1,1
Cluster_4626,72.8743686231928,-2.7224775842013,0.627448753816208,-2.7452083914822,0.00604724840194084,0.0665197324213492
Cluster_4896,128.436186388788,-0.247344147815103,1.1086857581242,0,1,1
Cluster_5169,99.6933022869279,0.736773145746729,0.578645713461824,0,1,1
Cluster_5385,20.4981211929889,2.69663362457116,0.824952323421661,2.05664445859613,0.0397204383840297,0.218462411112163
Cluster_5831,15.8887130485334,0.228605258439798,0.433964741773397,0,1,1
Cluster_5995,42.6747831714715,0.715892397636533,0.361729519044217,0,1,1
Cluster_6082,67.011131868385,0.734792237479944,0.248795301063164,0,1,1
Cluster_6099,16.1552487525097,0.419496193533195,0.273472406754703,0,1,1
Cluster_6113,13.1784658594777,-0.342862663398238,0.627118544165896,0,1,1
Cluster_6217,9.5223888550422,-1.43396802094747,1.00239401610336,-0.432931575783385,0.665064479807921,1
Cluster_6777,1118.48244659949,0.272162165479498,0.146717087127594,0,1,1
Cluster_6816,16.9316210115134,-2.57856257571889,0.762976623123894,-2.06895274098399,0.0385505216681113,0.218462411112163
Cluster_7171,120.002839994394,-3.87331546021957,0.80402744801617,-3.57365344592289,0.000352034787409648,0.00580857399225919
Cluster_7537,13.3422505587256,-2.5629593405421,0.966010489159145,-1.61795276353838,0.105672777929531,0.422720003241239
Cluster_8145,13.345363814459,0.776461253004115,0.355555180994304,0,1,1
Cluster_8818,117.093007170822,-2.25907050409713,0.691591739491477,-1.82054011377134,0.0686767932482754,0.302177890292412
Cluster_9531,11.2016375392226,0.125369135172796,0.424379100613195,0,1,1
Cluster_9699,40.2822173443178,-2.85481176616491,0.613708380263136,-3.02230151292643,0.00250860539896071,0.0331135912662814
Cluster_9840,167.04793494869,-1.12219034985088,0.731137981288771,-0.167123515639951,0.867272863415513,1
Cluster_10133,66.415035137357,0.423232676733743,0.224022861936157,0,1,1
Cluster_10906,54.6595619276995,-0.290858647922542,0.195437602656056,0,1,1
Cluster_11635,9.164766556816,-0.46439896571793,0.512886672312941,0,1,1
Cluster_11991,29.8147800426392,-0.516762943317529,0.288879778341686,0,1,1
Cluster_11992,13.9667479071734,-1.34976059082118,0.514007253450285,-0.680458473053448,0.496214207530405,1
Cluster_11993,12.9697268229194,0.381538441949682,0.410265356195823,0,1,1
Cluster_12137,15.1219490269007,-0.0207942177215172,0.388033926529258,0,1,1
Cluster_12143,20.8728659050996,1.00744720767909,0.311838070707424,0.0238816500570209,0.980947011242257,1
Cluster_13376,11.4256867732631,-1.02065575606545,1.51367697954204,-0.0136460792788795,0.98911234193735,1
Cluster_13476,26.6070666887605,-1.76861082080615,0.479411968777777,-1.60323661248104,0.108882425077289,0.422720003241239
Cluster_13579,12.1656536812817,0.900299639610151,0.37415735432341,0,1,1
Cluster_13580,12.0323094357416,0.961356518811616,0.399088432457414,0,1,1
Cluster_13593,42.0715638906907,0.4553358546867,1.35984779234197,0,1,1
Cluster_13861,9.64027330637045,-2.61191437270865,0.690165379950697,-2.33554799984867,0.0195148114502158,0.143108617301582
Cluster_14573,26.6044525998133,0.730464893463617,0.828393934775705,0,1,1
Cluster_14698,11.802530140122,1.21616894337454,0.401828442976218,0.537963270527704,0.590602406129401,1
Cluster_14993,19.729056056987,-3.99928263388293,0.699893831614598,-4.28533943064454,1.82460392557875e-05,0.000602119295440989
Cluster_15025,14.625768748676,0.354230327025435,0.302695064788191,0,1,1
Cluster_15223,24.0860291538285,-1.02834461234044,0.305013665334356,-0.0929289915891715,0.925959973442445,1
Cluster_15263,15.420540108837,-3.97537884215517,0.689164854423281,-4.31736880233842,1.57900205837088e-05,0.000602119295440989
Cluster_15475,11.7684918074622,-3.46746478886716,1.09585681006785,-2.25163065666799,0.024345622067343,0.160681105644464
Cluster_17091,5.16086747448992,1.9508245399452,0.881412740053826,1.07875062015457,0.280698913144301,1
Cluster_17202,25.4561372917391,0.575126964837293,0.537782822033391,0,1,1
Cluster_17214,8.0704125530194,0.140603159780294,0.435514615069163,0,1,1
Cluster_17220,370.742633945666,1.22927186329246,0.390255391310565,0.587491853789676,0.556873419955187,1
Cluster_17230,6.94084606638241,-0.946319815764572,1.74592475833416,0,1,1
Cluster_17263,12.2342757719491,-2.51918786877835,0.807875497918484,-1.88047276182107,0.0600436751965508,0.283063040212311
Cluster_17414,22.3563035238485,1.11187306730206,0.358304168961549,0.312229320764799,0.754866250408147,1
Cluster_17753,9.8345074367199,-0.700626110601968,0.309641741425868,0,1,1
Cluster_17994,501.348616101629,-0.712490523406957,0.949121317165431,0,1,1
