,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_1,13.0128334536251,-0.292047499657905,0.453338115145801,0,1,NA
Cluster_2,55.8529120904793,-0.0435598147888028,0.475782938514702,0,1,1
Cluster_3,13.552961654198,-0.0602226339243321,0.401025882554501,0,1,NA
Cluster_4,57.1717948389095,0.0525112629509553,0.429913293953425,0,1,1
Cluster_5,13.4828469764265,0.684588570802527,0.656184149260926,0,1,NA
Cluster_6,35.7885714317062,-1.00290776629899,0.665260187557875,-0.00437087075608956,0.996512560810758,1
Cluster_7,59.5891419251106,0.0966296117390297,0.442452227940288,0,1,1
Cluster_8,13.7558690567269,0.359015317521473,0.466775334275879,0,1,NA
Cluster_9,67.7961755790536,-0.382305459316923,0.446464498751768,0,1,1
Cluster_10,14.1387789669923,0.319843569105664,0.454984586569071,0,1,NA
Cluster_11,65.8485778328804,-0.602229407579471,0.419314272520322,0,1,1
Cluster_12,13.8152117171747,0.0164634613829407,0.454935903375685,0,1,NA
Cluster_13,59.2095642216824,-0.0767923056906651,0.462054468229038,0,1,1
Cluster_14,13.4395532633038,0.821658341816867,0.558647323937163,0,1,NA
Cluster_15,58.3605701370835,-0.707705573906921,0.382319988390592,0,1,1
Cluster_16,13.5226578180183,0.308090342786331,0.471141278852534,0,1,NA
Cluster_17,58.3573753848236,-0.606746198353448,0.381533250216894,0,1,1
Cluster_18,13.9791919433336,0.293529835195749,0.373712659926778,0,1,NA
Cluster_19,66.3782482035391,-0.428416664456635,0.434891878270958,0,1,1
Cluster_20,12.3664045981413,0.139851350407555,0.455446122982243,0,1,NA
Cluster_21,10.8773363554873,0.217676252951675,0.517315476307284,0,1,NA
Cluster_22,49.3958368384455,-1.08430881426779,0.845696891934964,-0.0996915266826781,0.920589227757609,1
Cluster_23,18.1672935375723,0.781034162545658,0.533598878161502,0,1,NA
Cluster_24,14.0824163968586,-0.253366091861736,0.686316509184199,0,1,NA
Cluster_25,13.3797778711566,0.110283333507071,0.730988527189102,0,1,NA
Cluster_26,110.586803812192,0.421707683448113,0.465827645360776,0,1,1
Cluster_27,19.1369542930629,0.109427071333943,0.33057555353312,0,1,NA
Cluster_28,52.3565854193178,-0.470087481118181,0.309185951813375,0,1,1
Cluster_29,65.1745719599963,-0.083011676278887,0.404054396392648,0,1,1
Cluster_30,1926.97760781007,-0.245588588917713,0.226552129525692,0,1,1
Cluster_31,29.5616577658882,0.489802184637303,0.795486362823349,0,1,NA
Cluster_32,14.6927920081479,0.313748947023854,0.814617480413058,0,1,NA
Cluster_33,15.168277305169,0.538613677822312,1.14637280981231,0,1,NA
Cluster_34,14.4495854345816,0.323654127769905,1.16934360189956,0,1,NA
Cluster_35,121.133260787542,0.207404122068996,0.627230091823542,0,1,1
Cluster_36,42.9340661830323,0.0245714639750052,0.532255247983698,0,1,1
Cluster_37,98.096789974519,-0.291893086402133,0.792916799812484,0,1,1
Cluster_38,57.9318224739186,-0.6737395829003,0.768180802270181,0,1,1
Cluster_39,9.44211749446901,-0.760841786548138,1.31827060428641,0,1,NA
Cluster_40,96.1315606623151,7.2756350121399,2.52383717068466,2.48654512463554,0.0128990209861034,0.48674702884843
Cluster_41,54.9196351259043,-0.58736871738693,0.958097339118276,0,1,1
Cluster_42,55.8225042189342,-0.29514507871327,0.43290825576281,0,1,1
Cluster_43,278.530779053492,0.62314322793592,0.44807272419797,0,1,1
Cluster_44,13.8679449288479,0.737892255835004,0.542291723422836,0,1,NA
Cluster_45,40.0543765868966,0.293887557373424,0.66560279021302,0,1,1
Cluster_46,22.8158462010437,-0.367875565773682,0.441454930088996,0,1,NA
Cluster_47,15.4424059049513,0.676818442872636,0.569648062680273,0,1,NA
Cluster_48,14.5461072284871,-0.475466104915468,0.749071978990526,0,1,NA
Cluster_49,134.821993468969,-0.0278999441813567,0.771297052816021,0,1,1
Cluster_50,38.0598812560978,-0.110946007039992,0.442536632227321,0,1,1
Cluster_51,37.3574382637072,-0.137962831802957,0.633399107872299,0,1,1
Cluster_52,8.36006864195773,0.464603755578113,0.756694250608345,0,1,NA
Cluster_53,47.2612428365979,0.852840487239243,0.601372355306803,0,1,1
Cluster_54,32.6234178644422,-1.14604486281402,0.501368598228498,-0.291292401099798,0.770827698635792,1
Cluster_55,44.277229453814,0.482026518180328,0.461048925856064,0,1,1
Cluster_56,103.585851758629,0.367610123529507,1.27629588180939,0,1,1
Cluster_57,50.2341031583241,-0.643272875786666,0.94282604589056,0,1,1
Cluster_58,36.9939403869144,0.332447043121729,0.522143263347036,0,1,1
Cluster_59,39.4739134608639,2.72965362071524,1.17612156117267,1.47064187735038,0.141387992412292,1
Cluster_60,62.5223912157903,26.2332714279503,4.16909985507218,6.05245072200686,1.42658645890444e-09,3.08998626998701e-06
Cluster_61,21.2136065299735,0.323864797411256,0.645212907078305,0,1,NA
Cluster_62,53.4822530455791,-0.111848284819083,0.452384996677207,0,1,1
Cluster_63,56.5827076017757,-0.216158484086249,0.232833422456252,0,1,1
Cluster_64,38.8155739881143,-0.671848007905971,0.427975072083312,0,1,1
Cluster_65,14.6809675886694,0.297825508484285,0.348292779775435,0,1,NA
Cluster_66,37.0093778905969,0.0526632927142087,0.56658793532926,0,1,1
Cluster_67,17.0982796632849,1.34793555051185,0.763439997602108,0.455747081112698,0.648571861854462,NA
Cluster_68,18.5179306434493,0.61274623538468,0.945079588906161,0,1,NA
Cluster_69,253.100864810958,0.0374822950431914,0.379649010831774,0,1,1
Cluster_70,27.2292336783365,0.247921425455055,0.319221056540401,0,1,NA
Cluster_71,68.7543388372898,0.343469957708125,0.531913659656502,0,1,1
Cluster_72,17.7287684584554,0.14692037258273,0.557964887944397,0,1,NA
Cluster_73,38.3407452021872,0.292888912378383,0.439402530700689,0,1,1
Cluster_74,15.3724028053379,0.860752214581481,0.408860205662148,0,1,NA
Cluster_75,311.30943519325,0.208701533146889,0.669494734250968,0,1,1
Cluster_76,25.4089489919007,0.430805064684571,0.620176233394312,0,1,NA
Cluster_77,26.9821486665042,-0.364057007526753,0.606266103356105,0,1,NA
Cluster_78,798.729160956626,0.699939136672819,0.332671993362851,0,1,1
Cluster_79,1311.98819920757,0.504364370516065,0.438398678914988,0,1,1
Cluster_80,2749.14763218951,-0.0482843939132934,0.36780044273317,0,1,1
Cluster_81,44.0381207377753,0.146561026655699,0.693547225276439,0,1,1
Cluster_82,44.2006701143258,0.401444228088348,0.77524548688039,0,1,1
Cluster_83,36.4207858021075,-0.0115161341710072,0.53239628295545,0,1,1
Cluster_84,70.7076055902649,0.160106529998587,0.300794834499361,0,1,1
Cluster_85,37.6243551553921,-2.45339993859147,1.31748212348533,-1.10316482681873,0.269955592820004,1
Cluster_86,93.0825372126509,0.00709591566189772,0.413899783009491,0,1,1
Cluster_87,429.782164952247,-0.119114406440541,0.252086256111485,0,1,1
Cluster_88,9.32335989390046,0.411081883665608,0.535474798999346,0,1,NA
Cluster_89,18.4973799981641,1.11055687204294,1.04040120136415,0.106263691254851,0.915373138618562,NA
Cluster_90,41.6199818028951,1.11218017346726,0.848980090756006,0.132135222826449,0.894877336372496,1
Cluster_91,29.4430305129061,-1.19713595103752,0.751495773690704,-0.262324763410653,0.793071071885452,NA
Cluster_92,61.1868907090536,-0.0030413028090226,0.787307229103934,0,1,1
Cluster_93,184.345647734811,0.301749989840859,0.637657581880598,0,1,1
Cluster_94,9.53318012180699,3.55331810158153,2.33238872710604,1.09472236420454,0.273638287727646,NA
Cluster_95,63.7576799810054,-0.094090534896585,0.35872363162373,0,1,1
Cluster_96,132.706537922716,0.633113418480851,0.555569116404577,0,1,1
Cluster_97,84.3879689131464,-1.02466042533973,0.815207829391258,-0.0302504765663787,0.97586729245213,1
Cluster_98,13.0654924255624,-1.11468775904025,2.28410176368795,-0.0502113175794207,0.95995399280721,NA
Cluster_99,91.0545645019594,-0.568448629914574,0.803790156684728,0,1,1
Cluster_100,22.0941416982249,0.526602677998384,0.50113732055917,0,1,NA
Cluster_101,32.4718223193887,0.484702114571882,0.90945129814129,0,1,1
Cluster_102,12.8733514256562,0.749053112598535,0.92512796133482,0,1,NA
Cluster_103,292.614996517158,0.244046022960215,0.509322817512977,0,1,1
Cluster_104,99.3565473840551,-0.0391345357623101,0.323353527350895,0,1,1
Cluster_105,60.7562618879744,1.57982686567579,1.16799767274234,0.496428100164289,0.619592403507172,1
Cluster_106,49.3120463680443,-0.200061137823231,0.432854767309149,0,1,1
Cluster_107,52.7695400688072,0.708447625640742,1.16582915215296,0,1,1
Cluster_108,97.6259561705729,-0.798315984677628,0.738772577170008,0,1,1
Cluster_109,123.39749900625,0.410132264243366,0.775639987897206,0,1,1
Cluster_110,18.0852199138294,-0.385754874959897,1.22973497480205,0,1,NA
Cluster_111,8.29660708192052,-0.91518830279219,1.15336474948755,0,1,NA
Cluster_112,208.988569309505,0.499812286127745,1.02416595710209,0,1,1
Cluster_113,18.2771861136762,-0.780451724507786,0.35384834036332,0,1,NA
Cluster_114,21.8055432138888,2.26151122952106,1.02999873880469,1.22476968368432,0.220662010458192,NA
Cluster_115,14.2814047166232,-0.615835757670393,0.309314156857621,0,1,NA
Cluster_116,141.492247440133,0.626584080618166,0.99406954852931,0,1,1
Cluster_117,90.145004425782,-0.0132324677647548,0.264266533856594,0,1,1
Cluster_118,23.2779304755334,-1.46398743996711,0.982666826944571,-0.472171673292151,0.636804256943024,NA
Cluster_119,16.0412283509187,0.358458376978711,0.673508131291748,0,1,NA
Cluster_120,11.7743204421641,0.193054245811672,1.53423842683456,0,1,NA
Cluster_121,67.2462933347391,0.180928125348839,0.941195084830125,0,1,1
Cluster_122,18.2180226945374,-0.728511882681521,0.59404745818387,0,1,NA
Cluster_123,229.007416391295,-0.127476337306472,0.718457357667948,0,1,1
Cluster_124,154.858875508133,-0.32167478708187,0.352189134633255,0,1,1
Cluster_125,98.462902907738,-3.042888019788,1.44516874398451,-1.41359825853658,0.157479892900697,1
Cluster_126,37.9852327811299,-0.707264245334154,1.04408056841359,0,1,1
