X1A1_ACR.173_TP1	X1A10_ACR.145_TP4	X1A12_ACR.237_TP3	X1A2_ACR.244_TP4	X1A8_ACR.186_TP2	X1A9_ACR.244_TP2	X1B1_ACR.225_TP3	X1B10_ACR.150_TP4	X1B2_ACR.173_TP3	X1B5_ACR.229_TP1	X1B9_ACR.265_TP4	X1C10_ACR.173_TP4	X1C4_ACR.139_TP4	X1D10_ACR.265_TP2	X1D3_ACR.225_TP4	X1D4_ACR.237_TP4	X1D6_ACR.229_TP2	X1D8_ACR.237_TP2	X1D9_ACR.229_TP4	X1E3_ACR.150_TP2	X1E5_ACR.139_TP3	X1E9_ACR.237_TP1	X1F11_ACR.173_TP2	X1F4_ACR.150_TP3	X1F8_ACR.145_TP3	X1G5_ACR.244_TP3	X1H11_ACR.225_TP1	X1H12_ACR.186_TP3	X1H6_ACR.225_TP2	X1H7_ACR.229_TP3	X1H8_ACR.186_TP4	X2B2_ACR.145_TP1	X2B3_ACR.139_TP2	X2C1_ACR.244_TP1	X2C2_ACR.139_TP1	X2D2_ACR.150_TP1	X2E2_ACR.186_TP1	X2F1_ACR.265_TP1	X2G1_ACR.145_TP2
Cluster_83	3.13687693034858	3.66742496452661	2.89065713641692	4.24772614523379	6.93730980038574	4.12592481234954	3.42315356067968	2.93037761529078	3.44838953909542	8.11515616135044	3.33180856072277	2.19531672462381	3.89853234050111	3.34509510969753	2.19531672462381	3.06278247834176	8.07737531781527	3.12341056358515	7.50807109597724	3.81525979785064	2.19531672462381	2.88382307055937	3.69984661980173	2.19531672462381	3.1518092184193	4.55284213861295	2.19531672462381	6.8360568179836	2.19531672462381	7.44486954522801	7.12922937634207	3.39323933552802	4.37453441693988	3.43908705294218	4.41663733219195	2.19531672462381	7.06034576533419	3.56878977320572	2.19531672462381
Cluster_85	2.19531672462381	2.19531672462381	6.80754936515965	2.19531672462381	2.19531672462381	3.05542321686866	2.91821138270706	7.30793863940719	2.93365108701841	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	3.24963906761439	7.64091232475063	2.66456447424985	7.77451284976378	2.19531672462381	2.63421190553971	5.40701154560456	7.63907992503021	2.19531672462381	7.68142824341945	2.19531672462381	2.6811601892801	2.19531672462381	2.19531672462381	2.7228499411212	3.39221054044922	2.19531672462381	2.19531672462381	7.26997826340912	2.19531672462381	5.00625625073924	6.03190990100343	2.19531672462381	2.19531672462381	7.71253703510512
Cluster_87	11.1572047823615	5.84042327826337	8.02635800589221	8.50517126541526	4.50395332501792	9.37896295358057	4.88682270785591	7.37287413932983	10.8021487178067	7.8030136423512	6.30762070721063	10.0584235508217	10.1621361227166	6.62401010472019	5.15679849237864	7.32482419250389	8.53647595255145	8.12819917695876	7.43498161721347	6.90225540832901	9.717664340748	7.15943014614019	10.9829388663663	7.60213051181603	6.02708437600609	9.20731884843399	3.96620626695285	4.91873088437716	5.18780452207578	7.42397955110477	4.42659434887122	6.10926322136485	10.6011983244061	8.1751372053613	10.6832522787861	7.37612910320858	4.64836772789615	6.01707653042342	7.95800426309443
Cluster_90	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.93037761529078	2.19531672462381	3.11520680093541	2.19531672462381	2.19531672462381	7.30010053182291	2.7815009433206	3.01905142604319	2.19531672462381	3.55804524845181	2.19531672462381	2.7747932370755	2.63421190553971	7.68662423879595	2.19531672462381	2.9726981078412	2.19531672462381	2.19531672462381	2.6811601892801	2.95569797760073	2.19531672462381	2.93731932861074	2.80649371510998	2.19531672462381	2.19531672462381	8.45963144409099	2.19531672462381	9.92704029981954	2.19531672462381	2.19531672462381	3.18413412031615	2.19531672462381
Cluster_92	8.22449255612293	2.19531672462381	6.12100087622262	4.92372325102383	6.08106374214117	5.45585746877972	2.19531672462381	5.77986286060115	7.71503703470612	7.12901536261718	2.19531672462381	7.17253935572534	3.89853234050111	2.7815009433206	2.19531672462381	6.56716068230621	6.20725199439817	7.12368448384543	7.31109320226447	2.63421190553971	2.19531672462381	5.04324051589822	8.31435933214327	6.8991450738889	2.19531672462381	5.61781733641021	2.19531672462381	7.06871025276758	2.19531672462381	5.85854017604555	6.28007338428414	2.19531672462381	4.2636965959168	5.32228252848688	3.95749229070277	5.89591561040708	6.86653845055013	2.19531672462381	6.81306347652663
Cluster_93	8.11829742684349	2.19531672462381	5.47514912466504	6.3589004088077	5.519490583073	4.77589151595379	8.18430271492255	4.5898874119259	7.70659072769813	9.19224522094198	6.25186991219387	8.05555274652002	8.67341673041729	2.7815009433206	8.76342329881225	6.8281833796022	8.47238902184782	7.49734339087355	9.83570112996923	2.94981262317131	8.71394135369914	6.45261801351311	7.38418556524175	6.46456517521891	2.19531672462381	6.06710088766465	8.72053107629776	7.71790533809344	7.73323518600783	7.78230707631204	5.13770736540135	2.80704071778711	9.13642974526824	4.08528537449765	9.16609119992568	6.55189133265314	6.57148423981831	6.37031669465781	4.08321002569241
Cluster_96	5.52647739042437	5.03439641751257	4.24003639178416	7.7336926118753	7.93351561628862	9.10943851420766	8.97902781295705	2.93037761529078	4.15284840192229	4.59582618637771	3.76574891064707	4.84380219471725	5.41543758152652	4.40611991219442	9.51406749421794	3.30462675107878	4.15011398709522	4.3859228638682	4.8784920394584	4.50850453571196	3.72223862825273	3.81193894227299	3.28216482392177	3.11761372713904	2.19531672462381	9.09145005060679	8.80275543899314	6.90332873859215	10.0251223571865	4.48587293418564	7.98462340944087	3.74966283298053	3.31617758982415	8.2108387022549	7.01094291805787	3.86275691171821	6.4179928790625	3.18413412031615	3.15078149232358
Cluster_97	2.86689921364143	8.70713410963118	4.05061472004047	3.40603512395806	2.19531672462381	5.92576868838753	3.60011814567724	3.2241880784471	3.44838953909542	8.42513724851111	6.86662991567323	2.19531672462381	3.43257594996299	8.95384250938049	4.00300213618959	3.19218722113323	8.7821445067425	3.62853067834351	7.61670965909992	8.28511813346727	2.19531672462381	3.68275405455115	2.9726981078412	3.25456842285313	8.2255207614718	6.4172751173822	3.25889856496745	2.19531672462381	5.13709004612926	7.51239313715876	2.19531672462381	7.17410832467011	2.66245850657724	3.84129452604402	2.19531672462381	2.85544503432386	2.19531672462381	7.6217960684694	3.52392808849259
Cluster_103	9.21235187381686	8.14359052124793	4.80388446585297	6.06553460684963	8.50473556603047	5.21323398888473	8.20741597468002	4.42961561806798	9.40880064220581	5.4697695921098	6.41301023934392	8.5304498592743	8.76531518441316	8.29545193844616	9.24897100088324	6.01288894540577	4.27175913680904	4.95618909901132	5.45545656950969	8.17212793910546	6.99062215682779	5.61848591574529	8.86254395395054	5.33150286919508	6.39363209264801	5.45321418013803	6.80513360262295	9.06472157170403	9.54062620532274	5.53138622639224	11.4010561630274	7.46794851501216	9.3280242346004	5.44870016496808	9.68008715665471	5.04070419425201	8.406880359001	7.44775255848297	4.1454008989002
Cluster_105	6.13960225019246	6.04457483178447	2.19531672462381	2.19531672462381	2.19531672462381	4.77589151595379	5.94618131330947	2.19531672462381	6.58471439882006	8.77675252110449	6.22315913354813	5.8676757232741	5.74195497677991	6.03484897583928	7.3346335845408	2.19531672462381	6.52401619973423	5.6979848868901	2.19531672462381	5.0576417165231	5.58843884532727	5.76780321257964	7.38418556524175	2.19531672462381	5.158494048352	2.19531672462381	8.30541376338662	6.02469471819335	5.51901271073245	2.19531672462381	6.61100245565637	5.07083869068822	6.51982506370481	2.19531672462381	6.334578276891	2.19531672462381	5.62719495774152	5.14616704308871	2.19531672462381
Cluster_107	7.44086728741587	4.20277779406518	8.06778383026546	2.19531672462381	3.51842144367842	6.97496822318265	4.00665166003097	3.2241880784471	2.19531672462381	5.54684744032448	4.71784844936367	3.57365543265193	3.6897883273986	2.19531672462381	2.19531672462381	6.77663826911556	6.58419186628232	6.78126832470924	6.73221981784869	2.19531672462381	4.65592603849761	3.36674727977391	3.8606843838966	6.81052401357396	4.36966711494472	5.3253920784602	7.79823382158507	2.19531672462381	2.19531672462381	7.47225988280065	2.89859041421223	3.84685599941217	7.0180468710881	3.69745421946153	7.53077576792999	2.19531672462381	2.19531672462381	3.84959046238492	7.7824918778391
Cluster_108	2.19531672462381	7.87203202020532	6.70610013292319	7.28590255785077	4.80878570350603	8.98447124071097	2.19531672462381	7.54239584409736	4.43813359505112	5.2655351231401	7.25404266686579	2.19531672462381	2.19531672462381	8.5556732840317	4.35081348517769	6.52312290801805	5.73463541658861	8.28162112284409	2.7747932370755	8.31832393305008	2.19531672462381	5.87690511683812	3.8606843838966	7.94604933193715	7.89933651868552	7.57338991117121	2.19531672462381	2.19531672462381	3.45437697856741	2.19531672462381	4.57408844987784	7.62288598702054	3.80257119098157	7.35837285215938	2.19531672462381	6.70846846502794	2.19531672462381	5.61466648781671	6.98131928326596
Cluster_109	8.81278377875998	6.32052204823701	4.24003639178416	7.38374400509895	8.62658265051457	5.85746264312929	5.97354364877131	3.62248365748153	8.64893460069708	6.2070422559701	6.64689855716535	2.19531672462381	7.12598477956487	2.19531672462381	6.40246998489844	3.40492023022599	2.19531672462381	4.80878228461107	7.51990017093032	4.8104940168354	8.36570616000982	4.83919443908839	7.65200846988562	3.74459920321218	5.53262237277477	6.57672827760524	7.17411883843224	8.87137786633654	3.86069282797507	2.19531672462381	9.07606859807886	5.70655868456925	6.67181797979051	7.81033304648397	6.30160064232208	3.96560041789704	8.93022926767211	5.8583099711943	2.98007535906095
Cluster_112	3.13687693034858	9.96581346695269	2.19531672462381	5.61705878447123	3.35062166764782	5.81485005411858	2.19531672462381	2.19531672462381	2.19531672462381	4.50331727604188	9.02037217221751	2.19531672462381	5.47536072057235	10.2905848713963	2.19531672462381	2.19531672462381	4.83106409436099	3.75379429522023	4.585724361534	10.1876964949731	4.95385619133584	2.19531672462381	2.9726981078412	2.9525365428628	9.46455789970979	6.15502249724814	2.19531672462381	3.08917625356102	2.19531672462381	4.78600023268337	3.39100314751322	10.3705742360573	6.2702883742659	6.13758006315097	6.49626695478348	2.19531672462381	3.2168067824843	9.11041482151511	2.7536014795022
Cluster_116	4.08932874110423	8.39448021471006	2.89065713641692	9.2221659204427	2.19531672462381	8.39248989936708	6.99531375155714	2.93037761529078	3.22867933646347	7.24356551708706	8.19644311145214	3.18775763684592	3.6897883273986	3.58653193351573	8.28928549048835	3.57960127543921	2.85607207413551	8.49278767064924	3.85278602829725	7.75355723126675	2.19531672462381	3.53660321862298	3.69984661980173	3.66307568136535	8.09936451273645	10.7318442702204	4.3088246075973	2.19531672462381	6.9047724201026	5.85854017604555	2.19531672462381	3.05418129842253	3.22260583686671	3.33624374786171	3.51246788442178	7.68073575585304	3.61260377448976	7.51991154490873	7.26829041371525
Cluster_121	8.24866477712734	3.06917382244572	4.55155080582791	8.0489891552695	4.19696386027565	7.9361671898684	2.19531672462381	5.57273279551467	7.49726312319876	2.66106769567284	2.19531672462381	5.40863369308076	5.53284465909563	2.19531672462381	3.6564973530886	4.7939922106198	5.10675927414205	2.19531672462381	2.7747932370755	2.19531672462381	6.14496419629133	6.6644488656482	8.66364356664464	6.21077692692834	2.19531672462381	8.61998704279154	2.19531672462381	4.50834951312656	2.19531672462381	2.19531672462381	2.19531672462381	4.24158766504561	6.11699709944894	8.56129597142816	5.96463413826753	4.57854912954722	3.61260377448976	3.18413412031615	4.97307485487839
Cluster_123	3.13687693034858	2.19531672462381	2.19531672462381	10.206121421264	5.45232180118536	10.3407349657305	3.42315356067968	2.19531672462381	3.78301627473885	10.5361490726226	3.00904897111312	3.18775763684592	5.28735606944742	2.19531672462381	3.01905142604319	2.70113239768728	8.82320709783649	2.85713472632215	9.2359747234879	2.81366072228997	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	2.19531672462381	11.1620993438758	3.48432719038987	4.72898722087782	2.93731932861074	8.74685804609438	8.04045133023716	2.19531672462381	3.74503299105449	10.1697866312347	2.97301163352279	2.19531672462381	4.49778648809713	3.18413412031615	2.7536014795022
Cluster_124	7.12270537881514	7.5900316785979	9.65333419343094	7.14648751743892	3.35062166764782	6.43631908326235	2.91821138270706	7.92081507939066	6.82247460223206	6.00459003200346	7.04087831238829	6.69529987840479	4.07606383535622	7.46692277476733	3.4324954143812	9.37456409549623	6.14857927604159	9.33904352770835	6.37583752700348	7.64377585379375	2.19531672462381	8.43053637873426	6.94742297714434	9.3415785404518	6.87719032077267	6.35375496984947	2.95569797760073	2.19531672462381	3.71544525829119	5.72743706849116	2.19531672462381	6.94834313079773	3.11788707583898	5.87974877859899	2.83281878769874	8.53944384331059	2.19531672462381	6.74677584287368	8.80286127948711
Cluster_125	2.19531672462381	6.77402445105231	2.19531672462381	5.0200702367563	2.19531672462381	5.16838042832055	4.21718693464062	2.19531672462381	3.22867933646347	2.19531672462381	5.66208235437482	4.44086592614447	2.19531672462381	5.77531352646794	4.42482819896072	2.70113239768728	2.66456447424985	2.19531672462381	4.27101417609295	10.2467093476278	2.19531672462381	2.19531672462381	5.41701590636325	2.19531672462381	6.49757689026143	3.02914990991432	3.48432719038987	2.19531672462381	2.7228499411212	2.80649371510998	2.19531672462381	2.19531672462381	4.05454507919715	2.71612282163595	6.51794676141517	2.19531672462381	2.19531672462381	4.71464771192461	2.98007535906095
Cluster_127	9.37048670673107	4.68176663918997	3.37797866557244	10.7705169745887	3.35062166764782	11.3259404423099	8.94505886283539	2.19531672462381	9.18702267830766	10.4769427804864	3.93226897360692	7.95426149569911	9.75615583626578	4.09881105250196	9.58013546850895	3.06278247834176	11.2237564755696	3.48701112757213	10.2059552543875	3.99651777103922	9.72727472636801	2.88382307055937	10.0748235991182	2.9525365428628	2.19531672462381	11.4657941301572	8.72941034221446	4.72898722087782	10.1124475342797	10.0112292197776	2.19531672462381	4.43029289470488	11.6710400532745	10.5490314028006	11.0155023123874	3.12107933635817	3.2168067824843	5.39980843550805	3.15078149232358
Cluster_134	7.44086728741587	11.3027520796881	7.18668656708885	10.4916215116499	8.97629759735626	10.243654487776	10.3554676156919	6.64479620663738	7.63717686399456	12.1137687326821	11.4524088204045	6.49305491189982	9.85148634264056	11.1791462569434	11.481019141725	7.05521427574608	10.9672356809516	7.77451284976378	11.3801440767935	10.7708306699672	9.717664340748	7.3121263021554	8.81096092942295	6.87551216134258	11.0835990233619	10.885295590322	10.8080341795819	7.19930634267337	10.3845005526587	10.7407390468183	8.08242616787141	10.7370000187562	10.461482010823	10.133824898231	10.5417596439437	5.84754176655592	6.102099064122	10.7316189077015	6.0848666887551
