X1A1_ACR.173_TP1	X1A10_ACR.145_TP4	X1A12_ACR.237_TP3	X1A2_ACR.244_TP4	X1A8_ACR.186_TP2	X1A9_ACR.244_TP2	X1B1_ACR.225_TP3	X1B10_ACR.150_TP4	X1B2_ACR.173_TP3	X1B5_ACR.229_TP1	X1B9_ACR.265_TP4	X1C10_ACR.173_TP4	X1C4_ACR.139_TP4	X1D10_ACR.265_TP2	X1D3_ACR.225_TP4	X1D4_ACR.237_TP4	X1D6_ACR.229_TP2	X1D8_ACR.237_TP2	X1D9_ACR.229_TP4	X1E1_ACR.265_TP3	X1E3_ACR.150_TP2	X1E5_ACR.139_TP3	X1E9_ACR.237_TP1	X1F11_ACR.173_TP2	X1F4_ACR.150_TP3	X1F8_ACR.145_TP3	X1G5_ACR.244_TP3	X1H11_ACR.225_TP1	X1H12_ACR.186_TP3	X1H6_ACR.225_TP2	X1H7_ACR.229_TP3	X1H8_ACR.186_TP4	X2B2_ACR.145_TP1	X2B3_ACR.139_TP2	X2C1_ACR.244_TP1	X2C2_ACR.139_TP1	X2D2_ACR.150_TP1	X2E2_ACR.186_TP1	X2F1_ACR.265_TP1	X2G1_ACR.145_TP2
Cluster_142	7.40094556111431	2.13537069239975	7.31392694540774	2.13537069239975	8.50933569183949	2.64536908291885	2.86954521129122	6.7804958905876	7.58425907617027	2.13537069239975	6.37707920585403	6.51589303010528	2.13537069239975	2.72977872404254	2.62312285535991	7.05461951587536	4.24369884728605	7.90137910590235	2.13537069239975	2.13537069239975	2.5812290710275	6.8382831153715	7.26584090527626	3.47280967597558	7.20136470255216	6.18490574686604	2.13537069239975	6.81460103495398	9.40040111931184	2.67302844518856	2.13537069239975	8.10612431847981	2.13537069239975	2.80537383578235	2.13537069239975	2.13537069239975	5.84067451821597	8.67267602000507	3.53542294047997	6.27856750066582
Cluster_144	10.215040339864	3.02376087234041	8.93143877498312	2.92686839489061	3.10394901036437	2.13537069239975	8.8558129802027	8.50526959537597	10.215178063851	3.82083752221214	2.96442984710384	9.30865809196749	9.93338997658071	4.19562332526993	10.4969079047381	8.93174601682934	4.07688286591849	9.71672705952098	3.98192692178419	2.13537069239975	6.13475209781361	9.74017470918711	8.53231097452216	10.6505450232638	8.76976251293837	4.48735336921642	2.13537069239975	9.56698562299536	3.0443969215829	10.3916393483918	4.21462836198744	2.8507460619032	5.46104126639171	10.8596657516902	2.13537069239975	10.6594736242727	8.25635886623514	3.57158703986077	2.13537069239975	9.14726698368552
Cluster_160	4.23692409145928	8.27426418404592	10.0757905587175	9.5319030019628	2.82656468569698	3.14024989245594	3.71474901834511	10.2750990335563	4.41397624784429	2.60974881318179	2.13537069239975	7.80662412320367	4.04202026637252	2.13537069239975	8.62962132747475	10.5101104517943	2.13537069239975	3.0801207329645	3.29499585692128	6.36781123591941	2.76345013067495	3.68416794056761	7.99243346232749	6.19749825028179	7.04183939054289	6.75570286848353	6.30300432740066	5.15097322702449	6.77564081898086	5.86932474875288	2.13537069239975	3.52632151327003	2.13537069239975	4.34918423770376	7.52302480583315	2.13537069239975	8.58850897484522	4.09680979620378	3.14399672666733	3.48681310006975
Cluster_169	2.82009570116592	2.13537069239975	2.13537069239975	9.98511316927567	2.13537069239975	11.4746697512555	2.86954521129122	2.13537069239975	2.13537069239975	7.43529719320211	2.13537069239975	3.14511619571994	2.13537069239975	3.83179747042006	2.97242119524105	2.13537069239975	8.89838917271432	2.13537069239975	7.0786380769947	2.90386776132837	2.5812290710275	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975	3.10760241550175	11.1652101587301	2.13537069239975	2.13537069239975	3.05630394288635	6.95783684535599	2.13537069239975	2.13537069239975	4.15658671374896	10.0337267269681	3.77972663579524	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975
Cluster_170	3.4696464887597	10.9329634488579	4.21500354713875	2.69850765262869	3.8744218668859	3.8762302261279	4.44985041784983	4.00235137823765	4.01269449305261	10.3363444838625	10.2905682978651	2.13537069239975	10.4414600364481	11.0626334553797	3.47308292788348	4.0091403700768	10.6952372403809	3.0801207329645	9.76196040220649	10.9556065092985	11.3922476025277	9.53887313403512	3.50114911426483	3.23974811800602	3.7867189020315	10.5612155194194	3.94051180903793	4.1792204382854	3.0443969215829	4.02153316282587	10.1775390302802	3.52632151327003	10.183392663834	10.7238903741327	4.05848799651584	11.0558408786977	3.59384697202801	3.17100737979874	10.2484024209172	3.67888998057765
Cluster_205	6.3425841531909	8.54390154292732	3.91493662593523	2.69850765262869	5.65961712396379	5.61149050483732	7.84290243245808	2.13537069239975	3.18767187331509	11.3490487948449	8.05908191368513	6.96799599520408	7.65670024958315	9.18142808044098	6.85923618191132	5.49991835431085	8.46456341845358	2.13537069239975	8.19951214912417	8.32270046709604	8.1798856569025	6.33885075984153	4.19656943170099	2.13537069239975	3.44051694690993	7.5297949837603	6.98315661065853	6.69283668333275	3.66357008211787	6.60703035076403	7.53230087306713	5.20677615565858	8.6430692618579	9.05952093461662	3.04535942288812	11.1556363761418	6.06887095954309	3.57158703986077	7.92792327899108	2.13537069239975
Cluster_231	7.48460654906367	6.33553672693411	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975	9.279427060754	2.13537069239975	7.17228714700533	10.9507292639382	4.85792662520279	6.51589303010528	2.13537069239975	7.11637483967446	9.7759698962951	2.13537069239975	10.5945544479887	2.13537069239975	10.2695427858258	9.49385226486959	4.68950389071234	2.13537069239975	2.13537069239975	6.81596597947311	2.13537069239975	6.64036736170508	2.13537069239975	5.85371406145805	3.0443969215829	7.19290697735677	10.5927001113967	2.13537069239975	5.08559381933756	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975	6.54785086832954	2.13537069239975
Cluster_291	8.58443647487329	6.5093961619004	10.0015679255884	9.35649731830442	3.62824854729072	9.89632372313765	2.86954521129122	8.60697514125248	12.5881634072573	9.52050550244915	10.3772354685292	2.13537069239975	6.65413610979485	11.9566367927061	7.66077185879009	9.22920169905181	10.0751843094447	9.68628054381021	10.3228007963076	11.3505993003946	12.3831665205578	6.52529496075959	8.01626574708074	11.2896686157598	9.72498646850709	11.8447730043579	11.2024091309442	11.0614536314181	4.05665091855591	5.50460882443334	8.87336849637185	4.31815075489757	10.5060318215637	9.41698557203024	10.2047074297411	10.4827177137258	9.95815595503447	4.87757355581493	8.98076389501435	9.180289191807
Cluster_299	10.5625216088665	4.01714501955353	8.96620068140764	6.00174709956509	2.82656468569698	6.06067906214969	8.33367534865679	7.48185169672804	10.1468750389758	2.13537069239975	4.18293208037519	9.27251041524295	4.19889826981847	4.42660377504066	8.15750700276681	8.19231424326092	2.13537069239975	7.81016611474507	2.13537069239975	4.54068433067435	4.26317915367957	3.68416794056761	7.6249194892437	10.6112014190269	8.03352943160637	4.95208450937916	6.39555314967058	7.30460934290291	2.13537069239975	8.75558193572221	2.13537069239975	2.8507460619032	4.34264147367505	5.21762708182142	5.80783745039791	5.90064188865261	7.44951601080256	4.09680979620378	2.13537069239975	8.43998507009993
Cluster_311	4.15264226058692	10.8236159418312	4.38194961472417	9.06661417643165	2.82656468569698	5.25701381007043	4.08308624162131	9.37708761937069	4.4976198830915	2.80328802373513	5.06880785902488	4.24621395272234	7.60510089578762	8.22126357314145	4.80046606245066	6.82803414745689	7.10241755980738	7.2307859121731	5.25660175154569	5.46233808855124	4.32857933196252	7.7834348900634	5.24648802825205	9.6474800108247	8.21265252606746	10.5944620210332	7.81815960527421	7.96803321402077	3.0443969215829	8.17787006492531	7.58955502834198	4.31815075489757	12.4891115683558	7.76208488991991	8.37297392233245	6.35064858670122	8.37152812951535	5.67073802325133	15.3093788429145	8.23355379194174
Cluster_326	11.2017050523577	9.62760667299055	8.28442463564816	10.1456887768998	4.07858154670826	8.80239182598649	10.5056390010209	6.91654789622285	10.3427868202582	5.67434704515276	10.220167905206	10.8716897491735	9.81069280182822	9.25828940044336	12.2587586677411	8.88747453696454	5.02188829798917	8.61250169610195	7.32101781731841	9.38513634229021	9.22388469594732	10.2690379289207	7.76515981905786	10.8432680760613	7.40081992992595	9.40952721505513	9.85525331148299	11.4776418399573	2.13537069239975	11.0698280549791	5.37895525734277	2.13537069239975	9.76027612099195	10.5698818491928	10.217169579933	11.0970693909715	8.84916182157827	3.17100737979874	9.29513831733363	8.00813063321648
Cluster_345	9.74963343334582	3.37335491378701	10.3950862010737	3.36503138582021	3.48163697142999	3.35452079924787	7.52534544197389	9.91843756872414	9.40019464580145	3.17805546540106	2.13537069239975	9.49945674675416	3.03674069864751	3.30067580205202	6.67793361122819	9.41939292204344	2.61298041316887	9.55949829699811	2.96607878150592	4.0492799402733	3.2070382503127	2.13537069239975	9.64698805868342	9.32461704998523	10.0565817617248	2.13537069239975	3.88592571398169	6.9872776843703	2.13537069239975	7.37037133575367	4.28138147076438	2.13537069239975	2.75768434130143	3.71173004504392	3.81109545011044	5.4203238344675	9.44638068502093	2.13537069239975	2.13537069239975	9.98003307719021
Cluster_446	2.13537069239975	2.13537069239975	3.79615078170962	2.92686839489061	2.82656468569698	3.35452079924787	3.1630257361287	8.86388931268717	7.4495286034871	2.94986410749715	2.96442984710384	7.01881386209271	2.13537069239975	2.72977872404254	2.82194884964435	8.99730859477869	2.95531754137645	9.5216771847748	2.72676890291526	2.13537069239975	2.90165741798555	8.37383794019636	8.92108098289031	2.13537069239975	9.26238814966038	2.13537069239975	3.49093428596901	2.13537069239975	8.89924076547805	2.89145886107591	3.90587155137693	9.24401488572899	2.13537069239975	3.07475342968758	2.66650117611883	3.04740783993737	2.13537069239975	7.66142174919376	3.14399672666733	3.58703471179019
Cluster_447	9.39292450362065	3.37335491378701	7.56560385411358	5.55518874516171	8.99248138594347	6.10805734961068	4.52752237608604	6.73212672099342	9.48379404068773	9.85961156635568	3.29275024178752	8.65551781375417	8.99461704384491	4.83460943404938	5.2552572866119	7.40339000627489	9.73197945754982	7.94204755796277	9.82047194440703	3.62371639589253	2.90165741798555	8.79153986560769	6.31420683771817	9.35470824937667	7.00625760015758	2.13537069239975	6.43968094675705	4.63827748562064	9.5466797082075	4.89449823248389	9.52709465566274	9.55439697988349	2.13537069239975	9.00095673836982	5.16803093750025	9.28348202692418	6.74551570506737	9.66140129644405	2.13537069239975	7.37078749926319
Cluster_496	12.1952974462706	4.75402434034546	5.0486856549198	5.42332824168796	10.9050829420116	6.02408614645111	3.85040694173976	4.63800859895739	11.6831784192544	4.84426183521048	4.18293208037519	10.8099823163737	4.04202026637252	4.62322988440039	4.24187029503448	4.80536969768036	4.61596466165727	4.43016101167774	4.86226898301489	4.54068433067435	4.22920350433562	3.68416794056761	4.9267128572241	12.1176269838641	4.90428972827872	3.76357481331482	5.07781922370417	4.38231997246469	10.0690391809703	4.28740774367855	4.97620403498421	10.7144912884481	3.71461547330992	4.82608502160878	5.39413570844963	5.07143823773861	4.43112225726177	9.13358602292333	3.53542294047997	4.48775551772517
Cluster_508	9.6909980399646	3.02376087234041	11.4925492160258	3.57437001225695	4.54720019610966	4.19150514047873	5.02718242659469	9.85408249827581	10.3509057851634	11.0035548483986	5.30801398903066	7.22760509604271	5.3289215005577	5.8293093872685	4.74554811900431	10.9215723538304	11.3764171355332	10.7669202998937	10.4868386872362	5.83166806796204	5.56352577924902	2.13537069239975	10.0647657899254	10.3101490718309	10.36583112632	4.48735336921642	3.94051180903793	5.0394816013964	4.70455080411238	5.3805099858138	10.6699032439186	4.03852378847867	5.01193037136441	5.59767361111302	3.66510071964341	6.05702851898945	10.2851893773729	4.61710942569414	4.05026516039032	11.6067090354037
Cluster_516	10.9747445342111	7.33703752389519	10.7011343059943	3.47490423046508	4.16938505964444	3.44618099916479	4.36736073857567	10.5411121415762	10.3629991983117	4.57247064644451	6.45290977662948	10.3216044887263	2.13537069239975	7.06018219568345	5.00054897927092	10.8341212726784	4.83385544304743	10.9715401342884	3.82396352971009	6.3899999157078	7.25238252365423	3.68416794056761	10.6352516229143	10.5604633315976	10.5560500421159	6.81007704241495	3.49093428596901	4.55826504048904	3.87611380855778	4.73225185976567	5.92840028374389	4.03852378847867	6.14531698061348	3.51616077634022	3.66510071964341	3.24362584346767	10.3845019581123	4.46536312400883	6.32389704813486	10.6807487695931
Cluster_517	4.59222307158244	10.0394375119134	6.13354589693994	2.92686839489061	9.57599996015219	3.35452079924787	3.71474901834511	4.56387648705146	3.41097219956819	6.96700778429226	9.2695641155356	4.41489321674516	2.13537069239975	10.2162002879926	3.74780759560295	6.0024197233057	8.08535150244802	6.66296978211601	5.79718245847332	10.586761588129	12.1187551191393	4.2405917010567	5.47237615015697	4.21394909600607	6.19560383710505	9.29046032403446	2.13537069239975	2.91058353899252	8.79183419615019	3.68248869083825	6.82628579800025	9.61853431378735	9.20031475254475	3.07475342968758	2.88237889043941	3.47740767879652	5.68388556019538	8.39734844259235	9.41341672242751	6.1004856253089
Cluster_526	6.44659659391655	5.22882653217188	14.4323916202358	12.4411761767717	6.56875638721892	13.550243532672	11.9009717873176	13.7484173725969	6.26562898137615	7.22473796382855	5.95795162206294	7.50205561473377	10.0632840354251	7.15521076499685	12.8980892451339	13.8801812279358	7.53951913857233	14.3040260138058	7.11028444638729	6.55614597343796	6.63708199330844	9.8660420980414	13.3219392383779	7.27248206175225	13.8667427337581	5.8098598328342	13.0799634262999	12.201465626623	5.96719059805585	12.5436691257131	7.53877593726735	6.26483497952626	5.82272745986019	11.5530326678041	12.1384825740068	11.993575386073	13.0120897824713	6.17629408420385	5.46372739372858	13.9137409027566
Cluster_545	10.3347780004614	10.6752728135259	9.98932973955773	4.75788339515668	10.7992100747278	5.05180492357119	4.36736073857567	10.2207192213409	9.90915938250503	4.51090432336637	10.5320062256991	8.29265275374127	2.13537069239975	11.3027311566872	4.59772352346496	9.59165621336473	3.65538065294291	10.2961208140977	3.64168304288689	11.2812628450031	11.3307951353653	3.68416794056761	9.88557378797756	9.68586029625412	10.4679979442883	10.8683369308063	5.53753397230883	4.78541344203836	10.0641885931227	5.17111111724615	5.71502374100796	11.4354824419465	10.1468811346584	8.01983009296665	4.98479135798775	6.83729013944911	9.53266180670878	9.04600509360287	10.7175067758691	9.46192356446486
Cluster_553	9.04459731284275	10.293767569984	8.61830910600151	2.13537069239975	10.1964625568741	3.8762302261279	4.08308624162131	9.14780089787803	8.57933600684323	3.70717736884742	9.91164534147484	8.11738187674158	9.82485264457842	10.649565538488	4.35902297954409	8.04504383465411	3.71701838532599	8.69298263818655	3.73640361005689	10.5503850474454	10.565878274132	9.25312413855703	8.57705663564912	9.16395745446603	8.12587053318903	8.88526534951992	3.49093428596901	3.6359530428374	9.72013707534745	4.23845940724232	6.5970127260972	10.5147893227991	9.8616032905253	11.0260837144269	3.04535942288812	10.9588580926434	7.65942553684674	9.41901225044175	8.86788879571118	8.72317759633923
Cluster_565	10.3515773583061	3.02376087234041	10.9119435047634	4.03783299572841	3.31121950809172	3.60850719177994	9.39105666832068	9.81790611702757	10.1106745666522	2.94986410749715	2.96442984710384	9.47694205018872	2.13537069239975	3.54494765301366	10.1030191052776	10.5224105011164	2.61298041316887	11.1401410688534	2.96607878150592	3.62371639589253	3.28874015433363	2.13537069239975	10.0518557383992	10.2182143670094	10.6215246742724	3.76357481331482	3.70540057477012	9.48564572865861	4.21441099062644	10.4133523442944	3.48918648212356	3.67703189452388	4.5697809839579	2.80537383578235	3.81109545011044	3.04740783993737	9.8795195960918	3.86284509394271	4.5622045535903	10.6691641425016
Cluster_607	2.13537069239975	9.22513870854267	3.79615078170962	2.69850765262869	8.33657841513297	2.8529585771286	7.99532859416618	4.00235137823765	2.88751756830289	2.13537069239975	8.52405831313782	3.14511619571994	2.13537069239975	9.08223144030232	8.44883405194875	3.01959401702639	2.61298041316887	3.44954118128426	3.29499585692128	9.22817848903031	8.86148959225661	2.13537069239975	4.00599238297661	2.92557550888822	3.33314814934518	8.95920190311818	2.83158638834367	8.06924143537782	8.16160092313029	8.59671201577295	3.00991083181454	9.05657288052764	8.67272679742555	2.95238619150695	3.04535942288812	2.59704840437855	3.08058032318314	7.38358456321328	8.5697430974924	3.37607841442587
Cluster_608	2.82009570116592	2.13537069239975	2.13537069239975	2.13537069239975	5.50354195485557	2.13537069239975	8.14507177540775	2.13537069239975	2.13537069239975	2.13537069239975	7.23196674292152	2.13537069239975	2.13537069239975	5.66580683003539	9.9931982316973	2.86101586571382	2.13537069239975	2.80926713085362	2.72676890291526	9.14929413645888	4.32857933196252	2.13537069239975	3.1184602653289	2.92557550888822	2.13537069239975	4.17623962525363	2.13537069239975	9.16810144762602	3.87611380855778	10.3444703556699	2.13537069239975	6.06469620120782	7.22688403898197	2.13537069239975	2.13537069239975	2.13537069239975	2.13537069239975	5.19435066597797	3.53542294047997	2.93422406768804
Cluster_609	3.09504113775291	8.05857743861114	2.13537069239975	2.13537069239975	9.04676997748693	2.8529585771286	2.13537069239975	3.18135995133725	2.13537069239975	2.13537069239975	7.967473719082	2.13537069239975	2.13537069239975	9.05581595765672	2.13537069239975	3.01959401702639	2.13537069239975	2.13537069239975	2.13537069239975	8.44400978763764	8.8215812512395	2.13537069239975	2.837109451533	2.13537069239975	2.68325239958991	8.11929704780755	2.63003382077784	2.13537069239975	8.6884468445996	2.13537069239975	2.13537069239975	8.64838361334386	8.09134348168528	2.13537069239975	2.13537069239975	2.13537069239975	2.8096005553845	8.74597476602936	8.40816003997435	2.13537069239975
Cluster_630	6.937559447736	2.13537069239975	2.84428947159962	2.69850765262869	2.13537069239975	2.13537069239975	2.13537069239975	2.88291244375033	6.4984386002349	8.61892823394829	2.13537069239975	6.48002959678814	8.84145263605002	2.13537069239975	2.13537069239975	3.01959401702639	7.8922524955475	2.80926713085362	7.59142142896529	2.13537069239975	2.13537069239975	9.65304622237796	2.13537069239975	7.65775484095413	2.68325239958991	2.13537069239975	2.13537069239975	2.91058353899252	2.13537069239975	2.67302844518856	7.52579658353811	2.13537069239975	2.13537069239975	9.63221823117685	2.66650117611883	9.87429812133167	2.8096005553845	2.13537069239975	3.14399672666733	2.70380548771269
Cluster_631	10.2913229296329	7.92202510720803	9.38119454886686	2.13537069239975	5.53616148789565	2.13537069239975	2.13537069239975	7.82672872149352	10.0751767593962	8.61010575358041	7.03256748991444	9.28293108054128	2.13537069239975	7.34182806653394	2.13537069239975	8.79278882147669	8.56424919149844	9.34670027998621	8.18473637868218	6.70505071790453	7.72890304326955	3.68416794056761	7.71506574786518	10.1391637891029	8.99862871526147	7.80852478842403	2.13537069239975	2.13537069239975	4.80353890862436	2.67302844518856	7.98046719114755	4.80439594154795	7.14454623214965	2.13537069239975	2.13537069239975	2.13537069239975	8.1903114905109	4.61710942569414	6.58200166047429	8.68735220441487
Cluster_641	3.4696464887597	2.13537069239975	9.65547646637269	9.36986430058709	3.62824854729072	9.61328971169671	2.86954521129122	8.73910972195165	3.18767187331509	3.64585975642747	2.96442984710384	3.53692358835164	9.11934633341203	3.43004586556355	3.0975933742279	9.64989620013368	3.65538065294291	9.61083539341819	3.82396352971009	2.90386776132837	4.80614938128439	8.65867362984071	9.142923880841	3.23974811800602	9.32287151765814	2.13537069239975	9.71097135631801	3.21925268438921	3.87611380855778	2.67302844518856	5.12371112540426	4.03852378847867	3.71461547330992	9.57405930121975	8.72066239230286	9.97530825500582	8.75440136364983	3.86284509394271	2.13537069239975	9.26698122270941
Cluster_656	9.66076171072994	6.8906769390255	8.9724320007391	7.87320776003978	6.85202365942553	6.65374774824138	9.60646877786109	2.13537069239975	9.46396795702337	8.50551932345172	6.05866921371725	9.49498183096055	5.39185018580842	5.95844247309795	2.13537069239975	3.95293954087183	7.62372536843296	2.13537069239975	2.13537069239975	3.21006366772669	2.76345013067495	4.62717098294889	2.837109451533	9.0098566958171	9.98078055229622	9.32815392182225	8.35039822384771	2.91058353899252	2.13537069239975	2.13537069239975	2.13537069239975	6.01614662720267	6.75805651562301	2.61124321574975	7.45528788604759	6.2593017404195	6.78446454796895	9.20464275991966	8.36965448484818	7.19130594659179
