,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_74,13.9158353285767,0.576699719460773,0.358018229370472,0,1,1
Cluster_232,12.7802793117205,-0.115303718154985,0.510201221558967,0,1,1
Cluster_238,12.8081605364591,-0.169625784960641,0.526114365091798,0,1,1
Cluster_938,8.92731039590915,-0.0923032603407054,0.635607006988672,0,1,1
Cluster_967,17.4913404188461,0.349169885771236,0.312108315448475,0,1,1
Cluster_1810,26.8508228789941,0.198003823390025,0.275525080989178,0,1,1
Cluster_1829,24.8615207439045,-0.546989675282067,0.232467881209743,0,1,1
Cluster_1888,13.2790446331011,-1.0739870588393,0.372613375866409,-0.198562541313131,0.842604957786147,1
Cluster_2304,21.6120210990627,-1.45995792660396,0.350351418083069,-1.31284733802591,0.189234395089664,1
Cluster_2329,189.311986743653,-0.429796827442024,0.523079482224125,0,1,1
Cluster_2574,17.5643499684813,-1.48841326435381,0.593617516936291,-0.822774346138823,0.410636327809972,1
Cluster_2970,22.8892827043565,0.644059383538775,0.712441029128822,0,1,1
Cluster_2990,15.998708054869,0.356748110214607,0.284316131250736,0,1,1
Cluster_3087,46.7941270023825,0.244135113312284,0.309471376973176,0,1,1
Cluster_3157,13.5780183317024,-0.319373977267227,0.42773397319582,0,1,1
Cluster_3519,14.7050794313024,-0.368929308397279,0.567849136594466,0,1,1
Cluster_4085,210.762458394218,-1.2242511060412,1.22311580179254,-0.183344132838894,0.85452800824296,1
Cluster_4626,72.8743686231928,0.743403594389518,0.609129968940156,0,1,1
Cluster_4896,128.436186388788,0.244364771870107,1.11318207088679,0,1,1
Cluster_5169,99.6933022869279,0.0708522036688899,0.603495751006677,0,1,1
Cluster_5385,20.4981211929889,-0.192178000556429,0.860782362166256,0,1,1
Cluster_5831,15.8887130485334,-0.424853090276686,0.451429720475902,0,1,1
Cluster_5995,42.6747831714715,-0.220753034056764,0.368228929700617,0,1,1
Cluster_6082,67.011131868385,-0.0740515297152889,0.2547685486156,0,1,1
Cluster_6099,16.1552487525097,0.40079924780362,0.28373047156785,0,1,1
Cluster_6113,13.1784658594777,-0.722188097325749,0.637415257134661,0,1,1
Cluster_6217,9.5223888550422,-0.250955339870304,0.998133858615836,0,1,1
Cluster_6777,1118.48244659949,0.0715699513663519,0.147054339913274,0,1,1
Cluster_6816,16.9316210115134,0.159428331819142,0.713051871235564,0,1,1
Cluster_7171,120.002839994394,-0.694613687522774,0.792994287476545,0,1,1
Cluster_7537,13.3422505587256,0.397431416810984,0.925740400141474,0,1,1
Cluster_8145,13.345363814459,-1.03323614582965,0.389962760359603,-0.0852290249433168,0.932079315959207,1
Cluster_8818,117.093007170822,0.0328726878640731,0.686748692583277,0,1,1
Cluster_9531,11.2016375392226,-1.05725859478634,0.45516028819459,-0.125798748861556,0.899891232170385,1
Cluster_9699,40.2822173443178,-1.52323877638191,0.60974126398117,-0.858132469115741,0.390819320213603,1
Cluster_9840,167.04793494869,3.27867899722603,0.72312945265934,3.15113564915119,0.00162636937091902,0.107340378480655
Cluster_10133,66.415035137357,-0.469827942503638,0.231359692835655,0,1,1
Cluster_10906,54.6595619276995,0.37223237056547,0.19659050991165,0,1,1
Cluster_11635,9.164766556816,0.81452080523411,0.505808624534935,0,1,1
Cluster_11991,29.8147800426392,0.130014702060151,0.291355701208497,0,1,1
Cluster_11992,13.9667479071734,0.353324383504782,0.5031885117437,0,1,1
Cluster_11993,12.9697268229194,0.470610012811094,0.417247200947548,0,1,1
Cluster_12137,15.1219490269007,-0.051093347098021,0.39570737449342,0,1,1
Cluster_12143,20.8728659050996,0.257324797171984,0.327429668995752,0,1,1
Cluster_13376,11.4256867732631,0.441858909336293,1.50193030300166,0,1,1
Cluster_13476,26.6070666887605,0.0539304048075173,0.47160466772751,0,1,1
Cluster_13579,12.1656536812817,-1.29935323243587,0.418078525338381,-0.716021546893807,0.47397804438385,1
Cluster_13580,12.0323094357416,-1.26877320950718,0.441244878925937,-0.609124824658397,0.542441704110885,1
Cluster_13593,42.0715638906907,0.803724362045956,1.36558598558646,0,1,1
Cluster_13861,9.64027330637045,0.770618768415653,0.631919401457845,0,1,1
Cluster_14573,26.6044525998133,-0.336223626910727,0.841138940685491,0,1,1
Cluster_14698,11.802530140122,-0.246761702661939,0.427968097191753,0,1,1
Cluster_14993,19.729056056987,-1.09965007290174,0.659245225675615,-0.151157822644247,0.879851220578049,1
Cluster_15025,14.625768748676,-0.361385954087935,0.321740563814977,0,1,1
Cluster_15223,24.0860291538285,-0.738509353838013,0.309864082263998,0,1,1
Cluster_15263,15.420540108837,0.409049023383254,0.585958783429772,0,1,1
Cluster_15475,11.7684918074622,0.715920176019931,1.02493085806384,0,1,1
Cluster_17091,5.16086747448992,-0.836885338551372,0.963344310207048,0,1,1
Cluster_17202,25.4561372917391,-0.697263853815176,0.549743837274364,0,1,1
Cluster_17214,8.0704125530194,-0.185871457032834,0.452289685039232,0,1,1
Cluster_17220,370.742633945666,-0.462740358804463,0.391404076167457,0,1,1
Cluster_17230,6.94084606638241,-0.151288188067502,1.74591228859343,0,1,1
Cluster_17263,12.2342757719491,-1.0408393282051,0.78950387552517,-0.0517278375333237,0.958745555783376,1
Cluster_17414,22.3563035238485,-0.0940229321242373,0.373275399324194,0,1,1
Cluster_17753,9.8345074367199,-0.509052464908698,0.322712438351667,0,1,1
Cluster_17994,501.348616101629,-1.82711633157082,0.953345845330127,-0.867593156903516,0.385617093943448,1
