,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_1,13.0128334536251,-0.0739185192953765,0.451650544450578,0,1,1
Cluster_2,55.8529120904793,0.250505500998575,0.474872767979928,0,1,1
Cluster_3,13.552961654198,-0.130692889138041,0.393734440769052,0,1,1
Cluster_4,57.1717948389095,-0.0476762452972993,0.424711527153001,0,1,1
Cluster_5,13.4828469764265,0.0724046133191502,0.639456520273722,0,1,1
Cluster_6,35.7885714317062,-1.03216096954598,0.664286798866009,-0.0484142837113099,0.961386075898682,1
Cluster_7,59.5891419251106,0.239888785804805,0.440045781863285,0,1,1
Cluster_8,13.7558690567269,0.189279166434511,0.457333934273619,0,1,1
Cluster_9,67.7961755790536,0.194987486098035,0.448771525174178,0,1,1
Cluster_10,14.1387789669923,0.252466622634257,0.447704570963677,0,1,1
Cluster_11,65.8485778328804,-0.205961808548992,0.419369770274821,0,1,1
Cluster_12,13.8152117171747,-0.285676972309467,0.443462122902664,0,1,1
Cluster_13,59.2095642216824,-0.000282697246065841,0.458880507304489,0,1,1
Cluster_14,13.4395532633038,0.182269401852222,0.538112603729258,0,1,1
Cluster_15,58.3605701370835,-0.180822063493837,0.383965559936984,0,1,1
Cluster_16,13.5226578180183,-0.162051424417247,0.456151005764476,0,1,1
Cluster_17,58.3573753848236,-0.110063068205788,0.382876090159093,0,1,1
Cluster_18,13.9791919433336,0.651443204272416,0.375148756373838,0,1,1
Cluster_19,66.3782482035391,0.0770968854461196,0.435568622394048,0,1,1
Cluster_20,12.3664045981413,-0.275667420167437,0.439389144011949,0,1,1
Cluster_21,10.8773363554873,0.60852362007511,0.519486481481062,0,1,1
Cluster_22,49.3958368384455,0.281709687066101,0.84998567310724,0,1,1
Cluster_23,18.1672935375723,0.905243566142265,0.527943195405394,0,1,1
Cluster_24,14.0824163968586,-0.360412547944792,0.690464704781687,0,1,1
Cluster_25,13.3797778711566,-0.220278312537412,0.722123697879626,0,1,1
Cluster_26,110.586803812192,-0.159182134379669,0.460924024244827,0,1,1
Cluster_27,19.1369542930629,0.125278427657729,0.324738623277678,0,1,1
Cluster_28,52.3565854193178,-0.377903667332717,0.308268558954671,0,1,1
Cluster_29,65.1745719599963,0.0292762363331331,0.403299084356756,0,1,1
Cluster_30,1926.97760781007,-0.199128775535756,0.226777382722039,0,1,1
Cluster_31,29.5616577658882,0.767035681650327,0.796945008426535,0,1,1
Cluster_32,14.6927920081479,0.944877262233872,0.825196554155942,0,1,1
Cluster_33,15.168277305169,-0.669777224045092,1.13232596095171,0,1,1
Cluster_34,14.4495854345816,0.742373392839101,1.17127661542703,0,1,1
Cluster_35,121.133260787542,-0.0152930807386976,0.623985847833111,0,1,1
Cluster_36,42.9340661830323,-0.520425714315203,0.524740143758376,0,1,1
Cluster_37,98.096789974519,1.04970689496928,0.803867323339579,0.0618347002373233,0.950694469556093,1
Cluster_38,57.9318224739186,-0.145053435089659,0.765980562772632,0,1,1
Cluster_39,9.44211749446901,-1.44384736173,1.29070274450575,-0.343880388896176,0.730936240853494,1
Cluster_40,96.1315606623151,4.42610881869097,2.49732681319226,1.37191047667144,0.170091308550682,1
Cluster_41,54.9196351259043,0.881708134575752,0.980950719812145,0,1,1
Cluster_42,55.8225042189342,-0.208007930434098,0.431870933653906,0,1,1
Cluster_43,278.530779053492,0.294907986164051,0.436817375959601,0,1,1
Cluster_44,13.8679449288479,0.308321780268813,0.529994242787025,0,1,1
Cluster_45,40.0543765868966,0.140684121663358,0.656302688112862,0,1,1
Cluster_46,22.8158462010437,-0.40829823055956,0.43621886663777,0,1,1
Cluster_47,15.4424059049513,0.216730190564134,0.558605934485086,0,1,1
Cluster_48,14.5461072284871,-0.109428870740875,0.747721032980538,0,1,1
Cluster_49,134.821993468969,-0.19886748472597,0.767404992322951,0,1,1
Cluster_50,38.0598812560978,0.107869639286963,0.441900140865367,0,1,1
Cluster_51,37.3574382637072,-0.150743331044459,0.632513720359628,0,1,1
Cluster_52,8.36006864195773,0.264557715556949,0.738657463140386,0,1,1
Cluster_53,47.2612428365979,1.09687883239716,0.595656290269962,0.162642171298573,0.870800181154893,1
Cluster_54,32.6234178644422,-0.323876248931998,0.503445853410231,0,1,1
Cluster_55,44.277229453814,-0.586120230294611,0.45149814285066,0,1,1
Cluster_56,103.585851758629,0.660234173782992,1.27634681969514,0,1,1
Cluster_57,50.2341031583241,-0.593629125618892,0.941909703056403,0,1,1
Cluster_58,36.9939403869144,-0.159743730255912,0.51584059273558,0,1,1
Cluster_59,39.4739134608639,0.620388740765006,1.14507963912529,0,1,1
Cluster_60,62.5223912157903,3.62596761380115,4.16384515048268,0.630659287004645,0.528263324789705,1
Cluster_61,21.2136065299735,0.420608144338291,0.643979916705802,0,1,1
Cluster_62,53.4822530455791,0.212033964770696,0.454747012834017,0,1,1
Cluster_63,56.5827076017757,-0.193273500075449,0.230464972747126,0,1,1
Cluster_64,38.8155739881143,0.274879459671965,0.432095342897712,0,1,1
Cluster_65,14.6809675886694,-0.00290043666792661,0.335402400218178,0,1,1
